 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0012732389165701617 -2.443556561666931e-06 0.0002559252514322535 0.000412919782609012 -4.847251840220502e-05 -8.421685993741962e-06 8.316104113886224e-08 1.6159750426403416e-06 -1.59766497435239e-08 -0.0011111215533319788 0.0003345899297657694 -0.0012459178776549156 -0.0002510008575894242 0.0008647870264150097 -0.000738556066394402 -0.00036905120055434425 -0.000219451906193105 -2.681757557832822e-05 -0.0010355434244961245 0.0006345504469140073 -0.0002079414615692729 -0.001043187335094035 0.00011999677547032217 -0.000776344305989735 -0.0007417878968393057 -0.0008243318606947973 6.153857212462035e-05 -0.0005272951850440313 0.0008255556013457785 1.1806308916706143e-06 -2.881404572700208e-05 2.2683707402046628e-05 1.6146047150609718e-05
yob -2.4435565616705397e-06 1.0526941435444498e-06 1.709074685147891e-06 1.7706139060241331e-06 -2.790487433352734e-07 -1.6629163876062356e-08 9.958997423118684e-11 4.252439593166655e-09 -2.958503968909408e-12 -3.2770070843423318e-06 0.00020405977684414094 6.468573393394906e-05 -7.130986937548595e-05 1.9101661950742964e-05 -0.00011472145079309644 -1.0399380986721109e-05 -6.142705369658907e-05 0.00010690923629170172 -3.194445212117949e-06 -0.0001223651105012005 6.65094396169223e-05 -9.386752200645605e-05 2.8095779635648014e-05 0.00012849682609891445 7.491683536442744e-05 3.1989667827914844e-05 1.210401504000084e-05 0.00010042972447940845 -0.00018165792679124856 -1.4892024239747576e-07 -4.833729593708102e-08 -4.425173796302491e-07 4.003247581934719e-07
age 0.0002559252514383372 1.7090746851622185e-06 0.00031934635056024536 0.0035181566907886578 -0.0003154259340649767 -8.59344530047182e-06 7.180922534981647e-08 8.528491766502286e-06 -7.126331098562609e-08 -8.879399570335893e-05 0.0003491020597156191 3.7237604246025214e-05 3.760237980283256e-05 0.0004884619760325191 -0.0007653751132658067 0.00022784412524080148 -9.959163488799095e-05 0.00036688269952481347 0.00018053710427064364 -0.0003593798000155954 7.07997349998602e-05 -0.00019934654222921426 0.00011586791590708311 -0.00029370927349747674 4.51402765843443e-05 0.0001472203601300864 6.584368519270183e-05 0.00013247359134749878 0.000139427549330486 -2.0485107387904377e-06 -3.1130592542359585e-06 1.3382602651614662e-05 -6.25081559545576e-06
sex 0.0004129197827243549 1.7706139066885762e-06 0.0035181566908501685 0.07052957493317732 -0.0059386810615759495 -9.114976405292179e-05 7.377544042782023e-07 0.00015374944386914918 -1.244116213387457e-06 -3.204269045573817e-05 -0.0011593210433375474 -0.0002458528178509732 0.0045715555625017315 0.0015389364696248942 -0.005073265136431507 0.0034196545479488936 -0.0015605136342088314 -0.003598615062785543 0.003760843487154128 -0.009578353109517403 0.0017706927626970931 -0.0023682063946029656 -0.00014622172853514132 -0.004392357678490496 -0.0021558005004375788 0.002556718631085793 0.0020655913650000617 0.0013061648051192287 0.004846362205316649 -2.950308119165464e-05 -7.721294572893736e-07 0.00019670038728465444 -0.0001554484330520117
age_sex -4.847251841260797e-05 -2.790487433855287e-07 -0.0003154259340701396 -0.0059386810615706595 0.0005297855673032223 8.525471673529941e-06 -7.126512481305771e-08 -1.4308082465112409e-05 1.1958105473910864e-07 6.936820587400672e-06 0.00015497270623122147 8.015929794968548e-05 -0.0003688244765515352 -2.0445621844298854e-05 0.0003928460138914631 -0.0002977352725799089 -8.193297879622498e-06 0.0002686781164710582 -0.0002626328974819921 0.0008770319331461681 -0.0001528713921278137 0.00018510922938868337 3.9927276490196636e-05 0.0004639022955563448 0.00017883122583195221 3.5476927268332793e-05 -5.735184814132046e-05 -8.906562243598677e-05 -0.0004388540393767165 2.631571228522494e-06 -1.18146235048825e-07 -1.596827866564426e-05 1.2738391531186176e-05
age2 -8.421685993894115e-06 -1.6629163876860655e-08 -8.593445300467146e-06 -9.114976405118477e-05 8.52547167338378e-06 2.4020027501921874e-07 -2.064588607630144e-09 -2.3859157215770325e-07 2.049993191381139e-09 2.698534473563108e-06 -1.6423329991657037e-06 3.571889309153135e-06 -1.6920539040831906e-06 -6.993353139403058e-06 1.4911141309719585e-05 -4.4703517813352615e-06 -1.4149437973036498e-06 -5.852117587102406e-06 -4.068193756450062e-06 6.3496573511149385e-06 -1.5196261657506035e-06 3.0627746557147673e-06 -2.2500417630287297e-06 1.0465349663883884e-05 1.7271661870416634e-06 1.8003417936305254e-06 2.2392458714531202e-07 -9.569516646962536e-07 -5.3038915359996815e-06 6.03637240192167e-08 7.320905620703953e-08 -3.1427328358211944e-07 1.4894080727152753e-07
age3 8.316104114014612e-08 9.958997423669438e-11 7.180922534973878e-08 7.377544042630518e-07 -7.126512481177949e-08 -2.064588607629092e-09 1.8169810614780998e-11 2.0499165228307553e-09 -1.8030537015128324e-11 -2.9261375306507488e-08 7.746591083804975e-09 -4.861568227214904e-08 1.0590084237049171e-08 2.6369254349172992e-08 -1.1081660033124945e-07 2.1122152854145368e-08 2.680051570340495e-08 3.298099614189877e-08 2.164831788976376e-08 -5.150627193948771e-08 2.194260968123837e-08 -3.122956668803732e-08 1.493528727320069e-08 -7.547612150821518e-08 -2.8182288669729062e-08 -5.121084325749813e-08 -1.5587043630809192e-08 1.918700819387569e-09 1.7130034694838123e-08 -5.216179424838383e-10 -5.34477859562763e-10 2.36727773953579e-09 -1.2193553951565692e-09
age2_sex 1.6159750429239492e-06 4.252439594236037e-09 8.528491766634925e-06 0.00015374944386889933 -1.4308082465102808e-05 -2.385915721614673e-07 2.0499165228637494e-09 3.998892962515749e-07 -3.4362977003679207e-09 -5.181361482863449e-07 -5.139951023536968e-06 -3.1500970764286284e-06 9.311062095458242e-06 -1.943973872605407e-06 -9.51065075536035e-06 7.881459389394865e-06 2.6400234953570785e-06 -7.939055738024303e-06 4.402983279486897e-06 -2.3430355936821267e-05 4.738519970521268e-06 -4.46475207003429e-06 -3.042999757899004e-06 -1.2375652775216994e-05 -4.971014558601495e-06 -5.966066493780453e-06 -1.9277862109818596e-06 -5.681097062703213e-07 9.698458017306252e-06 -6.241218948521907e-08 1.1359193453387964e-08 4.0108070274496394e-07 -3.2789019015305727e-07
age3_sex -1.5976649745834465e-08 -2.958503978947078e-12 -7.126331098668734e-08 -1.2441162133846511e-06 1.1958105473896396e-07 2.049993191411342e-09 -1.80305370153936e-11 -3.4362977003661762e-09 3.024229948018772e-11 7.56652489995498e-09 4.959391269502986e-08 3.269643673953932e-08 -7.544301301113155e-08 3.473594705000609e-08 7.451563478101812e-08 -6.222862736838801e-08 -3.8370475839582917e-08 7.846387564842691e-08 -1.3651024821576674e-08 1.9653032543519747e-07 -4.535790758071016e-08 3.421705655862451e-08 4.2105086135980274e-08 8.958707057260304e-08 4.913160124798182e-08 8.391128563077076e-08 4.726821487003856e-08 3.425033855426506e-08 -5.4556035904940775e-08 4.6381091505830405e-10 -1.5139554732770974e-10 -3.2239386979563456e-09 2.6899830146155816e-09
PC_3 -0.0011111215533315321 -3.277007084340549e-06 -8.879399570003507e-05 -3.2042690392520065e-05 6.93682058177926e-06 2.6985344734734805e-06 -2.9261375305760233e-08 -5.181361481348682e-07 7.566524898691559e-09 0.2298288574808977 -0.012406440712604324 -0.007135370105692413 0.03939434949487648 -0.0006988902536586279 0.008715673663379941 0.030775544425468645 -0.05564156433161137 -0.039358582033065644 -0.05292892866536709 0.05529477554296957 0.03245757444969065 0.0638194099850714 -0.04168317861488726 -0.1517611685502946 -0.033200735221044365 -0.015511076409783367 0.03350592449473802 -0.044158333761102335 0.10363394120414973 -2.262355965284813e-05 -7.349224039039815e-05 4.068314578958696e-05 0.00030046257801266663
