 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0004909261932177167 -1.5137253159055376e-06 7.85459766894049e-05 -0.00012406339876706068 4.738018300430267e-06 -2.7761969909259964e-06 2.8484553042644797e-08 2.4916134737547407e-08 -1.3882734401955317e-09 -0.0001889502691702931 0.0002222732785463198 -0.00023835075583034302 -3.689455892292802e-05 0.00042154611252370343 -0.0007795176994328504 -8.731687378006991e-05 -7.470819212100779e-05 -3.484985526178254e-05 -0.00023274325968150603 9.791232994322573e-05 -7.008737243768767e-05 -8.103916824620861e-05 -5.730576433700012e-05 -0.00017787350921389915 -0.0005339797885812474 -1.1349386349451572e-05 -0.0006546421947841438 -8.85299982363958e-05 0.0009742450959793883 -1.1577460527517772e-06 -1.5568395966072547e-05 1.214503884765435e-05 2.4025388174457897e-05
yob -1.5137253159062018e-06 6.16419296147427e-07 7.025574543641425e-07 3.623630487151101e-06 -4.655262062521156e-07 -4.43486668275795e-09 2.9115934943026344e-11 1.189746334069027e-08 -8.616687928977627e-11 1.4328049133385567e-06 0.00010768679125204159 2.402084628684482e-05 -6.426885341986332e-05 1.3048679770744549e-05 -5.511765754525515e-05 -7.202176282520347e-06 -2.503970481425737e-05 5.255411186771702e-05 -6.193794108076566e-07 -4.844563876603484e-05 4.1579134443852314e-05 -3.6572426720850544e-05 -1.627172992321119e-05 5.767283993445877e-05 3.2779507346062716e-05 -1.0255415928973105e-05 -3.443958122629307e-07 3.854628622660622e-05 -9.710855586294033e-05 -3.9735567700117336e-08 -7.55491280597682e-08 -3.037915507723518e-08 2.3579224668760088e-07
age 7.854597668957484e-05 7.02557454369379e-07 0.00012007453480279712 0.0013017485603005058 -0.00011951607692588772 -3.2468118031855715e-06 2.6920507709132322e-08 3.2466763413314476e-06 -2.6910218966310893e-08 -1.3602075065685889e-05 1.290219433184328e-05 -9.561492656524004e-05 -7.666559205579922e-05 -0.0001181213038773025 2.165194980429176e-05 -6.146610954298872e-05 -0.00011519329672472898 -2.9698541134551654e-05 -1.3344657733830169e-05 -5.234018686089624e-05 5.428046271458045e-05 6.838114635194468e-05 -2.4072026616080158e-05 -6.957136185938771e-05 -8.275994103757116e-05 -4.156456311889832e-05 1.1357008071866538e-05 0.0001149595839788036 -3.127879206818088e-05 -7.476495760175555e-07 7.537254705812169e-07 -3.5096646763360495e-06 8.765298262230761e-07
sex -0.00012406339876283186 3.6236304871641843e-06 0.0013017485603029064 0.029399981431739358 -0.0024567148767717845 -3.3152175468026445e-05 2.6260179227456697e-07 6.277768495543903e-05 -4.988937015240366e-07 -0.00026113017511509895 0.00010684504078239669 -0.0017212576169695726 0.0011682272432222735 -0.0016590299539937807 0.0009117483083325741 -6.344508464865704e-06 -0.0004199970012680568 5.681245994555395e-05 -0.00038804916214139434 -0.00022256099675210418 -0.0023082504091272386 0.0002111418356964178 -0.0007988998309269892 -0.0018418091087201416 -0.001661508944439558 -0.0014551411640055072 0.00019120706842387674 0.0008689795410472614 -0.001149453166050148 3.462484728639414e-06 3.3224202483305876e-06 -2.4248495427967713e-05 1.3719028833984044e-06
age_sex 4.738018299984649e-06 -4.655262062507793e-07 -0.00011951607692610046 -0.0024567148767713157 0.0002215441518943673 3.237181693787324e-06 -2.6841678296245793e-08 -5.978463067677051e-06 4.9475022002096134e-08 1.841243173208781e-05 -4.6317346613126037e-07 0.00014916190136235498 -8.127778611923411e-05 0.00013043351058937411 -5.563720342790997e-05 -7.696138683971175e-06 3.167899107978139e-05 4.16766335752699e-05 3.2146248186594706e-07 2.3279785228119585e-05 0.00018092561725045647 -4.544696942605004e-06 7.781834304316888e-05 0.0001673397518774242 0.00018711358215624482 0.0001846707861299349 4.7261568187628586e-05 -7.55430763411996e-05 0.00013334142842298666 2.484326665204063e-07 -6.283316930162886e-07 2.0854011648955e-06 -2.7075478767422855e-07
age2 -2.7761969909313657e-06 -4.434866682792707e-09 -3.2468118031855092e-06 -3.3152175467952936e-05 3.237181693780726e-06 9.242466853897978e-08 -7.94841982630514e-10 -9.221996263579616e-08 7.928817619873272e-10 3.7805258846207505e-07 1.992610184370943e-06 3.2448112673437723e-06 5.207232252336659e-07 4.6438131295362e-06 -1.7730964611501497e-06 1.4554147183678972e-06 1.6591064185208527e-06 1.653338206165125e-06 -7.02275907474127e-07 9.613267577521278e-07 -1.0178941617172469e-06 -2.7855102945884415e-06 1.1658582249425538e-07 2.9478407349088178e-06 3.601519444046339e-06 1.9068893971761082e-06 -3.930070075262038e-07 -3.6840242629512234e-06 -5.39151094932877e-07 2.6735141906616838e-08 -2.5116279382803194e-08 1.0996753921901881e-07 -4.463457318187651e-08
age3 2.8484553042700724e-08 2.9115934942782616e-11 2.6920507709131012e-08 2.626017922738956e-07 -2.6841678296185336e-08 -7.948419826304977e-10 7.039104881242102e-12 7.928782525140451e-10 -7.0197018269941486e-12 -4.309059114015227e-09 -1.1420680629170788e-08 -2.7373687944767037e-08 -5.8504212457733425e-09 -4.120008924658732e-08 8.50303649043564e-09 -1.527552057019795e-08 -9.782633797539152e-09 -9.162720247225252e-09 1.2477450424676083e-08 -1.2767878888292537e-08 8.73334077208304e-09 2.2566729881627297e-08 -2.7784469568879862e-09 -2.2006208697600836e-08 -3.5349509923292304e-08 -2.183468662496413e-08 -2.0107964729073925e-09 3.8228191422541566e-08 1.94946795419201e-09 -2.5523903179671587e-10 2.4677049610263724e-10 -1.0064241035454117e-09 5.0540958224704e-10
age2_sex 2.491613475041457e-08 1.189746334069549e-08 3.24667634133719e-06 6.277768495541557e-05 -5.9784630676761055e-06 -9.221996263597402e-08 7.928782525156794e-10 1.6838509734967568e-07 -1.440819304962208e-09 -5.643314030650309e-07 1.3912168329532133e-07 -3.7146021766294114e-06 1.7266648093639909e-06 -3.4565565187045545e-06 9.018201243339501e-07 2.0135075595232904e-07 -9.668800988382425e-07 -1.5289611899935741e-06 8.229686816081384e-07 -5.810947731654807e-07 -4.848429209254e-06 1.44614244620592e-07 -2.5920813977326686e-06 -4.552868418293348e-06 -5.686918354229225e-06 -6.520133699619708e-06 -2.453996801064806e-06 2.1756914236661614e-06 -4.011979599839821e-06 -1.3297396205876374e-08 2.7227996531672727e-08 -6.274626891158517e-08 1.3317089397986556e-08
age3_sex -1.388273440304974e-09 -8.616687928985432e-11 -2.6910218966358135e-08 -4.988937015237714e-07 4.947502200208188e-08 7.928817619887983e-10 -7.019701827007698e-12 -1.440819304962034e-09 1.2673895189526979e-11 5.944217715748208e-09 -1.4231113510174136e-09 2.8227075830710016e-08 -1.1338068035418088e-08 2.86105790246058e-08 -2.2440189194597684e-09 1.9037885144140557e-09 9.569118653882147e-09 1.343883541616604e-08 -1.2889839048770195e-08 6.945009003630377e-09 4.404794192026518e-08 -1.963301323170761e-09 2.6612924124143942e-08 3.727280148720128e-08 4.9743781137506864e-08 6.28153879944264e-08 3.003892376822203e-08 -1.8772031276882445e-08 3.470978311780485e-08 1.5486345701699393e-10 -3.084311285203095e-10 5.844115210699496e-10 -1.4305882637219718e-10
PC_3 -0.0001889502691703322 1.4328049133387763e-06 -1.3602075065651089e-05 -0.00026113017511396845 1.8412431731986484e-05 3.780525884611573e-07 -4.309059114007839e-09 -5.643314030623081e-07 5.944217715725779e-09 0.13393101242132002 -0.004900638610925014 -0.0026769564156480484 0.006739228605554393 -0.00621962127685068 0.01813699101525803 0.012420916325492264 -0.029446905637673854 -0.01228594148898761 -0.008919925105086513 0.02812595172337935 0.012846050639231202 0.02820559063886858 -0.016617115497146697 -0.05927658640868088 -0.013211485998134308 -0.013676492984695721 0.0227023655521698 -0.016295332026909956 0.042875176139186524 4.0741865239951996e-06 -0.00013160172366222876 0.0001648924820755336 0.00013444727672809128
