 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0003825367450784325 -7.392525651667886e-07 0.000123148363049683 3.203617566063004e-05 -5.0797934745345564e-06 -3.5374966181889246e-06 3.175249556916069e-08 1.9130351241646046e-07 -2.0222787798111908e-09 -0.00016211505180808173 3.060461800567436e-05 -0.00011186127312883569 0.00013079180945703946 0.0002142013411486125 -7.061310729717278e-05 -0.00012170542662185532 -7.681498520434031e-06 -8.917763666707464e-05 -0.0004643074186502233 -4.811628597165008e-05 -0.0002145419958091537 -7.309744074319182e-05 0.0001684877988992954 -0.00012248818909781818 -0.00013790619520059538 -4.508241101792973e-05 -0.00028744159325613686 0.00015620098142709677 0.00022719720001610695 -2.759976293014948e-07 -6.785222572195532e-06 4.473819919458546e-06 4.271923657247015e-06
yob -7.39252565166567e-07 2.522082374822182e-07 1.0993780092073947e-07 -6.267761394604247e-07 -4.004817798999191e-08 1.9951356449213952e-09 -1.628448369206562e-11 1.2806941780471505e-09 -7.357237426806732e-12 2.3949039314599598e-06 3.5081076262323156e-05 7.752894817679065e-06 -2.589364848633694e-05 7.917096572536633e-06 -2.029635955819523e-05 -1.8622344963501936e-06 -1.3187571382439583e-05 2.276875684023553e-05 -4.792183704690767e-07 -1.853244145482109e-05 1.6587560560360132e-05 -2.418646566972927e-05 -4.903439896981969e-06 2.3198325081102703e-05 1.5533516099593104e-05 3.0503295045438876e-06 -4.0742773040603375e-06 1.3046977305992994e-05 -3.339846520970113e-05 -4.450036117259843e-08 -1.2933608794335043e-09 -1.7063787978608883e-07 1.8212512146428434e-07
age 0.0001231483630500419 1.0993780092602939e-07 0.0002279407008537423 0.0027892347473618606 -0.00022750455036315645 -5.753002776766879e-06 4.559466009307536e-08 5.7445172494421885e-06 -4.5529264319471746e-08 4.680729324405505e-05 -1.4511295785150298e-05 -8.923883969384319e-05 -6.66637798575426e-05 -5.012592787401379e-05 7.122454002391578e-05 -0.0001470815954876535 -3.511932416491291e-05 9.162013289791939e-05 -1.4394939608565598e-05 -9.867247416797475e-05 -9.689066367971381e-05 8.828793002357211e-05 6.238861987927592e-05 -8.674222098820438e-05 8.779172059896343e-05 9.696145174913088e-05 -6.922131174648966e-05 -0.00019109454071556203 0.00013399119835582162 -1.3394119328437828e-06 1.0268219445746674e-06 1.911450857161087e-06 -2.7835160896916324e-06
sex 3.2036175669444794e-05 -6.267761394603426e-07 0.0027892347473685024 0.06112403180155989 -0.004879704678240741 -6.916755442079111e-05 5.399486966893098e-07 0.0001213535911960562 -9.511296763196399e-07 0.00042380458065431907 0.0004642818900136235 -0.0010341175775569274 0.000979145113016933 -0.0013863196973383659 0.0007365483928401501 -0.0015564345399002447 -0.000654075800526314 -0.00012807739423433467 0.0008332808831483245 -0.002182531878637964 -0.0003515182133905462 -0.00012043210781373677 -0.000546699088743258 -0.0033539626384270237 0.00010201734730470683 0.002816003925577466 0.0004507248279732708 -0.00252481359307187 0.0007104403400748798 -1.5101434025605371e-05 4.2703167581281515e-05 -5.25533166904899e-06 -4.7017785931154284e-05
age_sex -5.079793475402057e-06 -4.004817798815899e-08 -0.00022750455036369045 -0.004879704678240028 0.0003977287815322162 5.7440467644509826e-06 -4.552983165949617e-08 -1.0064002195188457e-05 8.00318197238639e-08 -3.5686638668705565e-05 -3.331856670732007e-05 7.827241102329885e-05 -7.449043349266279e-05 0.00012011939715174601 -6.221923010204341e-05 0.00012217583391751775 5.097546417712551e-05 1.5540857542321516e-05 -6.368009594191675e-05 0.00018794797265957915 -1.0501723773371453e-08 1.581626185468321e-05 6.83160937770734e-05 0.0002852485761850973 1.7737710377548546e-05 -0.00015850930051153749 -1.37426392398243e-05 0.0002111093197938448 -6.07187987100141e-05 1.3212404792943917e-06 -3.061272632181865e-06 2.1572620330760799e-07 3.4890262273333565e-06
age2 -3.537496618201233e-06 1.995135645042843e-09 -5.753002776766378e-06 -6.91675544206045e-05 5.744046764436051e-06 1.4780711915659085e-07 -1.1895832969676522e-09 -1.4754129745469658e-07 1.1875214413944756e-09 -1.1030264847681176e-06 1.2975589528880942e-06 2.3418504576682808e-06 7.918445817667871e-07 1.881087774096185e-06 -2.3230620030098033e-06 3.600186279951041e-06 4.2683402402593917e-07 -1.4287190291886182e-06 4.775311266267977e-07 2.2572136152424506e-06 2.370822649502659e-06 -2.6197875546288795e-06 -1.6358295580342304e-06 2.851248898994211e-06 -1.1431198308490432e-06 -1.4948309424778613e-06 1.6938205828137864e-06 4.36150476787589e-06 -3.6900769820357556e-06 3.4777781310231e-08 -2.253949124386335e-08 -4.2082984147353586e-08 6.26961999898446e-08
age3 3.1752495569250326e-08 -1.6284483691862056e-11 4.5594660093069396e-08 5.399486966877085e-07 -4.552983165936785e-08 -1.1895832969675912e-09 9.71511870907538e-12 1.187575421016605e-09 -9.699214125080499e-12 7.848622885567677e-09 -9.49143762132831e-09 -1.8388779814572953e-08 -2.961110193901251e-09 -1.666993359550455e-08 1.786110695557949e-08 -2.841403003685429e-08 -1.6071234408247331e-09 7.810706070780222e-09 -6.955393160041621e-09 -2.0243160939290574e-08 -1.596962987980516e-08 1.9635068898752553e-08 1.1691804525425519e-08 -2.2777881295044024e-08 2.0913231380364135e-09 4.3380821724915804e-09 -1.4660942317411041e-08 -2.8972220847134105e-08 2.4364586170988335e-08 -2.779624257871739e-10 1.6622059602584177e-10 2.772587768057107e-10 -4.5095764869986924e-10
age2_sex 1.9130351244057255e-07 1.2806941778342934e-09 5.744517249455457e-06 0.00012135359119602255 -1.0064002195187148e-05 -1.4754129745507073e-07 1.1875754210198246e-09 2.5884948019065535e-07 -2.0888869163654004e-09 9.125279861256355e-07 7.693923420339998e-07 -1.7331977473774525e-06 1.8865984851399548e-06 -3.3062401954261503e-06 1.5437847346302845e-06 -2.829469329810911e-06 -1.14976443795462e-06 -7.423475091561195e-07 1.4896586244138554e-06 -5.001577381302298e-06 6.265364681646959e-07 -3.03533432740344e-07 -2.4201839741773177e-06 -7.258603904213739e-06 -1.328134930284508e-06 2.2534543629501634e-06 4.294551856935442e-09 -5.589061228599665e-06 1.2825140712479068e-06 -3.297092797516216e-08 7.06590839158609e-08 -1.031211547680853e-09 -8.315580994468504e-08
age3_sex -2.022278780003852e-09 -7.357237425405918e-12 -4.5529264319576923e-08 -9.511296763192584e-07 8.003181972384429e-08 1.1875214413974446e-09 -9.699214125106057e-12 -2.0888869163651684e-09 1.709548560293723e-11 -7.245042651504705e-09 -5.500416651153801e-09 1.2553268008745863e-08 -1.6392878255373466e-08 2.904479905267087e-08 -1.1317601235755707e-08 2.021719257779367e-08 6.8803431223214246e-09 9.264012521104344e-09 -1.0182977756952057e-08 4.2637229045002586e-08 -9.326315508502814e-09 6.609531411278678e-10 2.5117667963175144e-08 5.576828484314075e-08 1.930800863480792e-08 -4.516910509700257e-09 2.291001006742406e-09 4.666857247437038e-08 -6.096813345317674e-09 2.5422000599058647e-10 -5.270319720982295e-10 -1.9325241827630187e-11 6.325822240516758e-10
PC_3 -0.00016211505180804194 2.3949039314592266e-06 4.680729324423648e-05 0.0004238045806577765 -3.568663866898811e-05 -1.1030264847727435e-06 7.848622885604503e-09 9.125279861327861e-07 -7.24504265156144e-09 0.05583605548627413 -0.004601640915281935 0.000315994727984078 0.004300974361934452 0.0007260343491052886 0.004617710469788874 0.004939790940808845 -0.013231101154109685 -0.006739015117039057 -0.006796496540646691 0.008575719753206285 0.0035453496064910646 0.013779119113454811 -0.004240375234526657 -0.029436604136459 -0.006113128758173156 -0.0037452699374025183 0.0107332097457993 -0.005604027336247634 0.018054938861399316 -4.291794335271686e-07 -2.0371520214576737e-05 1.1814572956710763e-05 5.7080643932597805e-05
