 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.01319994480985544 -9.271400911582356e-06 0.0017856355046632422 -0.004063903260993256 0.00019743317567602565 -6.360124303082218e-05 6.792832888657608e-07 -4.899154003232329e-07 -3.891956277019699e-08 -0.0033793935855921707 0.0009425966785842435 -0.002521625701026262 -2.061732743403997e-05 -0.003485009334281711 -0.0038797726567850106 0.004211663797671856 0.0019897049682775668 -0.0026265238235986155 -0.005297870141363812 -0.001271264610506727 -0.004796588973986662 -0.0005055446201143906 -0.008507080297615516 -0.003903730613059687 -0.008293716549283755 -0.004306036004688459 -0.0015355531458288727 0.011273149379264942 0.006790290993680557 -3.536811084990994e-05 -4.7983058092257585e-05 -6.988528878941992e-05 -5.7855827389800805e-05 0.00012281989760775543 5.175825547248814e-05 0.0001997798159082922
yob -9.271400911620181e-06 3.217198359103608e-06 3.095454078692007e-06 1.7492008547521473e-05 -2.2469461522392107e-06 -7.975310707171234e-09 -8.244261464635013e-11 5.420671687341273e-08 -3.357436695432412e-10 2.0419895944401503e-05 0.0005454740462809673 8.684798044863571e-05 -0.0003993507732512473 0.0002034373231575041 -0.00047121821326114 -6.915887401142285e-05 -0.0001950744633219266 0.00039292706707617984 -0.00011892772791658638 -0.00031369862548338606 0.0002641821251900936 -0.00018058377304431536 -4.308607875373758e-05 0.00021062169217752553 0.0001976840977184169 -8.168471378719089e-05 -0.00015196579147125488 2.603427555238345e-05 -0.00040994008822348236 9.047336724171072e-09 -1.933209227211923e-06 -2.494838871384324e-07 8.266590946089008e-08 3.3951881782305008e-06 -1.5420108406358087e-06 7.388683453779603e-07
age 0.0017856355046544615 3.095454078748642e-06 0.0010979975079412508 0.011107158649350368 -0.0010945476984461498 -3.2691385685766584e-05 3.005664229654668e-07 3.2658865036181904e-05 -3.002794639683391e-07 -0.00035582582432902343 0.0010554107628007656 -0.00041476374486547227 -0.0009702233944542264 -0.0019885016161072192 -0.0008088541187376692 0.001584308429781571 -0.0011023910037734166 -0.0028773630761230067 0.0015738398509378305 0.0001346551610269912 0.0006773521456385067 0.00037970692365072557 -5.4058923631704935e-05 -0.0007139086773993478 -0.0006274718162377005 -0.001353949889861683 -0.0010669704033766077 0.002448771176126218 0.0023921386886427086 -6.743735286455911e-06 -7.676577326033833e-06 -3.1109566031838906e-06 -3.502286380099822e-05 5.475411753634126e-05 -7.001911894705514e-06 2.364601764456785e-05
sex -0.0040639032611760936 1.7492008547337478e-05 0.011107158649296215 0.28691212599719845 -0.02587879262956755 -0.00031611577267669596 2.80702055060551e-06 0.0007223243567330737 -6.309763951484439e-06 0.002214177092160565 0.02472596924916588 -0.0007901657004406224 -0.0028546115965843097 -0.01544961761731438 0.0007248706028286134 0.04946177142175098 -0.03029892894634135 -0.04476784502420991 0.039042184411545 0.004947045748494362 0.008894915718548611 -0.02629624914954652 -0.016483728611664496 -0.03242403203538121 -0.01125110583974083 -0.033048805852528805 0.025130114566657046 0.037983631109036575 0.02904329241257993 0.00011114512381943255 -7.361946912688003e-05 4.947790811875096e-05 -0.00020831421757751826 0.0003442931842060323 -0.00024021214565887167 7.995677941553483e-05
age_sex 0.00019743317569306012 -2.2469461522042185e-06 -0.0010945476984412566 -0.02587879262957345 0.0024463131384738347 3.263468532083811e-05 -3.0030670218366805e-07 -7.086852199454455e-05 6.37557973050858e-07 -0.00021979544917423628 -0.002386413148094941 -0.0003541070492506232 0.0006010555399847536 0.0016111090461485302 -0.0001975091448971638 -0.004633051648505858 0.002745355775255936 0.00398081793490366 -0.0034397781797895098 -0.0005106155025089682 -0.001372357568684598 0.0019136029552002365 0.0016480995560236855 0.0033826713434220073 0.0010205688477737454 0.00413563612350284 -0.0017354713488330767 -0.0032209291840201194 -0.002965633927154303 -7.671672261590234e-06 1.0015900852534818e-05 -1.2404116592457511e-05 3.298408687218852e-05 -4.8331021567253295e-05 2.8519042594895787e-05 -6.222418454671855e-06
age2 -6.360124303059454e-05 -7.975310704984403e-09 -3.269138568576905e-05 -0.0003161157726783928 3.263468532099136e-05 1.0143352733350876e-06 -9.623116639379604e-09 -1.012646872099401e-06 9.60660708594636e-09 1.007620745065701e-05 -2.2634468857051213e-05 9.715805802683118e-06 1.6088759114173284e-05 7.249025712896574e-05 9.392562326330422e-06 -5.1342754355486074e-05 1.745629849008781e-05 8.141209533715537e-05 -5.254687306037796e-05 -1.2499625512103809e-05 -1.555259932983815e-05 -1.8843864499524205e-05 1.0504402160422251e-05 2.8729251737300715e-05 3.730029225967059e-05 6.43479938621285e-05 2.028969500373623e-05 -8.651754881962568e-05 -7.465349843862133e-05 2.0248636772565576e-07 1.6175644647204454e-07 -5.913445279144864e-08 1.2663411511467613e-06 -1.6830867096994038e-06 4.5315534047665974e-07 -8.350595517861425e-07
age3 6.792832888635186e-07 -8.244261464597031e-11 3.0056642296552596e-07 2.807020550621717e-06 -3.0030670218513517e-07 -9.623116639380498e-09 9.369065290571652e-11 9.610375259509772e-09 -9.355164078619748e-11 -9.204682186860746e-08 2.556241707613589e-07 -7.12514331024291e-08 -1.3123441591584076e-07 -7.032474405634645e-07 -6.554284361546217e-08 5.162723944119146e-07 -7.948660999486902e-08 -6.43041966778411e-07 4.7496505608051444e-07 1.1396266669300532e-07 1.318557947948127e-07 1.8561630699739187e-07 -2.1282110252128607e-07 -3.135567015602119e-07 -4.5092854255313674e-07 -7.767662188989834e-07 -1.1806014250764862e-07 9.101287455618015e-07 6.926988178117306e-07 -1.921055375361972e-09 -8.58681511539576e-10 1.7266388240279724e-09 -1.3109760716343278e-08 1.5680320720185953e-08 -5.940975188530404e-09 8.442280761401062e-09
age2_sex -4.899154008267197e-07 5.420671687295885e-08 3.265886503604573e-05 0.0007223243567333911 -7.086852199455836e-05 -1.012646872095125e-06 9.610375259468766e-09 2.120575652846669e-06 -1.9596712464084605e-08 6.653668129095281e-06 7.140164229860745e-05 1.8827540312647825e-05 -2.1818906679013796e-05 -5.15377295313815e-05 1.066934459390414e-05 0.00013560364108405014 -7.333509436499382e-05 -0.00010587680067369923 9.497912617966024e-05 1.6749979331027303e-05 4.8987107830129974e-05 -3.978105285036211e-05 -4.8491540155791874e-05 -0.00010190725653750071 -3.1973022962248734e-05 -0.00014574518761367147 4.008929361325628e-05 8.642491473327995e-05 9.561027296364606e-05 1.7954707223070187e-07 -2.98540062893919e-07 5.635248396508332e-07 -1.1682621723068037e-06 1.6237480806118474e-06 -1.0383379312695453e-06 1.561797201731367e-07
age3_sex -3.891956276615278e-08 -3.35743669491311e-10 -3.0027946396714973e-07 -6.309763951488414e-06 6.375579730510869e-07 9.606607085909442e-09 -9.355164078584308e-11 -1.9596712464087645e-08 1.8540252262574977e-10 -6.922810669152522e-08 -6.553580520690779e-07 -2.118795668501532e-07 2.0172582466620117e-07 5.113731518513287e-07 -1.4250279339616806e-07 -1.2328079228299098e-06 5.979019187485378e-07 8.604692838861697e-07 -8.294080943601354e-07 -1.5772808342196765e-07 -4.86840028062172e-07 2.488655616687541e-07 4.3854269682300616e-07 9.470149919511694e-07 3.2233378173026147e-07 1.4794342343372598e-06 -3.1714782408924667e-07 -7.692131757485196e-07 -9.817788181022848e-07 -1.2109258052415093e-09 2.3465401681832593e-09 -6.494893407301527e-09 1.1737229646744306e-08 -1.5610805435109295e-08 1.0880835036819121e-08 -1.2794750802987938e-09
PC_3 -0.0033793935855925944 2.041989594439405e-05 -0.00035582582432969596 0.0022141770921484906 -0.00021979544917318753 1.0076207450674928e-05 -9.204682186875643e-08 6.653668129067757e-06 -6.922810669130307e-08 0.7155766081256635 -0.11061988203124422 0.027673055624377687 0.12049056457906022 0.0492448008733164 0.02683675028631793 0.05621419991254413 -0.1326449081423702 -0.06210776252803591 -0.042625431098272486 0.15475265215256526 0.011703344947957028 0.2204920773549747 0.055300108743063243 -0.4360143786135683 -0.11106036071581675 -0.06113476116833826 0.12431446838168117 -0.14429809151450965 0.29104874684063425 -0.0001530443034670505 -0.00021321690494272821 -0.0009306181573115157 -0.00017010322997594303 0.0007784085519405511 0.0020396168357963264 0.00010643643364218829
