 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.773289325732588e-05 1.8417541596368208e-07 -4.490995290458809e-06 -3.444979547227861e-05 2.2156901363571633e-06 8.679542271855197e-08 -4.801005254468969e-10 -4.412463090003983e-08 2.776115774038164e-10 9.180270089179011e-07 3.666554357786783e-05 -0.00015590519520427895 1.9960303893578455e-05 0.00022526211352965716 -8.637155691555542e-05 8.766916759488537e-06 -0.00013214080738031104 6.848013282988715e-05 -0.00025214230347846963 -9.761573526400164e-05 -4.51802466836029e-06 -0.00012296867039833162 1.900570364905389e-05 -0.00012244670473795036 0.0001152599023392747 7.162709637118847e-05 -1.0314386888184343e-05 -7.616606145300066e-05 2.436990797223448e-05 -1.0895175419142574e-07
yob 1.8417541596368436e-07 1.2962443218744884e-07 2.987067269897693e-07 1.3092374376778011e-06 -9.668074871405557e-08 -2.0984699245757325e-09 3.3246963438390543e-12 1.2883011291851116e-09 -3.2781422676094273e-12 -6.605202753674246e-07 1.0495546654259166e-05 -4.979988671693243e-06 -1.0987778234642987e-06 5.981007620208658e-06 -5.588045416600891e-06 -2.5275788402465616e-06 -5.5101667625806094e-06 5.5430096541488675e-06 -8.70646460348632e-06 -5.814758974613394e-06 5.528493326634336e-06 -4.6452844667346634e-06 -2.8000179616681185e-06 9.295570090409728e-06 5.43179538667659e-06 1.660117062980315e-06 -1.4478902440548152e-06 2.6523444036048635e-06 -1.6502218487295407e-05 -1.5269121910168114e-08
age -4.490995290469654e-06 2.987067269898405e-07 6.576620161482262e-05 0.000969364227594881 -6.467791681336128e-05 -1.3238325244688698e-06 8.33391085573254e-09 1.309690006394809e-06 -8.25765778466178e-09 -7.213501592105307e-07 2.0286283853896417e-05 -6.773996001041551e-06 3.71756903073596e-06 7.288246215333937e-05 -2.703133702493348e-05 1.4352115170151925e-05 -2.4547286922031934e-05 9.204445728582018e-06 1.3047859080547879e-05 -1.1125117573254e-05 -1.5025600737773346e-05 -8.33171786924687e-06 -4.908075932877433e-05 -1.7059268807116896e-05 3.259360490518213e-05 -9.905374501041868e-06 -2.3495751700149352e-05 -2.837224757280424e-05 2.8360564054245988e-05 -2.115370985098027e-08
sex -3.4449795472496665e-05 1.3092374376750235e-06 0.0009693642275963147 0.025338707546711522 -0.0016552319935577494 -1.916729236818103e-05 1.187980227726855e-07 3.306222528196198e-05 -2.0629395898757976e-07 7.268172387837082e-05 0.00033805947818988714 0.0005914315291932488 0.00015933855797678766 0.0002542124413095886 -0.0002985438151468964 0.00046909516062587663 -0.0005594367898298502 7.444379796101178e-05 0.00026718868401703503 -0.0005090576332709339 5.535024315656261e-05 -0.0002621943241360357 -7.919381067136409e-05 -0.00034488443574245893 0.00023424269214080494 0.0005669842749810222 0.0002815620500367357 -0.0001298918277762638 5.951799468295619e-05 -1.8396514740685077e-06
age_sex 2.2156901363769064e-06 -9.66807487142852e-08 -6.467791681344481e-05 -0.0016552319935573929 0.00011148522174147933 1.308307988408919e-06 -8.252985563836638e-09 -2.276984169589014e-06 1.4455016824573352e-08 -8.113249607801613e-06 -6.820022298859071e-06 -2.3748088489768244e-05 -7.745055687197522e-06 -1.4069584235314522e-05 1.2260108081201833e-05 -3.334928479057809e-05 2.516865725975073e-05 -5.1173004831929205e-06 -2.1508669053287834e-05 3.299526307141662e-05 -3.38919128953976e-07 1.2239368937653859e-05 6.369604468294512e-06 3.2635162070652636e-05 -1.369383033380935e-05 -4.217482217197943e-05 -1.6947884026342163e-05 1.9645911588767375e-05 -2.0361765536638554e-05 2.697750896310022e-07
age2 8.679542271879044e-08 -2.098469924571549e-09 -1.3238325244687018e-06 -1.9167292368147732e-05 1.308307988406943e-06 2.7286124090417554e-08 -1.7490687635232303e-10 -2.702248847240411e-08 1.7330815764082882e-10 5.5210882613558506e-08 2.538558901572473e-07 3.897446969145629e-07 2.5856563041153745e-08 -1.170452539363816e-06 2.2953249016092744e-07 -3.6085740819695966e-07 1.9931914927247758e-07 -8.756356245891949e-08 -5.179879744816993e-07 2.3091556991079096e-08 3.4700846050788107e-07 -3.0958538562354694e-08 1.104973614670806e-06 7.400461681460798e-07 -5.016938059848437e-07 2.5301742459793755e-07 4.7284780196321084e-07 6.780203228113254e-07 -1.3310873706248695e-06 2.3746936989915115e-09
age3 -4.801005254474926e-10 3.3246963437974852e-12 8.333910855730604e-09 1.187980227724528e-07 -8.252985563822634e-09 -1.7490687635230524e-10 1.1388008854498155e-12 1.7328893457761536e-10 -1.12831694197069e-12 -9.72220166327861e-10 -3.3759600995932034e-09 -4.4582536380991705e-09 -5.770336807688854e-10 7.499005942681919e-09 -8.650127842846435e-10 2.217501587739597e-09 -7.006193806596511e-10 7.29010510792062e-10 3.0088998971750676e-09 2.5667316918784286e-10 -1.902167606981767e-09 6.271631812670984e-10 -8.023968603142295e-09 -6.1826081792936764e-09 3.24961187301803e-09 -1.615579911145064e-09 -2.9591994809340276e-09 -4.636205936906476e-09 1.0830510759450024e-08 -2.7096497673058795e-11
age2_sex -4.4124630900178336e-08 1.2883011292029673e-09 1.3096900063963075e-06 3.306222528194862e-05 -2.2769841695886096e-06 -2.7022488472439987e-08 1.7328893457787323e-10 4.740011854651775e-08 -3.058653936344161e-10 2.0108170755000157e-07 -7.398421990567018e-08 2.0950970693903538e-07 1.1120211754496905e-07 2.410680620397991e-07 -1.4222498617132366e-07 7.177660608433749e-07 -3.747279335194622e-07 9.078409050788165e-08 4.976300134930817e-07 -5.683672018127705e-07 -4.507216057449007e-08 -1.4318833134384454e-07 -1.9329927761137026e-07 -7.938340025824447e-07 3.2678967043202693e-07 9.132703235392084e-07 3.315903359140133e-07 -6.186342430704729e-07 6.470905235475518e-07 -6.763497794055061e-09
age3_sex 2.7761157740442505e-10 -3.2781422676679002e-12 -8.257657784670059e-09 -2.0629395898746322e-07 1.4455016824568614e-08 1.733081576410324e-10 -1.128316941972175e-12 -3.0586539363437155e-10 2.003707165505014e-12 -1.1457120052775517e-09 1.5001238878267436e-09 1.6344420419495704e-10 -5.44062824636946e-10 -1.4538132813341876e-09 4.130447595176565e-10 -4.6795982691969724e-09 1.8659757202733457e-09 -3.537034713995866e-10 -3.3977766280684323e-09 2.6880339442647824e-09 5.872830293325854e-10 2.006384179921583e-10 1.6510355777930034e-09 5.584075342849286e-09 -2.6010970217871634e-09 -6.003935930278931e-09 -2.0044840200033673e-09 5.069565706984585e-09 -5.23687447130797e-09 4.70560745725146e-11
PC_3 9.180270089155446e-07 -6.605202753674029e-07 -7.213501591817097e-07 7.268172387888868e-05 -8.113249607838805e-06 5.521088261294788e-08 -9.72220166323863e-10 2.010817075508013e-07 -1.14571200528285e-09 0.03938784588958141 0.0023239802069951287 -0.0032845263911658153 0.0027030800965525095 -0.008373135508804294 0.0021955181113874947 0.0013658420336098527 -0.008119935730713674 0.0017706093511939238 -0.008365921248779155 -0.00026582304777879366 0.014397309994004293 0.0030722020966620616 -0.003502283128034384 -0.018385804970242444 0.0033336386887146264 0.0006769858244059084 0.0023064082352548857 -0.0017201488596372758 0.007875832536775271 1.108124329639004e-05
