 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.020170625336248277 2.600435862857635e-06 -0.028647027354153778 0.0004998147549903473 -2.860252779323148e-06 -0.005774419066816375 0.00637222362784229 0.0007446541992965769 -0.007389282020265178 0.01720112685007638 -0.00040164343926838293 0.005585454787627042 0.00014173856277973433 0.004545896963524469 -0.01873610582006796 0.0006343143504811137 -0.004651817321090899 -0.00492075374767533 0.003895877574846206 -0.012897914214980506 -0.0005188942541966342 0.012566944170514576 -0.009104809239141066 -0.0020155883040365603 0.002287359272193937 3.801551047924454e-05 -9.04227716201534e-05 0.0005933372979274326 -0.000525158326396063
yob 2.600435862892213e-06 5.727185197513872e-06 -1.718628248134963e-05 3.618385979798019e-07 -1.9286068386474803e-09 0.0002182643361660882 0.00029156821242062636 0.00012493342768165065 -0.0007280708674805415 2.7367998814152593e-05 -0.00013266085295991482 0.0001189988750704066 -0.00031864760309429746 0.0006506921451797367 -1.3918670847719762e-07 -0.0003742448273731842 0.0007316483521651947 -0.0009016824450971106 0.0001414021701368432 0.0004524839013195091 0.0005106567421363612 9.327229439186814e-05 0.00018389247713438445 0.00015722133943405368 -0.0009751837007311195 1.5485263683971833e-07 -3.0191684573929833e-07 -7.084247768186399e-06 8.639114282416617e-06
age -0.028647027354157657 -1.718628248130885e-05 0.06094693220585092 -0.001120240695765134 6.784860072906217e-06 0.0037345519045108764 -0.004136713827884782 -0.004179090170772434 0.01538486642475698 -0.008924285977400621 -0.007402818097514756 -0.00788874170493285 -0.0031297807268262424 -0.006406108298592176 0.019988860304543873 -0.0007589096321096737 -0.010177789878511498 0.005653749901416155 -0.0022877051703694114 0.011681995172686685 -0.010727379741987763 -0.01481825989564828 0.008294127612634915 0.0031563273643284693 -0.0024813367129594512 -5.469445622928946e-05 4.3899494780431676e-06 -0.0005121614876763189 0.0005459978309391464
age2 0.0004998147549904297 3.618385979790611e-07 -0.0011202406957651493 2.070529992833751e-05 -1.2609738872522275e-07 -5.834586442590627e-05 6.997866099904977e-05 8.546027519959911e-05 -0.0002856340200935336 0.00012807046486321583 0.0001417188154276465 0.0001302497842210303 5.805140014956094e-05 0.00010832495977761477 -0.0003378369737240234 1.2161251860931471e-05 0.00022604344326459483 -0.00010572517251248263 3.1147257396803875e-05 -0.00019246113496737752 0.00022446572134642953 0.0002478897441013299 -0.00013459380485243027 -4.534971798747367e-05 5.412785356923803e-05 1.0211661928946038e-06 -1.5494105999531222e-07 8.150388109334057e-06 -8.509391089246189e-06
age3 -2.860252779323658e-06 -1.928606838642983e-09 6.784860072906401e-06 -1.2609738872522447e-07 7.722646219666228e-10 3.038513883929349e-07 -3.452664409079913e-07 -5.600700667100434e-07 1.6751579718917613e-06 -5.383729279410816e-07 -9.080226077837685e-07 -7.26448626085861e-07 -3.784219391733616e-07 -5.354175276127608e-07 1.866206786811958e-06 -8.947130907475606e-08 -1.5469183298184478e-06 5.66208773644489e-07 -9.462563255648087e-08 1.0640599950521164e-06 -1.4566819792084535e-06 -1.3412676384533158e-06 7.310418619277229e-07 2.5960881559220575e-07 -4.461403475398014e-07 -6.274743260633542e-09 1.197144198753735e-09 -4.259693649687647e-08 4.3326252226413026e-08
PC_3 -0.005774419066814924 0.0002182643361660895 0.003734551904507154 -5.83458644258367e-05 3.038513883925067e-07 0.6524102168927843 -0.00045353335868631334 -0.01602053337883429 -0.13303222052481112 0.0035862813866127372 0.13591533601241024 -0.03732854351796492 -0.20535253201227635 -0.04576019112483745 -0.08449009229872396 0.08781340236704098 0.09645148628054437 0.09082969570024955 -0.08025742328464343 -0.3249223966192125 -0.023281846545957025 -0.02084463817025172 0.14638899097442112 -0.06844557908418725 0.16098366000497694 0.00015156095165920407 0.0007064064980727283 -0.002593026036615114 0.001961731275970743
PC_4 0.006372223627841758 0.000291568212420627 -0.0041367138278827036 6.997866099901114e-05 -3.452664409077652e-07 -0.00045353335868631887 2.3370338271849165 0.1584871160533221 0.2034755355678415 0.29473335841462317 -0.05713196439945491 -0.22082888819227603 0.12056597202406646 -0.3169932675890259 0.017370496373507873 0.2552840234644437 -0.0623690049288772 -0.1903422903726263 0.28976007971849166 0.06976757792115983 -0.25077921651024965 0.05407842066230738 -0.21449667135112288 0.06038110664256932 0.36209663791989066 -1.768000575667817e-05 0.0016517077758901912 -0.0006580042628326189 -0.0015802940095920742
PC_5 0.0007446541992975277 0.00012493342768165358 -0.0041790901707740346 8.546027519962928e-05 -5.600700667102161e-07 -0.016020533378834734 0.15848711605332105 2.797874283697797 0.030342111809078524 0.09623333836709641 -0.2173598993177564 -0.06426495665429822 -0.36775527836414984 0.05716129312893 -0.5003789521274578 -0.12576934652637914 0.006754539123766737 0.021950197297202417 0.12379427475024085 -0.3550377423295874 -0.37119413594934697 -0.19419101152634263 -0.04578242241703377 -0.08851720915285226 0.1891557307257491 -0.0006672448873800029 -0.0021372614218963973 -0.0013346331453765144 0.0048116736220397156
PC_6 -0.007389282020268592 -0.0007280708674805405 0.015384866424762398 -0.00028563402009362994 1.6751579718923117e-06 -0.13303222052480984 0.20347553556783887 0.03034211180908241 4.119313907804832 0.14933479698524105 -0.47908701912967433 0.4431273124845876 -0.10481387928771786 0.17544334047690185 0.027530354743900115 -0.016427761233214388 0.13903981289419962 -0.580438262851719 0.16227398945734878 0.4933794276479602 -0.0319661643462104 0.09538706450615869 -0.3348812305725956 -0.025665928351527537 0.07696338274802293 0.0005795298665713939 -2.4103965610334112e-05 0.005598086140084081 -0.00686797680869534
PC_7 0.017201126850072402 2.7367998814148808e-05 -0.008924285977390528 0.00012807046486302854 -5.383729279399233e-07 0.003586281386613482 0.2947333584146232 0.09623333836709375 0.14933479698524585 5.3093799635158145 -0.13788364701842368 0.0673289117989942 -0.40163081811484547 0.22327328084056122 0.8262146038095071 0.20067778402496697 0.4411970988597143 -0.5895698573138818 -0.0843654574200645 0.6268750273559974 -0.328561304096673 -0.33976433943597634 -0.12337462474140687 0.23280628678922025 -0.3206931883512482 0.00017241584405918193 0.0004816091503790359 0.0012197507670028123 -0.0037682875070224275
