 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0007267302056016366 -2.0875355813865097e-06 0.00015136130622569864 -0.0005121101326367992 3.337907343576001e-05 -4.880443290375996e-06 4.732838307134049e-08 -6.318274275159796e-07 3.3239781605338636e-09 -0.0002486386622881214 0.00024833198873271584 -0.0004012741816257261 -6.213612409636453e-05 0.0005225452390311165 -0.0011937468737905413 -0.00020040891182648366 -0.00014962014809769976 -0.00014587239779003514 -0.00040073386379650537 6.06800901706048e-05 -0.0001998229578070086 -0.0001364869127440708 -1.731198338564327e-05 -0.0003781493284246285 -0.0007063469144222244 3.2610026193570216e-05 -0.0009703270146350855 -0.00017255242433413778 0.0013387802662525566 -1.2178718495188114e-06 -2.5354090730209263e-05 2.2198008094805506e-05 3.365796129795228e-05
yob -2.087535581385577e-06 8.711095871614648e-07 8.55823692681256e-07 -9.403581480214956e-07 -2.0656158677793968e-07 -2.752238223274546e-09 1.2870239333161172e-11 6.2183077524682204e-09 -4.2996910168729096e-11 1.5560881523993424e-06 0.0001547156190152476 3.382735744408457e-05 -9.697918938006249e-05 1.8657057145623375e-05 -8.082774655513372e-05 -1.0814013752743275e-05 -3.577725239890296e-05 7.130107827671499e-05 -3.2248883643208467e-06 -7.159769396773374e-05 5.895742759386234e-05 -4.8298973678602085e-05 -2.283913716705731e-05 8.284541412191671e-05 5.221852604095437e-05 -1.4957251725485741e-05 -5.627687574857478e-07 5.243219367894858e-05 -0.00013766633567368377 -6.324015122058019e-08 -1.0297722014671812e-07 -7.680531935277568e-08 3.6686418589456307e-07
age 0.00015136130622653884 8.558236926782455e-07 0.00028990737133082986 0.003370623992349983 -0.00028818970627326367 -7.492384721890124e-06 6.005405142745644e-08 7.4679317574845825e-06 -5.986395326246164e-08 1.845757824524777e-05 -8.55109159265521e-05 -0.000289457331901438 -0.0002450780787656166 -0.0002912506564957169 -7.070754400035613e-05 7.818370323663054e-05 -0.00015572580673182094 -0.00038371989398731146 2.6712780844222656e-05 -7.003460421693117e-05 0.00012778779898214957 0.00021280692369803091 -0.00015316962733093764 -0.00019104832240842592 1.2831813498816122e-05 -0.00016415208341608224 -3.132455712301617e-05 0.00020763916239861013 -9.988362109295432e-05 -1.0441183300871335e-06 -2.9380458236974062e-06 2.3455937046410727e-06 1.7519238044033478e-06
sex -0.0005121101326210698 -9.403581480928233e-07 0.003370623992361937 0.0863330024640755 -0.006955681114009689 -8.394845792966029e-05 6.525825343638014e-07 0.00017302786640528817 -1.3471174313161237e-06 -0.00024355965536124673 -0.0009930014635960054 -0.003946008394549208 0.00016885377379456546 -0.0029156110598832115 0.0004897786627897418 0.004825595044494086 -0.0012832250466708734 -0.004521093776594369 0.002279875494668549 0.0021658599028687455 -0.0002657977949204309 0.0028464166388285986 -0.005342583763389535 -0.003942709088086756 -0.0020412726897832134 -0.0052155240402765295 -2.0545209853317985e-05 0.004768999842733884 7.286279315784913e-05 -2.488831149974803e-06 -7.679511150634749e-06 -9.005096639073448e-07 1.9399615029158456e-05
age_sex 3.337907343442692e-05 -2.0656158677420503e-07 -0.0002881897062741945 -0.006955681114007707 0.0005842570568250633 7.463512278015926e-06 -5.983679861492354e-08 -1.5012769391462192e-05 1.1990871247296052e-07 1.5721799128539692e-05 8.64289467364506e-05 0.000312196326570765 1.3360515649490478e-05 0.0002347829723336795 -3.7130094838617553e-06 -0.000374210938148731 0.00010058402384679215 0.0004195030227648677 -0.0002084602185738492 -0.0001699573132368767 4.085516451410186e-05 -0.00018606534746305647 0.00044682774133276423 0.00034411684783307214 0.00023677490874667023 0.0005037303483059248 7.51848773226973e-05 -0.0003832697929943034 4.825388014541583e-05 9.082224869856447e-07 -1.140405546272256e-09 -1.7197806496572249e-07 -1.1326378982357513e-06
age2 -4.88044329039647e-06 -2.7522382231008085e-09 -7.492384721888652e-06 -8.394845792931742e-05 7.463512277988971e-06 2.0069985913416537e-07 -1.6538259005369841e-09 -1.9998427963107754e-07 1.6479786428784577e-09 -3.5584219939668583e-07 5.38589105477082e-06 8.11083013120625e-06 3.941377223281735e-06 9.53888341055505e-06 7.805813060272647e-08 -1.7001096638195737e-06 2.3211271376686535e-06 1.0378377758841106e-05 -2.1545427156775047e-06 9.673361587319037e-07 -2.4732018343111173e-06 -6.425325551066508e-06 3.112477313831765e-06 6.4246031667079045e-06 2.1388317709906194e-06 5.140751532473422e-06 4.279923392029412e-07 -6.296506532600193e-06 1.294784990573123e-07 3.7275023739906055e-08 6.044202130547727e-08 -2.283332565916144e-08 -7.134522344146362e-08
age3 4.732838307149335e-08 1.2870239333005449e-11 6.005405142743611e-08 6.525825343608323e-07 -5.983679861468884e-08 -1.6538259005367474e-09 1.3957464715772857e-11 1.6480349651340531e-09 -1.3908505556206736e-11 5.685263173681932e-10 -3.590890648283461e-08 -6.411537802215091e-08 -3.277038073769026e-08 -8.057750965920311e-08 -8.903276824731113e-09 5.3221509055990745e-09 -1.4579386498113873e-08 -7.296124560542126e-08 2.6411513216240076e-08 -1.382552441389524e-08 1.8756579432607683e-08 4.9272791607521355e-08 -2.669740723272869e-08 -4.84335672359694e-08 -2.8172391812130304e-08 -4.894069559895343e-08 -9.331952312915085e-09 6.183098718086713e-08 -1.1365351572599194e-09 -3.55017883226693e-10 -3.806526429835489e-10 -6.059403240524816e-11 7.596770647185005e-10
age2_sex -6.318274274812715e-07 6.218307752444715e-09 7.467931757506995e-06 0.0001730278664051936 -1.5012769391458543e-05 -1.9998427963173033e-07 1.6480349651397698e-09 3.9682325811869493e-07 -3.2455366428043618e-09 -5.105135434440317e-07 -1.9042769253159657e-06 -7.3691180880088285e-06 -8.832468339307198e-07 -6.191534560570799e-06 -7.908707470346039e-07 8.831204056033542e-06 -2.764261403800672e-06 -1.0918782280231894e-05 5.964943270525983e-06 4.247059141530475e-06 -1.97608998365123e-06 4.1912163150904875e-06 -1.202629003820209e-05 -9.069948679688333e-06 -7.354274750413006e-06 -1.508044445406531e-05 -3.413883831341014e-06 9.572867452150969e-06 -1.9862355003144213e-06 -3.24979629546661e-08 1.808270790296362e-08 -6.099753840818371e-09 2.852218223947064e-08
age3_sex 3.3239781602508384e-09 -4.299691016812922e-11 -5.98639532626301e-08 -1.347117431315084e-06 1.199087124729073e-07 1.647978642883409e-09 -1.3908505556250332e-11 -3.2455366428037414e-09 2.7110954690348197e-11 5.899436540820223e-09 1.4066504521672515e-08 5.376180705940573e-08 1.0422506107905444e-08 5.0671457261041434e-08 1.3919043884027627e-08 -6.088164652461097e-08 2.4278348555307504e-08 8.535992638540738e-08 -5.348094931618191e-08 -2.939885188121804e-08 2.6763722563677588e-08 -3.075284808889869e-08 1.0267874469104628e-07 7.216605665690545e-08 6.547571778327828e-08 1.3346555827007095e-07 4.052519088564375e-08 -7.418031253205622e-08 1.869503310534529e-08 3.2547711781963833e-10 -2.860406459556746e-10 1.6836421265831231e-10 -2.352501445415653e-10
PC_3 -0.0002486386622881251 1.5560881523992496e-06 1.845757824515611e-05 -0.00024355965536316507 1.572179912870301e-05 -3.558421993942998e-07 5.685263173487696e-10 -5.105135434482848e-07 5.899436540854703e-09 0.18725224025480094 -0.007761592101041359 -0.004169260050712113 0.009483792294598028 -0.0077712389342287184 0.0264411383626732 0.017230270494829534 -0.04194276092136886 -0.017334599761035813 -0.013017496585142924 0.03965707206093295 0.016373208666309397 0.04056572687225931 -0.02398180291102009 -0.0871327317008146 -0.017100304974478092 -0.0192499537744439 0.03285040801845493 -0.024230492191113298 0.06184007547255559 3.1921652091104616e-06 -0.00019208559094544464 0.00024319823594832031 0.00020126394547662066
PC_4 0.00024833198873237556 0.00015471561901525028 -8.55109159250688e-05 -0.0009930014635590608 8.642894673332854e-05 5.385891054732493e-06 -3.590890648252745e-08 -1.9042769252353318e-06 1.4066504521026041e-08 -0.007761592101041479 0.6590115484271971 -0.01792220985030871 0.07289963724580818 -0.021545597716399547 -0.02519338983811435 -0.00884773527122592 0.01105639169062158 -0.035706744560757994 0.03892401381211762 0.05886275749396897 -0.07325376346640505 -0.03081757294451274 0.0514323928991784 0.04979069158739232 -0.028890965229564036 0.02819210635007381 -0.030326193113359344 0.006608255805899616 0.07252225086534901 0.00010450309129712912 -0.00017113580106095845 0.0002626141678347731 0.00022692048040702463
