 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.001455964093211492 -3.2127315036785426e-06 0.0002864633507403064 -0.001229698054825113 8.33019656469344e-05 -9.293786859841016e-06 9.112416161144003e-08 -1.6566104825530563e-06 9.497871509274854e-09 -0.0008187901658579878 9.98897885537515e-05 -0.0005274312311697838 0.0004042987593513652 0.0006558318576385393 -0.0007157201972221177 -0.0005634299970284793 8.806566422342136e-05 -0.0007973468183142011 -0.0015973489178916459 -0.000300674564224227 -0.0006020891267781923 -0.00037495990054153285 0.00041453762502261703 -0.0008374788018693033 -0.0007994164050714766 -2.7456447031681267e-05 -0.0008669450587124227 0.0008085576903177549 0.001160872134664142 -6.135957536063448e-08 -2.8890698823347357e-05 2.2265551812656944e-05 1.4903503066087527e-05
yob -3.2127315036779192e-06 1.0907645071452277e-06 1.0726745391110113e-06 5.671625469521232e-06 -8.143761710065558e-07 -5.84672293347475e-09 4.180770966128924e-11 2.130192431845711e-08 -1.5605617150615406e-10 9.629641157202336e-06 0.0001484307548392293 3.947263778430688e-05 -0.00010965313864589511 3.163270394109024e-05 -8.315547457786354e-05 -1.1989666185530585e-05 -4.9041220554964354e-05 9.391836598458612e-05 1.4992975311357013e-06 -8.441298266142934e-05 7.215703641549625e-05 -9.691349753463472e-05 -1.6871102713223247e-05 0.00010355173530622929 7.185064014128762e-05 9.346422791350222e-06 -1.6007701672307786e-05 5.4007985731140227e-05 -0.00014404828321247626 -1.8148773424648498e-07 -5.993867445071375e-08 -7.004149502235572e-07 7.835611015967194e-07
age 0.00028646335073990504 1.0726745390888635e-06 0.00040404585786251265 0.004607568380887204 -0.00040004043810586116 -1.0668156688975393e-05 8.770832822453207e-08 1.0587515115313894e-05 -8.705330005876283e-08 -2.734803144556469e-05 -1.4591098851550782e-05 -0.0003010704899965263 -0.0004166498507758578 -0.00026679505970724686 -9.312348760829313e-05 6.703534235630391e-05 -3.0990921398415e-05 -0.0005047305077473291 -6.765385763044036e-05 -0.00020176093446179824 0.00011969723974687817 9.631418476973508e-05 -7.077255223891282e-05 -0.0003965170627526565 -0.00022097624653823544 0.0003130328373730392 -0.00033865654027106064 -3.203370552002601e-05 0.0004999368228218642 -2.8159637458207664e-06 1.0915199987801026e-07 1.111948234019525e-06 -4.015662517175867e-07
sex -0.0012296980548364056 5.671625469420929e-06 0.00460756838087436 0.12662341935995447 -0.010334347898197066 -0.00011705361038711624 9.327470513508817e-07 0.00026167008391873864 -2.081703351229384e-06 0.00026374999356694917 0.0018848929119437963 -0.003138497547487647 0.0008257135579665648 -0.0042767702862747305 0.0002216473976222783 0.004515601296766379 -0.0016719222641102332 -0.010285812208427558 0.004359403324787759 -0.0037688142568564845 0.0019542421985774645 -0.005053673373482148 -0.004488950949715395 -0.007582248467933826 -0.003640313078536931 0.0028466028594622394 0.0012962731749303262 0.0038365211801292703 0.006483426581968829 -1.060260655848943e-05 4.197872806263374e-05 -0.00012016247751318965 7.237170506961664e-05
age_sex 8.330196564811287e-05 -8.143761710116757e-07 -0.00040004043810472004 -0.010334347898196108 0.0008768016956436566 1.0572440356342336e-05 -8.694740016038628e-08 -2.2892764662554464e-05 1.866646060321435e-07 -2.7613725965656457e-05 -0.00013843484454027435 0.00023157319955862473 -5.751278385308341e-05 0.0003966944232666289 -2.3926923180069216e-05 -0.0003372060167120397 0.00014449009769597744 0.0008325559449907275 -0.0003095619393812821 0.0003445005790316199 -0.0002468672946938869 0.00037758308767934823 0.00046024986731170355 0.0007203661254949293 0.0003677185594939213 3.0949203311606345e-05 -1.6086826349992907e-05 -0.00022891226386257044 -0.0005545573985260583 1.4631478532545604e-06 -2.7069851786388783e-06 8.781113066793734e-06 -6.191830764687687e-06
age2 -9.293786859826117e-06 -5.846722933476584e-09 -1.0668156688973674e-05 -0.00011705361038742018 1.0572440356369468e-05 2.918577189078774e-07 -2.4678652044819592e-09 -2.894616021418134e-07 2.448190613509515e-09 1.0655896114426744e-06 4.215013489672383e-06 8.202824914329952e-06 6.6661192672199195e-06 9.728502808067923e-06 2.715256705533658e-07 -5.951909231920871e-07 -7.834083343139391e-07 1.567555926031807e-05 2.220500030672484e-06 4.197435742373829e-06 -2.5960827162550755e-06 -4.371033784563123e-06 1.0704895310304013e-06 1.328107114531422e-05 9.363200304368202e-06 -3.846418791561381e-06 7.95562794282572e-06 1.1389144038804423e-07 -1.4701952833688663e-05 7.796976998297423e-08 1.4578965572028692e-09 -1.3286176228775674e-08 -4.5097151121641174e-09
age3 9.112416161130266e-08 4.18077096634078e-11 8.770832822450553e-08 9.327470513530937e-07 -8.694740016058523e-08 -2.4678652044815994e-09 2.1383188011353745e-11 2.4482662046211817e-09 -2.121891417703744e-11 -1.2648868907470577e-08 -2.9312712733040027e-08 -6.480452299349483e-08 -3.877031845210617e-08 -8.879062838510274e-08 -4.9156381086199e-09 -5.659472840053683e-09 1.146020305193334e-08 -1.337571144210559e-07 -2.857013462533948e-08 -4.539954183403571e-08 2.7488501470789626e-08 3.171896054004595e-08 -9.130135200062783e-09 -1.0837324825705103e-07 -9.759375889940534e-08 -3.131218014503672e-09 -6.36884230584269e-08 1.4593803248656605e-08 1.0407763887230429e-07 -6.482714017306715e-10 -2.0235716870112063e-11 -7.234957910055868e-12 9.461836602480565e-11
age2_sex -1.6566104825778021e-06 2.1301924318341302e-08 1.0587515115282447e-05 0.00026167008391868155 -2.2892764662551787e-05 -2.8946160214106094e-07 2.4482662046156297e-09 6.140740022474378e-07 -5.123604945936642e-09 7.919120127438936e-07 3.4826552870951047e-06 -4.92852189264168e-06 1.8026909948715629e-06 -1.1626934937246722e-05 4.798817174310442e-07 8.43993813077028e-06 -3.746773937318613e-06 -2.164650699453416e-05 6.474262659619772e-06 -9.754061182347263e-06 8.225002487509132e-06 -8.171486594454585e-06 -1.4022969220528727e-05 -1.9469221000590122e-05 -1.2225208800986432e-05 -7.64513233533085e-06 -7.335834768503158e-07 3.167351314325243e-06 1.3668427638999121e-05 -3.8794521986388694e-08 5.8947229664616774e-08 -1.9655590699201177e-07 1.535575098066314e-07
age3_sex 9.497871509497061e-09 -1.5605617150667955e-10 -8.70533000584923e-08 -2.081703351228657e-06 1.866646060320989e-07 2.4481906135030045e-09 -2.121891417698915e-11 -5.1236049459360425e-09 4.36448014471095e-11 -6.51350054316873e-09 -2.8059140284903305e-08 3.463260524601784e-08 -2.3123817802607787e-08 1.0778265387254786e-07 -2.427241647947237e-10 -6.934014810288894e-08 2.6854467711470416e-08 1.7950186176001155e-07 -3.931630333969859e-08 9.045846574408998e-08 -7.904364934622059e-08 5.361543615753142e-08 1.301202552076621e-07 1.5373913535729031e-07 1.3010519761945397e-07 1.150346254059377e-07 1.3836780991062128e-08 -4.589003695762279e-09 -9.845771129061062e-08 3.0212410017150877e-10 -4.368532621726638e-10 1.341779965915213e-09 -1.142444478273499e-09
PC_3 -0.0008187901658578301 9.629641157202893e-06 -2.734803144556269e-05 0.000263749993565033 -2.7613725965513393e-05 1.0655896114422868e-06 -1.2648868907464935e-08 7.919120127406021e-07 -6.513500543145027e-09 0.23770228252520226 -0.014079323592762219 0.0026022596249254937 0.019859760784183608 -0.005095392451965506 0.022743924829348117 0.021319381085107343 -0.05638243629975998 -0.02470130014745577 -0.02136674286737269 0.032283946015126255 0.01677059177565113 0.05249767249774799 -0.019242278944332065 -0.12050750271740876 -0.027059703844700723 -0.016118731044805035 0.046842719765684854 -0.023646364244625847 0.07392501548388689 -1.824450224460517e-05 -6.055855289568355e-06 -7.289148494012158e-05 0.0002604246601528292
PC_4 9.988978855362205e-05 0.00014843075483922914 -1.4591098851794758e-05 0.0018848929119413417 -0.00013843484454008554 4.2150134896782e-06 -2.9312712733084675e-08 3.4826552870906315e-06 -2.8059140284870397e-08 -0.01407932359276208 0.7790231037214104 0.007305444665612789 0.13249220506385118 -0.04463700740593145 -0.02867030427711025 -0.015483182011602913 0.009950327770696111 -0.04511910676697671 0.025498936525632773 0.06631928781562542 -0.08688641128022577 -0.0628552284510677 0.08601013584789956 0.039284791858747316 -0.017936193864338052 0.018680497020967454 -0.06555856554185889 -0.0077975758736890345 0.10054617375004639 9.279139693414336e-05 -1.7291945255783926e-05 -3.649951643795077e-05 0.0003307164272961077
PC_5 -0.0005274312311693194 3.9472637784308626e-05 -0.00030107048999717794 -0.0031384975475123025 0.0002315731995607663 8.202824914348349e-06 -6.480452299365532e-08 -4.9285218926990365e-06 3.463260524649731e-08 0.002602259624925468 0.007305444665611917 0.9924293100069017 -0.00888639320635995 -0.04884803931158465 -0.06730845766969352 0.05576070573171329 -0.07314774218591644 -0.0779069216616039 -0.08847368295401131 0.011248559292126935 -0.051258323311703206 -0.05002946748181787 0.042013731351949225 -0.14242017293472062 0.012078130017209423 0.007574187558207269 -0.039178408012409516 -0.05254538374584176 0.10154988453569483 6.1884804054612205e-06 -1.1594373876430959e-05 -0.0004726189958671609 0.0002503081789342619
PC_6 0.00040429875935116613 -0.00010965313864589591 -0.0004166498507773608 0.0008257135579354003 -5.751278385038378e-05 6.666119267260368e-06 -3.877031845244407e-08 1.8026909947997334e-06 -2.312381780201233e-08 0.01985976078418373 0.132492205063851 -0.008886393206358723 1.3298610984515065 0.050710113763836 0.08182356967130772 -0.020398555939616658 0.03848363246166011 0.03797892087778915 -0.08515780828547102 -0.010771540465706369 0.1315573450758959 -0.1811087473064468 0.05984557025254991 0.14287634713320962 -0.03410737268493555 0.010091476303519014 -0.09637161882080271 0.015011462982931248 -0.06744414021466259 8.04033778504976e-05 0.0002572482708198464 -0.00028173659957504986 -0.00024203758171312316
PC_7 0.0006558318576389217 3.1632703941094134e-05 -0.00026679505970710277 -0.00427677028628281 0.00039669442326738144 9.728502808066026e-06 -8.879062838510273e-08 -1.1626934937268262e-05 1.0778265387273993e-07 -0.005095392451965491 -0.044637007405931906 -0.048848039311585226 0.05071011376383424 1.7437873388601581 0.0004550168039920878 0.14550891316317854 -0.10492634372459855 0.13455562319262898 0.11153031284651649 0.0980785673280292 0.005621579548813928 -0.20344488447664963 -0.09308379276536735 0.15275313319602418 0.003466420284060664 0.005724309474119824 -0.03607196016867037 0.08052408526880635 -0.1566132965308452 -0.00019983032553415667 0.0002739163712210579 0.00013579588126776498 -0.000743266668689528
PC_8 -0.0007157201972221057 -8.315547457786256e-05 -9.312348760823663e-05 0.0002216473976236053 -2.392692318021105e-05 2.7152567055159565e-07 -4.915638108602863e-09 4.798817174353112e-07 -2.427241648348728e-10 0.02274392482934811 -0.028670304277110297 -0.06730845766969339 0.0818235696713077 0.0004550168039907612 1.9364450700381146 0.17117724238801527 -0.013264916637140961 0.045433787513715185 0.04203723455125231 -0.015092305836915728 0.029772226933625513 0.17048110203432415 -0.1531847182520781 0.08998708100944539 0.17208156838396044 0.02024266459552101 0.05246885516813674 0.0404958522738331 -0.10317244751701876 -0.00021435883343064868 -0.00010517826245753466 -0.0005407949813233332 0.0008952077596514717
PC_9 -0.0005634299970289253 -1.198966618552698e-05 6.703534235574884e-05 0.004515601296763261 -0.0003372060167118085 -5.951909231784606e-07 -5.6594728401568565e-09 8.439938130765245e-06 -6.934014810285645e-08 0.021319381085107482 -0.01548318201160293 0.05576070573171426 -0.020398555939615898 0.14550891316317888 0.1711772423880151 2.4544672823670615 0.1967012219591916 -0.01844739584111486 -0.16391755992793103 0.07932923387725269 -0.00030513184261847585 -0.035701381877080766 -0.13926822769319158 -0.00819403991098061 -0.1495190856733534 -0.08433929814474231 0.016057454727589546 -0.09007949445252028 0.120340201778576 -0.00016423413737038536 -0.00017671025927603256 -0.0003116421993664439 0.0006535576496987482
