 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.000667633010851137 -2.049195194916427e-06 0.00010162177152801465 -0.00020063752244790765 1.3524768228792634e-05 -3.5892588469975648e-06 3.66667281216568e-08 -2.757654800555665e-07 1.7227371980634967e-09 -0.00039369793372317976 -5.055299753761618e-05 -0.0006446348589014154 -0.00045071837054338077 0.0007557203485775047 -0.000956697443186069 6.397665920399372e-05 -0.00024261249560495526 0.00039291339066794683 -0.00017177583349036311 0.00037099064778208337 -0.00022371717190956098 -0.00019345689094069982 -0.0002585532045023933 -0.0008313672357371695 -0.0008373295925212964 -0.00034281498980855905 -0.0007311763373647878 -0.0010869269217488053 0.001927409287725167 -1.3188830688995835e-06 -2.3044849254416643e-05 2.5943547960202836e-05 2.7604090749057264e-05
yob -2.04919519491632e-06 8.697504050280213e-07 1.3407842921518494e-06 2.3918203461302512e-06 -3.091872880444466e-07 -1.0659190688959276e-08 5.5653238447710044e-11 5.846918848807238e-09 -2.4159342881316823e-11 -7.823665679391819e-06 0.00020709604105998184 6.492444311230162e-05 -6.760187814848091e-05 1.19090784651824e-05 -0.0001010208862661451 -1.1165532051835492e-05 -5.321582411562957e-05 8.580889770098564e-05 -1.0416703158584813e-05 -9.268030181064744e-05 5.6666769789293706e-05 -6.072842082003113e-05 2.8479243114752233e-06 9.954589886500676e-05 4.925977162396576e-05 -5.3372530660548085e-06 -2.834490905029971e-06 7.33054055129792e-05 -0.00017341261668460983 -1.4739002374740298e-07 -1.7625665966113322e-07 2.0514420020978291e-07 7.580804882887502e-08
age 0.00010162177152812938 1.3407842921582e-06 0.00013649132929809165 0.0014014077949050254 -0.00013405790492056053 -3.757807362661689e-06 3.16202907432753e-08 3.7239890578152237e-06 -3.132739638848596e-08 -3.940628819028604e-06 0.0001613340606922645 1.8520759665293807e-05 -0.00017942413063363528 -2.7408238159601353e-05 -0.00021273070717955692 4.23312470445774e-05 -0.0002782251899796954 0.00023371743167443734 -6.766412628162854e-05 -0.00010153934937023477 0.00025931222584684073 0.00013899207560634104 -0.00011076642641997987 -0.0001508553023975405 -1.1027294920123399e-05 -0.00017946622946599786 -0.00012341350007609512 -6.333594747680994e-05 -6.134908317085377e-06 -8.166750353632167e-07 -3.4992162610278657e-07 -2.385140681240373e-07 5.343603019825682e-07
sex -0.00020063752244413235 2.3918203461874908e-06 0.0014014077949070745 0.030729969225658627 -0.002669454891789065 -3.6619012875362394e-05 2.955097743031181e-07 7.009375373079064e-05 -5.688466842291992e-07 -8.944881722854998e-05 -0.0009913323876355868 -0.001345836806968504 0.0008235885611829582 -0.0012359669053276477 -0.0004110314744840587 -0.0006300977366714114 -0.002138503056520857 0.0011724451171085085 0.00021603142014773032 -0.0017520511348067627 3.1245785386677626e-05 0.0005377613356633475 -0.002008263513413803 -0.00046406304978689294 -0.0011776120300548644 -0.0013241703765935915 0.0021855283905928636 -0.0007212357640046509 -0.0009431705184806065 -1.8773694602296062e-05 2.0830008443078094e-05 -6.883420461895175e-05 5.8128990723303936e-05
age_sex 1.3524768228371105e-05 -3.0918728804886225e-07 -0.00013405790492075043 -0.0026694548917886012 0.0002514380741397279 3.719826179909923e-06 -3.132042297158247e-08 -6.967624006585169e-06 5.8756407629651564e-08 1.2819341226734294e-05 0.00011920219955320113 0.00016707680075456796 -3.2965018102569086e-05 0.00019612941848747036 5.882597109493779e-06 5.3359755167959065e-05 8.684748175142139e-05 -0.00014246955982237625 -5.764931804200291e-05 0.00017177313329600253 4.320294819577199e-05 -0.00012711603958627066 0.0001570951760054028 1.7153339633269676e-05 0.0002057832315740695 0.0001493284232341168 -7.395522215894135e-05 9.260473613471975e-05 7.06200916790791e-05 1.7081021048666367e-06 -8.555730353882746e-07 2.6562636662153247e-06 -3.176601739374469e-06
age2 -3.5892588470045215e-06 -1.065919068897642e-08 -3.75780736266159e-06 -3.661901287529812e-05 3.7198261799039457e-06 1.0896309269735599e-07 -9.488404375587573e-10 -1.0803871271896591e-07 9.400258958581876e-10 5.6380935138995185e-09 1.9827467840375337e-06 3.0075162321368657e-06 3.458585885521288e-06 5.3245382133809175e-06 1.2397078481287044e-06 -6.344740944768763e-07 4.0964207329984525e-06 -5.3232582054600814e-06 -5.136570698023473e-07 1.0713164806898663e-06 -6.138362372492736e-06 -6.166340084214698e-06 2.5844521540900475e-06 5.5343012104483714e-06 3.425264320895077e-06 5.005978840244156e-06 2.9607377731161295e-06 2.684930999639135e-06 -3.914053768286359e-06 2.445892936342253e-08 2.0665317549997308e-08 -1.3326196509638578e-08 -1.774245959540903e-08
age3 3.6666728121712056e-08 5.565323844812343e-11 3.1620290743273795e-08 2.955097743025232e-07 -3.132042297152707e-08 -9.488404375587413e-10 8.487347422457386e-12 9.401419044454537e-10 -8.40050210233638e-12 -3.6642845136290532e-09 -1.701357945481381e-08 -3.45458548662277e-08 -3.124920197370571e-08 -6.353433747594118e-08 -7.18794573519272e-09 -3.194301775578876e-09 -2.3495396285626862e-08 5.353503609614897e-08 1.8629990648491732e-08 -1.3772095286178196e-08 4.918974189642713e-08 5.501471155323693e-08 -2.0544066348916167e-08 -3.962940241677008e-08 -4.180440110908928e-08 -4.463636223139478e-08 -2.6439933085333734e-08 -1.920257720837376e-08 3.3698223753793284e-08 -2.309129867205353e-10 -2.339802945175074e-10 2.1980560521269787e-10 1.9489864891758873e-10
age2_sex -2.7576548004240094e-07 5.8469188488802745e-09 3.7239890578204995e-06 7.00937537307697e-05 -6.967624006584416e-06 -1.0803871271913315e-07 9.401419044470043e-10 2.0103944298676775e-07 -1.7484692493220635e-09 -9.037154477679024e-07 -3.247267517192978e-06 -5.290974575846546e-06 3.2276140642639504e-07 -7.172852571676287e-06 3.6320101057673374e-08 -1.783187459721319e-06 -8.65236339220052e-07 4.78915622241522e-06 2.204572815786697e-06 -4.551699993068913e-06 -2.2903233097409604e-06 5.046030285741031e-06 -4.3036591730127224e-06 3.2588946003892827e-07 -7.096198462639601e-06 -5.110529260488317e-06 -1.479545636420874e-07 -2.6766849457580535e-06 -2.2906774163725735e-06 -4.086628894197809e-08 7.883597401253004e-09 -2.4516987406552597e-08 6.543191289893779e-08
age3_sex 1.722737197943399e-09 -2.4159342882173262e-11 -3.132739638853144e-08 -5.688466842289711e-07 5.875640762964085e-08 9.400258958596215e-10 -8.400502102349676e-12 -1.7484692493219462e-09 1.5596840430284085e-11 1.2794860680329784e-08 2.6670858740798815e-08 4.7387019584375775e-08 -2.760615055423456e-10 7.171849250308723e-08 1.0920867915976903e-09 2.1449761916483776e-08 3.0489445095493674e-10 -4.626827397751393e-08 -2.2312469347945765e-08 4.0016094473463514e-08 2.9299737890034305e-08 -5.333372903650634e-08 3.78069297690622e-08 -9.027381658476251e-09 6.592271204174374e-08 4.992769663494476e-08 1.553531096800076e-08 1.9696412971594518e-08 2.354461138313161e-08 3.161064224721369e-10 5.21341307369113e-12 -9.90312593340299e-12 -4.73040376939524e-10
PC_3 -0.00039369793372332157 -7.823665679391846e-06 -3.940628819044828e-06 -8.944881722764003e-05 1.2819341226652085e-05 5.638093514462691e-09 -3.6642845136345577e-09 -9.037154477656694e-07 1.2794860680311136e-08 0.17724029786625162 -0.00515329230311176 -0.014862342810006092 0.02778132542137306 -0.0029580014880700284 0.01991144359587278 0.023306251811047177 -0.04257802735139662 -0.0351047206504637 -0.0281793336254496 0.04912681372802176 0.03235110532529247 0.050578075877761114 -0.03868757596018916 -0.09672079917665573 -0.025415860644021366 -0.022743470804644613 0.027741469706745323 -0.043843843798143475 0.07810691955572281 2.4628576617425464e-05 -0.0001990627916947783 0.00013140752899974464 0.00026760869930457797
