 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0231448911125435e-05 3.3307703742078694e-08 -2.417025104988385e-06 -7.060586272402913e-06 4.659994118948498e-07 4.7413061608054366e-08 -2.783122685238815e-10 -1.001607769724747e-08 6.663395846391571e-11 5.0719002385112275e-06 -4.513870599390852e-07 1.6887659939316026e-06 -3.766412374804817e-05 4.6705798249558685e-05 -6.96737513951028e-05 4.65002804362841e-05 -4.2802137262848705e-05 -5.835219700647101e-06 -7.729985202974707e-05 -9.836376940189765e-06 -2.0165838365419012e-05 -4.821446535889341e-05 4.453790022082172e-06 -3.672488097344275e-05 -3.3385574943755798e-06 2.861459509965009e-06 -4.0655810755763404e-05 -4.610871713435811e-05 6.885697385318634e-05 -1.6475586294191835e-06 1.2963757883552414e-06 1.739702016021055e-06
yob 3.330770374206263e-08 9.779187299238718e-08 1.6624702870501513e-07 4.57966793566592e-07 -4.808129943011559e-08 -9.000165368389707e-10 9.73449259904713e-13 6.913870773628998e-10 -1.7444867798499152e-12 7.887580811479561e-07 7.065026296849073e-06 4.948668786193026e-07 -6.992611194293207e-06 -1.5664254356410786e-06 -3.168874097373204e-06 2.0723740638738748e-07 -2.4464623855005355e-06 4.569171562373684e-06 -1.9170618226780457e-06 -4.359864482165887e-06 5.881233156451654e-06 -5.430286240570987e-06 -2.6123786551818854e-06 8.404436579827951e-06 2.850188365919393e-06 -7.88106132423193e-09 -2.1218978527194183e-06 3.0107539157921107e-06 -1.139012164088593e-05 -2.87620753176313e-08 1.552328618348619e-08 3.0674418977727194e-08
age -2.417025104982208e-06 1.6624702870344463e-07 3.460590112631397e-05 0.0005072400081194965 -3.42630860161013e-05 -6.989222489267706e-07 4.391000537500072e-09 6.956786390769585e-07 -4.374121060445977e-09 2.5703987085173126e-06 -5.747166547520121e-06 -1.0253880927154255e-05 -2.8102919296133432e-05 -1.760362594018812e-06 9.013083101800127e-06 1.4701830942484447e-05 -3.1203545501324443e-07 -1.0369822728344445e-05 7.559854697362569e-06 1.6271472501636425e-06 1.3761337987275262e-06 -4.265956460460409e-06 -2.9890182604277e-05 1.9975205322724455e-06 -5.843233881508945e-06 -4.501335287295208e-06 -2.90462801530996e-05 -6.154159574067197e-06 1.6199058568697963e-06 -1.6087765058496793e-08 1.2473984576992736e-07 -5.1787506165074295e-08
sex -7.060586272496569e-06 4.5796679353909246e-07 0.0005072400081182564 0.014156053546265741 -0.0009209379698674823 -9.999362691330298e-06 6.155460654077569e-08 1.8250779443761487e-05 -1.1272304297174844e-07 3.25526757253237e-05 6.127219939193671e-05 -0.00011358690863124161 -2.3907946344833524e-05 -0.00014163492471561172 0.00017995670688201277 0.0002898552521920779 -5.076145622683064e-05 6.144793063382124e-06 0.0001374621123192232 -0.0001725368721898625 0.0001857803286031882 -2.873900572492701e-05 -0.00010281169615775461 -9.699106949339207e-05 0.0001432504143213624 0.00024343168762525424 -0.0002763418501074334 0.00020296254406818555 -9.314233986426649e-05 1.768349400875618e-06 1.4698933704431655e-06 -3.972896691937951e-06
age_sex 4.659994119025592e-07 -4.808129942781119e-08 -3.4263086015990866e-05 -0.0009209379698669153 6.214624442442205e-05 6.949483635123422e-07 -4.371686577553895e-09 -1.2640903940390783e-06 7.963516201509916e-09 -2.987846235069192e-06 2.6304925319748042e-06 1.4158274201241921e-05 2.3370269952494533e-06 8.082560673212156e-06 -1.78522081926899e-05 -1.8072632744580658e-05 -6.38838267641696e-07 3.221627472720054e-06 -1.2267264061683011e-05 7.944690566593574e-06 -1.2075331923026638e-05 1.9903279280055374e-06 8.851553399227932e-06 1.0221788634047175e-05 -7.101024034510084e-06 -1.6751927642835356e-05 2.2301957488321863e-05 -1.1179663353091526e-05 3.202133539314254e-06 -5.8490638946283796e-08 -3.206224740517919e-08 2.519928351266417e-07
age2 4.741306160768225e-08 -9.00016536806063e-10 -6.989222489264582e-07 -9.999362691349148e-06 6.949483635141504e-07 1.4514513686710675e-08 -9.308759799005012e-11 -1.4451366139132587e-08 9.269728416455751e-11 3.0611880323453485e-08 4.546169266145468e-07 3.239375919158755e-07 4.1822522903030886e-07 6.059581331406687e-08 -3.155065483294705e-07 -3.10769807206424e-07 -1.536187528737518e-07 3.844160808019616e-07 -3.0494156445079473e-07 -2.503089033205783e-07 9.401662585612667e-08 -8.009174801593528e-08 6.425076603910373e-07 2.271482715866599e-07 2.8375022010947095e-07 1.26561618530916e-07 5.386595320437073e-07 1.7051718904432017e-07 -4.625859452749786e-07 1.1218155204110116e-09 -1.383533180039235e-09 1.471284629993304e-09
age3 -2.783122685242967e-10 9.734492597232022e-13 4.391000537496594e-09 6.15546065408636e-08 -4.371686577563205e-09 -9.308759799001936e-11 6.074918318727493e-13 9.268761946697397e-11 -6.048411609152379e-13 -7.335850742697538e-10 -3.728076111646392e-09 -2.5493870420301904e-09 -2.722585603135227e-09 -3.2701034810365784e-10 2.1156846566582196e-09 2.0352630544844716e-09 1.4917318297175458e-09 -2.941375383769572e-09 2.2955824647345976e-09 2.3049926752509624e-09 -7.355242536566824e-10 8.214954621190315e-10 -4.642361132065038e-09 -2.1618783421630695e-09 -2.4719515622345786e-09 -1.0436643580474696e-09 -3.381438813058467e-09 -9.752000878566246e-10 4.360919471038184e-09 -1.3250274698147687e-11 3.901125693069913e-12 -1.176308205068953e-11
age2_sex -1.001607769725895e-08 6.913870773127987e-10 6.9567863907425e-07 1.825077944374009e-05 -1.2640903940384112e-06 -1.445136613908643e-08 9.26876194667254e-11 2.6278479911368338e-08 -1.6859255519300124e-10 6.311119351291278e-08 -1.4432214812176278e-07 -3.863579536958441e-07 -5.688932420143377e-08 -1.597520450422718e-07 4.5830043800882245e-07 3.4810152139729176e-07 5.475846240920078e-08 -1.2015670629976517e-07 3.265540686514724e-07 -4.605674749163508e-08 2.3774728062378415e-07 -1.715282374390886e-08 -2.3781989598054436e-07 -2.938483297448291e-07 1.2510683412469507e-07 3.0889042793150497e-07 -4.804296916602225e-07 2.160144314847214e-07 5.041812881322544e-09 5.654856134420498e-10 -2.856603600006715e-10 -4.759915200840985e-09
age3_sex 6.663395846050648e-11 -1.7444867795165375e-12 -4.374121060426441e-09 -1.127230429715603e-07 7.963516201502121e-09 9.269728416421625e-11 -6.048411609133538e-13 -1.685925551929283e-10 1.0994772293959218e-12 -2.748864644537815e-10 1.3395795085112254e-09 2.9571820256430016e-09 4.1023966650841304e-10 1.0363535837827475e-09 -3.38615960593179e-09 -2.0183760329632287e-09 -4.937203238485063e-10 9.989879811868333e-10 -2.550139979635897e-09 -3.630601168181756e-10 -1.4824604714629916e-09 -9.172161033150426e-12 1.8452513502585407e-09 2.2562494894372963e-09 -7.759053639046046e-10 -1.7078918284176532e-09 3.0885718876370115e-09 -1.5689872944456734e-09 -3.6032541872395056e-10 -6.730545871323892e-14 5.826800890741425e-12 2.79970822905362e-11
PC_3 5.071900238511535e-06 7.887580811478893e-07 2.5703987085174338e-06 3.255267572519487e-05 -2.987846235061501e-06 3.0611880323439244e-08 -7.33585074269611e-10 6.31111935127717e-08 -2.748864644529691e-10 0.025286758103994098 0.0007774629077426544 0.001685432941705359 -0.0002518811677447543 -0.004402863886241608 0.0018665321440832108 0.0036949291272942797 -0.0040205397872270406 -0.00031215169026376703 -0.0013789823932687018 0.0005388836034915728 0.004969965271348988 0.002682055819946931 -0.0016368850053258281 -0.009380890458369796 0.0010085313880633879 -0.0008624628882372783 0.003164437189145661 -0.0006040416775971376 0.004779518677189774 -8.072328001651893e-06 1.271505547587143e-05 1.4600328542810529e-05
