"PGS","PHENO","GEN_MOD","VAR","proband","paternal","maternal","gpp","gmp","gpm","gmm"
"BMI_UKB","DBP","3p","gmp",-5.66057222785673e-05,-0.000195650408369532,NA,-0.001019083756613,0.00170009468484576,NA,NA
"BMI_UKB","SBP","1","proband",0.000218982471068217,NA,NA,NA,NA,NA,NA
"BMI_UKB","SBP","2","proband",0.000291795142064758,-0.000119131965594511,-0.000102559582442585,NA,NA,NA,NA
"BMI_UKB","SBP","2","paternal",-0.000119131965594511,0.000337234999760093,6.90097237697213e-06,NA,NA,NA,NA
"BMI_UKB","SBP","2","maternal",-0.000102559582442585,6.90097237697214e-06,0.000327134749647413,NA,NA,NA,NA
"BMI_UKB","SBP","3","proband",0.000738231021036212,-0.000368152440380144,-0.000360434863043688,1.05097700901929e-05,-1.00220853645201e-05,3.18815630507357e-05,-5.03432643706908e-05
"BMI_UKB","SBP","3","paternal",-0.000368152440380143,0.00125110359993668,0.000174764562010818,-0.000857694909371081,-0.00055141323713746,0.000163931697417748,2.62123706371733e-05
"BMI_UKB","SBP","3","maternal",-0.000360434863043689,0.000174764562010819,0.00139464772048486,0.000267984321396195,-0.000150292466002203,-0.000904790196242446,-0.000716994568503838
"BMI_UKB","SBP","3","gpp",1.05097700901927e-05,-0.000857694909371081,0.000267984321396195,0.0034667258716363,-0.0011083482106824,-0.000722540587788727,-0.000355358491402956
"BMI_UKB","SBP","3","gmp",-1.00220853645204e-05,-0.00055141323713746,-0.000150292466002203,-0.0011083482106824,0.00245953264894652,4.3449503746742e-05,0.000184810736501067
"BMI_UKB","SBP","3","gpm",3.18815630507364e-05,0.000163931697417747,-0.000904790196242448,-0.000722540587788727,4.34495037467427e-05,0.00310973317159831,-0.000819565564432627
"BMI_UKB","SBP","3","gmm",-5.03432643706911e-05,2.62123706371731e-05,-0.000716994568503837,-0.000355358491402956,0.000184810736501067,-0.000819565564432627,0.00264312076869853
"BMI_UKB","SBP","3m","proband",0.000371821748477932,NA,-0.000128271097358501,NA,NA,-6.79924205755571e-05,-0.000104880969134391
"BMI_UKB","SBP","3m","maternal",-0.000128271097358501,NA,0.000475634800124067,NA,NA,-0.000165828144368281,-3.52745572718356e-05
"BMI_UKB","SBP","3m","gpm",-6.79924205755568e-05,NA,-0.00016582814436828,NA,NA,0.00144781226295914,-0.000913986908286888
"BMI_UKB","SBP","3m","gmm",-0.000104880969134391,NA,-3.52745572718357e-05,NA,NA,-0.000913986908286888,0.00136075695656164
"BMI_UKB","SBP","3p","proband",0.000439902711811379,-0.000169003868866621,NA,-0.000128682040455899,-5.23924223584785e-05,NA,NA
"BMI_UKB","SBP","3p","paternal",-0.000169003868866621,0.000601913860481249,NA,-0.000216101477564904,-0.000193312867379467,NA,NA
"BMI_UKB","SBP","3p","gpp",-0.000128682040455899,-0.000216101477564904,NA,0.00185579441659833,-0.000991970427873975,NA,NA
"BMI_UKB","SBP","3p","gmp",-5.23924223584782e-05,-0.000193312867379467,NA,-0.000991970427873975,0.0016605748540844,NA,NA
"BMI_UKB","BG.Fast","1","proband",0.000212032119845062,NA,NA,NA,NA,NA,NA
"BMI_UKB","BG.Fast","2","proband",0.000311683718941739,-0.000136542908271374,-0.000121939657259061,NA,NA,NA,NA
"BMI_UKB","BG.Fast","2","paternal",-0.000136542908271373,0.000321891238350096,1.71374361369065e-05,NA,NA,NA,NA
"BMI_UKB","BG.Fast","2","maternal",-0.000121939657259061,1.71374361369065e-05,0.000316889809194881,NA,NA,NA,NA
"BMI_UKB","BG.Fast","3","proband",0.000835010168374076,-0.000424191548399574,-0.000413594230724534,6.5136996856443e-06,4.17449093397872e-07,3.86605136577121e-05,-5.10140231128307e-05
"BMI_UKB","BG.Fast","3","paternal",-0.000424191548399575,0.00117898856689523,0.000200990955001973,-0.00078338785883081,-0.000490116446217694,0.000154046829387689,2.42298464793851e-05
"BMI_UKB","BG.Fast","3","maternal",-0.000413594230724534,0.000200990955001973,0.00132660067492539,0.000271955180928422,-0.000153032106149937,-0.000839276156093457,-0.00065899806745192
"BMI_UKB","BG.Fast","3","gpp",6.513699685644e-06,-0.00078338785883081,0.000271955180928422,0.00318434881150378,-0.00104140162470519,-0.000750375721534649,-0.000284556066615648
"BMI_UKB","BG.Fast","3","gmp",4.17449093398389e-07,-0.000490116446217694,-0.000153032106149937,-0.00104140162470519,0.00223140473517791,3.49796539682643e-05,0.000155869844803851
"BMI_UKB","BG.Fast","3","gpm",3.86605136577127e-05,0.000154046829387689,-0.000839276156093458,-0.00075037572153465,3.49796539682644e-05,0.00292512870552972,-0.000769536160322807
"BMI_UKB","BG.Fast","3","gmm",-5.10140231128307e-05,2.4229846479385e-05,-0.00065899806745192,-0.000284556066615648,0.000155869844803852,-0.000769536160322809,0.00238871658112834
"BMI_UKB","BG.Fast","3m","proband",0.000389321143109841,NA,-0.000141511732771334,NA,NA,-8.47612692191074e-05,-9.45091199193188e-05
"BMI_UKB","BG.Fast","3m","maternal",-0.000141511732771333,NA,0.00043628264530743,NA,NA,-0.000114778127330356,-5.54796359619141e-05
"BMI_UKB","BG.Fast","3m","gpm",-8.47612692191074e-05,NA,-0.000114778127330356,NA,NA,0.00134185487456989,-0.000859247462179342
"BMI_UKB","BG.Fast","3m","gmm",-9.45091199193189e-05,NA,-5.5479635961914e-05,NA,NA,-0.000859247462179342,0.00125022156695159
"BMI_UKB","BG.Fast","3p","proband",0.000462749747481829,-0.00018300629662187,NA,-0.000128994055335303,-5.66238091657316e-05,NA,NA
"BMI_UKB","BG.Fast","3p","paternal",-0.00018300629662187,0.00058245090202201,NA,-0.000219206306563838,-0.00017569321668403,NA,NA
"BMI_UKB","BG.Fast","3p","gpp",-0.000128994055335303,-0.000219206306563838,NA,0.00178362474172887,-0.000946861981043077,NA,NA
"BMI_UKB","BG.Fast","3p","gmp",-5.66238091657319e-05,-0.00017569321668403,NA,-0.000946861981043077,0.00157295033325227,NA,NA
"BMI_UKB","BG.All","1","proband",0.000206313995905199,NA,NA,NA,NA,NA,NA
"BMI_UKB","BG.All","2","proband",0.000305105038273041,-0.000134008369613887,-0.000120186416557531,NA,NA,NA,NA
"BMI_UKB","BG.All","2","paternal",-0.000134008369613887,0.000314530212965972,1.62575975023331e-05,NA,NA,NA,NA
"BMI_UKB","BG.All","2","maternal",-0.000120186416557531,1.6257597502333e-05,0.000308741966342441,NA,NA,NA,NA
"BMI_UKB","BG.All","3","proband",0.00101262141818178,-0.000512086515298675,-0.00050288533834772,3.53655233877312e-06,-3.51954825628438e-07,5.21962146594882e-05,-6.02220387191583e-05
"BMI_UKB","BG.All","3","paternal",-0.000512086515298675,0.00139707301671058,0.000244390377783938,-0.000926905902514478,-0.000578179003311307,0.00017877467956409,2.44438631992231e-05
"BMI_UKB","BG.All","3","maternal",-0.00050288533834772,0.000244390377783938,0.00156910376032438,0.000325292453293333,-0.000181808560919224,-0.000991358573806085,-0.000774378103340957
"BMI_UKB","BG.All","3","gpp",3.53655233877359e-06,-0.000926905902514478,0.000325292453293333,0.00377651234811492,-0.00123682038121395,-0.000897524411091715,-0.000329912921144736
"BMI_UKB","BG.All","3","gmp",-3.5195482562836e-07,-0.000578179003311307,-0.000181808560919224,-0.00123682038121395,0.00264587555880473,4.05805375538165e-05,0.000185787000316287
"BMI_UKB","BG.All","3","gpm",5.21962146594881e-05,0.00017877467956409,-0.000991358573806085,-0.000897524411091715,4.05805375538165e-05,0.00347755418721056,-0.00092924017904531
"BMI_UKB","BG.All","3","gmm",-6.0222038719158e-05,2.44438631992232e-05,-0.000774378103340957,-0.000329912921144737,0.000185787000316287,-0.000929240179045309,0.00282905340746924
"BMI_UKB","BG.All","3m","proband",0.0004332358109695,NA,-0.000156744678958269,NA,NA,-9.49413053126929e-05,-0.000108396022364699
"BMI_UKB","BG.All","3m","maternal",-0.000156744678958269,NA,0.000490467702346926,NA,NA,-0.000135092384417535,-6.4065021280778e-05
"BMI_UKB","BG.All","3m","gpm",-9.4941305312693e-05,NA,-0.000135092384417535,NA,NA,0.0015164478492438,-0.000967531359341895
"BMI_UKB","BG.All","3m","gmm",-0.000108396022364699,NA,-6.40650212807782e-05,NA,NA,-0.000967531359341895,0.00141371932244576
"BMI_UKB","BG.All","3p","proband",0.000548639670990136,-0.000215844107534896,NA,-0.00015412313275263,-6.92245038217464e-05,NA,NA
"BMI_UKB","BG.All","3p","paternal",-0.000215844107534896,0.000677263316397833,NA,-0.000255067420205714,-0.000200189876348847,NA,NA
"BMI_UKB","BG.All","3p","gpp",-0.00015412313275263,-0.000255067420205714,NA,0.0020844410190965,-0.00111477717797441,NA,NA
"BMI_UKB","BG.All","3p","gmp",-6.92245038217462e-05,-0.000200189876348848,NA,-0.0011147771779744,0.00183946276432042,NA,NA
"BMI_UKB","HDL","1","proband",0.000220848411106732,NA,NA,NA,NA,NA,NA
"BMI_UKB","HDL","2","proband",0.000279977149816871,-0.000108999288805604,-9.12076253100661e-05,NA,NA,NA,NA
"BMI_UKB","HDL","2","paternal",-0.000108999288805604,0.000344338731230989,3.31706169415082e-06,NA,NA,NA,NA
"BMI_UKB","HDL","2","maternal",-9.1207625310066e-05,3.31706169415079e-06,0.000330766419847384,NA,NA,NA,NA
"BMI_UKB","HDL","3","proband",0.000788410824615339,-0.000390748682288144,-0.000383237384022347,1.33603340999796e-05,-1.29406952153076e-05,3.23860703679361e-05,-5.60330575496406e-05
"BMI_UKB","HDL","3","paternal",-0.000390748682288143,0.00142216540755356,0.000186282877474265,-0.000983287877084103,-0.000638074505363743,0.000186871434556445,3.0029452729231e-05
"BMI_UKB","HDL","3","maternal",-0.000383237384022346,0.000186282877474265,0.00158343428800061,0.000295536808415785,-0.000164589986316696,-0.00103354702573762,-0.000822785944654727
"BMI_UKB","HDL","3","gpp",1.33603340999792e-05,-0.000983287877084102,0.000295536808415785,0.00396441759455376,-0.00125777504119334,-0.000788472347611305,-0.000421423208498762
"BMI_UKB","HDL","3","gmp",-1.29406952153077e-05,-0.000638074505363743,-0.000164589986316696,-0.00125777504119334,0.00282006702742625,4.92911097968316e-05,0.0002179862049355
"BMI_UKB","HDL","3","gpm",3.23860703679352e-05,0.000186871434556445,-0.00103354702573762,-0.000788472347611305,4.92911097968316e-05,0.00351352894850068,-0.000914904330151937
"BMI_UKB","HDL","3","gmm",-5.60330575496404e-05,3.00294527292308e-05,-0.000822785944654728,-0.000421423208498762,0.0002179862049355,-0.000914904330151935,0.00302406435916422
"BMI_UKB","HDL","3m","proband",0.000394015590590884,NA,-0.000134339690017259,NA,NA,-6.90892128814237e-05,-0.000113623953721099
"BMI_UKB","HDL","3m","maternal",-0.00013433969001726,NA,0.000516828681614383,NA,NA,-0.000187038995679966,-3.16561079685727e-05
"BMI_UKB","HDL","3m","gpm",-6.90892128814233e-05,NA,-0.000187038995679967,NA,NA,0.00156290727681001,-0.000983376075124012
"BMI_UKB","HDL","3m","gmm",-0.000113623953721099,NA,-3.16561079685727e-05,NA,NA,-0.000983376075124012,0.00147108020171628
"BMI_UKB","HDL","3p","proband",0.000476414689135264,-0.000180382597135341,NA,-0.000141720598660664,-5.42999748990313e-05,NA,NA
"BMI_UKB","HDL","3p","paternal",-0.000180382597135341,0.000693647403588542,NA,-0.000245119535342017,-0.000232925091401957,NA,NA
"BMI_UKB","HDL","3p","gpp",-0.000141720598660663,-0.000245119535342017,NA,0.00212993097014755,-0.00113319984635868,NA,NA
"BMI_UKB","HDL","3p","gmp",-5.42999748990315e-05,-0.000232925091401957,NA,-0.00113319984635868,0.00191471242893884,NA,NA
"BMI_UKB","LDL","1","proband",0.000220011666605057,NA,NA,NA,NA,NA,NA
"BMI_UKB","LDL","2","proband",0.000297070787428514,-0.000121289015404732,-0.00010706871403388,NA,NA,NA,NA
"BMI_UKB","LDL","2","paternal",-0.000121289015404732,0.000332398768377871,8.69825453116343e-06,NA,NA,NA,NA
"BMI_UKB","LDL","2","maternal",-0.00010706871403388,8.69825453116342e-06,0.000328080509731984,NA,NA,NA,NA
"BMI_UKB","LDL","3","proband",0.000643138752913114,-0.000318667802394568,-0.000312829392855264,1.62479576874083e-05,-1.38881461190967e-05,2.58862608019688e-05,-4.66830900785918e-05
"BMI_UKB","LDL","3","paternal",-0.000318667802394568,0.00119817497265557,0.000152291665709984,-0.000833815785072567,-0.000540114412462061,0.000158533580302409,2.57088807532907e-05
"BMI_UKB","LDL","3","maternal",-0.000312829392855264,0.000152291665709984,0.00133217731209326,0.000243561131924757,-0.000135202818890367,-0.000871519882608526,-0.000694244228846638
"BMI_UKB","LDL","3","gpp",1.62479576874076e-05,-0.000833815785072566,0.000243561131924757,0.00335564202381047,-0.00106719218513432,-0.000652412840311405,-0.000361342471479864
"BMI_UKB","LDL","3","gmp",-1.38881461190968e-05,-0.000540114412462061,-0.000135202818890366,-0.00106719218513432,0.00238869322481168,4.38459355920339e-05,0.000185479894344188
"BMI_UKB","LDL","3","gpm",2.58862608019691e-05,0.000158533580302409,-0.000871519882608527,-0.000652412840311406,4.38459355920346e-05,0.0029410542897179,-0.00075851122321442
"BMI_UKB","LDL","3","gmm",-4.66830900785919e-05,2.57088807532907e-05,-0.000694244228846637,-0.000361342471479864,0.000185479894344188,-0.000758511223214421,0.00254623957229955
"BMI_UKB","LDL","3m","proband",0.000350131916809065,NA,-0.000121580963384915,NA,NA,-6.28034752414777e-05,-9.77909606443856e-05
"BMI_UKB","LDL","3m","maternal",-0.000121580963384915,NA,0.00043755601962026,NA,NA,-0.000143454263366896,-2.02754066581628e-05
"BMI_UKB","LDL","3m","gpm",-6.28034752414777e-05,NA,-0.000143454263366896,NA,NA,0.00132143789864021,-0.000846509238318331
"BMI_UKB","LDL","3m","gmm",-9.77909606443856e-05,NA,-2.02754066581625e-05,NA,NA,-0.000846509238318332,0.00124704980562065
"BMI_UKB","LDL","3p","proband",0.000417139656739176,-0.000158012035879258,NA,-0.000122355418586593,-4.53321120022396e-05,NA,NA
"BMI_UKB","LDL","3p","paternal",-0.000158012035879258,0.000615041384812281,NA,-0.000214247787941018,-0.000207201459299781,NA,NA
"BMI_UKB","LDL","3p","gpp",-0.000122355418586593,-0.000214247787941017,NA,0.00188701477727963,-0.00100691124775184,NA,NA
"BMI_UKB","LDL","3p","gmp",-4.53321120022395e-05,-0.000207201459299781,NA,-0.00100691124775184,0.00170640061841337,NA,NA
"BMI_UKB","NonHDL","1","proband",0.000219270476290381,NA,NA,NA,NA,NA,NA
"BMI_UKB","NonHDL","2","proband",0.000292188950513201,-0.000118206368061849,-0.000103504860085266,NA,NA,NA,NA
"BMI_UKB","NonHDL","2","paternal",-0.000118206368061849,0.000333743463754644,7.2998355777059e-06,NA,NA,NA,NA
"BMI_UKB","NonHDL","2","maternal",-0.000103504860085266,7.29983557770588e-06,0.000327395037515242,NA,NA,NA,NA
"BMI_UKB","NonHDL","3","proband",0.000719017560884495,-0.000356700292734857,-0.000350536798799847,1.10380874779715e-05,-1.02438705618845e-05,3.06880380183051e-05,-5.07039749105217e-05
"BMI_UKB","NonHDL","3","paternal",-0.000356700292734857,0.00125211584578301,0.00017248244080544,-0.000860678028234577,-0.000558945231955949,0.000159816139958578,2.76722503077978e-05
"BMI_UKB","NonHDL","3","maternal",-0.000350536798799847,0.000172482440805439,0.00139716596121767,0.000261393143053673,-0.000147725409277123,-0.000907340341250908,-0.000723598741516855
"BMI_UKB","NonHDL","3","gpp",1.10380874779719e-05,-0.000860678028234578,0.000261393143053672,0.00348155673809582,-0.00111177682329635,-0.0006892830632664,-0.000369626506754737
"BMI_UKB","NonHDL","3","gmp",-1.02438705618847e-05,-0.000558945231955948,-0.000147725409277123,-0.00111177682329635,0.00247957441866707,3.68948175384219e-05,0.00019672945862496
"BMI_UKB","NonHDL","3","gpm",3.06880380183047e-05,0.000159816139958578,-0.000907340341250907,-0.0006892830632664,3.68948175384216e-05,0.00309306522516041,-0.000807844692722696
"BMI_UKB","NonHDL","3","gmm",-5.07039749105221e-05,2.76722503077986e-05,-0.000723598741516854,-0.000369626506754738,0.00019672945862496,-0.000807844692722697,0.00265164075238412
"BMI_UKB","NonHDL","3m","proband",0.000361827575245311,NA,-0.000126081605122155,NA,NA,-6.70723715706473e-05,-9.98644874466266e-05
"BMI_UKB","NonHDL","3m","maternal",-0.000126081605122155,NA,0.000446938023065224,NA,NA,-0.000144716347271547,-2.71790109128587e-05
"BMI_UKB","NonHDL","3m","gpm",-6.70723715706475e-05,NA,-0.000144716347271547,NA,NA,0.00135958398477252,-0.000869977358978894
"BMI_UKB","NonHDL","3m","gmm",-9.98644874466263e-05,NA,-2.71790109128589e-05,NA,NA,-0.000869977358978894,0.00128089761192445
"BMI_UKB","NonHDL","3p","proband",0.000442551109647852,-0.000168239273239817,NA,-0.000132166720180315,-5.02388588127887e-05,NA,NA
"BMI_UKB","NonHDL","3p","paternal",-0.000168239273239818,0.000625995651656526,NA,-0.000217832459093351,-0.000203982109533161,NA,NA
"BMI_UKB","NonHDL","3p","gpp",-0.000132166720180315,-0.000217832459093351,NA,0.00192513692342778,-0.00103323305985784,NA,NA
"BMI_UKB","NonHDL","3p","gmp",-5.02388588127887e-05,-0.000203982109533161,NA,-0.00103323305985784,0.00173513503909487,NA,NA
"BMI_UKB","FEV1","1","proband",0.000230378055327355,NA,NA,NA,NA,NA,NA
"BMI_UKB","FEV1","2","proband",0.000284394999137293,-0.000108821705846093,-8.69942980921535e-05,NA,NA,NA,NA
"BMI_UKB","FEV1","2","paternal",-0.000108821705846093,0.000363887118987575,3.66614790959408e-06,NA,NA,NA,NA
"BMI_UKB","FEV1","2","maternal",-8.69942980921535e-05,3.6661479095941e-06,0.000345371133567306,NA,NA,NA,NA
"BMI_UKB","FEV1","3","proband",0.000722236951929434,-0.000360379147732074,-0.000346240666632497,1.99637292810531e-05,-1.9910663763801e-05,2.18598236599967e-05,-5.14098032014553e-05
"BMI_UKB","FEV1","3","paternal",-0.000360379147732074,0.00148658989195226,0.000166862720562421,-0.00103913620798209,-0.000674218061128966,0.000209125799919541,2.59555020259088e-05
"BMI_UKB","FEV1","3","maternal",-0.000346240666632497,0.000166862720562421,0.00163601453869453,0.000291116943346286,-0.000155628402867669,-0.00107079909027417,-0.000866650993763168
"BMI_UKB","FEV1","3","gpp",1.99637292810532e-05,-0.00103913620798209,0.000291116943346286,0.00409220110724104,-0.0012663091350725,-0.000792568425971536,-0.000444777625896869
"BMI_UKB","FEV1","3","gmp",-1.99106637638012e-05,-0.000674218061128966,-0.000155628402867669,-0.0012663091350725,0.0029157550862595,5.95554843550965e-05,0.000220081692432308
"BMI_UKB","FEV1","3","gpm",2.18598236599967e-05,0.000209125799919541,-0.00107079909027417,-0.000792568425971535,5.95554843550962e-05,0.0035796830325474,-0.000912903480702141
"BMI_UKB","FEV1","3","gmm",-5.14098032014556e-05,2.59555020259089e-05,-0.000866650993763167,-0.000444777625896869,0.000220081692432308,-0.000912903480702142,0.003155670907473
"BMI_UKB","FEV1","3m","proband",0.000385613011073398,NA,-0.000127188681750797,NA,NA,-5.82294326013506e-05,-0.000112418622239647
"BMI_UKB","FEV1","3m","maternal",-0.000127188681750797,NA,0.000549677332993224,NA,NA,-0.000215484258359925,-3.11759630165706e-05
"BMI_UKB","FEV1","3m","gpm",-5.82294326013506e-05,NA,-0.000215484258359925,NA,NA,0.00160543603884873,-0.000989718900722334
"BMI_UKB","FEV1","3m","gmm",-0.000112418622239647,NA,-3.11759630165705e-05,NA,NA,-0.000989718900722334,0.00151643492574112
"BMI_UKB","FEV1","3p","proband",0.000456977258375593,-0.000173669604798994,NA,-0.000134169995286313,-5.10047883846924e-05,NA,NA
"BMI_UKB","FEV1","3p","paternal",-0.000173669604798994,0.00072249701245067,NA,-0.000258879035303674,-0.000246850930293745,NA,NA
"BMI_UKB","FEV1","3p","gpp",-0.000134169995286313,-0.000258879035303674,NA,0.00216723078104745,-0.00113680131739886,NA,NA
"BMI_UKB","FEV1","3p","gmp",-5.10047883846923e-05,-0.000246850930293744,NA,-0.00113680131739887,0.00194005395259614,NA,NA
"CPDcur_UKB","HGT","1","proband",0.000184605451693982,NA,NA,NA,NA,NA,NA
"CPDcur_UKB","HGT","2","proband",0.00020547698824775,-6.27532006169021e-05,-5.2593737278636e-05,NA,NA,NA,NA
"CPDcur_UKB","HGT","2","paternal",-6.27532006169021e-05,0.000325598837509628,2.0632517980353e-05,NA,NA,NA,NA
"CPDcur_UKB","HGT","2","maternal",-5.25937372786359e-05,2.0632517980353e-05,0.000271018653536278,NA,NA,NA,NA
"CPDcur_UKB","HGT","3","proband",0.000549259799158529,-0.000235641847309222,-0.000242069527005467,-8.0521087321478e-06,-5.76758420217169e-05,-9.47986803966613e-06,-1.93757551437894e-05
"CPDcur_UKB","HGT","3","paternal",-0.000235641847309222,0.00156170483204257,0.000239863759192485,-0.00118564165108723,-0.000791267308923771,4.94177240077003e-05,-4.14823614145208e-05
"CPDcur_UKB","HGT","3","maternal",-0.000242069527005466,0.000239863759192485,0.00137583880389347,0.000188856645828795,-0.000152998731223469,-0.00108764737366615,-0.000678155752274537
"CPDcur_UKB","HGT","3","gpp",-8.05210873214757e-06,-0.00118564165108723,0.000188856645828795,0.00401968276449119,-0.000903724993277108,-0.000465016639533096,-0.000497407912606662
"CPDcur_UKB","HGT","3","gmp",-5.76758420217169e-05,-0.000791267308923771,-0.00015299873122347,-0.000903724993277107,0.00294294169363392,0.000127082042675828,0.000152813856442436
"CPDcur_UKB","HGT","3","gpm",-9.47986803966661e-06,4.94177240077007e-05,-0.00108764737366615,-0.000465016639533096,0.000127082042675827,0.00313042368430733,-0.000441896954670423
"CPDcur_UKB","HGT","3","gmm",-1.93757551437895e-05,-4.14823614145206e-05,-0.000678155752274537,-0.000497407912606662,0.000152813856442436,-0.000441896954670423,0.0027028925056877
"CPDcur_UKB","HGT","3m","proband",0.000295554395711659,NA,-9.45478443350006e-05,NA,NA,-4.77577440841171e-05,-6.79679239528542e-05
"CPDcur_UKB","HGT","3m","maternal",-9.45478443350007e-05,NA,0.000471130424768646,NA,NA,-0.000234620373470943,-3.1129417848174e-05
"CPDcur_UKB","HGT","3m","gpm",-4.7757744084117e-05,NA,-0.000234620373470943,NA,NA,0.00127182093295918,-0.000557549166718205
"CPDcur_UKB","HGT","3m","gmm",-6.79679239528542e-05,NA,-3.11294178481741e-05,NA,NA,-0.000557549166718205,0.00111880950571401
"CPDcur_UKB","HGT","3p","proband",0.000365640605972467,-0.000112707651299762,NA,-7.44841065295718e-05,-6.48184156851314e-05,NA,NA
"CPDcur_UKB","HGT","3p","paternal",-0.000112707651299762,0.000705859388459724,NA,-0.000260382796722142,-0.000283266905765015,NA,NA
"CPDcur_UKB","HGT","3p","gpp",-7.44841065295719e-05,-0.000260382796722142,NA,0.00182459556996657,-0.000779397826615914,NA,NA
"CPDcur_UKB","HGT","3p","gmp",-6.48184156851314e-05,-0.000283266905765015,NA,-0.000779397826615914,0.00166138608103939,NA,NA
"CPDcur_UKB","EA","1","proband",0.000208810530316957,NA,NA,NA,NA,NA,NA
"CPDcur_UKB","EA","2","proband",0.000251176056645505,-9.10575946038333e-05,-8.10218072133511e-05,NA,NA,NA,NA
"CPDcur_UKB","EA","2","paternal",-9.10575946038332e-05,0.00034986790508771,2.48680500078039e-05,NA,NA,NA,NA
"CPDcur_UKB","EA","2","maternal",-8.10218072133511e-05,2.48680500078039e-05,0.000299583862623973,NA,NA,NA,NA
"CPDcur_UKB","EA","3","proband",0.000670677374148742,-0.000306056859134835,-0.000315333160662119,-3.41785843252205e-06,-3.96983375050226e-05,-7.60085770266738e-06,-5.23930477848056e-06
"CPDcur_UKB","EA","3","paternal",-0.000306056859134835,0.0014454919827323,0.000278684681061724,-0.00110125049789792,-0.000707777177230044,3.86527170445575e-05,-4.14976472375609e-05
"CPDcur_UKB","EA","3","maternal",-0.000315333160662119,0.000278684681061724,0.00127466589619585,0.00019008055757673,-0.000196720793703401,-0.000946471920784129,-0.00062535144372641
"CPDcur_UKB","EA","3","gpp",-3.41785843252146e-06,-0.00110125049789792,0.000190080557576729,0.00369826062316305,-0.000857871286068134,-0.000491675078663293,-0.000424306609621135
"CPDcur_UKB","EA","3","gmp",-3.96983375050227e-05,-0.000707777177230043,-0.000196720793703401,-0.000857871286068137,0.0026936533291556,8.73690511138063e-05,0.000191209373210854
"CPDcur_UKB","EA","3","gpm",-7.60085770266741e-06,3.86527170445575e-05,-0.000946471920784128,-0.000491675078663293,8.73690511138059e-05,0.00295316318808364,-0.000521281465270788
"CPDcur_UKB","EA","3","gmm",-5.23930477848077e-06,-4.14976472375604e-05,-0.00062535144372641,-0.000424306609621136,0.000191209373210853,-0.000521281465270787,0.00245791748427767
"CPDcur_UKB","EA","3m","proband",0.000345952675313159,NA,-0.000117437080522872,NA,NA,-7.32128902749051e-05,-7.45432372027819e-05
"CPDcur_UKB","EA","3m","maternal",-0.000117437080522872,NA,0.000458663879970445,NA,NA,-0.000190573321183958,-5.47750210244188e-05
"CPDcur_UKB","EA","3m","gpm",-7.32128902749049e-05,NA,-0.000190573321183958,NA,NA,0.00130323003552794,-0.000618901586964546
"CPDcur_UKB","EA","3m","gmm",-7.4543237202782e-05,NA,-5.47750210244188e-05,NA,NA,-0.000618901586964546,0.00115197526901967
"CPDcur_UKB","EA","3p","proband",0.000427860968891718,-0.000134916422742983,NA,-8.8892197728232e-05,-8.43118112528597e-05,NA,NA
"CPDcur_UKB","EA","3p","paternal",-0.000134916422742983,0.00066017302980049,NA,-0.000276811142789373,-0.00022467527649991,NA,NA
"CPDcur_UKB","EA","3p","gpp",-8.88921977282322e-05,-0.000276811142789372,NA,0.00177684302073634,-0.000779754946202623,NA,NA
"CPDcur_UKB","EA","3p","gmp",-8.43118112528596e-05,-0.00022467527649991,NA,-0.000779754946202623,0.00158517016090533,NA,NA
"CPDcur_UKB","COG","1","proband",0.000320253984114377,NA,NA,NA,NA,NA,NA
"CPDcur_UKB","COG","2","proband",0.0003906262527598,-0.000139322212388175,-0.000128693679857525,NA,NA,NA,NA
"CPDcur_UKB","COG","2","paternal",-0.000139322212388175,0.000515265829515555,2.69789696142853e-05,NA,NA,NA,NA
"CPDcur_UKB","COG","2","maternal",-0.000128693679857525,2.69789696142853e-05,0.00044861425746233,NA,NA,NA,NA
"CPDcur_UKB","COG","3","proband",0.00097458751398594,-0.000433945390375758,-0.000448805160011797,-2.04950807180264e-05,-8.25684336290707e-05,-7.65290546956394e-05,3.37615858546008e-05
"CPDcur_UKB","COG","3","paternal",-0.000433945390375758,0.00202573082537612,0.000361393533556279,-0.00169734567175795,-0.000882591278440066,8.76255505641894e-05,-5.64997720542517e-05
"CPDcur_UKB","COG","3","maternal",-0.000448805160011796,0.000361393533556279,0.00167003657511506,0.000395733406320952,-0.000324515801002647,-0.00120696997741593,-0.000821886054619987
"CPDcur_UKB","COG","3","gpp",-2.04950807180264e-05,-0.00169734567175795,0.000395733406320952,0.00572111237738669,-0.00140372058609584,-0.000933656129737477,-0.000601612521066825
"CPDcur_UKB","COG","3","gmp",-8.25684336290705e-05,-0.000882591278440066,-0.000324515801002647,-0.00140372058609583,0.00379593872084699,0.000275654848073898,0.000325478944410622
"CPDcur_UKB","COG","3","gpm",-7.65290546956402e-05,8.76255505641899e-05,-0.00120696997741593,-0.000933656129737478,0.000275654848073899,0.00403274408681867,-0.0007384618988119
"CPDcur_UKB","COG","3","gmm",3.37615858546011e-05,-5.64997720542515e-05,-0.000821886054619988,-0.000601612521066826,0.000325478944410622,-0.000738461898811899,0.00316245199587638
"CPDcur_UKB","COG","3m","proband",0.000535881447518618,NA,-0.000189331643820484,NA,NA,-0.000136463660388196,-8.43261731281956e-05
