"PGS","PHENO","GEN_MOD","VAR","BETA","SE"
"ADHD_Demontis","NEB","3m","proband",0.0219446792476951,0.0279197520593403
"ADHD_Demontis","NEB","3m","maternal",-0.04033501634515,0.0291100561217276
"ADHD_Demontis","NEB","3m","gpm",-0.0140495486082434,0.0512427504101708
"ADHD_Demontis","NEB","3m","gmm",0.0651531101121372,0.0499020451534293
"ADHD_Demontis","NEB","3p","proband",-0.026006483007299,0.0310078693277571
"ADHD_Demontis","NEB","3p","paternal",0.039711910216495,0.0335320732942111
"ADHD_Demontis","NEB","3p","gpp",-0.101716230112464,0.0617597721793382
"ADHD_Demontis","NEB","3p","gmp",0.0559359287291146,0.0587373262572056
"ADHD_Demontis","CPD.Max","1","proband",0.100744891976741,0.0147455500742908
"ADHD_Demontis","CPD.Max","2","proband",0.0858614734587634,0.0172987894447384
"ADHD_Demontis","CPD.Max","2","paternal",0.016481377689413,0.0186674916947408
"ADHD_Demontis","CPD.Max","2","maternal",0.027516264531385,0.0174383126426997
"ADHD_Demontis","CPD.Max","3","proband",0.082110375837857,0.0257944119794559
"ADHD_Demontis","CPD.Max","3","paternal",0.0173736502540452,0.0340305714431165
"ADHD_Demontis","CPD.Max","3","maternal",0.0283049228890073,0.0316847346494454
"ADHD_Demontis","CPD.Max","3","gpp",-0.0500352655284172,0.0534209149977747
"ADHD_Demontis","CPD.Max","3","gmp",0.0262642193158159,0.0492861332257171
"ADHD_Demontis","CPD.Max","3","gpm",0.0624608199292779,0.0472617690703089
"ADHD_Demontis","CPD.Max","3","gmm",-0.0576469990984739,0.0458416214543906
"ADHD_Demontis","CPD.Max","3m","proband",0.0953797886751719,0.018893786005362
"ADHD_Demontis","CPD.Max","3m","maternal",0.0203576210742296,0.0206867894167198
"ADHD_Demontis","CPD.Max","3m","gpm",0.0601230181609571,0.0364953336703923
"ADHD_Demontis","CPD.Max","3m","gmm",-0.0163461768182263,0.0359621680712818
"ADHD_Demontis","CPD.Max","3p","proband",0.0928077139498076,0.020037408527066
"ADHD_Demontis","CPD.Max","3p","paternal",-7.46707798411847e-05,0.0228480458734575
"ADHD_Demontis","CPD.Max","3p","gpp",-0.0166329108872073,0.0418941778121089
"ADHD_Demontis","CPD.Max","3p","gmp",0.0199246889317903,0.039953628755331
"ADHD_Demontis","CPD.Cur","1","proband",0.0780362053391163,0.014606104217493
"ADHD_Demontis","CPD.Cur","2","proband",0.0733583431686124,0.0175100241051034
"ADHD_Demontis","CPD.Cur","2","paternal",0.00534983517543743,0.0184798573305309
"ADHD_Demontis","CPD.Cur","2","maternal",0.00752081963254491,0.0173021552353321
"ADHD_Demontis","CPD.Cur","3","proband",0.0597904188464345,0.0219660281070001
"ADHD_Demontis","CPD.Cur","3","paternal",0.0180642657617792,0.0278723409878583
"ADHD_Demontis","CPD.Cur","3","maternal",0.00686075496847245,0.0259982814298254
"ADHD_Demontis","CPD.Cur","3","gpp",-0.112257153853984,0.0435627040078729
"ADHD_Demontis","CPD.Cur","3","gmp",0.0352361778700153,0.0400855877445992
"ADHD_Demontis","CPD.Cur","3","gpm",0.0618211186404583,0.0386031595381854
"ADHD_Demontis","CPD.Cur","3","gmm",-0.0309178327951997,0.0373768209880646
"ADHD_Demontis","CPD.Cur","3m","proband",0.0634952860758253,0.017344793364222
"ADHD_Demontis","CPD.Cur","3m","maternal",0.0021015983212771,0.0188595386752045
"ADHD_Demontis","CPD.Cur","3m","gpm",0.0287300699483701,0.0333156355256834
"ADHD_Demontis","CPD.Cur","3m","gmm",0.0196059504996387,0.0328195403990403
"ADHD_Demontis","CPD.Cur","3p","proband",0.0767052455556358,0.0174744743496022
"ADHD_Demontis","CPD.Cur","3p","paternal",-0.00473415315555373,0.0195710830249367
"ADHD_Demontis","CPD.Cur","3p","gpp",-0.0468669533775045,0.0359385962570188
"ADHD_Demontis","CPD.Cur","3p","gmp",0.0356205576150405,0.0342312216521758
"ADHD_Demontis","CESD","1","proband",0.0587286004385811,0.0148540710565982
"ADHD_Demontis","CESD","2","proband",0.0547240384475915,0.017829450379863
"ADHD_Demontis","CESD","2","paternal",0.00395770861269434,0.0188194431143192
"ADHD_Demontis","CESD","2","maternal",0.00710733330982813,0.0175966226609024
"ADHD_Demontis","CESD","3","proband",0.0555831630333069,0.0298167067475301
"ADHD_Demontis","CESD","3","paternal",-0.0948570316268473,0.0367737868936132
"ADHD_Demontis","CESD","3","maternal",-0.040483269098793,0.0343204710355016
"ADHD_Demontis","CESD","3","gpp",0.0595685816496902,0.0570294147762597
"ADHD_Demontis","CESD","3","gmp",0.0967318099769141,0.0523379014354884
"ADHD_Demontis","CESD","3","gpm",0.0635887500140889,0.0506670452652798
"ADHD_Demontis","CESD","3","gmm",0.0476568337731773,0.0488509050080873
"ADHD_Demontis","CESD","3m","proband",0.0487544996344045,0.020437400978029
"ADHD_Demontis","CESD","3m","maternal",0.00468995653067756,0.0215983584748152
"ADHD_Demontis","CESD","3m","gpm",0.0190179064050553,0.0380368695639294
"ADHD_Demontis","CESD","3m","gmm",-0.0139154326711171,0.037411817362031
"ADHD_Demontis","CESD","3p","proband",0.0510532414438132,0.0226769215634886
"ADHD_Demontis","CESD","3p","paternal",-0.0193508531064271,0.0252225136453116
"ADHD_Demontis","CESD","3p","gpp",0.0176698976552732,0.0459870492225107
"ADHD_Demontis","CESD","3p","gmp",0.0455848450169091,0.0436966166678946
"ADHD_Demontis","BMI","1","proband",0.0566720214349813,0.0148926987135891
"ADHD_Demontis","BMI","2","proband",0.0472327154959495,0.0169615970800323
"ADHD_Demontis","BMI","2","paternal",0.0209693442244802,0.0189041114244521
"ADHD_Demontis","BMI","2","maternal",0.00983463424061467,0.0175981030607548
"ADHD_Demontis","BMI","3","proband",-0.00929354173297558,0.0293184090940964
"ADHD_Demontis","BMI","3","paternal",0.0454611850748457,0.040584597935205
"ADHD_Demontis","BMI","3","maternal",0.0333744576906194,0.0377202126660955
"ADHD_Demontis","BMI","3","gpp",0.0334772227525726,0.0637577548982505
"ADHD_Demontis","BMI","3","gmp",0.0159258179903347,0.0590918911142143
"ADHD_Demontis","BMI","3","gpm",-0.116645000537255,0.056182959980478
"ADHD_Demontis","BMI","3","gmm",0.155069404333779,0.0549977090192401
"ADHD_Demontis","BMI","3m","proband",0.0556167219208151,0.0203375555606688
"ADHD_Demontis","BMI","3m","maternal",-0.00199710202102544,0.0229062739486896
"ADHD_Demontis","BMI","3m","gpm",-0.0767559241308037,0.0401249900668126
"ADHD_Demontis","BMI","3m","gmm",0.0958792393069712,0.0395949490444574
"ADHD_Demontis","BMI","3p","proband",0.0205280741217743,0.0223972218666626
"ADHD_Demontis","BMI","3p","paternal",0.0208072863178163,0.0263965702675512
"ADHD_Demontis","BMI","3p","gpp",0.0737121514403534,0.0481993971628867
"ADHD_Demontis","BMI","3p","gmp",0.0109687927962604,0.0461555395586947
"ADHD_Demontis","DBP","1","proband",0.0336327237341611,0.0147399236309337
"ADHD_Demontis","DBP","2","proband",0.0226454934044226,0.0173708109961613
"ADHD_Demontis","DBP","2","paternal",0.00962199612030736,0.018675388216746
"ADHD_Demontis","DBP","2","maternal",0.0225232979761192,0.017446290033738
"ADHD_Demontis","DBP","3","proband",0.0183277270818166,0.0290107757943075
"ADHD_Demontis","DBP","3","paternal",0.0177689010324408,0.0375025722770935
"ADHD_Demontis","DBP","3","maternal",0.0424793404367048,0.0349422601893051
"ADHD_Demontis","DBP","3","gpp",-0.0121727431551792,0.0587832549408795
"ADHD_Demontis","DBP","3","gmp",-0.0293386563583707,0.0541429360664293
"ADHD_Demontis","DBP","3","gpm",-0.0447919059827292,0.0520933012959387
"ADHD_Demontis","DBP","3","gmm",0.0409662349916294,0.0503802844984439
"ADHD_Demontis","DBP","3m","proband",0.0194764672748954,0.0196660749905748
"ADHD_Demontis","DBP","3m","maternal",0.0286081930419623,0.0214464363261524
"ADHD_Demontis","DBP","3m","gpm",-0.0215734095881257,0.0378657052080001
"ADHD_Demontis","DBP","3m","gmm",0.0174916482445001,0.0372993654249232
"ADHD_Demontis","DBP","3p","proband",0.0279983467633889,0.0218517002307755
"ADHD_Demontis","DBP","3p","paternal",0.0221586213797663,0.0248946211339771
"ADHD_Demontis","DBP","3p","gpp",0.0189644811529091,0.0456605105902793
"ADHD_Demontis","DBP","3p","gmp",-0.0581769121282128,0.0434914229131729
"ADHD_Demontis","SBP","1","proband",0.0135552162484638,0.0148449605203111
"ADHD_Demontis","SBP","2","proband",0.00512844188988242,0.0172066752339294
"ADHD_Demontis","SBP","2","paternal",0.00921724599265779,0.0188504640223609
"ADHD_Demontis","SBP","2","maternal",0.0169572110760831,0.017566527339336
"ADHD_Demontis","SBP","3","proband",0.00204923353488969,0.0279229811911991
"ADHD_Demontis","SBP","3","paternal",0.00683810138864756,0.0369758326344797
"ADHD_Demontis","SBP","3","maternal",0.0203864898107586,0.0344271605761747
"ADHD_Demontis","SBP","3","gpp",0.00957977717556883,0.0580265721488145
"ADHD_Demontis","SBP","3","gmp",-0.0388523921494496,0.0535645620825127
"ADHD_Demontis","SBP","3","gpm",-0.0473973261807753,0.0513030441846324
"ADHD_Demontis","SBP","3","gmm",0.0737139292903169,0.0498458342112725
"ADHD_Demontis","SBP","3m","proband",0.00968708517922473,0.0193196515486474
"ADHD_Demontis","SBP","3m","maternal",0.02535863711321,0.021416885856537
"ADHD_Demontis","SBP","3m","gpm",-0.0686563886422503,0.0376963858803518
"ADHD_Demontis","SBP","3m","gmm",0.0359280174376871,0.0371532645674314
"ADHD_Demontis","SBP","3p","proband",0.00646633976467814,0.0212737373621205
"ADHD_Demontis","SBP","3p","paternal",0.0232703979136399,0.0244790756221154
"ADHD_Demontis","SBP","3p","gpp",-0.00299729939973809,0.0448489570141769
"ADHD_Demontis","SBP","3p","gmp",-0.0426613178306952,0.0427872896479356
"ADHD_Demontis","BG.Fast","1","proband",0.0348517350578185,0.0146105586773736
"ADHD_Demontis","BG.Fast","2","proband",0.0336883170159936,0.0178563591522536
"ADHD_Demontis","BG.Fast","2","paternal",-0.00626215449730274,0.0185045719184772
"ADHD_Demontis","BG.Fast","2","maternal",0.00948097980392475,0.0173184381416852
"ADHD_Demontis","BG.Fast","3","proband",-0.0138177829301631,0.0297654853709426
"ADHD_Demontis","BG.Fast","3","paternal",0.0365763762231191,0.0359803721590459
"ADHD_Demontis","BG.Fast","3","maternal",0.0169093866122716,0.0335681485976031
"ADHD_Demontis","BG.Fast","3","gpp",0.0507341939581985,0.0556873477820483
"ADHD_Demontis","BG.Fast","3","gmp",-0.0179584528056379,0.0510526625824157
"ADHD_Demontis","BG.Fast","3","gpm",-0.00870934251442706,0.0496368003776248
"ADHD_Demontis","BG.Fast","3","gmm",0.0155580574580681,0.0476253087548857
"ADHD_Demontis","BG.Fast","3m","proband",0.0375455301452673,0.019815193781855
"ADHD_Demontis","BG.Fast","3m","maternal",0.00719110086939436,0.0205541790582862
"ADHD_Demontis","BG.Fast","3m","gpm",-0.0150910346394433,0.0363861633276101
"ADHD_Demontis","BG.Fast","3m","gmm",-0.0237192979061552,0.0357526441951069
"ADHD_Demontis","BG.Fast","3p","proband",0.00839288194897463,0.02182480071855
"ADHD_Demontis","BG.Fast","3p","paternal",-0.0178821113342148,0.0241502620383332
"ADHD_Demontis","BG.Fast","3p","gpp",0.0884048939591882,0.0439890046150241
"ADHD_Demontis","BG.Fast","3p","gmp",0.00807830933621355,0.0417426066415068
"ADHD_Demontis","BG.All","1","proband",0.0360931400248288,0.0144264471910255
"ADHD_Demontis","BG.All","2","proband",0.0261664148421041,0.017652379397083
"ADHD_Demontis","BG.All","2","paternal",-0.00217696253177726,0.0182596369984062
"ADHD_Demontis","BG.All","2","maternal",0.0282255205690294,0.0171282319387602
"ADHD_Demontis","BG.All","3","proband",-0.0216758315238672,0.0327494725350313
"ADHD_Demontis","BG.All","3","paternal",0.0510610797868251,0.0391039496847648
"ADHD_Demontis","BG.All","3","maternal",0.0207917493008311,0.0365764196734462
"ADHD_Demontis","BG.All","3","gpp",-0.00713412150631901,0.0606474503121659
"ADHD_Demontis","BG.All","3","gmp",-0.0203956543689913,0.0555563718637194
"ADHD_Demontis","BG.All","3","gpm",0.0154181254467494,0.0541336316762559
"ADHD_Demontis","BG.All","3","gmm",0.0224876843680037,0.0518955214402534
"ADHD_Demontis","BG.All","3m","proband",0.0298751621020395,0.0208643943533696
"ADHD_Demontis","BG.All","3m","maternal",0.0274838153304259,0.0217659656862832
"ADHD_Demontis","BG.All","3m","gpm",-0.0192168825135674,0.0386802606277478
"ADHD_Demontis","BG.All","3m","gmm",-0.0194592133199357,0.0379636748564959
"ADHD_Demontis","BG.All","3p","proband",0.00699720432233308,0.0237492149048957
"ADHD_Demontis","BG.All","3p","paternal",-0.00423513271834444,0.0259578533080522
"ADHD_Demontis","BG.All","3p","gpp",0.0551340448255351,0.0476467726846511
"ADHD_Demontis","BG.All","3p","gmp",0.00921902703469552,0.0451954574663092
"ADHD_Demontis","HDL","1","proband",-0.0428582847633096,0.0148910377692579
"ADHD_Demontis","HDL","2","proband",-0.0415684119836023,0.0168497366551385
"ADHD_Demontis","HDL","2","paternal",-0.00808229501417794,0.0189942253049777
"ADHD_Demontis","HDL","2","maternal",0.00411338040681516,0.0176473777986118
"ADHD_Demontis","HDL","3","proband",-0.037718515899885,0.0288377884551172
"ADHD_Demontis","HDL","3","paternal",0.00927422626951709,0.0393268553832581
"ADHD_Demontis","HDL","3","maternal",0.0099913794777084,0.0365773129475857
"ADHD_Demontis","HDL","3","gpp",0.121448176154563,0.0617768239355885
"ADHD_Demontis","HDL","3","gmp",-0.0592623437010765,0.0571790944564154
"ADHD_Demontis","HDL","3","gpm",0.0588177691103758,0.0544991364790096
"ADHD_Demontis","HDL","3","gmm",-0.0971928760185537,0.0532066002982576
"ADHD_Demontis","HDL","3m","proband",-0.0234724693027168,0.0198850626191019
"ADHD_Demontis","HDL","3m","maternal",0.0134648307633193,0.0222843326024863
"ADHD_Demontis","HDL","3m","gpm",0.0443382901066384,0.0391167561927348
"ADHD_Demontis","HDL","3m","gmm",-0.0925024227165914,0.0385778611778641
"ADHD_Demontis","HDL","3p","proband",-0.0502916062512819,0.0220984989600915
"ADHD_Demontis","HDL","3p","paternal",0.0201610371075602,0.0261941616519634
"ADHD_Demontis","HDL","3p","gpp",0.0638991291444702,0.0477835870598071
"ADHD_Demontis","HDL","3p","gmp",-0.0917508457570406,0.0457132405691009
"ADHD_Demontis","LDL","1","proband",0.0401781524607421,0.0148139254483772
"ADHD_Demontis","LDL","2","proband",0.0406666907504139,0.0173298772054832
"ADHD_Demontis","LDL","2","paternal",0.000705600314532303,0.0187081308184613
"ADHD_Demontis","LDL","2","maternal",-0.00223233296765521,0.0175170235413501
"ADHD_Demontis","LDL","3","proband",0.0335018601950692,0.0259435568338679
"ADHD_Demontis","LDL","3","paternal",0.0176410199718771,0.0360225014079983
"ADHD_Demontis","LDL","3","maternal",0.023233201101065,0.0336116132074833
"ADHD_Demontis","LDL","3","gpp",-0.107198575784874,0.0567094857118959
"ADHD_Demontis","LDL","3","gmp",0.048430063796559,0.0525133952755392
"ADHD_Demontis","LDL","3","gpm",-0.0606810295484974,0.0500406097201753
"ADHD_Demontis","LDL","3","gmm",0.0901677773899691,0.048940275335441
"ADHD_Demontis","LDL","3m","proband",0.0344513117765298,0.0186896981983312
"ADHD_Demontis","LDL","3m","maternal",0.015423899917305,0.0204866340654506
"ADHD_Demontis","LDL","3m","gpm",-0.0392694672859578,0.036087498777269
"ADHD_Demontis","LDL","3m","gmm",0.0306350286599667,0.0356080788598239
"ADHD_Demontis","LDL","3p","proband",0.0246877756868568,0.0206631653694379
"ADHD_Demontis","LDL","3p","paternal",0.0270516307499913,0.0246281525035546
"ADHD_Demontis","LDL","3p","gpp",-0.0571126880101786,0.0448892300433923
"ADHD_Demontis","LDL","3p","gmp",0.0252516691999307,0.0430330377415475
"ADHD_Demontis","NonHDL","1","proband",0.0579135778368619,0.0147979575295754
"ADHD_Demontis","NonHDL","2","proband",0.0538651471831339,0.0172104968377569
"ADHD_Demontis","NonHDL","2","paternal",0.00911412103789202,0.018729976018358
"ADHD_Demontis","NonHDL","2","maternal",0.00303650429327779,0.0175034287138821
"ADHD_Demontis","NonHDL","3","proband",0.042170589909353,0.0274803814451571
"ADHD_Demontis","NonHDL","3","paternal",0.0201123613880628,0.0368798434666262
"ADHD_Demontis","NonHDL","3","maternal",0.0301640850673485,0.0343214503231099
"ADHD_Demontis","NonHDL","3","gpp",-0.0984504260524855,0.0578587046421611
"ADHD_Demontis","NonHDL","3","gmp",0.0640217565797823,0.0534925438014497
"ADHD_Demontis","NonHDL","3","gpm",-0.0939017307399926,0.0510633188972327
"ADHD_Demontis","NonHDL","3","gmm",0.0938155417030759,0.0498225033824212
"ADHD_Demontis","NonHDL","3m","proband",0.0498730546345437,0.0190188918746289
"ADHD_Demontis","NonHDL","3m","maternal",0.0111436400744244,0.020714565033984
"ADHD_Demontis","NonHDL","3m","gpm",-0.0505966961813434,0.0365443471045824
"ADHD_Demontis","NonHDL","3m","gmm",0.0456188160279424,0.0360550636940592
"ADHD_Demontis","NonHDL","3p","proband",0.0408764545642583,0.0213028782833761
"ADHD_Demontis","NonHDL","3p","paternal",0.0211256150648343,0.0249158935487762
"ADHD_Demontis","NonHDL","3p","gpp",-0.0326279151579116,0.0455213330084833
"ADHD_Demontis","NonHDL","3p","gmp",0.0351206592855948,0.0435539466141688
"ADHD_Demontis","FEV1","1","proband",-0.0369170742989748,0.0151656343248609
"ADHD_Demontis","FEV1","2","proband",-0.0315785839576153,0.0170174250421081
"ADHD_Demontis","FEV1","2","paternal",-0.0136125222899494,0.019525466584229
"ADHD_Demontis","FEV1","2","maternal",-0.00523409596088182,0.0180269197675455
"ADHD_Demontis","FEV1","3","proband",-0.029938134073269,0.0275635082726718
"ADHD_Demontis","FEV1","3","paternal",-0.00889655794523709,0.0400907521618819
"ADHD_Demontis","FEV1","3","maternal",-0.00702384195328808,0.0370462555521876
"ADHD_Demontis","FEV1","3","gpp",-0.00635056160398661,0.0629367211053683
"ADHD_Demontis","FEV1","3","gmp",0.0708369556327518,0.0585397181684109
"ADHD_Demontis","FEV1","3","gpm",-0.0202082624249361,0.0552932734113149
"ADHD_Demontis","FEV1","3","gmm",0.0782553190160918,0.0543016581893844
"ADHD_Demontis","FEV1","3m","proband",-0.0450291469647472,0.01964904595477
"ADHD_Demontis","FEV1","3m","maternal",0.00413917953260628,0.0230431253449896
"ADHD_Demontis","FEV1","3m","gpm",0.0156265989332874,0.0397940297972274
"ADHD_Demontis","FEV1","3m","gmm",0.0119187153496521,0.039334479075249
"ADHD_Demontis","FEV1","3p","proband",-0.0346018196492216,0.0216959130031864
"ADHD_Demontis","FEV1","3p","paternal",0.00452420019499299,0.0267512304332173
"ADHD_Demontis","FEV1","3p","gpp",-0.0430420808641531,0.0481164402833066
"ADHD_Demontis","FEV1","3p","gmp",0.0489697539897937,0.0461407559744184
"AFB_Repo","HGT","1","proband",0.0299536483483328,0.0141607020429268
"AFB_Repo","HGT","2","proband",0.0233664692913982,0.0151573429150454
"AFB_Repo","HGT","2","paternal",0.00569316488294755,0.018063496718871
"AFB_Repo","HGT","2","maternal",0.0256014622476666,0.0170630580138597
"AFB_Repo","HGT","3","proband",0.00149016524079378,0.0246003560651196
"AFB_Repo","HGT","3","paternal",0.0410269656646864,0.0403929502821206
"AFB_Repo","HGT","3","maternal",0.0451554267678522,0.040810663051927
"AFB_Repo","HGT","3","gpp",-0.00182176160211259,0.061717906379803
"AFB_Repo","HGT","3","gmp",-0.0622874149270497,0.0519963041254324
"AFB_Repo","HGT","3","gpm",-0.0851057318731791,0.0586493750813831
"AFB_Repo","HGT","3","gmm",0.117911652484701,0.0545597833509015
"AFB_Repo","HGT","3m","proband",0.00867909674004913,0.0181180597800987
"AFB_Repo","HGT","3m","maternal",0.0398215928467539,0.0232351122177147
"AFB_Repo","HGT","3m","gpm",-0.00541778539627954,0.0377734582916993
"AFB_Repo","HGT","3m","gmm",0.0233116101094146,0.0362017316020869
"AFB_Repo","HGT","3p","proband",0.0315662826833146,0.0200049617367322
"AFB_Repo","HGT","3p","paternal",0.0330454955461347,0.0275931734181889
"AFB_Repo","HGT","3p","gpp",0.0478251164988884,0.0461037908532763
"AFB_Repo","HGT","3p","gmp",-0.0848796853114982,0.0416051049448282
"AFB_Repo","EA","1","proband",0.172975791737678,0.0147841524038059
"AFB_Repo","EA","2","proband",0.133380927859948,0.0166897240146104
"AFB_Repo","EA","2","paternal",0.0515394702992187,0.0186137570106369
"AFB_Repo","EA","2","maternal",0.0823262381820019,0.0176039372152109
"AFB_Repo","EA","3","proband",0.10602285756165,0.0270585869071632
"AFB_Repo","EA","3","paternal",0.0470678821540492,0.0377776359192686
"AFB_Repo","EA","3","maternal",0.128495606495623,0.0380340453399496
"AFB_Repo","EA","3","gpp",-0.0217679669902002,0.0576518252862095
