(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00466173571227727 -1.17334014893859 0.0234762990270307 -0.0230334004406511 2.36161050862678 -1.18895202551262 2.95735790004166e-05 1.02616887988766e-05 -0.000295909050770316 6.6786751501868e-05 -0.000517034719911707 0.000102769403638984 -0.000203454188222145 -0.000189084776826445 -6.77900120643822e-05 0.000375744538223618 5.89517047870516e-05 0.000121078613285352 0.000279995737376459 0.000154998720562216 0.000357104344546859 0.000472262175971639 -0.000252975335902558 0.000112048862381892 0.000103983113884812 0.00012263234734786 -0.000457374024053252 0.000281900007807044 -0.000308354587969242
covarSEX -1.17334014893859 4499403.59367877 53987.8938797018 -54006.1872994261 -9006488.15579423 4507290.85347678 -2.27961308192598 -8.43002227288401 2.46146070709279 0.64264278057493 -3.08384055955953 4.95802648954037 2.03364119138259 -2.50996619350194 5.94951169594029 2.59240767400265 4.28846591338066 -1.2748268906899 1.27172714770534 -0.826461000486885 4.37424703460321 -1.19551621150976 -5.99178340379847 -8.71382373387824 -4.25302142217923 4.03711277631362 -4.2601298665034 3.8868512774227 2.53707885632824
covarYOB 0.0234762990270307 53987.8938797018 1022.83737358321 -1023.20822177921 -108067.808016547 54082.4138773393 -0.0351984971779438 -0.128904768379831 0.0225499642987053 -0.0465353536491811 -0.0135670798379284 0.0247429222948366 0.0255481822603951 0.0694461624717413 0.0669395110682847 0.0980731109556483 0.0907623645739248 0.0529720905803836 -0.00304065893811763 0.0466272692901943 -0.0199850415257449 -0.0804042382519461 -0.0820323785054118 -0.090373337301103 -0.0724340330618545 0.00926746417020199 -0.0831291939113473 0.0454608397898212 -0.0589776698458077
covarYOBsq -0.0230334004406511 -54006.1872994261 -1023.20822177921 1023.5894465907 108105.503032643 -54101.8170698932 0.034883107361431 0.129082283425826 -0.022385763132358 0.0466450748675615 0.0135848163576245 -0.0251069404666966 -0.0252886785275593 -0.0695741613739419 -0.0667330934939999 -0.0978326121095877 -0.0908217649913763 -0.053197040631715 0.00322578314189682 -0.0468488684710832 0.020095378997718 0.0806023980561267 0.0819257675174832 0.0904247999488231 0.0722494532258457 -0.00914740006362006 0.0829071143827889 -0.0454780422075005 0.0592060056780574
covarSEX_YOB 2.36161050862678 -9006488.15579423 -108067.808016547 108105.503032643 18028539.2118456 -9022464.0898848 4.54525939592156 16.869193205983 -4.90591098809233 -1.29647349944978 6.19614243297268 -9.93159533526119 -4.03198941796622 5.01480016477948 -11.9060300056511 -5.18392017258916 -8.60607257500924 2.56390827320153 -2.53393401025658 1.66279872310775 -8.77265950915482 2.39054065738627 12.0045385501847 17.4411009781248 8.49764435101902 -8.07629597370621 8.50018260883132 -7.76343684639579 -5.04095985161183
covarSEX_YOBsq -1.18895202551262 4507290.85347678 54082.4138773393 -54101.8170698932 -9022464.0898848 4515379.99275838 -2.26599382440853 -8.43961302129822 2.44458593390738 0.653893192104398 -3.11248700726643 4.97395338622454 1.99842853993306 -2.50488544616446 5.9568199909425 2.59162238362005 4.3177921850131 -1.28910381820008 1.26212969529607 -0.836331559313874 4.39872757299563 -1.19492613781474 -6.0129154940081 -8.72762980386783 -4.24484130678106 4.03922976830202 -4.2400010045795 3.87665862100286 2.50384853344361
covarPC1 2.95735790004166e-05 -2.27961308192598 -0.0351984971779438 0.034883107361431 4.54525939592156 -2.26599382440853 0.00489343792810465 -0.000766776642146084 -0.0002676826657807 -0.000130765076978009 -0.000166325544350489 0.000146658107938607 5.61006206888066e-05 1.96116848048448e-05 -1.55820091458938e-05 -4.26525735359648e-06 8.21207380019853e-05 0.000702042789079741 -0.00018753563777723 -0.000215315064278499 -0.000769045076676855 -0.000776952689313295 0.000357485111317983 9.25234947404712e-05 0.000288338452084294 9.10312926276465e-05 -8.26050907598742e-05 0.000424464156158889 0.000819123650063905
covarPC2 1.02616887988766e-05 -8.43002227288401 -0.128904768379831 0.129082283425826 16.869193205983 -8.43961302129822 -0.000766776642146084 0.00444656765425377 0.000382192732294972 0.000380677837414871 -0.000165815735700648 -0.00010137791994103 -0.000110052828228501 0.000213842997741697 -2.4710548053562e-05 -3.09642600407706e-05 -6.78019241026645e-05 -0.000291741730290834 0.00014803236579872 -0.000260609115940394 -9.09140883328935e-06 8.92179142594271e-07 0.000137998438209859 5.53488113260077e-05 -0.000165599941314147 -1.18274467134472e-05 -6.35640311682656e-05 -8.87522009569645e-05 -0.000165547532557948
covarPC3 -0.000295909050770316 2.46146070709279 0.0225499642987053 -0.022385763132358 -4.90591098809233 2.44458593390738 -0.0002676826657807 0.000382192732294972 0.00475011060504173 0.000145678652144261 0.000886086634645059 -3.40279878064907e-05 0.000346319405535918 -5.31552133081356e-05 -0.000610632213867311 -9.90540527633558e-05 0.000254499743308777 6.46649161866257e-05 -0.000591536467660151 -4.948760593336e-05 -8.11762809771335e-05 0.000130877637359028 -0.000408480896128989 -0.000413280694306027 0.000233230339831258 0.000111280908887796 -0.000111994904954844 -0.000321332406557317 8.8163162302815e-05
covarPC4 6.6786751501868e-05 0.64264278057493 -0.0465353536491811 0.0466450748675615 -1.29647349944978 0.653893192104398 -0.000130765076978009 0.000380677837414871 0.000145678652144261 0.00469472655195199 0.000791105063961275 -0.000157685939827521 0.0001760042232218 -0.000645014883769794 0.000137171288466864 0.000169291491175164 0.000173824990492968 -0.00055635727805129 -0.000318806924281 -4.45803032595471e-05 3.07220872161643e-05 8.76852635795738e-05 5.3787807806236e-05 -0.000302881909134729 -0.000101150543675982 6.88326040462264e-05 0.000172144042841466 -0.000316976662816797 -0.000270333648977231
