(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00308555150345536 0.604706452941205 0.0297381074427125 -0.0296945068952959 -1.20120700154452 0.5964828498099 -4.52876385874245e-05 2.49096122358365e-05 -4.47579925699292e-05 3.43079910489662e-05 1.19675093294663e-05 -1.21838621962002e-05 2.21275147276051e-05 -1.24878734954025e-08 2.68290605706701e-05 4.99755529478942e-06 -7.25358162185711e-05 1.23029739752299e-05 -1.36548981526688e-05 -1.49474797085083e-06 1.50665471182465e-05 1.69035296535037e-05 3.95876924187939e-05 2.48714804674079e-05 -4.09556240963582e-05 3.26480125723674e-05 -7.26943848845465e-06 -4.0450688085492e-05 -0.000159815353376325
covarSEX 0.604706452941205 2761003.82578078 28237.7710380768 -28238.9082509114 -5524825.08867619 2763950.25083062 -1.68027331139252 -4.15056464553036 1.10809485394313 0.239243931639826 -1.94173423837288 2.98726403727099 1.15366743956397 -2.05551853092637 3.55317568124249 0.631023803400757 2.24529567317457 -0.226615724214941 0.936060348471264 -1.40738879697127 2.55875685831077 0.142920042864541 -2.20460007651303 -3.96440673051769 -2.90388274938577 1.26976043287301 -2.09280697232705 2.48351555847669 0.699281014856715
covarYOB 0.0297381074427125 28237.7710380768 561.067305772438 -561.108065769676 -56506.9302534259 28270.4682055029 -0.0436492013198163 -0.0693098759291155 0.0207638447535577 -0.0194236970182634 0.00337015168823553 0.0125780733266168 0.02082819905656 0.0414341840799295 0.0377029201411514 0.0411782748918757 0.0437024274942486 0.0363138750893565 0.00719072427913565 0.0262509603886579 -0.0131107887334179 -0.0403485987563407 -0.027984737599919 -0.0544863687108707 -0.0521227730486509 -0.00609944022040698 -0.0229503887619204 0.0166662163555093 -0.0529542184987805
covarYOBsq -0.0296945068952959 -28238.9082509114 -561.108065769676 561.154439502639 56509.7571690284 -28272.1581981692 0.0434116912882349 0.0693873437060512 -0.0206538950865721 0.0194818809337961 -0.00331023940050523 -0.0127263876790491 -0.0206959067274993 -0.04154101078248 -0.0375714364027313 -0.0410526530722348 -0.0436738296107008 -0.0364349421712169 -0.00707321395333228 -0.0263871037929183 0.0132388846162147 0.0404772419147581 0.0278864976353872 0.0545191932957035 0.0520300277989106 0.00619518271973649 0.0227720871538264 -0.0167044526246453 0.0531192149927059
covarSEX_YOB -1.20120700154452 -5524825.08867619 -56506.9302534259 56509.7571690284 11055399.1347816 -5530832.17812596 3.34937183780811 8.30183090914668 -2.20361298888715 -0.484053238920683 3.8961064540849 -5.9740765804879 -2.29001526139262 4.09910637825096 -7.11447687181006 -1.26298073321945 -4.49705748657956 0.462428825913158 -1.8664792547241 2.81430900821728 -5.12141456037956 -0.28206982752981 4.41508014835463 7.93443351128886 5.80444053510489 -2.53363016620997 4.17327598729875 -4.95894218662661 -1.38118176011369
covarSEX_YOBsq 0.5964828498099 2763950.25083062 28270.4682055029 -28272.1581981692 -5530832.17812596 2767011.07985668 -1.66928159722264 -4.15150889417148 1.09555412534154 0.24485030511413 -1.95457260064538 2.98701282236727 1.13639073252095 -2.04366350161564 3.56148526707857 0.631993043552331 2.25192708325031 -0.235807904556011 0.930398768237227 -1.40696826769048 2.56284725542301 0.139248746789121 -2.21050646005988 -3.97018521776827 -2.90068613563799 1.26387915137221 -2.08043921141585 2.47552441378885 0.681871440220087
covarPC1 -4.52876385874245e-05 -1.68027331139252 -0.0436492013198163 0.0434116912882349 3.34937183780811 -1.66928159722264 0.00356030702617607 -0.000497492431201527 -0.000242027079760265 -0.000116231941391904 -0.000152165993696089 7.47074998382108e-05 2.23373383926857e-05 3.74834506677413e-05 -5.79362227920568e-06 1.50179425071249e-05 5.65913964819245e-05 0.0003921088597333 -8.93480764363368e-05 -0.00018224001208909 -0.000479141760568991 -0.00040884501946807 0.000174215400041824 2.47812901082612e-05 0.000171169949503509 9.86915268447985e-06 -2.31234859320854e-05 0.000267979163217804 0.000581570052945445
covarPC2 2.49096122358365e-05 -4.15056464553036 -0.0693098759291155 0.0693873437060512 8.30183090914668 -4.15150889417148 -0.000497492431201527 0.00282940048087001 0.000203534584073721 0.000223771539164231 -6.60471094303279e-05 -5.64671851938015e-05 -6.63108415559117e-05 0.000119314357933285 -3.74289149919233e-05 -9.10982458415458e-06 -2.95455290963238e-05 -0.000151184552580786 0.000100751964970874 -0.000146989487299636 1.14041359106428e-05 7.82954947049993e-06 7.54034123045909e-05 3.76814909887618e-05 -8.42605804201474e-05 -3.36377661929455e-05 -0.000106040627203892 2.13994451859385e-05 -7.38319138897481e-05
covarPC3 -4.47579925699292e-05 1.10809485394313 0.0207638447535577 -0.0206538950865721 -2.20361298888715 1.09555412534154 -0.000242027079760265 0.000203534584073721 0.00342625707167379 0.000123048991523656 0.000477093846342225 4.4860973365044e-06 0.000214829504091995 -9.79877025800428e-05 -0.000434496853120433 -2.23442848084921e-05 0.000197469537219427 2.88535620027196e-05 -0.000336593615930737 2.38805073389948e-05 -1.98320794931608e-05 0.000127195366979866 -0.000214957812317312 -0.000264899057438194 0.000195469493002106 8.59636450889428e-05 -1.62817277910831e-05 -0.00025435543922893 4.96819827275731e-05
covarPC4 3.43079910489662e-05 0.239243931639826 -0.0194236970182634 0.0194818809337961 -0.484053238920683 0.24485030511413 -0.000116231941391904 0.000223771539164231 0.000123048991523656 0.00327826116834558 0.000487855729372864 -0.00011678686528126 7.45027642750187e-05 -0.000383979204900897 0.000130124986867557 0.000117124157283894 9.74975619260012e-05 -0.000329620439226422 -0.00020364225823184 -7.69368586433032e-06 -1.60541094776339e-05 2.97602657340756e-05 5.73513253922925e-06 -0.000181284443474441 -4.93187873351597e-05 4.70925936311624e-05 0.000109859724607876 -0.000159954613440064 -0.000159116004490835
