(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00308488008473683 0.68790570322379 0.0277108156548608 -0.0276455077703839 -1.36722353151533 0.679305009788254 -5.03758986237205e-05 2.86433918308951e-05 -3.37580367366972e-05 2.81504645097258e-05 2.68957369458131e-05 -1.31347850425011e-05 2.19483232768494e-05 -4.52228754618267e-07 1.89666135587826e-05 5.32456748025915e-06 -6.84337547777753e-05 1.82739174213795e-05 -3.49255752393077e-06 -2.25165677640178e-07 1.23774494018702e-05 2.20012131531765e-05 3.21480876442581e-05 2.73815651397514e-05 -5.29899082875527e-05 3.06168244651265e-05 -1.13890349761351e-05 0.000128928921156123 -0.000123150153125416 -0.000454987774952269 1.69231307569056e-05 -9.94813368775794e-05 9.69798612729213e-05
covarSEX 0.68790570322379 2761714.81189072 28137.9644498318 -28139.087177683 -5526267.18745338 2764681.44637633 -1.57286180339954 -4.12413959486792 1.19708621658523 0.196158151014526 -2.20542847788591 3.06299238279982 1.12719074612108 -2.02998063370395 3.54097505166189 0.657772942603148 2.25044799936333 -0.150173093447381 0.911129061724675 -1.42125548220095 2.69325396077972 0.277751960634977 -2.17335283180803 -4.00344806019467 -2.95552422855855 1.26385337753597 -2.21757444892453 3.3534100783409 2.43839766762569 0.703639787322655 -1.58691303809099 -4.41281411577529 -0.0256640636384189
covarYOB 0.0277108156548608 28137.9644498318 559.378046864929 -559.421735681479 -56307.1865877283 28170.5257784831 -0.0415183163671406 -0.0697287496851078 0.0186071546394456 -0.0168046186341117 0.00147990857120713 0.0138335846274157 0.0202779233049764 0.0396675815035274 0.0372299012628072 0.0405325142621824 0.0437265698393161 0.0366020493708303 0.00438708556011016 0.0239623039695651 -0.0109249641462313 -0.0398360889665451 -0.0260465953549496 -0.0540660604665869 -0.0506904580029915 -0.00769060002449357 -0.0232810752999204 -0.0263377013487821 -0.068993793572738 0.068197623461109 0.0384854470825778 0.0244214453713067 -0.000162002529966656
covarYOBsq -0.0276455077703839 -28139.087177683 -559.421735681479 559.47106373094 56309.9858002226 -28172.2025604671 0.0412779790938103 0.0698244532609335 -0.0184839129375232 0.0168447955267137 -0.00139184393183011 -0.0139884908639537 -0.0201384223787729 -0.0397709614957565 -0.0371073023145331 -0.040407114963338 -0.0436935636503378 -0.0367273088292274 -0.00425076273888211 -0.0240961557113967 0.0110421461805578 0.0399594090342468 0.0259216851825204 0.054102888570249 0.0505891022210455 0.0077896686801915 0.0230984051558129 0.0266554714493137 0.0690945578615137 -0.0689902575222638 -0.0387107744416633 -0.0241272969351867 0.00022793872483071
covarSEX_YOB -1.36722353151533 -5526267.18745338 -56307.1865877283 56309.9858002226 11058323.8311704 -5532314.94394794 3.1342543717926 8.25024958881687 -2.38124651618833 -0.399211344788342 4.42651644735861 -6.12586969256836 -2.23611145534529 4.04761460321908 -7.0910192372483 -1.31658468776419 -4.50638386276764 0.30837526862206 -1.8157304246937 2.84216250803277 -5.39153647923918 -0.553596900491035 4.35062792289495 8.01361658563213 5.90779366485471 -2.52197979242735 4.42271463711795 -6.68469068550145 -4.87232589429013 -1.45688345732407 3.17630217593344 8.8812898570122 0.0384606232108025
covarSEX_YOBsq 0.679305009788254 2764681.44637633 28170.5257784831 -28172.2025604671 -5532314.94394794 2767762.73547758 -1.56156907515549 -4.12635375146586 1.18420082863986 0.203096943405669 -2.22131122881479 3.06308287668183 1.10895781686174 -2.01770336443646 3.55023347399143 0.658847952435006 2.25609143389935 -0.158188712863872 0.904577509938822 -1.42095443162669 2.6984816407314 0.275956977319888 -2.17729131495287 -4.0103356865911 -2.95240366179513 1.25814007151979 -2.20511485331709 3.33139691801427 2.43400810056193 0.753495623519661 -1.58960731413852 -4.46890051153526 -0.0126632083189211
covarPC1 -5.03758986237205e-05 -1.57286180339954 -0.0415183163671406 0.0412779790938103 3.1342543717926 -1.56156907515549 0.0035457941543377 -0.000495541740658794 -0.000246386105097955 -0.000113899675540944 -0.000152080871309648 7.66975667117557e-05 2.44457661220539e-05 3.74860373328678e-05 -4.43864546082096e-06 1.62084868104086e-05 5.47518751361153e-05 0.000395652806793618 -8.83070727312293e-05 -0.000183583117742747 -0.000477858040317348 -0.00040580280789132 0.00017445827649772 2.36570471670168e-05 0.000169606683943047 1.41591330571248e-05 -2.29484689126685e-05 0.000260114615653268 0.00056854677613242 6.44389732666345e-05 -5.14682817107764e-05 1.07071257490341e-05 2.59163186245993e-05
covarPC2 2.86433918308951e-05 -4.12413959486792 -0.0697287496851078 0.0698244532609335 8.25024958881687 -4.12635375146586 -0.000495541740658794 0.0028321116481333 0.000205032474698853 0.000223784123596728 -5.76941882464309e-05 -5.63697131701665e-05 -6.10241735239401e-05 0.000116747608947998 -3.68010333537943e-05 -1.14062279781593e-05 -3.25199303267901e-05 -0.000150510293098507 0.000101897916631757 -0.000154103482764333 1.23618425922141e-05 6.28879613414461e-06 6.30107856699424e-05 3.75164660392784e-05 -8.83844021045572e-05 -2.77461816143066e-05 -0.000112429547195563 0.000151862526961004 -0.000183121564558138 -0.000251331475659713 -0.000171507059643813 0.000237403792904246 0.000148018940870469
covarPC3 -3.37580367366972e-05 1.19708621658523 0.0186071546394456 -0.0184839129375232 -2.38124651618833 1.18420082863986 -0.000246386105097955 0.000205032474698853 0.00342319389804923 0.000109317249933387 0.000480492034741457 2.4072026627173e-06 0.000214997715944878 -9.33392603362003e-05 -0.000438639532745568 -1.66545289557262e-05 0.000198831541899224 2.55209863287549e-05 -0.000333035670327268 2.55965658820377e-05 -1.71724135172131e-05 0.000125537839268043 -0.000213169609654275 -0.000261251484904679 0.000187454402942611 8.55473207233261e-05 -1.36863198007564e-05 -0.000127497693592676 0.000203597014276851 -0.000235501711613505 -1.88238695099299e-07 -0.000164057395272029 -0.000220098891996372
covarPC4 2.81504645097258e-05 0.196158151014526 -0.0168046186341117 0.0168447955267137 -0.399211344788342 0.203096943405669 -0.000113899675540944 0.000223784123596728 0.000109317249933387 0.0032814438606396 0.000482214368270562 -0.000108568566539136 6.81149854201056e-05 -0.000387151547995505 0.000136229669306448 0.000117501797772731 9.28531219519283e-05 -0.000318885240699649 -0.000217338683824641 -1.44065638582317e-05 -1.37119654764833e-05 3.26737179144003e-05 1.73788033314144e-05 -0.000180777780600909 -4.87867305049962e-05 4.77846041888657e-05 0.000110297485691327 -0.000392682003413569 -0.000304439920620876 0.000338173167417114 0.000189829450842078 -5.31628284770617e-05 0.000379729774948895
