 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00026989458077528123 3.9959418828255086e-07 -2.5744277290621883e-06 -4.285408405284669e-07 2.4808464617208067e-07 -1.1163074764103701e-07 5.582466579039493e-07 1.0942058874065878e-06 5.671732078140607e-07 3.29157830191217e-07 -1.5453589228638608e-07 6.914455893758807e-07 -5.32231825210735e-07 8.926455089101847e-07 8.185269660809868e-08 -9.0168779309302e-07 -3.9818754257793653e-07 -6.410999975731712e-07 2.923313971394509e-07 1.080948256434548e-06 1.4052116611209905e-07 -2.963874682843185e-06 -4.189722717143361e-05 5.4437819980595624e-05 3.2319413052194004e-05
PC1 3.9959418828255075e-07 9.740478733779224e-07 -8.78934685855209e-07 2.3396888067253713e-08 -8.106658827588514e-08 -1.6014811043466953e-07 1.8694197860571318e-08 1.0852025577989146e-07 1.1270894081034926e-07 -3.3411270007018535e-08 1.1080711531075817e-07 -6.85916225778205e-08 2.7173132249722485e-07 -5.726292348594125e-08 -1.187678737567289e-07 -2.52472706134366e-07 -1.996113677388301e-07 -7.328955562133737e-09 -5.296095400677146e-09 5.7371561912396437e-08 -6.163174604054024e-09 1.9082112969196166e-06 5.880620900507521e-07 2.1700007743660233e-06 -1.0785704551209894e-06
PC2 -2.5744277290621887e-06 -8.789346858552094e-07 2.230110481977763e-05 3.58182447188968e-07 7.591912327420933e-07 -9.573511802139172e-08 -2.193555958050424e-08 -2.2660952808662682e-07 2.195660072454896e-07 -4.979861633338914e-08 -3.9900105134030785e-08 -1.414841061141951e-07 -2.702074410373035e-07 2.0917822020879193e-07 -3.208464324038322e-07 2.4222820684517643e-07 -2.809307646689165e-08 5.335602550593208e-07 5.041597137888331e-08 -2.8597938911792803e-07 6.652083109386427e-08 -1.1239230858344566e-06 2.717469137405952e-07 5.878841185223491e-06 -7.900612085717249e-06
PC3 -4.2854084052846605e-07 2.339688806725368e-08 3.581824471889679e-07 1.994403570055524e-06 5.542468873971878e-08 4.1723392691334714e-07 4.1824269462024294e-10 9.623309082385664e-08 -1.0691372684734508e-07 -3.8275274991674336e-07 3.959058595320552e-08 1.511605900586472e-07 9.561469345147402e-08 -3.397001403996814e-07 -5.056947627277184e-08 1.198867269269865e-08 2.3977532720827144e-08 -1.4104896890208948e-07 -2.558472594896062e-07 1.8919743274643318e-07 3.580686146226008e-08 1.2270820824949553e-06 2.3441168692263113e-07 7.436262783118379e-07 1.6262980169074848e-06
PC4 2.480846461720806e-07 -8.106658827588511e-08 7.591912327420933e-07 5.542468873971876e-08 3.5764471730063067e-06 8.956667649243105e-07 -2.4408574125738157e-07 6.362969200018983e-08 -6.814200638164392e-07 1.3660142489950073e-07 1.444256661090599e-07 4.42504889247904e-09 -3.327652898916621e-07 -1.5132798752733613e-07 -7.3756829125215e-08 -4.425150731393132e-08 7.516298062935015e-08 1.0917347663186921e-07 -1.5405191990051265e-07 -7.973094525800007e-08 2.4795605348473996e-08 -6.636813031704737e-07 1.3517849153528351e-06 1.3098552294867475e-07 -1.8529718855292063e-06
PC5 -1.1163074764103566e-07 -1.601481104346696e-07 -9.573511802139164e-08 4.1723392691334735e-07 8.956667649243111e-07 7.088126871279557e-06 1.509345210242803e-07 6.753439749757492e-07 -4.620726248291428e-07 -1.5175980867501649e-07 -2.1086691324703497e-07 -5.5761428329926e-07 2.8241020196501615e-07 -4.841840472200017e-07 2.0490906651869164e-07 1.5909555382561714e-09 -1.0699319225025331e-07 3.857572594299626e-07 -1.4507876984557455e-07 3.041049967378019e-07 1.0946598181267796e-07 -1.0535429278230421e-06 -1.1251968802677043e-07 -4.723295470886435e-06 4.70790189382752e-06
PC6 5.582466579039499e-07 1.86941978605713e-08 -2.193555958050428e-08 4.182426946202703e-10 -2.4408574125738146e-07 1.5093452102428044e-07 7.117385574902206e-06 8.874154694812192e-10 6.63395812575044e-08 3.685647587718157e-08 -1.1624890303684603e-08 -1.3013811197367663e-07 9.07125346053686e-08 -2.3955392271455523e-07 1.925378410266511e-08 1.0704767037436228e-09 -5.204010832248182e-09 2.4062010962856533e-07 -7.526197296785682e-08 -2.8367121493103014e-08 -2.088999528857383e-07 -1.2279577930674876e-06 5.28265582460731e-07 4.5623034072388915e-07 -3.303682957924493e-07
PC7 1.0942058874065872e-06 1.0852025577989148e-07 -2.2660952808662688e-07 9.623309082385669e-08 6.362969200018992e-08 6.753439749757493e-07 8.874154694812165e-10 5.815604402527206e-06 3.463056552403917e-07 -9.46330087366758e-08 -3.330239144102134e-08 5.146909250800155e-07 8.709577784031208e-08 2.935922209323257e-07 -9.790593734844577e-08 -2.660097380342221e-07 -3.475556506996811e-08 -6.393610623341491e-09 3.707641574253687e-08 9.078217648791065e-10 -1.2886731877957387e-07 2.632055755102237e-08 1.750297004846644e-06 -5.085897257646497e-06 3.937435818958318e-06
PC8 5.671732078140608e-07 1.1270894081034916e-07 2.1956600724548984e-07 -1.0691372684734505e-07 -6.814200638164393e-07 -4.620726248291425e-07 6.633958125750447e-08 3.4630565524039155e-07 6.36351289466397e-06 1.526181908503765e-07 1.705660981727251e-07 -1.9734336533465056e-07 1.580027507626613e-07 8.927824944239402e-09 -3.950385716934578e-08 -1.4909542970162602e-07 8.803447877840265e-08 1.0696069230207327e-07 -1.4652525493497555e-07 -1.785832236765191e-07 1.6760546645123237e-07 1.4551662208004357e-06 -2.113090762618161e-06 1.4401177821003415e-06 -1.5241068908596164e-06
PC9 3.2915783019121703e-07 -3.341127000701851e-08 -4.9798616333389195e-08 -3.8275274991674326e-07 1.3660142489950073e-07 -1.5175980867501646e-07 3.6856475877181714e-08 -9.463300873667572e-08 1.5261819085037656e-07 5.675502794335595e-06 -9.495165472966268e-08 -1.223245759193719e-07 -1.4049525528743927e-07 -7.107689489851139e-09 -2.4672939802864197e-07 9.88108742261335e-08 2.1848668086866497e-07 2.567578176629078e-07 -1.2030759147362506e-07 -1.1473094694854366e-07 -2.1940367282215228e-07 8.514430092271954e-08 -4.811503743994814e-07 -1.7786259306690697e-06 4.716224660710042e-06
PC10 -1.545358922863863e-07 1.1080711531075817e-07 -3.99001051340307e-08 3.9590585953205527e-08 1.444256661090598e-07 -2.108669132470348e-07 -1.1624890303684523e-08 -3.330239144102119e-08 1.7056609817272527e-07 -9.495165472966272e-08 5.47274238554328e-06 -1.9230433737656274e-07 2.2067373467064611e-07 -2.717092883251821e-07 -5.085557474222236e-08 -9.060590711007671e-08 -2.861886963980995e-07 1.3566132484435632e-07 1.9096305880900473e-07 2.012992280230076e-07 -9.085942133042357e-10 3.8502830381364406e-07 2.4840470076242377e-06 -2.137486026672272e-06 -8.370251104493274e-07
PC11 6.914455893758811e-07 -6.859162257782048e-08 -1.4148410611419517e-07 1.511605900586472e-07 4.4250488924790735e-09 -5.5761428329926e-07 -1.301381119736766e-07 5.146909250800156e-07 -1.9734336533465064e-07 -1.2232457591937184e-07 -1.9230433737656266e-07 5.288343117485908e-06 -1.3689613190387977e-07 -4.699590672194534e-09 -2.5923783097660374e-07 1.2218840665331071e-07 1.1747697218707114e-07 1.1706324656035398e-07 -5.450420692248293e-08 2.450583811120771e-07 1.7265837637026433e-07 -3.805233230881512e-07 -4.395241666229837e-07 -5.475860329340733e-07 1.4701338917970304e-06
PC12 -5.322318252107347e-07 2.717313224972248e-07 -2.702074410373032e-07 9.561469345147409e-08 -3.3276528989166215e-07 2.8241020196501594e-07 9.071253460536868e-08 8.709577784031207e-08 1.580027507626615e-07 -1.4049525528743927e-07 2.2067373467064582e-07 -1.3689613190387975e-07 4.940984446646652e-06 1.2143003326099804e-08 -6.579450661375148e-08 -1.3179025038915888e-07 3.4280948625175143e-09 -5.453385735273997e-08 2.4468631052637976e-08 1.858840449870589e-08 -1.0049238833340988e-07 8.318024896934933e-07 1.7482925446270095e-06 -7.710495802956152e-07 -2.1202566350294795e-06
PC13 8.926455089101847e-07 -5.7262923485941233e-08 2.0917822020879217e-07 -3.397001403996815e-07 -1.5132798752733616e-07 -4.841840472200018e-07 -2.3955392271455523e-07 2.9359222093232554e-07 8.927824944239473e-09 -7.107689489851094e-09 -2.717092883251823e-07 -4.699590672194436e-09 1.2143003326099664e-08 4.99720486648639e-06 -1.64442610182245e-07 3.780612869712444e-07 2.369898965782167e-07 5.86199668173962e-08 -3.826769655116768e-08 -4.139070761725657e-09 2.7635894846732157e-08 6.340359617518518e-07 -4.865175157204443e-07 1.0656389281904858e-06 1.0084054949366933e-06
PC14 8.185269660809804e-08 -1.1876787375672886e-07 -3.208464324038324e-07 -5.056947627277178e-08 -7.375682912521497e-08 2.0490906651869166e-07 1.9253784102665216e-08 -9.7905937348446e-08 -3.95038571693457e-08 -2.4672939802864197e-07 -5.085557474222216e-08 -2.592378309766038e-07 -6.579450661375145e-08 -1.6444261018224504e-07 5.181508804373679e-06 -8.39813163571349e-08 -5.075398637093171e-08 -3.366052741737904e-08 1.5245927005234767e-07 8.315876754663126e-08 -6.480131625282658e-08 -5.1666225357867234e-08 -1.035665316832464e-06 2.009196166407506e-06 4.778086370835601e-08
PC15 -9.016877930930206e-07 -2.52472706134366e-07 2.4222820684517664e-07 1.1988672692698651e-08 -4.4251507313931126e-08 1.5909555382561319e-09 1.0704767037436354e-09 -2.6600973803422197e-07 -1.490954297016261e-07 9.881087422613369e-08 -9.060590711007674e-08 1.2218840665331071e-07 -1.317902503891589e-07 3.7806128697124466e-07 -8.398131635713492e-08 5.024078654455171e-06 1.9323638159530537e-07 -1.8368617879359775e-07 -6.740302546215995e-08 3.197139692491027e-08 3.329336112068292e-08 -6.151830151434365e-07 2.0240028323152328e-06 -1.83608467268176e-06 -1.5915840291591746e-06
PC16 -3.981875425779369e-07 -1.9961136773883008e-07 -2.8093076466891886e-08 2.3977532720827097e-08 7.516298062935015e-08 -1.0699319225025344e-07 -5.204010832248288e-09 -3.475556506996806e-08 8.803447877840263e-08 2.1848668086866476e-07 -2.8618869639809943e-07 1.1747697218707116e-07 3.428094862517493e-09 2.369898965782167e-07 -5.075398637093167e-08 1.932363815953053e-07 4.919420890858802e-06 2.8540001666813413e-08 -2.088272288857929e-07 -1.847767309532641e-07 -8.261452084065009e-08 -5.983530135718643e-07 1.2928332921729705e-06 4.918534294636073e-07 -1.175817800074553e-06
PC17 -6.41099997573171e-07 -7.328955562133712e-09 5.335602550593205e-07 -1.4104896890208942e-07 1.0917347663186932e-07 3.8575725942996286e-07 2.406201096285653e-07 -6.393610623341483e-09 1.0696069230207328e-07 2.567578176629078e-07 1.3566132484435621e-07 1.1706324656035394e-07 -5.453385735274001e-08 5.861996681739611e-08 -3.366052741737914e-08 -1.8368617879359783e-07 2.854000166681339e-08 4.750682150493919e-06 1.5424751625318986e-07 -1.3792414113304216e-07 -9.675694040598935e-09 -4.875025193149492e-07 -1.3549858034614456e-06 -5.5194069065318367e-08 5.23834585258462e-07
PC18 2.923313971394508e-07 -5.296095400677163e-09 5.041597137888335e-08 -2.558472594896063e-07 -1.540519199005126e-07 -1.4507876984557442e-07 -7.526197296785694e-08 3.707641574253692e-08 -1.4652525493497553e-07 -1.2030759147362498e-07 1.9096305880900478e-07 -5.450420692248295e-08 2.446863105263792e-08 -3.8267696551167626e-08 1.5245927005234764e-07 -6.740302546215994e-08 -2.0882722888579296e-07 1.5424751625318994e-07 4.6308636999952406e-06 -6.561532314301837e-08 1.1561364180775418e-08 -5.586277079615459e-07 1.114717792636909e-06 -4.171524514245285e-07 3.3498575362441946e-07
PC19 1.0809482564345485e-06 5.737156191239649e-08 -2.859793891179278e-07 1.8919743274643323e-07 -7.973094525799999e-08 3.0410499673780174e-07 -2.8367121493103007e-08 9.078217648790785e-10 -1.7858322367651923e-07 -1.1473094694854356e-07 2.0129922802300768e-07 2.450583811120772e-07 1.858840449870586e-08 -4.1390707617255855e-09 8.315876754663106e-08 3.197139692491024e-08 -1.8477673095326405e-07 -1.3792414113304213e-07 -6.561532314301842e-08 4.826252642792189e-06 1.62892188833872e-07 -6.156736184005276e-07 -9.59173159676394e-07 1.4801719504185818e-07 3.4692168780889573e-06
