 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003328626843520948 5.970979854381253e-07 -2.8718124674930433e-06 -4.884580730975483e-07 6.296184470396101e-07 -1.5783535968134172e-07 2.567598418710696e-07 1.4204120927770225e-06 6.535350402358947e-07 4.902255102625692e-07 -4.286078794722077e-07 6.682321320947909e-07 -4.293934805888003e-07 8.983378257469099e-07 2.5626876159068934e-07 -9.262094235416129e-07 -3.993832611745125e-07 -5.645670906425799e-07 3.971647744938749e-07 1.2645396751791853e-06 1.726747297239096e-07 -3.550067221576254e-06 -5.2185998934191614e-05 6.910639074392855e-05 3.973109259406931e-05
PC1 5.970979854381257e-07 1.1845899844425276e-06 -9.80590595011299e-07 1.915731946503691e-08 -7.447434838847663e-08 -1.958414172708435e-07 1.3719730028399703e-08 1.2705716267244495e-07 1.3445395939519633e-07 -4.74579185338246e-08 1.3634029759946256e-07 -8.212808949842023e-08 2.9939764149510766e-07 -6.66742034909942e-08 -1.336462475920145e-07 -2.9881914702946023e-07 -2.2481682991407583e-07 -1.6713612123705557e-08 -1.1374542860431836e-08 7.760106644030056e-08 1.3035770507827036e-09 2.08549485150537e-06 8.954045677414768e-07 2.5800081001094723e-06 -1.2861236218989117e-06
PC2 -2.8718124674930454e-06 -9.805905950112993e-07 2.5097702487135123e-05 3.974361354748102e-07 8.915287338033082e-07 -1.2462924954583873e-07 -3.919171654166002e-08 -2.4575882788369775e-07 2.568140429952865e-07 -4.2348109401113407e-08 -5.305106725043347e-08 -9.883495939059119e-08 -2.54093077188269e-07 2.437298818954465e-07 -3.3919306148058166e-07 2.528972668295276e-07 -9.449978930217813e-08 6.085852160698246e-07 6.141031430677336e-08 -3.0556277116159095e-07 1.0371642860873056e-07 -1.0707610187047077e-06 1.6772533563444872e-07 6.535773758184277e-06 -9.133751636103635e-06
PC3 -4.884580730975491e-07 1.9157319465036874e-08 3.9743613547481046e-07 2.392956502412742e-06 4.937732726093764e-08 4.816565645879672e-07 1.400520135276025e-08 1.1232261679268231e-07 -1.0491454956455596e-07 -4.4196215116671106e-07 2.815254114115219e-08 1.5315373984023842e-07 1.1816500053755098e-07 -3.6982762413152323e-07 -5.981607096052917e-08 -6.989112635734154e-09 2.2140787181402698e-08 -1.421998206204463e-07 -2.9217443465680903e-07 2.022029158173468e-07 5.432083662206628e-08 1.4366173681688012e-06 2.9065992775412183e-07 1.2109096707808268e-06 1.8064243473059317e-06
PC4 6.296184470396112e-07 -7.447434838847668e-08 8.915287338033078e-07 4.937732726093765e-08 4.220296270762925e-06 9.511635694696817e-07 -2.904703615285468e-07 7.761555399773543e-08 -7.479224633440954e-07 1.5185853402038034e-07 1.532247297450317e-07 1.7866615142098474e-09 -3.7750238316485194e-07 -1.8877428326028956e-07 -8.625909093401448e-08 -3.6988734516976755e-08 8.0919281297848e-08 1.2595046393231876e-07 -1.6191334222291871e-07 -1.077944844564325e-07 2.2069586001765755e-08 -9.203412830957465e-07 2.0467405360765255e-06 2.3932186705047797e-07 -2.4205491947016045e-06
PC5 -1.5783535968134162e-07 -1.9584141727084354e-07 -1.2462924954583915e-07 4.816565645879675e-07 9.511635694696811e-07 8.157854013014334e-06 1.4461471645071523e-07 7.320932198652861e-07 -4.842449539996251e-07 -1.5454292236699213e-07 -2.3258793799289422e-07 -6.065872560804608e-07 3.295103623522658e-07 -5.215063058917128e-07 2.1593854581751883e-07 -1.182174428455913e-08 -9.4281282622922e-08 4.0286301531458044e-07 -1.4681590263186124e-07 3.1157464913453965e-07 1.137690819221871e-07 -1.277165933401572e-06 4.8847144754197806e-08 -5.740714857898775e-06 5.365694906724819e-06
PC6 2.567598418710679e-07 1.371973002839975e-08 -3.91917165416601e-08 1.4005201352760263e-08 -2.904703615285468e-07 1.446147164507153e-07 8.03909943451053e-06 6.888975336313521e-09 7.305303156082986e-08 3.358941305687272e-08 2.17797294383442e-08 -1.3782916877264933e-07 9.780900904020211e-08 -2.459425483163846e-07 -2.4518279684849082e-08 2.2985985576366166e-08 -2.5604931746165072e-08 2.554672900008257e-07 -8.928796041624207e-08 -2.1530267023602206e-08 -2.2894119671389902e-07 -1.2537342729357607e-06 7.189571905588075e-07 1.785819711775912e-07 -2.7300358051994745e-07
PC7 1.4204120927770225e-06 1.2705716267244487e-07 -2.457588278836977e-07 1.123226167926825e-07 7.761555399773532e-08 7.320932198652863e-07 6.888975336313558e-09 6.6127610137644925e-06 3.776846935745884e-07 -1.1276040119658721e-07 -5.779499822602312e-08 5.528373072218799e-07 1.028771273045863e-07 2.9149522232443566e-07 -6.823159950172428e-08 -3.2472925151311494e-07 -1.1688089232275615e-08 -3.96310648386751e-08 4.0504479867958526e-08 1.9506966902510574e-08 -1.5723356389468887e-07 2.1214757640653762e-07 2.1890627889931186e-06 -6.1030142245598276e-06 4.4281346142787674e-06
PC8 6.535350402358949e-07 1.344539593951963e-07 2.5681404299528704e-07 -1.049145495645559e-07 -7.479224633440954e-07 -4.84244953999625e-07 7.305303156082985e-08 3.776846935745883e-07 7.173586639724248e-06 1.3840715186373585e-07 1.932430415043732e-07 -2.1472918060635556e-07 2.0142530186589828e-07 -3.034636150261438e-09 -4.8282850250812016e-08 -1.76791858112425e-07 7.98653470829109e-08 9.015549850722412e-08 -1.457724095392849e-07 -2.1138948896435803e-07 1.7061131031555686e-07 1.542187353531046e-06 -2.2613268065380606e-06 1.610175977597976e-06 -1.7630332889511025e-06
PC9 4.902255102625693e-07 -4.7457918533824576e-08 -4.234810940111348e-08 -4.419621511667111e-07 1.518585340203804e-07 -1.5454292236699216e-07 3.358941305687259e-08 -1.1276040119658709e-07 1.3840715186373596e-07 6.43551327893412e-06 -6.864175700308939e-08 -1.4882243956504026e-07 -1.4163218442049875e-07 -7.1698752254849e-09 -2.569055062016459e-07 1.2261741156576494e-07 2.6522426410159556e-07 2.6992636661163416e-07 -1.5296651080478924e-07 -1.3433818855931006e-07 -2.1900223709462258e-07 -2.87393199863378e-08 -3.654431338665349e-07 -2.3461241163660784e-06 5.20214757071594e-06
