 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00040784045158902136 7.286568091422038e-07 -3.1986674509510963e-06 -5.895225029828598e-07 8.967300701367858e-07 -2.5381392823529657e-07 1.39466643070075e-07 1.7621155465854244e-06 7.825255269665326e-07 4.804481082997333e-07 -6.3134667027014e-07 5.227988211152927e-07 -4.980656482448274e-07 9.280599269143071e-07 4.119802014473946e-07 -1.087075214108633e-06 -3.453942594860514e-07 -5.25135183985113e-07 5.824369379657557e-07 1.4051766413572368e-06 2.621543089381343e-07 -3.651091875142426e-06 -6.149249962838952e-05 8.254890673107847e-05 4.801751405050333e-05
PC1 7.28656809142204e-07 1.438389439761343e-06 -1.1042524999180123e-06 2.5535777403084232e-08 -7.969721369815854e-08 -2.2915091012892043e-07 1.574891962050967e-08 1.463533680077606e-07 1.4827988417022155e-07 -6.120997945536236e-08 1.5327049360778556e-07 -9.631078233912683e-08 3.3591058423724725e-07 -7.747614804836817e-08 -1.4662476016683524e-07 -3.2943141611930317e-07 -2.492094295708352e-07 -2.2196307146724557e-08 -1.4226881922376358e-08 8.796238519558794e-08 4.403885716999206e-09 2.3478180609233532e-06 1.2058101198524674e-06 2.9925137538508827e-06 -1.5025874013127508e-06
PC2 -3.1986674509510954e-06 -1.1042524999180125e-06 2.8436024958638295e-05 4.4472625451493727e-07 9.915481767382684e-07 -1.7383095643119934e-07 -4.477251265743895e-08 -2.6717663595627506e-07 2.867168987893076e-07 -1.9097668154434498e-08 -4.081001957303024e-08 -9.328094844960007e-08 -2.3389605015549472e-07 2.7865101203041795e-07 -3.6515371243715707e-07 3.091263791503071e-07 -1.3309575063183534e-07 6.823103741394348e-07 7.381014067981736e-08 -3.186939583594261e-07 1.2363663679288746e-07 -1.1815809161686208e-06 1.0319073834169259e-07 7.3204444984806544e-06 -1.014209034878457e-05
PC3 -5.895225029828593e-07 2.5535777403084153e-08 4.4472625451493743e-07 2.8890398699292107e-06 4.961617383064513e-08 5.445072402959523e-07 9.551648632625179e-09 1.2386204333793618e-07 -1.1246501256262606e-07 -4.993425582956974e-07 2.4963756836745798e-08 1.6817877923610425e-07 1.3703150435120245e-07 -4.19011456368961e-07 -6.62396850815589e-08 -1.4217229210502253e-08 2.1209792553518246e-08 -1.5156122696749487e-07 -3.238611546792653e-07 2.1961257118739458e-07 6.00396035779262e-08 1.6575736542162223e-06 3.314701349355377e-07 1.5729718340911623e-06 2.2690929515387447e-06
PC4 8.967300701367861e-07 -7.969721369815854e-08 9.915481767382684e-07 4.96161738306451e-08 5.051636026160726e-06 1.0682450166991203e-06 -3.260687189500963e-07 8.037086677033829e-08 -8.233116023363862e-07 1.6909916211413687e-07 1.7400456988480786e-07 -7.678233048329917e-09 -4.357177443257989e-07 -2.095259131407077e-07 -8.013930588816748e-08 -3.426822363449094e-08 7.803505573336224e-08 1.3008236535050992e-07 -1.6617347369417194e-07 -1.2654217845876806e-07 1.7259892011329998e-08 -1.1065364457025601e-06 2.4872801279695142e-06 3.305383231498143e-07 -2.8403279187790323e-06
PC5 -2.538139282352962e-07 -2.2915091012892046e-07 -1.7383095643119945e-07 5.445072402959522e-07 1.0682450166991205e-06 9.396960135429171e-06 1.6650088266050156e-07 8.051238106980173e-07 -5.039325587914807e-07 -1.7301828386660549e-07 -2.570749131870592e-07 -6.627186098509004e-07 3.5502459305635453e-07 -5.768381309777688e-07 2.4139009255391977e-07 -1.578986704831283e-08 -8.805486938161822e-08 4.3128759820908745e-07 -1.4562918315645965e-07 3.206886328737595e-07 1.1256081156969133e-07 -1.4169129096945773e-06 2.3698525465675022e-07 -6.6896649839451255e-06 5.918432469988028e-06
PC6 1.3946664307007595e-07 1.5748919620509674e-08 -4.477251265743895e-08 9.551648632625154e-09 -3.260687189500963e-07 1.665008826605016e-07 9.190267879083892e-06 1.6973601770242026e-09 7.637142563699038e-08 1.8653400538804126e-08 2.071697261709717e-08 -1.5960040539170344e-07 1.0518971403192421e-07 -2.725189098956392e-07 -3.760929867788862e-08 4.0363875279226416e-08 -2.0567888692367944e-08 2.8564588080892234e-07 -9.722083024839523e-08 -2.7646994484215898e-08 -2.585669384426051e-07 -1.303446234789e-06 9.320451605175908e-07 2.567388886912491e-08 -4.1399217505584707e-07
PC7 1.7621155465854248e-06 1.4635336800776051e-07 -2.6717663595627543e-07 1.2386204333793618e-07 8.03708667703382e-08 8.051238106980173e-07 1.6973601770240804e-09 7.5679498775874914e-06 4.235122482966739e-07 -1.382054831520698e-07 -7.674166799500339e-08 5.935177642492167e-07 1.1349858185391254e-07 3.077011692862975e-07 -5.496394848303735e-08 -3.6723283890680146e-07 2.282926071307815e-09 -4.1421951199858376e-08 5.572050639703429e-08 1.6441221047570736e-08 -1.7511040247556896e-07 3.186607375097315e-07 2.713292136670877e-06 -7.154017635298629e-06 4.791505734082531e-06
PC8 7.82525526966532e-07 1.4827988417022152e-07 2.867168987893077e-07 -1.1246501256262604e-07 -8.233116023363862e-07 -5.039325587914804e-07 7.63714256369901e-08 4.235122482966736e-07 8.166803217187812e-06 1.4093397648534641e-07 2.054888446111946e-07 -2.4258491605748996e-07 2.464555007172209e-07 -1.1120207628983659e-08 -5.491210777762313e-08 -2.0994313743236303e-07 9.668367140542732e-08 8.915649296992346e-08 -1.5688297129089188e-07 -2.4220253544274504e-07 1.7767760079809386e-07 1.6373116037386958e-06 -2.5618522837866634e-06 1.7605208758766795e-06 -1.9138953345353683e-06
PC9 4.804481082997332e-07 -6.120997945536236e-08 -1.909766815443465e-08 -4.993425582956978e-07 1.6909916211413682e-07 -1.7301828386660564e-07 1.8653400538804097e-08 -1.3820548315206983e-07 1.4093397648534641e-07 7.356896557056094e-06 -5.654701808578944e-08 -1.672746240922407e-07 -1.427108308029244e-07 4.5931203993363866e-09 -2.6803976006312485e-07 1.5002105955051937e-07 3.04449094575641e-07 2.8961601168467426e-07 -1.93122705741127e-07 -1.5810788362566033e-07 -2.291446472781239e-07 -1.1003662934226677e-07 -1.9950657859590112e-07 -2.7628247836076435e-06 5.61158014767417e-06
PC10 -6.313466702701393e-07 1.5327049360778562e-07 -4.081001957303037e-08 2.496375683674568e-08 1.7400456988480773e-07 -2.570749131870592e-07 2.071697261709722e-08 -7.674166799500323e-08 2.0548884461119485e-07 -5.654701808578935e-08 6.972865012201585e-06 -1.9410175640672906e-07 2.4219470765501783e-07 -3.139652947123091e-07 -6.3627989502993e-08 -1.2829615733198473e-07 -3.569686011512307e-07 1.6659157020848235e-07 2.1305798356431026e-07 2.2718086081972749e-07 -1.8970761261717406e-08 6.918180146911211e-07 3.3058647126241683e-06 -2.687022109230361e-06 -1.5913420999249378e-06
PC11 5.227988211152931e-07 -9.631078233912695e-08 -9.32809484495999e-08 1.681787792361042e-07 -7.678233048329802e-09 -6.627186098509003e-07 -1.5960040539170362e-07 5.935177642492164e-07 -2.4258491605749007e-07 -1.6727462409224084e-07 -1.9410175640672914e-07 6.873472729012642e-06 -1.801305950335111e-07 3.663520823801833e-08 -2.824337471903996e-07 1.7631575050233598e-07 1.6175725602532664e-07 1.587774026227524e-07 -1.8840330418148976e-08 2.802790881679888e-07 2.1916129852211548e-07 -5.439517369165686e-07 -4.1009682631074756e-07 -4.804066576476147e-07 1.6057968130726334e-06
PC12 -4.980656482448259e-07 3.359105842372472e-07 -2.3389605015549475e-07 1.370315043512025e-07 -4.357177443257989e-07 3.55024593056355e-07 1.05189714031924e-07 1.1349858185391266e-07 2.4645550071722084e-07 -1.4271083080292443e-07 2.421947076550179e-07 -1.801305950335112e-07 6.4413746423012235e-06 -5.560812389671439e-09 -7.462231734578715e-08 -1.8030207254668546e-07 2.2006397742375205e-09 -7.930434502148406e-08 -1.870537405792846e-08 4.970267495894799e-08 -9.233384994348843e-08 9.445951482032765e-07 2.4419203945179364e-06 -1.4290500587568054e-06 -2.805947005983928e-06
PC13 9.280599269143072e-07 -7.747614804836812e-08 2.786510120304178e-07 -4.1901145636896097e-07 -2.0952591314070786e-07 -5.768381309777688e-07 -2.725189098956393e-07 3.0770116928629734e-07 -1.1120207628983713e-08 4.593120399336357e-09 -3.1396529471230926e-07 3.6635208238018154e-08 -5.560812389671562e-09 6.465649830033568e-06 -2.0436758267361816e-07 4.644311077315669e-07 2.3303854053167488e-07 5.7034137540954747e-08 -1.7507713848685063e-08 -5.453612966456273e-09 3.7998977428260504e-08 7.91819232935635e-07 -1.0105688800249226e-06 1.5398035258414555e-06 1.6086163290803574e-06
PC14 4.119802014473955e-07 -1.4662476016683516e-07 -3.651537124371569e-07 -6.623968508155884e-08 -8.013930588816743e-08 2.413900925539196e-07 -3.760929867788849e-08 -5.4963948483037656e-08 -5.491210777762301e-08 -2.6803976006312485e-07 -6.362798950299309e-08 -2.824337471903994e-07 -7.462231734578719e-08 -2.0436758267361803e-07 6.720020249160894e-06 -5.1353583725821626e-08 -9.623767971581749e-08 -2.757823429582738e-08 1.8997950943746248e-07 1.064102551885299e-07 -4.259363959889845e-08 -2.542557780436572e-08 -1.8228556577422907e-06 2.8763643149469947e-06 3.6690634740724484e-07
PC15 -1.0870752141086328e-06 -3.294314161193034e-07 3.0912637915030733e-07 -1.4217229210502316e-08 -3.426822363449107e-08 -1.578986704831287e-08 4.0363875279226304e-08 -3.6723283890680146e-07 -2.0994313743236313e-07 1.5002105955051924e-07 -1.2829615733198484e-07 1.7631575050233585e-07 -1.8030207254668575e-07 4.6443110773156703e-07 -5.1353583725821474e-08 6.447287097739216e-06 2.2185986227623473e-07 -2.2891412818468476e-07 -4.8824388870696744e-08 3.670620505891413e-08 6.536607067725011e-08 -4.7304182302819963e-07 2.3714308270570333e-06 -2.2657015965295807e-06 -2.0145455989636884e-06
PC16 -3.4539425948605153e-07 -2.492094295708351e-07 -1.3309575063183566e-07 2.1209792553518252e-08 7.803505573336224e-08 -8.805486938161817e-08 -2.0567888692368023e-08 2.282926071307985e-09 9.668367140542724e-08 3.04449094575641e-07 -3.5696860115123065e-07 1.6175725602532672e-07 2.200639774237458e-09 2.3303854053167493e-07 -9.623767971581725e-08 2.218598622762346e-07 6.431519713165464e-06 4.5290420538986704e-08 -2.218948510954234e-07 -2.658654644635372e-07 -1.2369616087691147e-07 -5.664340502183487e-07 1.5184487427429454e-06 -4.6245943873086476e-07 -6.050461741900031e-07
PC17 -5.251351839851136e-07 -2.2196307146724504e-08 6.823103741394342e-07 -1.5156122696749479e-07 1.3008236535050992e-07 4.3128759820908756e-07 2.856458808089219e-07 -4.142195119985846e-08 8.915649296992359e-08 2.896160116846741e-07 1.6659157020848227e-07 1.587774026227524e-07 -7.930434502148396e-08 5.703413754095465e-08 -2.7578234295827467e-08 -2.2891412818468454e-07 4.5290420538986724e-08 6.164254267792821e-06 1.8433111470778483e-07 -1.4364172004831905e-07 1.4350422625007397e-08 -8.203687266735752e-07 -1.3492500090413703e-06 -3.4823466366759237e-07 4.976471329043563e-07
