 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0007773608339472847 2.2989731338396644e-06 5.340815494928485e-07 -2.303056146574696e-07 2.0600022213820094e-06 -2.179524479889303e-06 1.3180921088436462e-06 1.9787622012929654e-06 2.1873311167109952e-06 1.1985488152102177e-06 -2.2295766912831199e-07 3.779509096430756e-06 -4.076501715305546e-06 2.572594310594282e-06 -1.7081856398521748e-06 -2.7484789212540676e-06 -2.64557140721561e-06 -1.7434109252025197e-06 -1.1116782278927164e-06 3.5519382132154376e-06 6.658207944640735e-07 1.4224052721324822e-05 -0.00017147723920356926 -0.00016555145573260901 0.00026087507519010207 4.576635097612395e-05 0.00015790326322504184 8.694531485970015e-05
PC1 2.298973133839664e-06 2.6902262255874947e-06 -1.9774371141682416e-06 -8.330824146955696e-08 -3.5896161946009066e-08 -4.682479187743714e-07 3.4088720612017116e-08 2.0584562593248297e-07 7.165127959275318e-08 -1.0016716423041118e-07 1.0358360809925645e-07 -8.469064347464194e-08 6.64262307541808e-07 -1.0536672896521081e-07 -3.8528213712292326e-07 -7.577522200429634e-07 -5.815755789959797e-07 1.761972954480491e-07 -9.042638492047193e-08 1.8174960015355005e-07 -5.430909918236638e-08 1.0072041676560076e-06 1.909069188126562e-06 4.260244423984497e-06 7.96136003326316e-06 2.7021564659914657e-06 3.0383918944885254e-06 -2.6043262963420606e-06
PC2 5.340815494928495e-07 -1.977437114168242e-06 5.0895549115393516e-05 1.0526573120549147e-06 1.4269492202910379e-06 -6.750085546081624e-07 -6.522624680670781e-08 -3.105870159663642e-07 1.1926345819764249e-06 -4.1028157815092375e-07 5.119552813991646e-07 -5.772657103338177e-07 -7.664234986876915e-07 6.651830011806334e-07 -8.612830656074048e-07 3.868298901013828e-07 5.716191689592141e-08 8.844601819856261e-07 3.6027301719536844e-07 -4.5535929163087707e-07 -3.426052842154029e-07 -4.423812376422045e-06 3.2785372110079685e-06 1.1574135979743224e-05 9.951731786291156e-06 -1.5486720431984e-05 1.0809600748987598e-05 -2.3925090426836804e-05
PC3 -2.303056146574682e-07 -8.330824146955713e-08 1.052657312054915e-06 5.1512477866493255e-06 1.525937901692822e-07 1.0219075524376287e-06 9.714696660411136e-09 4.3488463521058395e-07 -2.834133742674087e-07 -9.65994582148386e-07 1.0890960831033202e-07 3.1719434797855963e-07 9.245542155236511e-09 -6.117709458588125e-07 1.2099089653989085e-07 -5.692228172813601e-08 1.656303417540614e-07 -3.309859282363329e-07 -4.266124576290879e-07 3.445658738226759e-07 1.376395513840362e-07 3.895732213337e-07 4.388978205040583e-06 1.6340807197333453e-08 -1.0508751802843565e-05 1.1937026756862767e-05 7.1152096479697376e-06 2.1760078121733597e-06
PC4 2.0600022213820073e-06 -3.589616194600898e-08 1.4269492202910364e-06 1.5259379016928205e-07 9.25743354687659e-06 1.6062299309524315e-06 -3.887861437777068e-07 1.60352453383444e-07 -1.2572219220965716e-06 4.821476482904573e-07 2.5267283256380445e-07 1.7419973153609498e-07 -9.709756215552488e-07 -4.4961351259699633e-07 -1.194322162353036e-07 -1.2031986521603024e-07 5.065650056600295e-08 2.561717188936081e-09 -4.365558436467054e-07 -2.1959175307653483e-07 1.4118638866693911e-07 -2.655487753611653e-06 4.563695011363807e-06 3.4975647269732556e-06 9.354173045765354e-07 -3.729372905246748e-06 5.133399924740846e-06 -6.193096914408555e-06
PC5 -2.1795244798893008e-06 -4.682479187743713e-07 -6.750085546081622e-07 1.021907552437628e-06 1.6062299309524315e-06 1.7170172966933748e-05 4.396583541219317e-07 1.1221343633319105e-06 -7.783108462518113e-07 -3.2526730473972945e-07 -1.6854169821777047e-07 -1.156200899888484e-06 5.699702880180651e-07 -1.100075839781045e-06 6.463598502445268e-07 -1.1933028944058722e-07 -1.6899452201961318e-07 7.307374709079446e-07 -3.090096138485234e-07 2.582444812890268e-07 3.028782143565232e-08 -7.678863821204849e-07 4.545531592216908e-06 -5.8550676787502475e-06 -1.1047472499057226e-05 -5.610628402894796e-06 -1.2869040495700004e-05 2.055544993025212e-05
PC6 1.318092108843646e-06 3.4088720612017255e-08 -6.522624680670772e-08 9.714696660411067e-09 -3.887861437777064e-07 4.396583541219316e-07 1.6034749493304174e-05 1.2425096887869535e-08 4.311954950683909e-07 2.0925220762381908e-07 6.160086979225317e-08 -4.834097242100897e-07 2.411375719068662e-07 -4.0532864378179245e-07 -2.30007665922912e-07 5.169068163441623e-08 -8.4731271250146e-08 2.821691153689488e-07 -4.239448340430824e-07 -1.9896506827599162e-07 -5.514659769166823e-07 -1.5325742944122745e-06 3.383693588542235e-06 -1.2363630418625887e-06 -1.0400149644736288e-05 4.462538364819418e-06 3.2220173485575e-06 2.0043051049181192e-06
PC7 1.978762201292965e-06 2.0584562593248292e-07 -3.105870159663638e-07 4.3488463521058406e-07 1.6035245338344393e-07 1.1221343633319105e-06 1.2425096887869777e-08 1.3411151036707224e-05 7.972603354364166e-07 -2.4432732848321886e-07 -2.505512475349846e-07 1.2348415975811453e-06 1.721578677799442e-07 4.991817583019373e-07 -7.63118460576806e-08 -4.175746140216303e-07 -3.4531799836119975e-07 -1.0819723895692171e-07 1.1982150519861568e-07 5.007351953578749e-08 -2.3012656701430747e-07 -1.2500922246457619e-06 -4.97966901211987e-06 -3.5844545603361946e-06 -2.429598409735606e-06 1.5641879344245844e-05 -7.4263575581113045e-06 1.60450860672523e-05
PC8 2.187331116710995e-06 7.165127959275342e-08 1.1926345819764255e-06 -2.834133742674085e-07 -1.257221922096571e-06 -7.783108462518118e-07 4.311954950683914e-07 7.972603354364164e-07 1.4308817935355935e-05 3.6344119953951344e-07 -1.2668533607947802e-08 -7.99814161080666e-07 1.420540586531877e-07 7.951119807353855e-08 -9.976223704773441e-08 -5.38398590035464e-07 -1.62662138195208e-08 1.3368877168606243e-07 -5.433091746693018e-07 -3.930770593175664e-07 3.672240756735658e-07 3.7148787499804565e-07 -1.8711197071218446e-06 -5.3438640077757934e-06 3.838220840496355e-06 3.946777218197563e-06 6.7157570664058525e-06 -4.759347778593014e-06
PC9 1.1985488152102173e-06 -1.0016716423041116e-07 -4.1028157815092433e-07 -9.65994582148386e-07 4.82147648290457e-07 -3.2526730473972887e-07 2.0925220762381884e-07 -2.443273284832187e-07 3.634411995395133e-07 1.2710790736768304e-05 -3.638701827592091e-07 1.1678471815460479e-07 -5.378476801994959e-07 -8.77663595322977e-08 -8.446172528541021e-07 3.1136705484092263e-07 6.413287603705431e-07 6.505188178814675e-07 -2.97317457051846e-07 -1.3202944223460434e-07 -6.039039673540606e-07 -2.1903065069377156e-06 7.622190563302176e-06 -1.4199582519863793e-07 1.3673591244015516e-06 -6.396777343793889e-06 -9.201614995839762e-06 1.2365481468168634e-05
PC10 -2.2295766912830968e-07 1.0358360809925641e-07 5.119552813991645e-07 1.0890960831033222e-07 2.5267283256380435e-07 -1.6854169821777023e-07 6.160086979225306e-08 -2.505512475349848e-07 -1.2668533607947695e-08 -3.6387018275920914e-07 1.2983122786921046e-05 -4.3360009964401054e-07 1.437852827151506e-07 -3.9799946305872665e-07 6.321475816549454e-09 2.797870085745897e-07 -1.2665464311689512e-07 -2.398554578386847e-07 2.8458681157830514e-07 5.984542785526285e-07 -2.4980583647207303e-07 2.6063279342255245e-06 2.190222055368707e-06 5.180105072457312e-06 3.496980950698225e-06 -1.3808764842601925e-05 -5.903371488862576e-06 1.6018166084944004e-06
PC11 3.7795090964307526e-06 -8.469064347464182e-08 -5.772657103338179e-07 3.171943479785597e-07 1.7419973153609521e-07 -1.1562008998884834e-06 -4.834097242100898e-07 1.2348415975811457e-06 -7.998141610806662e-07 1.1678471815460507e-07 -4.336000996440104e-07 1.2530833288421777e-05 -2.80637158081934e-07 -7.510764256180985e-09 -4.2384627037714406e-07 2.9124727105494784e-07 2.76024756962226e-07 3.819484871364825e-07 1.088808990129892e-08 5.921601882158523e-07 3.825192023039804e-07 -2.0853120359891857e-06 -1.2249400675682165e-06 -2.430034674784377e-06 5.170734718862811e-06 -2.4195118438934492e-06 -1.199739328115948e-06 5.632540412670067e-06
