(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00429246967266816 -3.48774470232201 -0.626102878650471 0.62175262704669 6.9461385186489 -3.4590420685683 0.000117603005577691 -2.51485166617991e-05 -8.51460976531921e-05 0.000156215447135316 2.63195723574109e-06 1.54135285215749e-05 7.24690041948253e-05 -3.83218358653838e-05 -9.28762560160072e-06 -6.47581466001607e-05 1.00607934505065e-06 -6.10795577192649e-05 3.66852782493691e-05 2.87686039424595e-05 5.9552009454433e-06 1.9899998822566e-05 8.91566478951752e-06 6.65105549692957e-05 7.509209653939e-05 2.80960083438488e-05 -7.83612918934447e-05 -0.000177788208132833 0.000103718850231795 0.000360699656317933
covarSEX -3.48774470232201 729556.701748243 13190.5313689478 -13137.3735622928 -1454435.96144019 725009.624212963 -0.0929517838468904 -0.113309648494553 -0.393381069024175 -0.856461720206749 -0.171524511682371 0.452457717381966 -0.217566582981871 0.323610535487433 -0.154308069660513 0.0266151862346128 0.263995446767208 0.366240461525905 0.868596211625815 -0.707888816383868 0.604042852524163 0.0842946132526124 -0.880473208288039 -0.6727683541738 0.34688187251075 0.131118374844611 -0.473402300440874 -1.36381204296144 2.93864992494101 1.54963026539001
covarYOB -0.626102878650471 13190.5313689478 455.908377784355 -454.079079250701 -26295.1008191599 13106.934728179 0.00398174882492499 -0.00428239782205655 -0.000433393912455845 -0.0504658461507014 0.00906077556912462 0.0217134832962025 -0.00731636926074196 0.0276525112686889 -0.00342158068634009 0.00607513263299786 0.00298608884929254 0.0349201412339232 0.0176029692459983 -0.00147877787179802 -0.00330275772377795 -0.0243962823999915 -0.0144385031127265 -0.0171633730039984 0.000839470369240312 -0.0144809740485009 0.00268246362155746 -0.0329872692723619 0.0831872617191591 0.00134213361768834
covarYOBsq 0.62175262704669 -13137.3735622928 -454.079079250701 452.263782209206 26189.5125019654 -13054.4931902422 -0.00424177034379136 0.00434013039029362 0.000484952455134545 0.0502051458060156 -0.00903925412524642 -0.0216810895618895 0.0072181180834292 -0.0275401183690761 0.00346404917848246 -0.0059598843385343 -0.0029401680677098 -0.0348135242434183 -0.0174894351575988 0.00140863907540977 0.00337232652608705 0.0244090995333647 0.0142834559258978 0.0170277610106486 -0.000928918504158119 0.0144564642242568 -0.00265257516649309 0.0327794678318699 -0.08296842672591 -0.00104785444815158
covarSEX_YOB 6.9461385186489 -1454435.96144019 -26295.1008191599 26189.5125019654 2899591.08943057 -1445414.84084972 0.173495783258293 0.22296954813597 0.784081477352797 1.70513966390626 0.346254226987112 -0.902487494613446 0.433434061293841 -0.648165887056626 0.307768157296503 -0.0497418765633048 -0.529019884857532 -0.72527062956252 -1.72587870154147 1.41095011590068 -1.1944743946084 -0.162639869434855 1.74999191059001 1.33762756139767 -0.695677448550573 -0.264988665650678 0.937270868204858 2.73740131147542 -5.87427237780802 -3.09177113236406
covarSEX_YOBsq -3.4590420685683 725009.624212963 13106.934728179 -13054.4931902422 -1445414.84084972 720534.590414203 -0.0806757459361832 -0.109720421426686 -0.390787038012915 -0.848837057381947 -0.174772683329091 0.45016265369341 -0.215940149229867 0.324592179509117 -0.153503116890714 0.0231525409702736 0.265086983395529 0.359135611948662 0.857471593970093 -0.703198430016619 0.590641606778308 0.0784258635573744 -0.86967057097078 -0.664963493222471 0.348854468785661 0.133855122791891 -0.464014516241101 -1.37375595002782 2.93618519710497 1.54238954784334
covarPC1 0.000117603005577691 -0.0929517838468904 0.00398174882492499 -0.00424177034379136 0.173495783258293 -0.0806757459361832 0.00229497010132524 -0.000397213714738919 4.8201439199624e-05 -7.48772668049487e-05 -0.000156751141672452 1.93190056859939e-05 9.05898587089276e-05 9.86901772418626e-05 -2.73015904669446e-05 9.83000168279268e-05 -6.7814174598969e-05 0.000248355458124815 -5.77738333043029e-05 -0.000112935454639926 -0.00026562864296556 -0.000202762197785463 -1.08801421964634e-05 -1.70530651630233e-05 7.01555080770198e-05 -7.40513983909751e-06 0.000225167603805341 9.07935854212003e-05 -0.00012242645722509 0.000254918051106771
covarPC2 -2.51485166617991e-05 -0.113309648494553 -0.00428239782205655 0.00434013039029362 0.22296954813597 -0.109720421426686 -0.000397213714738919 0.00195599505390703 0.000105265620342928 0.000179836727416679 -2.1978002642759e-05 -7.65529356324438e-06 -4.14655334637118e-05 3.98693927333896e-05 -6.39841222685519e-06 -6.99501570306627e-06 -1.56837365211083e-05 -5.43941506660944e-05 4.09211205386884e-05 -5.79289826803495e-05 4.39651233534526e-05 -1.25067058771392e-05 0.000103948418321518 9.11824218888021e-06 -5.9184918910727e-05 2.23985255916674e-05 -1.29760796904364e-05 -8.28336920108456e-06 -0.000197252207896092 0.000161404635820805
covarPC3 -8.51460976531921e-05 -0.393381069024175 -0.000433393912455845 0.000484952455134545 0.784081477352797 -0.390787038012915 4.8201439199624e-05 0.000105265620342928 0.00205113913355182 3.53830163297554e-05 0.000252480387924598 5.79264429726173e-06 6.31818203800365e-05 -5.53452207549189e-05 -0.000227828584979577 1.80133998522284e-05 8.10234478529385e-05 5.81609461127234e-05 -0.000204911307147997 -4.88222066773093e-05 -4.70466747358621e-06 2.2128069704167e-05 -9.37685696386341e-05 -0.000176411288430256 0.000112099175405609 3.02672903780964e-05 0.000105289347205639 1.7796491103854e-05 0.000139068682220564 4.58762620550298e-05
covarPC4 0.000156215447135316 -0.856461720206749 -0.0504658461507014 0.0502051458060156 1.70513966390626 -0.848837057381947 -7.48772668049487e-05 0.000179836727416679 3.53830163297554e-05 0.00215688809394356 0.00038440606969222 -0.000105578487962973 3.95006271695121e-05 -0.000311384889135448 5.65700050918808e-05 5.78537620505538e-05 3.96703851988421e-06 -0.000163602542354449 -8.75801342809979e-05 -4.30894980174041e-05 -1.69919695221242e-05 3.83793881536507e-05 6.10319194970398e-05 -7.22223364247768e-05 -4.13068328236269e-05 1.28728374421873e-05 -5.37414225715961e-05 0.000125393425150599 -0.000143160842207115 -1.41719953842032e-05
covarPC5 2.63195723574109e-06 -0.171524511682371 0.00906077556912462 -0.00903925412524642 0.346254226987112 -0.174772683329091 -0.000156751141672452 -2.1978002642759e-05 0.000252480387924598 0.00038440606969222 0.00251581083986717 4.03845361960319e-05 0.000229783908117471 -0.000149280755027188 -5.28640043628345e-05 -7.19934865728267e-05 -0.000202853875745689 0.000109289385088502 -0.000173052762171645 7.43302171992693e-05 2.02335988514531e-08 -2.84751774175745e-05 0.000143005419087821 -4.33383782951134e-05 0.000104535438312327 4.42168747123128e-05 -4.86834616392548e-05 -1.75932457126504e-06 0.000239822683356871 -0.000245883201515776
