 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.00023921561010789937 3.122002492638594e-07 -2.3280766290064133e-06 -3.5050072296907207e-07 -3.7681219872929275e-07 -2.7482807038685214e-07 1.6680724091731753e-08 6.120998273858259e-07 1.7384651192063797e-07 8.17862517413617e-07 7.418408800123589e-08 -1.7128311299013866e-07 -6.084509085293194e-08 3.0563545543522623e-07 -2.356343226675381e-08 -4.717329481140282e-07 -2.0297828235409222e-07 1.3226672757020124e-07 -2.1649535842594268e-07 7.115174865638469e-07 1.7831179666298546e-07 2.9783414297730812e-06
PC1 3.1220024926385924e-07 7.892128811187824e-07 -6.477670821728917e-07 6.047852049378204e-08 -7.579595632241004e-08 -3.489723441550421e-08 -6.954136908218229e-10 4.445304980045889e-08 9.289555363547725e-08 -2.268697940823644e-08 4.8370969137353126e-08 -3.477743734416506e-08 2.4109331862722823e-07 1.2129864634818686e-08 -1.0516210510860632e-07 -1.7134461448415512e-07 -1.458981215835333e-07 1.0083025692015662e-08 6.80866871274062e-08 2.7286482154836768e-08 1.2157452842091504e-08 1.8522558082335353e-06
PC2 -2.3280766290064146e-06 -6.477670821728918e-07 1.7927574140407796e-05 2.0120335382929532e-07 5.892138857729461e-07 -1.787495288671557e-07 -1.4627005740105924e-07 8.000611535358764e-09 9.291151116974e-08 -9.185229643610263e-09 3.3464242456469164e-08 1.3575058173111477e-07 -1.8703148731601375e-07 -3.838005139004951e-08 -1.3087052847292702e-07 1.0259074708892385e-07 -1.6608957096675087e-07 2.1190488948954855e-07 1.997985310322048e-09 -1.133774894341958e-08 -1.1866926737783216e-08 -6.738191628243885e-07
PC3 -3.505007229690718e-07 6.047852049378203e-08 2.0120335382929527e-07 1.6767526215805527e-06 2.607199356357012e-08 2.46413527886097e-07 6.8944277377704195e-09 5.5404482182013834e-08 -6.512273647689481e-08 -3.3250712546810895e-07 4.599943954782788e-08 1.4486966833092893e-07 6.52758364690331e-08 -1.7725656557254326e-07 1.0626019200018418e-08 -1.198112131275132e-09 -1.3184452562315494e-10 -1.1018397205284081e-07 -1.4095671789307757e-07 1.1600086059085883e-07 2.7947496395191766e-08 1.1121023660486642e-06
PC4 -3.768121987292928e-07 -7.579595632241001e-08 5.892138857729461e-07 2.6071993563570117e-08 2.9190090126071244e-06 4.537707390452257e-07 -2.1418809200782902e-07 -1.6990336996739724e-08 -3.4672772740476295e-07 2.549043266372834e-07 8.53576691212442e-08 1.0671130283933574e-07 -2.067016702423913e-07 5.755731308795363e-08 -1.140350386494368e-07 -1.715774040921017e-08 8.634442943651011e-08 -6.136176623428435e-09 -9.645721260066403e-08 -7.200032252278592e-08 -1.142502463414841e-08 -6.596159754256682e-08
PC5 -2.7482807038685204e-07 -3.489723441550423e-08 -1.787495288671553e-07 2.46413527886097e-07 4.53770739045226e-07 5.046902954208216e-06 3.12804085681543e-08 5.028170543710975e-07 3.4603845094286067e-08 -5.6750081959797575e-08 -7.946460855455126e-08 -3.0308857450322303e-07 1.877869856228573e-07 -2.4237677634073937e-07 1.3614413276956098e-08 7.00032725945889e-08 -7.820432415666066e-08 2.737590479403087e-07 -1.1537184207098865e-07 6.624184765133136e-08 9.514017144165796e-08 -7.724613759727729e-07
PC6 1.6680724091731227e-08 -6.954136908218279e-10 -1.4627005740105922e-07 6.894427737770377e-09 -2.1418809200782884e-07 3.128040856815425e-08 6.083800290750449e-06 1.1346055775102662e-08 -8.183931448725676e-09 9.607187976022169e-08 -1.176297278779577e-08 -1.469704923312265e-07 2.0946580860622596e-08 -2.1844369638211075e-07 -7.690846764484378e-09 -5.605588499948247e-08 -2.1128456759479915e-08 2.7472933082134697e-07 -6.515314271200001e-08 -3.724346551442206e-08 -1.0110612232760741e-07 -5.978722184329222e-07
PC7 6.120998273858263e-07 4.445304980045883e-08 8.00061153535872e-09 5.540448218201384e-08 -1.6990336996739638e-08 5.028170543710976e-07 1.1346055775102632e-08 4.998500210031431e-06 2.534112879458238e-07 -6.80995131683327e-08 -5.02027079891656e-08 3.726734135042274e-07 8.253238056402374e-08 3.2351089134037243e-07 -6.318564785297905e-08 -1.5521962610836373e-07 -1.0436950075832648e-07 -3.697766205724656e-08 5.737457599764749e-08 -4.647629733448731e-08 -1.0797062771078553e-07 4.3922309261323436e-07
PC8 1.73846511920639e-07 9.289555363547732e-08 9.291151116974007e-08 -6.512273647689481e-08 -3.467277274047629e-07 3.460384509428627e-08 -8.183931448725676e-09 2.5341128794582394e-07 5.0632951317200006e-06 2.1947706883083247e-08 1.7714348159135503e-07 -2.4276233466695526e-07 9.870671766043464e-08 -4.796282017283126e-08 6.77281019473138e-08 -1.0119832388808911e-07 4.05332203513444e-08 9.605395868095873e-08 -4.221771642765424e-08 -6.119341063752651e-08 9.986183065655077e-08 8.156350960890562e-08
PC9 8.178625174136168e-07 -2.268697940823642e-08 -9.185229643610207e-09 -3.3250712546810906e-07 2.5490432663728335e-07 -5.6750081959797654e-08 9.607187976022174e-08 -6.809951316833266e-08 2.194770688308321e-08 4.818233143500704e-06 -2.8039951831698788e-08 -1.589265159725112e-07 -5.567765153745323e-08 -1.4163277248510472e-07 -7.566465435662966e-08 1.898718537227857e-08 1.0295063208106688e-07 1.2615400214318514e-07 -1.7060664114090844e-07 -6.804557398779783e-08 -8.292942526560131e-08 3.5854193243321876e-07
