(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00175013538240087 -1.73095715846053 -0.0810389887415084 0.0802501672905182 3.43155249587001 -1.70113018242223 7.44699899135111e-05 -8.75449898710415e-06 -0.000193479562327691 1.43174262519898e-05 -5.79981603674203e-05 4.54353288909085e-05 -4.41942661482284e-05 -4.34913724813785e-05 -8.97055575062362e-06 5.59238939350586e-05 9.88254456846745e-06 5.21338863702504e-05 3.60794891331109e-05 8.55550495675856e-05 4.29013557681252e-05 3.57766991210778e-05 -3.06351163350979e-05 5.95097670736896e-05 3.97302489315456e-05 -2.5260410363595e-05 8.27565260255306e-05
covarSEX -1.73095715846053 352743.189512898 7019.41509543276 -7010.43061056417 -705363.391888501 352671.650192106 0.337961280907414 0.140818492182623 -0.346907398139122 -0.0416118138750862 -0.24763331122722 0.292589392869752 -0.376745009818257 0.0910000890933461 -0.361592008714365 0.435006551344026 0.0702104109217999 0.210225330813833 -0.167262701000267 -0.397236099051561 -0.403106282565919 -0.391346942353809 0.0701451266477029 -0.144672959366389 0.217003496224172 0.334038018856904 0.0579615651081177
covarYOB -0.0810389887415084 7019.41509543276 230.748762985473 -230.455455058937 -14031.7896164861 7013.41222420844 0.000477645853105908 -0.00376653988931006 0.00245433569471541 -0.00824265771358102 0.000459966275190933 0.0104990978498276 -0.0016237400084424 0.00568148610371976 -0.000353342206832637 0.00496251431527855 0.00536596642273644 0.00598769324893833 -0.0019082657846539 -0.0016270285296721 -0.0172088086772147 -0.0173933952312529 0.00920882774035629 0.00486250136601097 0.00356052899434054 -0.00236191821165355 0.00720090271849056
covarYOBsq 0.0802501672905182 -7010.43061056417 -230.455455058937 230.167187825535 14014.1128864515 -7004.71808009932 -0.000626377226610582 0.00384359377199371 -0.00229369095813134 0.00829426404403392 -0.000458153347836957 -0.0105664827526361 0.00164347239026509 -0.00567156464718735 0.00041856079800641 -0.00492662007198472 -0.00534479197407396 -0.0060103843736515 0.00194084624028106 0.00153360086479544 0.0171960111965159 0.0174204152983918 -0.00924845777921307 -0.00486198057138596 -0.0036085075235744 0.00239150426402892 -0.00724031404373175
covarSEX_YOB 3.43155249587001 -705363.391888501 -14031.7896164861 14014.1128864515 1410509.22151761 -705248.658060545 -0.679767392084196 -0.279917279667355 0.696130516911942 0.0851921744676535 0.497909355379117 -0.588485048674235 0.755246190910902 -0.182921348150408 0.726498220365929 -0.866109418382077 -0.141440065440237 -0.417294050296401 0.337231496004566 0.791354240052683 0.806462460206486 0.780968269668014 -0.13919493139346 0.28742688894442 -0.436755785671111 -0.668221021800646 -0.117907161406636
covarSEX_YOBsq -1.70113018242223 352671.650192106 7013.41222420844 -7004.71808009932 -705248.658060545 352628.397595983 0.341779325597219 0.139121039271763 -0.349274280394186 -0.0435631462603666 -0.250309245269723 0.29596397871191 -0.378558313660613 0.0919441749590545 -0.364974746346916 0.431183127383215 0.0712755915591912 0.207119207226803 -0.169987005648613 -0.394198129901137 -0.403396202122552 -0.389668898304181 0.069103944240414 -0.142750395015994 0.21978550127177 0.334195461930816 0.0599435738637602
covarPC1 7.44699899135111e-05 0.337961280907414 0.000477645853105908 -0.000626377226610582 -0.679767392084196 0.341779325597219 0.00189664699855314 -0.000315941794957813 0.000342245327981419 -7.25954932099078e-05 -5.46070630894693e-05 4.87409262816032e-06 4.2647825826245e-05 9.02296879593659e-05 -1.24826292655114e-05 3.33187560770591e-05 -4.48941339300175e-05 0.000250250417356391 7.28391201143997e-06 -0.000103308130453167 -0.000185307974341101 -0.000183451437941948 1.87334913796366e-05 6.66836089129492e-05 2.97186733596067e-05 2.29030887444707e-05 0.000272623752808404
covarPC2 -8.75449898710415e-06 0.140818492182623 -0.00376653988931006 0.00384359377199371 -0.279917279667355 0.139121039271763 -0.000315941794957813 0.00175036563143334 6.50987745722707e-05 0.000178225889029034 -2.77480490109389e-05 -3.32076205882215e-05 6.0621954086137e-06 1.48363023081601e-05 -4.61858082503114e-06 -6.06963390060844e-06 2.51938895154068e-05 -5.93816835301187e-05 -9.83579278301722e-06 -3.60702840992883e-05 3.78603480426104e-06 -3.40934169232547e-05 5.63388123147744e-05 1.70230867015688e-06 -1.46276188021245e-05 9.41304592531192e-06 -1.53085536300078e-05
covarPC3 -0.000193479562327691 -0.346907398139122 0.00245433569471541 -0.00229369095813134 0.696130516911942 -0.349274280394186 0.000342245327981419 6.50987745722707e-05 0.00196344188177732 1.8545046221213e-05 0.000163090883237402 1.2087335810841e-05 6.67978051275661e-05 -3.7034708353797e-05 -0.000211076485104794 3.50144052316284e-05 9.04103107911521e-05 3.67235632120514e-05 -0.000126744657633908 -2.99292001932858e-05 -1.02051855537831e-05 5.39202015189419e-06 -0.000102569352929912 -0.000112471864395271 7.536815171533e-05 1.84610270519934e-05 8.89966105110309e-05
covarPC4 1.43174262519898e-05 -0.0416118138750862 -0.00824265771358102 0.00829426404403392 0.0851921744676535 -0.0435631462603666 -7.25954932099078e-05 0.000178225889029034 1.8545046221213e-05 0.00175356732338399 0.000222216316917324 -0.000104046462673787 1.84771026465365e-05 -0.000210993043912957 0.000112161126084005 3.20052792816377e-05 3.95557832715384e-05 -0.000116629713358956 1.51023124443627e-05 -6.73778710206756e-05 -1.58994894054445e-06 5.95610572911328e-05 1.66851768923252e-05 -6.76461478364214e-05 -3.82736849911205e-05 1.08089070525671e-05 8.69055892455089e-06
covarPC5 -5.79981603674203e-05 -0.24763331122722 0.000459966275190933 -0.000458153347836957 0.497909355379117 -0.250309245269723 -5.46070630894693e-05 -2.77480490109389e-05 0.000163090883237402 0.000222216316917324 0.00191902608754556 1.02520016727679e-05 0.000220830052452505 -5.67278247106949e-06 -3.17360420546751e-05 -3.37397431307965e-05 -0.00011557225347101 5.39827463156512e-05 -0.000109826282446432 -6.27096073414896e-06 2.80129020880509e-05 -3.46333338590094e-05 0.000123370113788187 -5.28805730291192e-05 3.49752626779056e-05 3.83791263613971e-05 -4.27908540676796e-05
covarPC6 4.54353288909085e-05 0.292589392869752 0.0104990978498276 -0.0105664827526361 -0.588485048674235 0.29596397871191 4.87409262816032e-06 -3.32076205882215e-05 1.2087335810841e-05 -0.000104046462673787 1.02520016727679e-05 0.00161885279592435 3.64153346822546e-06 -1.78755904243225e-05 3.25455165087797e-05 -1.01617102860614e-05 -4.8019678689008e-05 1.80422488024139e-05 -8.84234133122244e-05 -4.64868970614681e-06 -2.89613216518361e-05 -1.69031430245311e-05 9.46697337383384e-05 -1.62839139926569e-05 -5.27661227612105e-06 -2.44531830098323e-05 -1.9484327717912e-05
covarPC7 -4.41942661482284e-05 -0.376745009818257 -0.0016237400084424 0.00164347239026509 0.755246190910902 -0.378558313660613 4.2647825826245e-05 6.0621954086137e-06 6.67978051275661e-05 1.84771026465365e-05 0.000220830052452505 3.64153346822546e-06 0.00178533673150588 9.20285814084723e-05 -1.88166150835009e-05 -9.23020490645408e-06 0.000159526690110981 2.38450406070279e-05 0.000143092538261094 -2.96128861937566e-05 -6.69810359677109e-05 -6.07026267340914e-05 -1.06000254909848e-05 1.6237449603371e-05 -2.48858604448384e-05 -5.18465924214162e-05 1.71216072201634e-05
covarPC8 -4.34913724813785e-05 0.0910000890933461 0.00568148610371976 -0.00567156464718735 -0.182921348150408 0.0919441749590545 9.02296879593659e-05 1.48363023081601e-05 -3.7034708353797e-05 -0.000210993043912957 -5.67278247106949e-06 -1.78755904243225e-05 9.20285814084723e-05 0.00181184554315111 1.55772007204958e-05 6.13635892964916e-05 -0.000112148855267438 3.01372661067045e-05 -1.66353625356612e-05 1.81156027966671e-05 -6.49173305428955e-05 1.31925709489644e-05 5.52963272461999e-05 -2.75533823408527e-05 -1.32685170624964e-05 5.24825378568597e-05 2.65079158439984e-06
covarPC9 -8.97055575062362e-06 -0.361592008714365 -0.000353342206832637 0.00041856079800641 0.726498220365929 -0.364974746346916 -1.24826292655114e-05 -4.61858082503114e-06 -0.000211076485104794 0.000112161126084005 -3.17360420546751e-05 3.25455165087797e-05 -1.88166150835009e-05 1.55772007204958e-05 0.00178849791327023 -3.39000006736773e-05 -5.74206240604098e-05 -2.35287143236931e-05 -5.93174547944974e-05 -2.87916673572263e-05 4.36570817518227e-06 4.05304140026321e-05 6.16005231087149e-05 -5.32189458866874e-05 -2.84722693661751e-05 -4.0686293831016e-05 2.812493238087e-05
covarPC10 5.59238939350586e-05 0.435006551344026 0.00496251431527855 -0.00492662007198472 -0.866109418382077 0.431183127383215 3.33187560770591e-05 -6.06963390060844e-06 3.50144052316284e-05 3.20052792816377e-05 -3.37397431307965e-05 -1.01617102860614e-05 -9.23020490645408e-06 6.13635892964916e-05 -3.39000006736773e-05 0.00177963572375538 -9.49081196966558e-05 7.543701794206e-05 -8.50206130227163e-05 -4.69182128429551e-05 -1.14291077987644e-05 -5.68984927673106e-05 1.58902945586489e-05 8.44779267316462e-05 5.50230046797056e-05 3.14505038024698e-05 3.53108127280396e-05
covarPC11 9.88254456846745e-06 0.0702104109217999 0.00536596642273644 -0.00534479197407396 -0.141440065440237 0.0712755915591912 -4.48941339300175e-05 2.51938895154068e-05 9.04103107911521e-05 3.95557832715384e-05 -0.00011557225347101 -4.8019678689008e-05 0.000159526690110981 -0.000112148855267438 -5.74206240604098e-05 -9.49081196966558e-05 0.00175342435758785 -1.14429611349453e-05 -3.34809451056964e-05 -5.51760617351008e-05 4.00107550049043e-05 7.2338931622486e-06 7.91461621832397e-05 9.89847481187412e-06 4.20295468063868e-05 7.55971084817874e-05 -8.08074928272551e-07
covarPC12 5.21338863702504e-05 0.210225330813833 0.00598769324893833 -0.0060103843736515 -0.417294050296401 0.207119207226803 0.000250250417356391 -5.93816835301187e-05 3.67235632120514e-05 -0.000116629713358956 5.39827463156512e-05 1.80422488024139e-05 2.38450406070279e-05 3.01372661067045e-05 -2.35287143236931e-05 7.543701794206e-05 -1.14429611349453e-05 0.00167391242249881 2.92020588483676e-05 4.79316830509739e-07 -3.33034937929127e-05 -4.46578137951952e-05 -2.18340671675702e-05 4.01580695221819e-05 -4.60477138329368e-05 -4.89810939409797e-05 4.39190255425236e-05
covarPC13 3.60794891331109e-05 -0.167262701000267 -0.0019082657846539 0.00194084624028106 0.337231496004566 -0.169987005648613 7.28391201143997e-06 -9.83579278301722e-06 -0.000126744657633908 1.51023124443627e-05 -0.000109826282446432 -8.84234133122244e-05 0.000143092538261094 -1.66353625356612e-05 -5.93174547944974e-05 -8.50206130227163e-05 -3.34809451056964e-05 2.92020588483676e-05 0.00166867921272013 -6.73441555456887e-06 9.42139538792272e-05 2.71378045090645e-05 2.4147267276331e-05 -8.31966751817745e-05 3.67926911652375e-05 1.38891070736914e-05 3.18411636266873e-05
covarPC14 8.55550495675856e-05 -0.397236099051561 -0.0016270285296721 0.00153360086479544 0.791354240052683 -0.394198129901137 -0.000103308130453167 -3.60702840992883e-05 -2.99292001932858e-05 -6.73778710206756e-05 -6.27096073414896e-06 -4.64868970614681e-06 -2.96128861937566e-05 1.81156027966671e-05 -2.87916673572263e-05 -4.69182128429551e-05 -5.51760617351008e-05 4.79316830509739e-07 -6.73441555456887e-06 0.0016946581832814 -8.233317016762e-06 -3.11081105374614e-05 -9.1868543612119e-07 5.13874517427921e-05 3.59831470361908e-05 -2.68860622884202e-05 2.73531915061843e-05
covarPC15 4.29013557681252e-05 -0.403106282565919 -0.0172088086772147 0.0171960111965159 0.806462460206486 -0.403396202122552 -0.000185307974341101 3.78603480426104e-06 -1.02051855537831e-05 -1.58994894054445e-06 2.80129020880509e-05 -2.89613216518361e-05 -6.69810359677109e-05 -6.49173305428955e-05 4.36570817518227e-06 -1.14291077987644e-05 4.00107550049043e-05 -3.33034937929127e-05 9.42139538792272e-05 -8.233317016762e-06 0.00170456544156955 8.3171844752259e-05 -8.66066923290016e-05 -5.73845375895872e-05 5.17621547663979e-05 1.51465012913562e-05 -3.98269148487666e-05
