 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0009229276731588012 1.1263931189999249e-06 -8.050692079271839e-06 -1.801655945932396e-07 1.9171978163255518e-06 -2.7042954833608177e-06 8.642998574946576e-06 1.0314238335654912e-07 2.222134338351106e-06 1.9576550255489495e-06 -9.16110420171436e-07 1.1858564458612977e-05 -5.6670324884638685e-06 2.4627281745922447e-06 -7.599527528164466e-07 -1.9361773697490403e-06 3.8018588097321063e-07 -1.4815216558795533e-06 4.875062998051112e-07 4.862392925970982e-06 4.388019194678053e-07 1.7709263989320654e-05 -0.00021438449697065563 -0.00022703092789598883 0.00026477576275308565 0.0001262499609364949 0.00018387051451592727 0.00016245834867232347
PC1 1.1263931189999242e-06 3.497306888589823e-06 -3.1512135337024638e-06 7.136575374755287e-09 -2.683375753446751e-07 -7.619611035829761e-07 2.7459373210480583e-07 7.804631298350008e-08 1.420030946416547e-07 1.4947123214255604e-07 1.207714797279486e-07 -3.519199007197554e-07 1.1675046967750605e-06 -1.3569607460297515e-07 -7.190628748051983e-07 -1.3464580501289782e-06 -1.1161346547881986e-06 3.33674220031787e-07 -2.8797044157582635e-07 2.8279913926134695e-07 2.5143372048858956e-08 2.3454192109591e-06 4.4430543784260953e-07 2.694029446138581e-06 1.064347841043264e-05 6.3993656416728375e-06 4.637740742310652e-06 -1.90749997242069e-06
PC2 -8.05069207927185e-06 -3.1512135337024633e-06 8.388313093685238e-05 1.772451788258846e-06 2.431367842026066e-06 -1.078784948930462e-06 2.3550959838738419e-07 -4.071134249517954e-07 2.393421927607332e-06 -9.191473208718191e-07 7.858525639580852e-07 -8.771698077643075e-07 -1.5435834679993127e-06 1.4019520378327747e-06 -3.237079479956055e-07 -1.1730063024826724e-07 -1.4640545382128286e-06 1.8822215469585664e-06 4.033349902675034e-07 -1.0147428216312716e-06 -1.06649568536295e-06 -1.90725729293304e-05 -1.4188984448121118e-06 3.371940143840742e-05 3.784526081906967e-05 -3.331527527841271e-05 3.2047296007734404e-06 -4.5590813971690176e-05
PC3 -1.8016559459324087e-07 7.1365753747546065e-09 1.7724517882588473e-06 7.2100599123033226e-06 1.63526158534644e-07 2.0206860999586334e-06 1.6480756525451065e-07 1.203305361046562e-06 1.3240722765854883e-08 -1.385604696421796e-06 2.1755251708885133e-07 2.7900419438580934e-07 1.8590815982651918e-07 -1.4122061349843315e-06 -4.193719199286607e-07 -4.2692980074280066e-07 4.801209485165639e-07 -9.410245654348948e-07 -7.677213521698725e-07 6.828250234146751e-07 3.582891205937745e-07 -5.699892729446455e-07 7.386678957253354e-06 -2.817562011982482e-06 -1.8706938100350083e-05 2.0344495018207645e-05 1.1728480565739809e-05 3.2508111094790617e-06
PC4 1.917197816325557e-06 -2.68337575344675e-07 2.431367842026065e-06 1.6352615853464378e-07 1.1624204252706478e-05 2.7542169158752246e-06 -3.7987431452317255e-07 5.067028139402147e-07 -2.1191431837148266e-06 8.901350277083901e-07 3.738433646250467e-07 8.904154532847076e-07 -1.5563279190472638e-06 -6.275186302410867e-07 -3.8298888822747155e-07 2.2013067879499275e-07 1.4081470615062694e-07 4.5175880205816947e-07 -6.085396042378016e-07 -2.659518236761481e-07 2.0177471806346537e-07 -2.4374752714235624e-06 1.3377369209222195e-05 9.844479873645643e-06 -9.202573460315998e-06 -5.732672589589511e-06 5.849652451649661e-06 -1.5255476065100107e-05
PC5 -2.7042954833608173e-06 -7.619611035829767e-07 -1.0787849489304633e-06 2.020686099958633e-06 2.7542169158752246e-06 2.6607567562520725e-05 1.1453597081694858e-06 3.4665593454351295e-06 -1.4220302276011115e-06 -5.501996560222358e-07 -1.0608227944524963e-07 -1.3907000794423734e-06 4.1083191731797627e-07 -1.8062990930890939e-06 4.2149881888475885e-07 1.1153741739674284e-07 -3.902161611496977e-07 1.0466744696070955e-06 -3.5795656205969214e-07 2.6909236790487507e-07 6.030801390285763e-07 -1.1083239801920958e-06 7.926464433199676e-06 -1.0047399386666707e-05 1.2830478543222899e-06 -1.988725211819429e-05 -1.9653679944116263e-05 3.445444126973907e-05
PC6 8.642998574946584e-06 2.7459373210480604e-07 2.355095983873819e-07 1.6480756525451025e-07 -3.7987431452317313e-07 1.145359708169486e-06 2.476262097544241e-05 -1.851605309098481e-07 -5.06946403801382e-08 6.669029754587947e-07 -2.8471142274241113e-07 -1.965789714396309e-07 -2.503998558702619e-07 -8.771897428311015e-07 4.982529680246564e-07 6.69476674754602e-08 -2.881221793072377e-07 8.436811868824175e-07 -5.16715764040482e-07 -8.155087754704722e-07 -6.300936710263105e-07 -7.3231637920393815e-06 1.3738146873440355e-05 -1.96367755074987e-06 -1.9417657744028534e-05 6.939552260285042e-07 1.844388253189799e-05 -5.307166794446813e-07
PC7 1.0314238335655171e-07 7.804631298349996e-08 -4.0711342495179486e-07 1.2033053610465617e-06 5.067028139402154e-07 3.46655934543513e-06 -1.8516053090984747e-07 2.1241094277708875e-05 1.185343661004565e-06 -6.283539068536114e-07 3.22958261298341e-07 2.254578214739781e-06 5.422688169690015e-07 1.0931376675921467e-06 -5.782285706729595e-07 -7.458255384613558e-07 -4.821964438100333e-07 1.388107548786402e-07 4.3066261033156825e-07 -1.8764971133275885e-07 -4.7000192519592576e-07 -5.2562954764110635e-06 -6.839791785208393e-06 -8.366540632788004e-07 -5.59006559380802e-07 3.1334542558062085e-05 -1.5225437255425998e-05 1.9806481961313808e-05
PC8 2.2221343383511004e-06 1.4200309464165478e-07 2.3934219276073335e-06 1.3240722765855576e-08 -2.1191431837148266e-06 -1.4220302276011109e-06 -5.069464038013861e-08 1.1853436610045649e-06 2.3031856221642456e-05 2.452838070539602e-07 5.989138942309937e-07 -1.5570193932369202e-06 2.217178501859751e-07 -2.0592767055570442e-07 -1.0948577227526628e-07 -7.728818801640643e-07 -2.8806729541086746e-07 -2.2074297152907608e-07 -1.879435039162942e-06 -6.752089384636448e-09 3.6877454864153584e-07 -4.755041235846606e-06 -2.685230969148405e-06 -1.8160588036254538e-06 7.7141601525107e-06 7.677798368916517e-06 -1.4210835653930314e-06 -7.647237677041661e-06
PC9 1.9576550255489575e-06 1.4947123214255644e-07 -9.191473208718193e-07 -1.3856046964217964e-06 8.9013502770839e-07 -5.501996560222354e-07 6.669029754587947e-07 -6.283539068536116e-07 2.452838070539607e-07 1.8679334490498486e-05 -1.2322447975932068e-06 3.470929466129125e-07 -9.166002699707264e-07 -1.220237447664128e-07 -1.4327067670816529e-06 1.8406839410026626e-07 5.037210770019672e-07 1.3343083018343728e-06 -2.598504046164484e-07 -1.7708577022515895e-07 -8.358191912471686e-07 9.261186655045631e-07 1.634713356400565e-05 -1.008457018055344e-05 -1.8878507672807812e-07 -1.0616263605623815e-05 -4.613433520378988e-06 2.774792952437287e-05
