 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0005663021577271148 -5.240327864276924e-07 -1.0103335523925071e-05 -1.3999399464407633e-06 7.149893047335225e-07 -6.980770033778452e-07 4.2364247492918965e-06 -7.276226901320851e-08 9.823550328897196e-07 5.67038318673057e-07 -1.1514242106202214e-07 3.4658604165012895e-06 4.001419176422098e-07 2.9634678427785475e-06 2.5051038499525466e-07 1.136523669388162e-06 1.4112754431417354e-06 -9.354264814004356e-07 2.3374142710233146e-06 3.1142129220155645e-06 -8.289918591675347e-07 -1.6278474044601986e-05 -0.00010492613943752902 0.00012719273883490418 0.00011597759983738514
PC1 -5.240327864276938e-07 2.163693320128768e-06 -1.9215842539083906e-06 2.128290142007129e-07 -1.7660305089538795e-07 -4.17948892951516e-07 1.400625592430244e-07 2.3080138640466218e-07 3.564523285300577e-07 1.0873267457454672e-07 2.9094838559623286e-07 -2.2875518701351796e-07 6.974764507812019e-07 -1.3053720185307818e-07 -2.4750901252057156e-07 -6.478114004574717e-07 -4.16924993972996e-07 -8.805060881574508e-09 -9.655165586616088e-08 1.8333644885927883e-07 2.6489834405947486e-08 4.948811789522794e-06 -6.845424036641354e-08 4.210248901889952e-06 -1.502057618941662e-06
PC2 -1.0103335523925073e-05 -1.9215842539083906e-06 5.0649793588131186e-05 8.406113099740385e-07 1.6377119006635455e-06 -5.685320352646048e-07 -5.038276787340156e-07 -2.583353238121296e-07 6.231554024919209e-07 -3.194246743170218e-07 -3.9103978552879974e-08 -4.7179333822676406e-07 -9.265834822162278e-07 5.688347677689531e-07 -2.4712087253277563e-08 3.714591734036166e-07 -7.791941326705665e-07 1.4560626431606917e-06 4.050480774609603e-07 -1.303779274019615e-06 -8.831700120291894e-08 -5.7188491524495185e-06 3.832243497908908e-06 3.731705651915003e-06 -1.68218118098487e-05
PC3 -1.3999399464407637e-06 2.1282901420071306e-07 8.406113099740388e-07 4.6816423100196424e-06 5.443833657620513e-08 1.1520513420643834e-06 1.492921318557598e-07 4.19804532817111e-07 -1.3923207566365123e-07 -7.614971437992613e-07 2.2368049255311613e-08 1.0405549937853293e-07 1.6679287326141723e-07 -8.402180062856282e-07 -4.6930725832480306e-07 -6.769616429367162e-08 4.6383321024115755e-08 -4.3177116062168373e-07 -5.543403340075878e-07 2.7140880779732565e-07 1.9801402875515376e-07 2.509864999078974e-06 -1.140030253481288e-06 2.8072717559879656e-06 4.549653076943484e-06
PC4 7.149893047335226e-07 -1.7660305089538784e-07 1.6377119006635448e-06 5.443833657620503e-08 7.068235985947264e-06 1.8231261191614944e-06 -7.122443496759009e-07 2.665418151017066e-07 -1.6435461790665888e-06 2.3234612599885096e-07 3.2569805862643265e-07 2.2547327373902842e-07 -6.749537448260474e-07 -2.809307660415356e-07 -3.044229116700954e-07 1.2301767177491582e-07 1.3934030207939757e-07 3.164018120886072e-07 -3.5484662820448273e-07 -8.904600204361036e-08 3.598026216866032e-08 -3.842229466166776e-07 3.5700530725182973e-06 2.808942340006212e-06 -8.171373830160358e-06
PC5 -6.980770033778467e-07 -4.1794889295151617e-07 -5.685320352646044e-07 1.1520513420643834e-06 1.8231261191614948e-06 1.6203415333435335e-05 2.600728134923694e-07 1.8752324782768956e-06 -1.1221997708416334e-06 -3.6796442141981893e-07 -5.093841260725625e-07 -1.2340323323331952e-06 5.188146144965452e-07 -1.0008894875209277e-06 4.171912396376879e-07 1.3508608362023202e-07 -4.5301821188249587e-07 9.973564891266088e-07 -7.629778470766684e-08 7.523842503620564e-07 5.494037633944014e-07 -2.06820054400794e-06 -1.260906666552931e-06 -1.2008238874293978e-05 1.3673406238057244e-05
PC6 4.236424749291896e-06 1.4006255924302436e-07 -5.038276787340149e-07 1.492921318557599e-07 -7.122443496759008e-07 2.6007281349236936e-07 1.576359371144087e-05 1.0686258128877493e-07 -1.069740194819014e-07 2.2793064600198718e-07 -3.191113638621918e-07 3.936771496723377e-08 7.880860722128993e-08 -6.619562100414002e-07 4.0811145189294874e-07 1.875304794876161e-07 -1.2351803004041913e-07 9.97591306133933e-07 -1.9329781802117433e-07 -2.6558514190472715e-07 -2.465344576948313e-07 -1.3771631789143426e-06 -4.977862398230865e-07 5.96843220440382e-06 -3.1274398664653437e-06
PC7 -7.276226901320811e-08 2.308013864046621e-07 -2.5833532381212947e-07 4.198045328171107e-07 2.6654181510170666e-07 1.875232478276895e-06 1.0686258128877484e-07 1.2681190383947805e-05 5.570619236878475e-07 -4.430424018747478e-07 2.477917756210402e-07 1.3029591323841344e-06 2.8887184550259826e-07 6.665306027161891e-07 -2.6519268080531365e-07 -8.266527293274981e-07 -1.5522722374442373e-07 2.4461812662633037e-07 1.6319781112358373e-07 -1.533414024447266e-07 -1.6487617844655033e-07 9.13629209151616e-07 7.679290671006953e-06 -1.3223560003386714e-05 4.219836445554862e-06
PC8 9.823550328897188e-07 3.5645232853005773e-07 6.2315540249192e-07 -1.3923207566365118e-07 -1.643546179066589e-06 -1.1221997708416325e-06 -1.0697401948190112e-07 5.570619236878478e-07 1.4699915429335675e-05 2.0823792992539866e-07 8.283335449803497e-07 -5.988954691294674e-07 4.333008848305817e-07 -1.1995503761620941e-08 -1.2959626314928653e-07 -3.864090644481141e-07 2.449306410599112e-07 2.3424678286117925e-08 -9.375153079937754e-07 -2.182213145792439e-07 3.5295130361798434e-07 2.0795642913168904e-06 -4.0338983390928726e-06 -5.511993507327128e-07 -2.656993927906238e-06
PC9 5.67038318673059e-07 1.0873267457454676e-07 -3.194246743170221e-07 -7.61497143799261e-07 2.3234612599885088e-07 -3.67964421419819e-07 2.279306460019875e-07 -4.430424018747478e-07 2.082379299253986e-07 1.2424984729027592e-05 -5.852161717186698e-07 -1.6758876668846317e-07 -2.549121767158755e-07 2.227456843617767e-08 -4.008260684465894e-07 1.3852225670669195e-07 5.113068862969457e-07 5.794725776676303e-07 -2.1706212648126662e-07 -2.099572103077585e-07 -7.635451767631631e-07 1.4524681410056288e-06 -6.661734230278326e-06 -1.2881509408269925e-06 1.7596063157501722e-05
