 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.00023978897382658928 6.834451281745375e-07 -1.4717215119145772e-07 3.021845344600955e-08 3.0892382689110407e-07 -1.2010785892181573e-06 4.0309427807511853e-07 6.68269957543731e-07 -1.8075962826754315e-07 8.269187811009562e-07 1.3849615274734968e-07 8.484716741302283e-07 -1.3044759295327742e-06 9.786433604722372e-07 -1.1207813704843988e-06 -9.719017489778537e-07 -4.920259593071753e-07 -1.2650815774487233e-07 -4.1121828661659184e-07 1.0682472898060206e-06 5.025956069655532e-07 6.797441729668235e-06 -5.932866101031527e-05 9.278213576746072e-05 1.7190393288570227e-07
PC1 6.834451281745382e-07 8.382398189797445e-07 -6.924288580709772e-07 -5.94757674997987e-08 -4.700051957855962e-08 -1.0664255003137522e-07 2.7600869139222235e-09 3.595948784380335e-08 4.104205293325785e-08 1.535197446574691e-08 -5.134898896480019e-09 -6.870974707407144e-08 2.6052891024724053e-07 1.75068831711802e-08 -1.6224145088285788e-07 -2.556183848013411e-07 -2.3864912129180414e-07 5.436680804125959e-08 6.812337839212076e-10 5.653899380223545e-08 -1.4147039729408586e-08 1.1268006702871942e-06 2.5195361312357195e-07 1.8870829970528616e-06 1.1918962205725098e-06
PC2 -1.4717215119145862e-07 -6.924288580709775e-07 1.846393180050356e-05 3.0691249393780976e-07 6.127036805108518e-07 -3.7312307274509525e-07 -1.3252784042198963e-07 -1.2487156111035048e-07 5.181314724526935e-07 -1.360565438384777e-07 8.618542877672698e-08 -2.3674208101434565e-08 -2.7430073298569147e-07 1.1362114012936201e-07 -1.1174952075935107e-07 4.3809641677787646e-08 -7.629264770310452e-08 2.115441922884783e-07 -1.0800944049996041e-07 -1.5165880852190278e-07 -9.594202036917884e-08 -1.0818112859723071e-06 1.106788256565358e-06 9.553613133401933e-08 -2.2358287321921876e-07
PC3 3.021845344600978e-08 -5.9475767499798704e-08 3.069124939378096e-07 1.6472236067328274e-06 4.770991099640441e-08 4.4897917951378147e-07 4.856119125435336e-08 1.6312977534028904e-07 -5.9040848640717007e-08 -3.9572988298148795e-07 7.996712478851204e-08 1.326386134746579e-07 3.484098712553666e-08 -1.7799583572894262e-07 7.479074639696206e-08 -7.31978260115671e-08 -1.1396048524450212e-08 -1.0545021917714694e-07 -1.411128225843746e-07 1.3894205591387715e-07 6.71848330283527e-08 4.7323903524243233e-07 1.1263880936089403e-06 -3.847731529312193e-06 4.3335589185713455e-06
PC4 3.0892382689110365e-07 -4.700051957855963e-08 6.127036805108518e-07 4.770991099640447e-08 3.1861757570518546e-06 7.042403932373565e-07 -7.015386874559877e-08 6.153630544944868e-08 -3.415924509485055e-07 2.4450167127317223e-07 6.89025287168626e-08 1.2610326112266212e-07 -3.209316715769175e-07 -7.676803353549025e-08 -7.445842158982464e-08 -5.672332089156621e-08 8.800849815652542e-08 -1.7578770248836523e-08 -1.3047549694556232e-07 -5.667683128732604e-08 3.3346005065977094e-09 -6.470735153088119e-07 1.951459868804255e-06 -2.3047018922275827e-06 1.2791851251909334e-06
PC5 -1.201078589218157e-06 -1.0664255003137524e-07 -3.7312307274509547e-07 4.4897917951378147e-07 7.042403932373562e-07 6.220800433303066e-06 1.97068012698702e-07 4.7372795814714714e-07 -2.5286692852624986e-07 -1.9731822562907302e-07 -1.3489522067451412e-07 -4.2722440607873714e-07 2.3554380318069802e-07 -5.42685406603293e-07 2.5281145274011486e-07 -2.8412382595665636e-08 -3.3220129882076494e-08 2.88317329792727e-07 -1.294950922202427e-07 8.923490341920335e-08 -2.2280975869948965e-08 -1.1860745552955497e-07 4.518970444675371e-07 -2.5377196031314175e-06 -9.306172380458827e-07
PC6 4.030942780751175e-07 2.7600869139222343e-09 -1.3252784042198963e-07 4.8561191254353345e-08 -7.015386874559878e-08 1.970680126987019e-07 5.8968000182336785e-06 3.066911981555797e-08 3.5040042828433224e-08 1.4977802981311646e-07 4.85871165114482e-08 -1.7443422404767327e-07 -5.0770156263781565e-08 -1.4925596036053178e-07 -6.240042664103857e-08 -2.34040638135922e-08 -8.382235529460456e-08 2.0971503936076092e-07 -1.4081371781416297e-07 -4.120373917192586e-08 -1.3697818048268643e-07 1.2200022817840643e-07 4.75723327947783e-07 -3.827772127963419e-06 2.955770267833145e-06
PC7 6.682699575437308e-07 3.595948784380329e-08 -1.2487156111035037e-07 1.63129775340289e-07 6.153630544944864e-08 4.73727958147147e-07 3.0669119815557974e-08 4.807390608149132e-06 2.005199240579753e-07 -1.464264091968964e-07 -7.644090949108786e-08 3.91004538207184e-07 4.152748512850894e-08 3.1438223456126816e-07 -1.1298596277925877e-07 -1.311349835961082e-07 -1.8815100824676926e-07 -1.1030037506937581e-07 8.30446370903507e-08 3.029133783463964e-08 -8.249928163244131e-08 -2.412824512655211e-07 -2.0091867953563174e-06 9.485846899295464e-07 3.7944012035958376e-06
PC8 -1.8075962826754312e-07 4.104205293325782e-08 5.181314724526938e-07 -5.9040848640717007e-08 -3.415924509485054e-07 -2.528669285262498e-07 3.504004282843327e-08 2.0051992405797547e-07 5.161391686947748e-06 1.6745320767673294e-07 7.162254204796237e-08 -3.2565203593052533e-07 -7.620066699062855e-09 8.315724254455943e-08 -9.99585326761781e-09 -1.206355475047158e-07 7.918280261951628e-08 5.346322275223517e-08 -1.446531313260581e-07 -1.3853417584763883e-07 1.6958162967344005e-07 -5.704616051311858e-08 4.33009240223662e-07 3.8821189338731094e-07 3.924663802045189e-07
PC9 8.26918781100956e-07 1.5351974465746882e-08 -1.360565438384776e-07 -3.95729882981488e-07 2.4450167127317233e-07 -1.9731822562907307e-07 1.4977802981311635e-07 -1.4642640919689643e-07 1.674532076767329e-07 4.6273364642088875e-06 -1.8074263178900614e-07 -7.599575226412455e-08 -8.888778541064987e-08 -1.0658362770579921e-07 -1.937498029408025e-07 1.602210244758894e-08 1.0034046996738502e-07 1.170957158011754e-07 -2.3726712137725775e-07 -1.1679339451426881e-07 -1.7158832433103085e-07 -2.5394811097851453e-07 1.6240837008381622e-06 1.5801811307567785e-06 -2.3435242061087065e-06
