 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0009924823155342743 -2.131852242929833e-06 -1.6133111528439153e-05 -4.43519897075658e-06 2.3271271442787995e-06 1.8631692152762732e-06 6.066422829806304e-06 2.357746749705251e-06 1.1352822401465912e-06 -3.989805963679833e-07 -1.2912697865518876e-07 6.557875665284817e-06 -2.6643123123277567e-06 4.836461727026109e-06 -7.952808647865179e-07 8.724713592476089e-07 2.5604941314823457e-06 1.0148786665059827e-06 5.641334712032884e-06 4.807991503998134e-06 -5.578035846628618e-07 -1.2035014363515355e-06 -0.00018271358390979843 0.00022312520548400857 0.00015898336921608568
PC1 -2.1318522429298347e-06 3.996128359390131e-06 -2.96175376180901e-06 4.49904607418201e-07 -2.1672678845639726e-07 -4.7387809362775917e-07 9.490326476774393e-08 1.7643919410187683e-07 5.795941821209256e-07 2.1782179518177147e-07 3.4188746531009793e-07 -2.453335089630649e-07 1.150884175299084e-06 -2.473981008214049e-07 -4.410275086401827e-07 -1.0593004648599472e-06 -8.626675434137319e-07 6.567410616035096e-08 -3.2701882517333804e-07 2.843931977892612e-07 2.842384408342727e-07 7.450073563177048e-06 4.5771502105272725e-06 4.769660864645883e-06 -6.0858716211977525e-06
PC2 -1.613311152843914e-05 -2.961753761809009e-06 8.4162766915131e-05 2.1258629381447608e-06 2.33424559777517e-06 -1.5443284506568038e-06 -9.640276201691686e-07 1.0183624536092148e-06 6.490534536067688e-07 5.87857656503984e-07 6.342103137755029e-07 -4.416195683767056e-07 1.852749606307347e-08 1.3551024611580732e-06 1.1907259072681426e-06 -1.776376109447921e-07 -1.628163883743818e-06 2.585361501665621e-06 1.385788706229241e-06 -3.1670275034527385e-06 -4.353018057261376e-07 -4.7382387552680214e-06 9.912308868114835e-06 1.800760849970355e-05 -3.459193900301988e-05
PC3 -4.435198970756584e-06 4.4990460741820087e-07 2.1258629381447603e-06 8.75105388125939e-06 2.5627946152283285e-07 2.0331586122336575e-06 8.846318455476242e-08 1.1787021609932883e-06 2.424080727110968e-07 -1.22717780943914e-06 2.1669488528850167e-07 -4.469769730417022e-07 2.784852987792143e-07 -1.6719366572650007e-06 -2.6893999748512956e-07 -6.626269693685904e-08 3.905234148309252e-07 -7.005319047078445e-07 -9.010988363720364e-07 6.199661977689042e-07 5.408242675946986e-07 -4.5039840899968883e-07 3.070272814562825e-06 9.256789730826548e-06 3.89771987223965e-06
PC4 2.3271271442788e-06 -2.167267884563965e-07 2.3342455977751674e-06 2.5627946152283285e-07 1.2834088287643273e-05 3.29910052921373e-06 -1.344476117254605e-06 4.174665904063782e-07 -2.0580564358544782e-06 -7.153448857904798e-08 7.213295721409939e-07 3.430748189265105e-07 -1.5898564116969707e-06 -4.964746201643379e-07 -7.878307055049333e-08 1.3355959860888504e-07 -2.798572328250984e-07 4.912762041407052e-07 -9.021410969800047e-07 -1.0455221914575094e-07 5.90791240063439e-08 -2.00211940825233e-06 1.295101398786819e-05 6.989318665481817e-06 -2.2815993112367605e-05
PC5 1.8631692152762732e-06 -4.73878093627759e-07 -1.5443284506568046e-06 2.033158612233658e-06 3.2991005292137276e-06 2.773026037315332e-05 -1.2466228661412378e-07 3.5512328080578756e-06 -1.8216244385400733e-06 -9.492167075789416e-07 -7.932746240717927e-07 -1.5795987187838103e-06 3.9677065383384884e-07 -2.2555287711878864e-06 5.348235657760716e-07 -6.079745634595909e-07 -3.071631514142836e-07 1.6420228894836334e-06 -3.773552904650031e-07 1.3519489123084724e-06 7.030751823211817e-07 -9.18078023698371e-06 -4.903709971040074e-06 -2.266946904477861e-05 3.589668441296218e-05
PC6 6.066422829806299e-06 9.490326476774386e-08 -9.64027620169168e-07 8.846318455476252e-08 -1.3444761172546053e-06 -1.246622866141246e-07 2.6365505825236252e-05 2.3542070581461622e-07 6.812981953342603e-07 1.8647618465665894e-07 -7.051291726617814e-07 -9.588667905686535e-08 3.3580071297179197e-07 -4.628302874250102e-07 5.603841304241325e-07 1.1645552295114128e-06 -8.919009132343128e-07 9.395275109249255e-07 -7.880983001456272e-07 -8.625061543871533e-07 -6.902779344487263e-07 -2.6035984451129532e-06 -2.8881437135145907e-06 1.3853695121011266e-05 -1.2289085141013328e-05
PC7 2.35774674970525e-06 1.7643919410187683e-07 1.018362453609214e-06 1.1787021609932885e-06 4.174665904063778e-07 3.5512328080578748e-06 2.3542070581461577e-07 2.100748561417485e-05 4.896352111247807e-07 -7.507441552617113e-07 9.061901869580118e-08 2.150916398041483e-06 1.0675134369237667e-06 8.503009429134127e-07 -1.8374246020033802e-07 -1.065118524701442e-06 -1.3550321879549736e-07 7.272251606494936e-07 2.467149987084437e-07 -6.284241537755322e-07 -2.4061225609528476e-07 1.1497464825541796e-06 3.89920149501677e-06 -2.1611429080231347e-05 1.9341551938984978e-05
PC8 1.1352822401465864e-06 5.795941821209257e-07 6.490534536067681e-07 2.424080727110971e-07 -2.0580564358544787e-06 -1.821624438540074e-06 6.812981953342596e-07 4.896352111247813e-07 2.411832020971872e-05 2.589836356614415e-07 1.2191643526238785e-06 -1.4251644232747327e-06 2.527194742801227e-07 9.597852794635958e-08 5.1009767503718165e-08 -8.85405894515296e-07 1.782131018716081e-07 -6.56939156817464e-07 -1.8996176272969173e-06 -2.8094807795086844e-07 1.0773253059633283e-06 4.53214933087883e-06 -1.34248375658419e-05 -5.126452475967291e-06 5.630116404173242e-06
PC9 -3.9898059636798005e-07 2.1782179518177155e-07 5.878576565039839e-07 -1.2271778094391393e-06 -7.153448857904818e-08 -9.492167075789416e-07 1.864761846566582e-07 -7.507441552617109e-07 2.589836356614416e-07 2.0823488864021445e-05 -1.6257493689023695e-06 2.206232863078235e-07 -1.9735808473048616e-07 -1.0987045198916762e-07 -3.651138761386993e-07 1.2386944863267789e-07 8.51139181433853e-07 7.408181791398806e-07 -3.7820275282044693e-07 -6.118836138091174e-07 -1.1811339139241588e-06 4.148607335588428e-06 -1.3396516498743545e-05 -1.037782799029773e-06 2.852429995786734e-05
