 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00038758456183631815 6.389269868596873e-07 -2.8382586910729797e-06 -6.447993948590443e-07 7.132136972406619e-07 -2.8529987289397515e-07 2.2605102036652819e-07 1.606461617619703e-06 7.853132296400733e-07 3.5655934195638067e-07 -4.895782162161766e-07 3.3615145711672214e-07 -4.722152874499257e-07 9.788134902197147e-07 3.63540505677299e-07 -1.0357054457112377e-06 -3.961962590150674e-07 -4.8580610826481e-07 5.916902687666881e-07 1.355738155304023e-06 2.604548509957715e-07 -3.4596114657909897e-06 -5.5224036791378136e-05 7.419198146838024e-05 4.477118384333885e-05
PC1 6.389269868596876e-07 1.3660962994377915e-06 -1.061349523410911e-06 3.610935178455604e-08 -8.40447834150008e-08 -2.140860976630278e-07 1.0900194499125123e-08 1.432258937372253e-07 1.3874284272437495e-07 -5.907008464086793e-08 1.426005471079549e-07 -8.721715336871959e-08 3.187490553820415e-07 -7.234389211967745e-08 -1.3599042437459722e-07 -3.059830952271271e-07 -2.224617757463605e-07 -2.071874639427587e-08 -6.617661050471544e-09 7.813201313460171e-08 3.4166553891354192e-09 2.2124017063583257e-06 1.1540873654725045e-06 2.6648413255204685e-06 -1.3871776144330326e-06
PC2 -2.838258691072978e-06 -1.0613495234109112e-06 2.689401574855254e-05 4.3484336031911363e-07 9.272973007196638e-07 -1.6301333903284923e-07 -4.906163906052347e-08 -2.2127401158381363e-07 2.7374637589953804e-07 -3.141099837967833e-08 -2.884222245302731e-08 -9.36663050516603e-08 -2.2201169644186082e-07 2.531341642864666e-07 -3.3148306477816917e-07 3.094550996236723e-07 -7.626468475806515e-08 6.467532484096578e-07 5.930856611326139e-08 -3.0804301590557375e-07 1.1759803204492085e-07 -1.2825820979766607e-06 -1.360028269898427e-07 6.795654984929863e-06 -8.916684953773915e-06
PC3 -6.447993948590439e-07 3.610935178455606e-08 4.3484336031911406e-07 2.7637098012042537e-06 5.169978875180274e-08 4.942074688031992e-07 -9.728151143630265e-09 1.0886637216172064e-07 -1.1987766828088674e-07 -4.502223450657786e-07 2.7601932799386953e-08 1.6483735966073664e-07 1.3132525168251046e-07 -3.975933479377318e-07 -4.8740028785132925e-08 -1.901277466264257e-09 1.61402453115528e-08 -1.4015212156403094e-07 -2.935471218200773e-07 1.989553954998555e-07 4.5137637158748854e-08 1.6037683113664865e-06 1.6533399190862281e-07 1.4216179707474516e-06 2.470095732937589e-06
PC4 7.132136972406614e-07 -8.404478341500076e-08 9.272973007196642e-07 5.1699788751802706e-08 4.813834998685161e-06 1.031527777519952e-06 -3.175473457285976e-07 6.700601858107688e-08 -7.751524973618278e-07 1.6306800003275864e-07 1.6960354063552793e-07 -1.881690043080798e-08 -4.0804752246079684e-07 -1.8181495915297058e-07 -7.543935956292262e-08 -3.1090536880385585e-08 7.109557056062087e-08 1.0495329920462049e-07 -1.5554707034656133e-07 -1.2241528934979924e-07 1.2450313020549762e-08 -1.196355588814489e-06 2.225207145345182e-06 1.9830854721836407e-07 -2.3437433490658925e-06
PC5 -2.8529987289397393e-07 -2.1408609766302754e-07 -1.6301333903284928e-07 4.942074688031992e-07 1.0315277775199519e-06 8.872402821480178e-06 1.5018354598073004e-07 7.672051624887229e-07 -4.648478767182189e-07 -1.517222464006196e-07 -2.2838668558830095e-07 -6.26460631006124e-07 3.3487666040915e-07 -5.258676156726144e-07 2.2662280988334845e-07 -2.974165782939081e-08 -1.0927300715621896e-07 4.108698662823864e-07 -1.3307570578656346e-07 2.957761186882987e-07 1.136623199497488e-07 -1.3636559481036381e-06 1.5601267395536464e-07 -6.279491516708058e-06 5.285969370983621e-06
PC6 2.2605102036652845e-07 1.0900194499125082e-08 -4.906163906052322e-08 -9.728151143630354e-09 -3.175473457285979e-07 1.5018354598072988e-07 8.697172193061232e-06 2.3603470327798065e-08 9.195104671795807e-08 2.7156366838264987e-09 1.8336581173703805e-08 -1.4557143971339574e-07 1.1075818043562859e-07 -2.667642423375761e-07 -3.267196385955015e-08 1.932112197949955e-08 -1.3544409609666094e-08 2.7671956883890924e-07 -9.69767277853906e-08 -2.442145196249927e-08 -2.270723484704501e-07 -1.3236665199196867e-06 6.500675882239641e-07 1.308385673621142e-07 -4.01786070292753e-07
PC7 1.6064616176197028e-06 1.432258937372253e-07 -2.2127401158381353e-07 1.0886637216172058e-07 6.700601858107679e-08 7.672051624887228e-07 2.3603470327798194e-08 7.134734891319952e-06 3.8375767611647283e-07 -1.3280291020637343e-07 -8.39100751320955e-08 5.590669290521348e-07 9.873298593096372e-08 3.0165265276342115e-07 -4.2544759429929864e-08 -3.302972202552076e-07 5.052019963910904e-09 -2.4553700904765922e-08 4.960578195144265e-08 5.799435146940751e-09 -1.5132330134750984e-07 4.0781687038340844e-07 2.5541621410010273e-06 -6.576719529299642e-06 4.180785501932991e-06
PC8 7.853132296400732e-07 1.3874284272437498e-07 2.7374637589953804e-07 -1.1987766828088666e-07 -7.75152497361828e-07 -4.648478767182189e-07 9.195104671795796e-08 3.8375767611647257e-07 7.738620438798316e-06 1.3525853498619203e-07 1.9219130154336265e-07 -2.2882039017509798e-07 2.2906329376620178e-07 -2.2699201334553405e-09 -4.635125022096401e-08 -1.935114200093161e-07 8.367458739531832e-08 9.956402516193313e-08 -1.3583558946432447e-07 -2.339496672731682e-07 1.701024092918718e-07 1.4536064495206514e-06 -2.4308613862123768e-06 1.5735262364754357e-06 -1.7066845481763569e-06
PC9 3.565593419563803e-07 -5.907008464086797e-08 -3.141099837967848e-08 -4.5022234506577857e-07 1.6306800003275856e-07 -1.5172224640061972e-07 2.715636683826368e-09 -1.3280291020637356e-07 1.35258534986192e-07 6.974027152484687e-06 -6.460796424438836e-08 -1.629596407061483e-07 -1.439848210635127e-07 -3.869417206805292e-09 -2.554497831681123e-07 1.527208242588413e-07 2.982873499561278e-07 2.7384641943103803e-07 -1.673591966315891e-07 -1.6571925957367293e-07 -2.3324283456488582e-07 -6.267620213955813e-08 -3.713799993362904e-08 -2.620933866695218e-06 5.0866385641102806e-06
