 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0002772624114913692 5.70829909635429e-07 -2.3465943603322783e-06 -3.9107705369412225e-07 6.761291385083557e-07 -1.0028192989043145e-07 1.4158897299321664e-07 1.1590873810436488e-06 5.106536482321047e-07 4.537573107817065e-07 -3.721349715798928e-07 6.228850730272922e-07 -3.501652184961093e-07 7.122289844997172e-07 2.5899594057375076e-07 -7.013529681842803e-07 -3.170892863371217e-07 -4.1497884627924445e-07 3.25346121177245e-07 1.0287989171837185e-06 1.797016957840433e-07 -3.272011299258374e-06 -4.500769164313068e-05 6.04795685911368e-05 3.312950025568731e-05
PC1 5.708299096354282e-07 9.82899022769904e-07 -7.861867777735495e-07 7.370107228121119e-09 -5.437353331481094e-08 -1.6208562842264897e-07 1.2850494634870091e-08 1.03004385952858e-07 1.1826452987176867e-07 -3.674428444438298e-08 1.1606835369827624e-07 -7.261141462782684e-08 2.441826824683863e-07 -5.646759535061855e-08 -1.1085167776881684e-07 -2.4852623812771825e-07 -1.9235740346348996e-07 -1.190566679586543e-08 -1.1300027205811573e-08 6.545883781742656e-08 1.1236713012397284e-09 1.6936294862190052e-06 7.537646892850926e-07 2.2754644719549793e-06 -1.1002182282039822e-06
PC2 -2.346594360332278e-06 -7.8618677777355e-07 2.0488273452584338e-05 3.1498218777599105e-07 7.298755676237747e-07 -1.0447127399631756e-07 -2.6288740637890366e-08 -2.047771618662576e-07 2.138650754727993e-07 -2.0256029635842833e-08 -3.7697187978000374e-08 -6.901360721237006e-08 -2.0579785698235822e-07 1.9545193226934416e-07 -2.8473607502300546e-07 2.0070328536337327e-07 -9.831696419752624e-08 4.945283832446511e-07 6.442169455178267e-08 -2.5626685182894283e-07 8.324869347834814e-08 -8.503861756300349e-07 2.3152850958006209e-07 5.4876173517371335e-06 -7.96553204315604e-06
PC3 -3.9107705369412257e-07 7.370107228121077e-09 3.149821877759912e-07 1.9661216594558554e-06 3.4099592933079494e-08 4.072607400360344e-07 1.9515747053081774e-08 9.53452476890291e-08 -7.179432074870933e-08 -3.6492169169076475e-07 1.5564894150288447e-08 1.1830800396280004e-07 9.859822674332613e-08 -2.9959463991633336e-07 -5.629058612052759e-08 -9.772420873760438e-09 2.110715339930761e-08 -1.1575467897001748e-07 -2.4167034116252507e-07 1.604882294317593e-07 4.97059465682493e-08 1.1590530537584455e-06 3.3749809377645103e-07 1.1420748915602493e-06 1.2241849054740475e-06
PC4 6.761291385083565e-07 -5.437353331481098e-08 7.298755676237751e-07 3.40995929330795e-08 3.471057019963689e-06 7.507671819616177e-07 -2.3730414264417325e-07 6.800147604014228e-08 -6.098171619122746e-07 1.220534684404976e-07 1.2458294140957465e-07 9.398862304903053e-09 -3.127531531192242e-07 -1.6686512768536685e-07 -6.681031532998437e-08 -2.8467802156172898e-08 6.498735853732866e-08 1.1461057792291366e-07 -1.347362001305401e-07 -8.845886131955109e-08 2.45945858533073e-08 -7.099602597875894e-07 1.9159408557538833e-06 1.6717792682600672e-07 -2.3015804093311104e-06
PC5 -1.0028192989043201e-07 -1.6208562842264897e-07 -1.0447127399631731e-07 4.0726074003603447e-07 7.50767181961618e-07 6.6923413532400464e-06 1.1872663847241322e-07 5.852693483760362e-07 -3.9404474637987544e-07 -1.2766151487647733e-07 -1.8846840108795187e-07 -4.869279822632072e-07 2.726081431075286e-07 -4.319467039728467e-07 1.744156653457534e-07 -6.745456020838831e-09 -6.527897219563199e-08 3.2685813323894927e-07 -1.2537395060073334e-07 2.523211487278291e-07 9.371718135657228e-08 -1.029451290875446e-06 1.3301129768779622e-07 -4.903301346345111e-06 4.519613837370607e-06
PC6 1.415889729932167e-07 1.2850494634870138e-08 -2.6288740637890303e-08 1.9515747053081804e-08 -2.3730414264417314e-07 1.1872663847241326e-07 6.580417461947911e-06 3.349083211140979e-09 5.3846032911837355e-08 2.8013109815081987e-08 2.500109591364611e-08 -1.0781428072106373e-07 7.749774673443601e-08 -1.7900848558553256e-07 -2.955745872848064e-08 2.436478854420786e-08 -2.263330878698107e-08 2.0794554687676721e-07 -6.48078865342928e-08 -9.514169724001432e-09 -1.8751920188376502e-07 -9.87683337984567e-07 7.587809344185191e-07 1.998448665965476e-08 -2.0140113801822089e-07
PC7 1.1590873810436477e-06 1.0300438595285801e-07 -2.0477716186625732e-07 9.534524768902923e-08 6.800147604014237e-08 5.852693483760363e-07 3.349083211140879e-09 5.4168915821677844e-06 3.0604789092924415e-07 -9.425256394148376e-08 -5.1314628741597364e-08 4.4430927514271346e-07 8.457310465154658e-08 2.2593672822075527e-07 -5.1577626162492213e-08 -2.7192027760049433e-07 -5.598703660466325e-09 -4.873105368458714e-08 3.207801147408377e-08 1.9735895340648225e-08 -1.3500379576657306e-07 2.3214789785961117e-07 1.6640759983452939e-06 -5.006386280468975e-06 3.910809894502912e-06
PC8 5.106536482321036e-07 1.1826452987176863e-07 2.1386507547279936e-07 -7.179432074870928e-08 -6.098171619122747e-07 -3.9404474637987523e-07 5.3846032911837554e-08 3.060478909292442e-07 5.85474282380956e-06 1.0012609725401973e-07 1.5861792431979746e-07 -1.7287774050496447e-07 1.705082229868994e-07 -6.8419368432116785e-09 -4.3840457547141135e-08 -1.4415039904821602e-07 7.073370682025077e-08 6.305132460297427e-08 -1.1509575104504951e-07 -1.7114853447123378e-07 1.3168739592858772e-07 1.2667560172813465e-06 -1.8354957127341895e-06 1.3889640347982745e-06 -1.5628671873124336e-06
PC9 4.537573107817072e-07 -3.674428444438292e-08 -2.0256029635843065e-08 -3.649216916907647e-07 1.2205346844049752e-07 -1.2766151487647733e-07 2.80131098150821e-08 -9.425256394148365e-08 1.0012609725401982e-07 5.258750214374881e-06 -4.766868062281198e-08 -1.2060905765147124e-07 -1.0695822236747735e-07 -8.579565084044508e-09 -1.9654687960350725e-07 1.0356163142010277e-07 2.207241393027083e-07 2.166254223306767e-07 -1.2938758386902437e-07 -1.1209063855534278e-07 -1.7550127797767479e-07 -6.51541009335141e-08 -2.966882903314658e-07 -1.962695336177091e-06 4.381461230427949e-06
