 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0006279679707056394 1.907697339592485e-06 5.509982780553036e-07 -1.4612297446504682e-07 1.6718206629699665e-06 -1.4969875595275358e-06 1.13753021653727e-06 1.4704986568935536e-06 1.7330906897351388e-06 1.0147545499206587e-06 -1.5438707865305437e-07 3.2880670171439884e-06 -3.354767325121927e-06 1.7773596555655042e-06 -1.3958189287576859e-06 -2.1390085334816726e-06 -2.0112356379775763e-06 -1.4723303242708703e-06 -1.080657471374066e-06 2.6079648310358006e-06 4.490040445788668e-07 1.0972202966010592e-05 -0.00014294501165376422 -0.0001334209276449653 0.00020739440641300694 4.2631273348123723e-05 0.00012926341444379917 6.989149093193734e-05
PC1 1.9076973395924836e-06 2.180799709724574e-06 -1.5754888963202508e-06 -8.357830829303428e-08 -1.9609740567680996e-08 -3.9675378633572466e-07 4.818518190411564e-08 1.4025814690514837e-07 8.827776331411272e-08 -5.038557453000554e-08 8.693942534561902e-08 -6.641371043361424e-08 5.312317235346094e-07 -7.89967846852145e-08 -3.2305796276142815e-07 -6.003073067269412e-07 -4.867792507818628e-07 1.4233192393315687e-07 -7.302835990093646e-08 1.5609647147839162e-07 -3.065924168558179e-08 7.877915127949484e-07 1.8403137304634022e-06 3.303093465672436e-06 6.486065568257028e-06 1.954054718275705e-06 2.81396045412609e-06 -2.1517214654451924e-06
PC2 5.509982780553051e-07 -1.5754888963202517e-06 4.085219300165187e-05 7.792184396105187e-07 1.1690791354074482e-06 -5.403852416769887e-07 -1.0869692887310772e-07 -2.3438784666837196e-07 9.09093660851198e-07 -3.6206938856656214e-07 3.95693570760268e-07 -4.5369619277229097e-07 -6.173776218367798e-07 5.993984187648657e-07 -8.32019152266662e-07 4.586003671105386e-07 7.443762589869417e-08 6.999840035906286e-07 2.693735985956905e-07 -3.7265365308684497e-07 -2.8510696317546365e-07 -3.514292107371501e-06 1.8966870787300438e-06 8.67693532613729e-06 7.101348807887171e-06 -1.2263615938467372e-05 8.884382553896587e-06 -1.9340483486459264e-05
PC3 -1.461229744650452e-07 -8.357830829303401e-08 7.792184396105188e-07 4.153908259557393e-06 1.1387178115445184e-07 8.446387062034813e-07 2.483525151614299e-08 3.763513223115706e-07 -1.824335789736403e-07 -7.978909738932081e-07 8.151795912948075e-08 2.2434959901858144e-07 2.061560485010699e-08 -4.913041646163653e-07 1.2019073684070428e-07 -4.418010675355154e-08 1.494238983072006e-07 -2.814778889709763e-07 -3.428994089839163e-07 2.9096647393805954e-07 9.712729016842688e-08 3.2604111092681326e-07 3.6118795651375365e-06 8.953308701368385e-08 -9.258489502462783e-06 1.0287482633063451e-05 6.068664297083601e-06 1.2075854200518976e-06
PC4 1.671820662969967e-06 -1.9609740567681066e-08 1.1690791354074489e-06 1.1387178115445192e-07 7.489861116303262e-06 1.2930796799444939e-06 -3.200044440341147e-07 1.2142457464249845e-07 -9.78771889764916e-07 3.853838843637675e-07 2.111994966306124e-07 1.6472420934450066e-07 -7.933138518485425e-07 -3.786011252998708e-07 -7.161730974430334e-08 -8.570160207825753e-08 2.4167341718475733e-08 -1.2080817623890871e-08 -3.6321340536437716e-07 -1.5018665411054427e-07 1.1915373433326336e-07 -2.0607613166533518e-06 4.1610176002309875e-06 3.754669122456738e-06 3.1078999460490474e-07 -3.5811018458976475e-06 3.7154979414447777e-06 -5.901036385693826e-06
PC5 -1.4969875595275367e-06 -3.9675378633572455e-07 -5.403852416769892e-07 8.446387062034814e-07 1.2930796799444937e-06 1.3782647214541807e-05 3.377272591329228e-07 9.102760644819558e-07 -6.116878994376844e-07 -2.6322662618683816e-07 -1.2436390754201347e-07 -9.17931328962085e-07 4.1316742733298186e-07 -8.624978752030113e-07 4.852608114332557e-07 -7.283404498190185e-08 -1.266774916190837e-07 5.833607837738298e-07 -2.2188762622062612e-07 1.9929513960232628e-07 3.051038069564883e-08 -5.974526703182423e-07 3.7420897872591697e-06 -4.803585599722449e-06 -8.485545432711508e-06 -5.000769767614517e-06 -9.697599716232978e-06 1.592622483423228e-05
PC6 1.1375302165372711e-06 4.818518190411567e-08 -1.0869692887310788e-07 2.4835251516143233e-08 -3.2000444403411466e-07 3.377272591329233e-07 1.2872714117081608e-05 3.719131268917352e-09 3.1701452250635036e-07 1.7173014612096172e-07 9.105385327600783e-08 -3.7510134929726837e-07 1.4238445608429937e-07 -3.394726471595561e-07 -1.7872290896794935e-07 4.071771722770705e-08 -1.1153944542827093e-07 2.1040872087458426e-07 -3.0823835179542377e-07 -1.3081404990246317e-07 -4.457543711572921e-07 -1.117108824637001e-06 2.5430047894292542e-06 -9.487748933519335e-07 -8.444454979935968e-06 4.268026694729753e-06 2.604798682755908e-06 1.7116457500495328e-06
PC7 1.470498656893552e-06 1.402581469051485e-07 -2.343878466683717e-07 3.7635132231157046e-07 1.214245746424982e-07 9.102760644819557e-07 3.719131268917282e-09 1.0780977642528304e-05 6.172845920239737e-07 -2.155966018069639e-07 -1.8977860968422544e-07 9.46880801680854e-07 8.493199375696862e-08 3.845408952532407e-07 -7.802218969069909e-08 -3.343653021583456e-07 -2.200649097620898e-07 -9.111490756334828e-08 1.1790754482402387e-07 3.172064864607158e-08 -1.8658609480754173e-07 -1.1363412127558996e-06 -4.128441208425991e-06 -2.925030544941624e-06 -2.4927790918661417e-06 1.3475029912870577e-05 -6.239757352585211e-06 1.3046308872846603e-05
PC8 1.7330906897351394e-06 8.827776331411266e-08 9.09093660851198e-07 -1.824335789736403e-07 -9.787718897649161e-07 -6.116878994376843e-07 3.1701452250635047e-07 6.172845920239739e-07 1.1550258838746526e-05 2.654561714270343e-07 -1.0447966853250223e-08 -5.900002500874086e-07 1.7014398988839622e-07 7.750454151973412e-08 -1.0875024962768667e-07 -4.860581557724481e-07 3.517913308766665e-08 1.3825644568752628e-07 -4.5663521657633085e-07 -2.6934342083305814e-07 2.7277619803487384e-07 2.7452490982290666e-07 -1.4792821981368845e-06 -3.6205028059653243e-06 3.223504913050404e-06 3.0456706710299713e-06 5.024459083360071e-06 -4.207952248163231e-06
PC9 1.0147545499206592e-06 -5.038557453000582e-08 -3.6206938856656235e-07 -7.97890973893208e-07 3.8538388436376744e-07 -2.6322662618683773e-07 1.717301461209621e-07 -2.1559660180696406e-07 2.6545617142703423e-07 1.0220490928436712e-05 -2.8540458901760735e-07 9.097644683551536e-08 -3.922479238685928e-07 -9.396257451755747e-08 -6.636337310370382e-07 2.4605266569319884e-07 4.893783033613835e-07 5.067129284137436e-07 -2.312260832700346e-07 -1.0524180806019437e-07 -4.563543189113516e-07 -1.4908285684406677e-06 5.5811919422989e-06 -5.930335496837447e-07 1.7561301634760012e-06 -5.33749890617022e-06 -6.611396336825617e-06 9.997172935593421e-06
