 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0003728619163852532 -1.4968454090835737e-07 -4.873295354050514e-06 -1.2007982409332441e-06 -1.0516664313289855e-07 -5.858548290499881e-07 1.3410373498523538e-06 4.330943392433818e-07 2.632040796532275e-07 3.3928348554942003e-07 3.994829238126851e-07 1.8884663662291095e-06 6.257467283508191e-07 7.834652073808011e-07 -5.337592926328454e-07 9.59145911847113e-08 -5.635864731383377e-08 1.1622571364695405e-06 8.508969508144952e-07 1.35639516076739e-06 -1.1689060876532721e-06 3.163788570145742e-06
PC1 -1.4968454090835705e-07 1.3224114254866152e-06 -1.0271730193500994e-06 2.0923649316318833e-07 -1.2018195350822196e-07 -7.035825498001382e-08 3.036679825273037e-08 2.306226563622506e-08 1.7965932600497756e-07 1.0606079278245709e-08 9.731245502825722e-08 -9.491924704602916e-08 4.5851320167557597e-07 4.0395498482113596e-08 -1.9207730755365976e-07 -3.413789267427764e-07 -3.098535116810955e-07 3.6640705423411507e-08 5.876837595157022e-08 4.937383412892721e-08 5.441672823322546e-08 3.6550695974819703e-06
PC2 -4.873295354050515e-06 -1.0271730193500996e-06 3.178580472251141e-05 4.7560211033428036e-07 1.2148322326943447e-06 -2.036416193621537e-07 -2.2894380403951866e-07 2.249053454269257e-07 -1.6491027423135694e-07 2.4967949653886647e-08 -1.1014114113809049e-07 1.1618619973982178e-07 -5.054459650442e-07 -3.513462024174783e-07 2.9251470361296305e-07 -9.314549640900855e-08 -6.778663717389041e-07 3.812539656544592e-07 6.556397836262988e-08 -2.83449311510596e-07 -7.568405692392621e-08 -2.6609095105485154e-06
PC3 -1.2007982409332444e-06 2.0923649316318817e-07 4.756021103342807e-07 2.931423753446474e-06 2.2170996982312707e-08 4.860476848871586e-07 1.130500901191172e-07 2.0711616119684978e-07 -5.654960999146755e-08 -4.978398499597081e-07 1.4210935760114113e-07 1.56834878893658e-07 6.404449323361243e-08 -3.8352757780549317e-07 -2.0876990317313356e-07 -6.602150340276377e-08 2.1195983223782698e-08 -2.79087199884717e-07 -3.0191718869431895e-07 1.9840449094669096e-07 9.90050703848547e-08 1.4563013246144397e-06
PC4 -1.0516664313289848e-07 -1.2018195350822202e-07 1.214832232694345e-06 2.2170996982312638e-08 4.4874861609402485e-06 7.66152743899653e-07 -4.928065732589693e-07 9.761149859798961e-08 -7.925706662216564e-07 4.388912216937421e-07 9.549528649498773e-08 1.536413009093505e-07 -3.7392186403471463e-07 4.773098795998453e-08 -1.62038556977129e-07 7.8397974407023e-08 1.255551894863256e-07 3.2445099026247505e-08 -1.2699280751243772e-07 -1.0494179112976327e-07 -6.351712896829319e-08 4.1612077742181585e-07
PC5 -5.858548290499881e-07 -7.035825498001393e-08 -2.036416193621537e-07 4.860476848871582e-07 7.66152743899653e-07 8.878717451815838e-06 9.322207780712815e-08 1.1832895771263277e-06 3.290958462439571e-08 -2.0485494290936233e-07 -1.484145275215443e-09 -5.501304765569183e-07 1.6805759541970847e-07 -3.964150906622049e-07 3.517447780539804e-08 3.169428819462483e-07 -2.0215447361019557e-07 5.339822181159648e-07 -2.3466984337688843e-07 1.9813197475062236e-07 1.2664520908479858e-07 -7.20392810099334e-07
PC6 1.3410373498523536e-06 3.036679825273039e-08 -2.2894380403951847e-07 1.1305009011911716e-07 -4.928065732589694e-07 9.322207780712817e-08 1.0680816246079012e-05 1.0108670693944859e-07 -2.6527437481807694e-07 2.2705197550709293e-07 -1.7054847492011217e-07 -1.3738462061054435e-07 9.550476026189569e-08 -4.37613983310265e-07 6.342001607556194e-08 -1.0306258429234997e-07 -2.7790046560678053e-07 6.931674446439969e-07 -1.8211639464900915e-07 -1.9747098874418342e-07 -8.701022817042703e-08 -2.9733734425247913e-08
PC7 4.330943392433815e-07 2.3062265636225068e-08 2.2490534542692567e-07 2.071161611968498e-07 9.76114985979895e-08 1.183289577126328e-06 1.0108670693944877e-07 8.822756844014451e-06 2.8751233450326373e-07 -1.756275754745104e-07 8.577503402755843e-08 9.252646090054573e-07 1.4131481936467389e-07 5.889916138260349e-07 -1.2345448116705185e-07 -3.1719446099543844e-07 -3.241007342864668e-07 -1.5072824627463808e-08 1.412784556382421e-07 -2.3152120890437333e-07 -2.29989467810471e-07 5.670071119459939e-07
PC8 2.6320407965322705e-07 1.7965932600497761e-07 -1.6491027423135673e-07 -5.654960999146745e-08 -7.925706662216568e-07 3.290958462439568e-08 -2.6527437481807716e-07 2.8751233450326384e-07 9.204230856016871e-06 -3.830748099968928e-08 4.877827085809423e-07 -4.3770917558776367e-07 2.455063648701466e-07 -1.1208524632332713e-07 -6.53224339043223e-08 -1.8502304648200924e-07 4.106259776068993e-08 1.400819117078189e-07 -3.355664467293849e-07 2.1019459124140092e-08 1.598094330795298e-07 -7.471543156933743e-07
PC9 3.392834855494204e-07 1.060607927824573e-08 2.4967949653886247e-08 -4.978398499597084e-07 4.388912216937419e-07 -2.048549429093623e-07 2.2705197550709303e-07 -1.756275754745106e-07 -3.83074809996892e-08 8.304894899622525e-06 -3.1097176530336647e-07 -2.3418795671266372e-07 -2.7995983361004376e-08 -2.5364625074266425e-07 -7.874566993379829e-09 -6.459304980092023e-08 2.139166187677932e-07 2.814230613916067e-07 -9.760210196271979e-08 -2.69433805180423e-07 -2.721039325956858e-07 1.0070188856518086e-06
