 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.000516382294444232 1.2945516197460262e-06 2.291746544074443e-07 1.6884875113753886e-07 1.101631767128814e-06 -2.3379427090847113e-06 2.7285281600373643e-07 1.7925784347789039e-06 -3.4153189751295316e-07 1.7451407421752676e-06 1.8632063853888185e-08 9.285630860331638e-07 -2.2632755101308927e-06 1.7305613887389711e-06 -1.9804599491197897e-06 -1.614547925868916e-06 -6.51177783048194e-07 8.099826394031119e-08 -5.175875406487629e-07 1.9957519473921113e-06 1.1905696649628367e-06 1.4120650162700008e-05 -0.00012036726997871905 0.0001945373516052191 -2.9582374214982023e-06
PC1 1.2945516197460264e-06 1.770296763858187e-06 -1.307093796980308e-06 -1.1272442764113673e-07 -8.008170169579973e-08 -2.1446333856428383e-07 -7.1426769423227335e-09 5.1866557370111964e-08 5.928554408564367e-08 1.3760680871619862e-08 -8.076011006831302e-09 -1.3228471282441443e-07 4.818815050951283e-07 3.143505901867478e-08 -2.911039171070945e-07 -4.564254072385942e-07 -4.1226150804129966e-07 8.341181632552448e-08 1.1168752252018783e-09 1.0755518482756986e-07 -2.7980656797514498e-08 2.118348670575003e-06 7.463165640196146e-07 3.6853941615290748e-06 2.30218864049162e-06
PC2 2.2917465440744739e-07 -1.3070937969803082e-06 3.444419752138453e-05 5.268616967684658e-07 1.0836407217310198e-06 -6.981979388108835e-07 -2.1673600911998454e-07 -1.8469404584925104e-07 8.956768417768293e-07 -2.283263318781659e-07 1.901746067618978e-07 -3.896037584426068e-08 -4.274920784793591e-07 2.2303326420256381e-07 -1.8648243437285128e-07 1.4379692127661905e-07 -1.6437680182690552e-07 3.7775394524099604e-07 -1.192638382662018e-07 -2.390750353807467e-07 -1.5751642512480403e-07 -1.9308988587831534e-06 2.010908929879252e-06 -1.0841776364017326e-06 7.82960088324304e-07
PC3 1.6884875113753793e-07 -1.1272442764113668e-07 5.268616967684658e-07 3.4666960040517835e-06 7.735620656547102e-08 8.223615361814003e-07 6.026207206199476e-08 2.9601085650262723e-07 -1.490924074209846e-07 -7.373436065754119e-07 1.4424031495996393e-07 2.604616980052999e-07 5.4348513574417874e-08 -3.141850841345152e-07 1.6645082552053283e-07 -1.481593166662318e-07 -2.0558426706418402e-08 -1.6877625778458397e-07 -2.2954029856155163e-07 2.3532827969118265e-07 1.190224412975651e-07 8.111686006766905e-07 2.3791343910937e-06 -7.021154255195576e-06 8.243108648296986e-06
PC4 1.101631767128815e-06 -8.008170169579976e-08 1.0836407217310202e-06 7.735620656547092e-08 6.513206960788071e-06 1.2737428987081913e-06 -1.4401456239661225e-07 1.0895673502830345e-07 -6.256138703209007e-07 4.7619923080829083e-07 1.3284563067270145e-07 2.3504644189683797e-07 -5.970428672786297e-07 -1.0773154107552334e-07 -1.2295739555087035e-07 -7.303158768891017e-08 1.5634583473751042e-07 -7.304608338723459e-08 -1.9904685374800494e-07 -9.081578856761166e-08 -2.2010681049118483e-08 -1.3527455054743238e-06 3.7647860104683167e-06 -3.6820017215931957e-06 2.00049854983145e-06
PC5 -2.3379427090847096e-06 -2.1446333856428405e-07 -6.98197938810883e-07 8.223615361813999e-07 1.2737428987081917e-06 1.190315512753602e-05 3.434614188892521e-07 8.101152373857871e-07 -3.8588720720134e-07 -3.408780156537825e-07 -2.2122049774618888e-07 -7.20912440915615e-07 4.640534224373592e-07 -9.283811293142407e-07 4.4394361550337863e-07 -5.241496035968857e-08 -4.823263850978635e-08 5.053248813704685e-07 -2.299878041708035e-07 1.0725823770648096e-07 -4.6039071389671346e-08 -5.218143604219864e-07 9.805739574392428e-07 -4.396739545151973e-06 -1.7562393555865654e-06
PC6 2.728528160037369e-07 -7.142676942322731e-09 -2.1673600911998444e-07 6.02620720619948e-08 -1.4401456239661215e-07 3.4346141888925223e-07 1.1197525000945242e-05 5.406698343091787e-08 5.917878177366477e-08 2.5440388165673577e-07 1.0113257372519787e-07 -3.2194999207095856e-07 -5.96340295516563e-08 -2.5802044209557347e-07 -1.2492233440347113e-07 -2.5618671410325312e-08 -1.4897812503321531e-07 4.048352429582408e-07 -2.824253519028986e-07 -4.508863102840072e-08 -2.6375804331152847e-07 3.931711183208514e-08 7.137069625946952e-07 -6.949406978800815e-06 5.708511014941145e-06
PC7 1.7925784347789045e-06 5.186655737011197e-08 -1.846940458492512e-07 2.9601085650262744e-07 1.0895673502830355e-07 8.101152373857869e-07 5.406698343091776e-08 9.147609620977524e-06 3.582992347107464e-07 -2.7661165712152166e-07 -1.6317104168097594e-07 6.681100050352496e-07 8.9099601992583e-08 5.634795094093186e-07 -1.6481801980940566e-07 -2.5401973669744374e-07 -2.98526588226253e-07 -1.7999331636200875e-07 1.645299962216502e-07 5.315793030799639e-08 -1.38656833714338e-07 -3.194357947194429e-07 -3.8897651353196e-06 2.1494435193609806e-06 7.120082739176033e-06
PC8 -3.415318975129522e-07 5.928554408564383e-08 8.956768417768289e-07 -1.490924074209846e-07 -6.256138703209008e-07 -3.858872072013399e-07 5.9178781773664717e-08 3.582992347107465e-07 9.732393997362772e-06 3.039193676983228e-07 7.773110737879504e-08 -5.924097670737137e-07 3.179283395239947e-08 1.3570933726754776e-07 -2.014245666156647e-08 -2.0276048245482252e-07 1.6237345001341328e-07 7.408816067966688e-08 -2.538727196073139e-07 -2.6800818441350397e-07 2.931764935694402e-07 9.74811743527958e-08 4.113663856143433e-07 7.432195634565096e-07 7.161163993144826e-07
PC9 1.745140742175268e-06 1.3760680871619644e-08 -2.2832633187816568e-07 -7.373436065754117e-07 4.7619923080829067e-07 -3.4087801565378277e-07 2.544038816567358e-07 -2.7661165712152166e-07 3.0391936769832283e-07 8.789147817415257e-06 -3.0306079692121476e-07 -1.324915614001519e-07 -1.367279903249047e-07 -2.0075374028053483e-07 -3.414100539580051e-07 3.758342628805405e-08 2.3032648416950644e-07 2.0387129516288965e-07 -4.714209483167256e-07 -2.2032897167500054e-07 -2.962087105164694e-07 -7.577855033141528e-07 3.295320466791401e-06 2.91106506725411e-06 -4.672169754075842e-06
