 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00021890897264297853 4.768324592250452e-07 -2.0256011692230865e-06 -2.758665936028896e-07 -4.266293383772566e-07 -3.3729303120063077e-07 1.3503628550668658e-07 5.319758633864533e-07 2.677525315824423e-08 7.031637463901854e-07 1.0520250656836534e-07 1.429482395952487e-07 -1.219766072867104e-07 3.051127403598451e-07 -7.473191807831885e-08 -4.814889591018095e-07 -2.485425529385446e-07 1.2327346565309116e-07 -1.398395245626961e-07 6.250286122869917e-07 1.3214199846173406e-07 -1.4467346434154408e-05 1.6185257218840596e-05 1.8675453537557607e-05
PC1 4.768324592250456e-07 7.313253240066159e-07 -6.121804524033063e-07 6.493211537164992e-08 -7.394723445640309e-08 -3.565911604198045e-08 -1.8101509303049294e-10 3.9236609446242295e-08 8.841822554677148e-08 -5.618260039822918e-09 4.227591500073605e-08 -4.074151044914246e-08 2.3190001109758663e-07 1.3853994962926451e-08 -9.535169420261573e-08 -1.8095265358405739e-07 -1.5106529231115298e-07 2.368521316531129e-08 6.316496314603301e-08 1.7630102252653258e-08 6.096635724000022e-09 4.229182651409739e-07 1.5638433539851844e-06 1.3513407584889116e-06
PC2 -2.025601169223087e-06 -6.121804524033068e-07 1.7359439767935732e-05 2.1514216074458834e-07 5.705655216773631e-07 -2.1699951564644613e-07 -8.392897750992268e-08 3.7599061120395577e-08 9.121773772480547e-08 -3.506431616575018e-08 -2.0830032184532957e-09 5.408499865691966e-08 -2.232163394537326e-07 -2.165932634765173e-08 -1.7087587805075507e-07 7.092874199635767e-08 -1.753925299779496e-07 1.830479719157326e-07 -1.9198154423408864e-08 -8.29363477231963e-09 1.094641727342244e-09 -1.6665135798163838e-06 2.1167681288991172e-06 8.930540193211126e-08
PC3 -2.7586659360288944e-07 6.49321153716499e-08 2.151421607445885e-07 1.5471678766173931e-06 2.9061982609923755e-08 2.368087386034771e-07 8.998261688479094e-09 5.991511160703927e-08 -6.132206299318475e-08 -3.217309565671267e-07 4.099334791706425e-08 1.4314356815681748e-07 6.048439905261159e-08 -1.6749461786428846e-07 1.0557498519002845e-09 3.6771923393796016e-09 1.4487728381694768e-09 -1.1734589197247293e-07 -1.302997531924604e-07 1.1422712692933733e-07 2.47992993658736e-08 -4.579400248222223e-08 1.4091499355350605e-06 1.0333846715992655e-06
PC4 -4.2662933837725644e-07 -7.394723445640313e-08 5.705655216773634e-07 2.906198260992379e-08 2.743776786561515e-06 4.509434168566058e-07 -1.8792107930536933e-07 -2.8850280343506056e-08 -3.620012263077474e-07 2.5088868177542894e-07 8.305710749710883e-08 1.0948466323367184e-07 -1.9734768462891587e-07 3.757599036085867e-08 -1.0767428998622654e-07 -3.4504223424707816e-08 8.419777690086212e-08 -6.538561230194075e-10 -1.0250419988555768e-07 -6.201960327190911e-08 5.5998590016677345e-09 3.998164129793059e-08 -6.98958675699379e-08 -1.5545455883232194e-07
PC5 -3.3729303120063104e-07 -3.565911604198044e-08 -2.16999515646446e-07 2.3680873860347706e-07 4.5094341685660573e-07 4.855612093550305e-06 6.32795338174601e-08 5.194919124074945e-07 1.5576057620419875e-08 -6.370337158271046e-08 -8.416396554218638e-08 -3.001373280833999e-07 1.708464000347256e-07 -2.6768929805843297e-07 1.7149940914773086e-08 7.479624704568818e-08 -7.02392529879944e-08 2.6949107580179847e-07 -1.1321138479647142e-07 7.728445961265355e-08 7.443663097146995e-08 1.2968498911899897e-07 -1.301087893629358e-06 -4.818634879221892e-07
PC6 1.3503628550668663e-07 -1.8101509303045815e-10 -8.392897750992285e-08 8.998261688479068e-09 -1.879210793053693e-07 6.327953381746023e-08 5.845269784839338e-06 3.5720965437530195e-08 4.3502695460648115e-09 1.1533182905799885e-07 -1.7460108856143988e-08 -1.425262079379793e-07 1.6905404032967986e-08 -1.9536307583645891e-07 3.5156231374497706e-09 -4.6174607210147834e-08 -6.570509409919083e-09 2.470785986706673e-07 -6.219272685223482e-08 -4.2725321855163187e-08 -8.403702017678105e-08 -7.87709970469304e-07 -1.2030191408540348e-08 3.6321623577207735e-07
PC7 5.319758633864534e-07 3.923660944624229e-08 3.759906112039555e-08 5.991511160703927e-08 -2.8850280343506046e-08 5.194919124074944e-07 3.572096543753018e-08 4.82295257336966e-06 2.6019877635714156e-07 -7.591578833969263e-08 -2.970267676622258e-08 3.79009658303285e-07 5.97711975650671e-08 3.076136757037606e-07 -7.286902663230139e-08 -1.4920372757936715e-07 -1.2481708233967856e-07 -1.5724152755803698e-08 7.584671368114975e-08 -6.509856210089408e-08 -1.0739503170762188e-07 4.641275389543808e-07 -8.536427296094275e-07 6.066127716796258e-07
PC8 2.6775253158244764e-08 8.841822554677148e-08 9.121773772480533e-08 -6.132206299318477e-08 -3.6200122630774733e-07 1.5576057620419865e-08 4.350269546064821e-09 2.601987763571416e-07 4.898699672599704e-06 2.806622806576952e-08 1.6894000324879453e-07 -2.36020326492183e-07 9.359000035843067e-08 -5.3756588229408224e-08 5.923694258248833e-08 -1.0189892767321116e-07 3.7570951770726846e-08 1.0251763195790361e-07 -5.038770135709792e-08 -4.5303863902427975e-08 9.289285459622895e-08 6.647461737355586e-07 2.5390198521970067e-07 -1.25281217390523e-06
PC9 7.031637463901861e-07 -5.618260039822882e-09 -3.5064316165750236e-08 -3.217309565671265e-07 2.5088868177542894e-07 -6.370337158271035e-08 1.153318290579989e-07 -7.591578833969265e-08 2.8066228065769516e-08 4.6677068829375295e-06 -4.017193804516018e-08 -1.3575544807267466e-07 -6.14221898546881e-08 -1.609512215069303e-07 -6.137349608748952e-08 -2.247550158019737e-09 9.252041431007376e-08 1.3409660367869002e-07 -1.5138285208695579e-07 -7.615352877741077e-08 -9.48879261056511e-08 -2.7681515908343256e-07 8.154096692962024e-07 5.550977679157297e-07
