 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0002937325461505087 9.542928683155146e-07 -2.93397856415095e-07 -4.4856746231206975e-08 4.1198469821736984e-07 -6.570409973955444e-07 7.94003580166295e-07 4.0614145178406926e-07 8.070640849361974e-07 5.315581630884742e-07 -1.0126994102310035e-07 2.27097857105817e-06 -1.772931449972323e-06 1.0696564616717698e-06 -8.425579480548486e-07 -1.3450613283371324e-06 -1.2777687036777707e-06 -1.0135999593244393e-06 -7.161847442320974e-07 1.3599309171898848e-06 2.390044737146882e-07 7.554757838687941e-06 -7.13835054220223e-05 -6.675722015568398e-05 0.00010071792786114472 1.8537203187622637e-05 6.177540401416004e-05 3.111092082698324e-05
PC1 9.542928683155152e-07 1.04380238443873e-06 -8.794696949832518e-07 -6.13548747788547e-08 -2.724603115993011e-08 -1.9865821979966885e-07 2.5286715853621535e-08 8.161509482701807e-08 6.481277346292951e-08 -1.2513894017443439e-08 4.671358601276839e-08 -4.26949003696623e-08 2.9883854627408537e-07 -3.676993133301702e-08 -1.9732941226632925e-07 -3.5641382814596444e-07 -2.983693235634763e-07 9.92449078669676e-08 -4.523971718985765e-08 7.450849071602849e-08 -1.914537840434058e-08 4.226036929964964e-07 7.164374250099161e-07 1.4838758997698331e-06 3.4189884257345673e-06 1.1480568908685336e-06 1.5419350503426675e-06 -1.159153794924202e-06
PC2 -2.933978564150978e-07 -8.794696949832517e-07 2.299730656610567e-05 4.702396975119249e-07 6.967506120662094e-07 -2.9697567956081834e-07 -2.1896761062132488e-08 -2.2198254443157395e-07 5.712929798145114e-07 -1.937739652187611e-07 1.9470011860429336e-07 -2.792341147659232e-07 -4.083987680114584e-07 3.0977464847434816e-07 -4.580252737887323e-07 1.734543737227611e-07 1.9781928166806157e-08 3.998479564502211e-07 1.5044199355373026e-07 -2.654144093209344e-07 -1.6512852237486558e-07 -2.152310093216019e-06 1.4132874457807742e-06 5.113189289806408e-06 4.971975414336236e-06 -7.71337508175795e-06 5.206702642008348e-06 -1.1254384732906589e-05
PC3 -4.485674623120773e-08 -6.13548747788548e-08 4.702396975119252e-07 1.9854122663490685e-06 7.11430838424338e-08 4.979525609493453e-07 3.1165442572775276e-08 2.0636825787305567e-07 -7.057598403627235e-08 -4.5148872881160555e-07 5.5624252824258716e-08 1.2578559395388575e-07 2.5814834321606985e-08 -2.9175866576106454e-07 3.0811333226650136e-08 -2.2441175419644562e-08 6.925118158278607e-08 -1.7968620843213114e-07 -2.1693228441290466e-07 1.7272148705628372e-07 5.715672832425906e-08 2.0810270028599802e-07 1.7889013290286136e-06 1.0964033293575365e-07 -5.107770823192881e-06 5.228211137463165e-06 2.7076784538358475e-06 4.58748366001235e-07
PC4 4.1198469821736963e-07 -2.7246031159930145e-08 6.967506120662096e-07 7.114308384243377e-08 3.744111866070619e-06 7.929457660298254e-07 -1.5884518749164016e-07 6.663255673063466e-08 -5.801633678533059e-07 2.034987504957564e-07 1.2544644397489245e-07 1.0075085870198979e-07 -4.2227731656754913e-07 -2.3028571202472522e-07 -6.35413333815747e-08 -7.880758802477848e-08 3.8771182439300915e-08 3.29450312715238e-08 -2.1883775405774644e-07 -9.07413134973501e-08 7.036960006063389e-08 -1.109054370491678e-06 2.288657417390581e-06 2.2255186343642104e-06 -9.746113488466904e-07 -9.838496080082532e-07 1.4410861257898748e-06 -3.047132116727727e-06
PC5 -6.570409973955441e-07 -1.986582197996689e-07 -2.969756795608183e-07 4.979525609493452e-07 7.929457660298255e-07 7.475881673540708e-06 2.0864056120349884e-07 5.697369859197707e-07 -4.227883541419203e-07 -1.6940750317944287e-07 -1.2336154550172878e-07 -5.463352090190353e-07 2.3509513973909462e-07 -5.672952377041366e-07 3.0812067560017403e-07 -3.2477941033942674e-08 -7.235774989679574e-08 3.4689378148562877e-07 -1.4536650173273498e-07 1.686671519929708e-07 3.700058143447795e-08 -3.426479664976387e-08 1.924962725803263e-06 -2.5934479910556557e-06 -4.94722542567978e-06 -2.6116804496656853e-06 -4.838815610359123e-06 8.272496462071926e-06
PC6 7.940035801662942e-07 2.528671585362156e-08 -2.1896761062132567e-08 3.1165442572775316e-08 -1.5884518749164032e-07 2.0864056120349876e-07 7.092536820177042e-06 -4.617254244751327e-09 1.678679907649931e-07 1.0889985116051513e-07 2.203570617660074e-08 -2.041563117664731e-07 6.949699867387969e-08 -1.5931277316916573e-07 -1.1442371652638217e-07 8.284905952139574e-11 -5.54768066647796e-08 1.217562951976737e-07 -1.7682738244429065e-07 -8.243031426287627e-08 -2.479173445829799e-07 -6.117977865066531e-07 1.6464658027221236e-06 -6.957185054727676e-07 -4.6118691275615305e-06 1.794302855856494e-06 1.8704946152374616e-06 1.0828800373634885e-06
PC7 4.061414517840694e-07 8.161509482701795e-08 -2.2198254443157369e-07 2.063682578730558e-07 6.663255673063442e-08 5.69736985919771e-07 -4.6172542447512975e-09 5.952294938569693e-06 3.72629357635044e-07 -8.569844247271423e-08 -8.54143808083255e-08 6.13412770739963e-07 6.478859820217464e-08 2.1730121824767147e-07 -9.475502860137198e-08 -2.0921904876511682e-07 -1.689044023661443e-07 -8.576242777833844e-08 5.746171989243596e-08 4.025481181588842e-08 -1.226761427143341e-07 -8.527212216465965e-07 -1.9459258504205555e-06 -1.9606947466204596e-06 -1.4982700670385972e-06 7.097049899127787e-06 -3.608055980855092e-06 7.924569761107632e-06
PC8 8.070640849361963e-07 6.481277346292942e-08 5.71292979814512e-07 -7.057598403627228e-08 -5.80163367853306e-07 -4.2278835414192037e-07 1.6786799076499304e-07 3.726293576350436e-07 6.395403812859327e-06 1.685511036015677e-07 3.574981609848308e-08 -3.693773816208689e-07 4.814616157098893e-08 3.570430024770906e-08 -5.8995153676510656e-08 -2.767999217307333e-07 -8.68095702810007e-09 7.391292836335842e-08 -2.5994504095806663e-07 -1.669353644660364e-07 1.624578389331697e-07 -3.8876021577095935e-08 -3.372521947208286e-07 -1.7379434094023673e-06 1.5209932821475346e-06 1.683323035556988e-06 2.7845489454493613e-06 -2.578927714201577e-06
PC9 5.315581630884754e-07 -1.2513894017443426e-08 -1.9377396521876109e-07 -4.514887288116058e-07 2.0349875049575648e-07 -1.6940750317944308e-07 1.0889985116051504e-07 -8.569844247271427e-08 1.685511036015677e-07 5.618013105165927e-06 -1.7492131552917265e-07 3.8769810478626913e-08 -2.4021077882790834e-07 -3.803816882640195e-08 -3.935658712501964e-07 1.277359126532514e-07 2.5537731003799296e-07 3.1602080562927735e-07 -1.0274160074653734e-07 -5.636166512392121e-08 -2.880880200542692e-07 -8.522030718303473e-07 2.914149495089009e-06 -6.063922015302359e-07 1.0513983619379908e-06 -2.556055694420952e-06 -3.146203458858494e-06 5.90778701789299e-06
PC10 -1.0126994102310079e-07 4.6713586012768384e-08 1.947001186042935e-07 5.5624252824258676e-08 1.2544644397489243e-07 -1.23361545501729e-07 2.2035706176600786e-08 -8.541438080832545e-08 3.574981609848309e-08 -1.749213155291724e-07 5.850886843149972e-06 -2.0281478412725811e-07 8.146662015635554e-08 -1.925001920083788e-07 -2.9718288000882924e-08 1.3842357033782345e-07 -8.581821662165631e-08 -5.723560528554525e-08 1.4997299003626652e-07 3.1073806463231645e-07 -8.78727212513959e-08 1.2384747208147465e-06 1.3238221746286273e-06 2.1966929072106692e-06 9.93842888839975e-07 -5.9868803859591425e-06 -2.73468676796445e-06 1.0320920840557523e-06
