 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00024074173841766487 4.4665225951807635e-07 -2.2361289335765032e-06 -2.381937463414075e-07 -3.700710438453649e-07 -3.383963460477783e-07 2.1740752629419376e-08 6.125313686950505e-07 1.2589778700872351e-07 8.588859576011408e-07 4.683556072369309e-08 -1.7060517862398336e-07 -6.745840214012423e-08 3.674252051961178e-07 4.086630030927245e-09 -5.292511277959095e-07 -2.0022788546283078e-07 1.179416276788006e-07 -1.847307051495973e-07 7.108447810854267e-07 1.3771251591137277e-07 -1.4016003232255512e-05 1.6846883137363916e-05 2.0573078493132673e-05
PC1 4.4665225951807625e-07 8.000531413046043e-07 -6.383641669008598e-07 7.008896722791302e-08 -7.52547054786072e-08 -4.063004455364258e-08 -6.839907582748784e-10 4.3385293730418935e-08 8.995384959923676e-08 -1.911267503331912e-08 4.5016066659183094e-08 -3.575297416587291e-08 2.4011553082844565e-07 1.828243071700944e-08 -1.0310905454468489e-07 -1.7687834316458698e-07 -1.4588481765240816e-07 9.981506279207682e-09 6.999639827613952e-08 2.6948646761911226e-08 1.0385730957089855e-08 4.3781219581196345e-07 1.647810091832957e-06 1.4650911409143625e-06
PC2 -2.236128933576503e-06 -6.383641669008595e-07 1.7939525171944685e-05 2.1008776276164533e-07 5.895697424978849e-07 -1.8510865092853038e-07 -1.478303633427548e-07 2.1033817033249157e-09 9.541721600386182e-08 -5.820106299819124e-09 2.6047677937979625e-08 1.3094494478087512e-07 -1.8972810810277505e-07 -2.865045996533748e-08 -1.3059600969587062e-07 9.481741020937495e-08 -1.6685647728494432e-07 2.1654272703221872e-07 3.2478322241097724e-10 -1.2926073088174061e-08 -6.539669205400727e-09 -1.8077846245536557e-06 2.403605847906852e-06 8.339087173422125e-08
PC3 -2.381937463414072e-07 7.008896722791297e-08 2.1008776276164533e-07 1.6843526468667083e-06 2.6507986628305962e-08 2.4131957569113747e-07 6.757221012828369e-09 5.3912512758661065e-08 -6.694573707829183e-08 -3.29410502848683e-07 4.245486851954387e-08 1.4351561219192403e-07 6.419225471340374e-08 -1.713767609220377e-07 1.214340525424765e-08 -6.317647680363375e-09 -1.6350664904848114e-10 -1.0972774693751213e-07 -1.3976040093067027e-07 1.1560492962226021e-07 2.73372993350559e-08 -9.870596944681559e-08 1.5496154334495038e-06 1.1139924247906395e-06
PC4 -3.70071043845365e-07 -7.525470547860718e-08 5.895697424978846e-07 2.650798662830596e-08 2.9179193490900593e-06 4.535312857829849e-07 -2.141038811754867e-07 -1.689089085142563e-08 -3.4700385662018353e-07 2.5492651877650077e-07 8.530936610893872e-08 1.0674336047308606e-07 -2.067229761381034e-07 5.757518553436212e-08 -1.1392051644808387e-07 -1.7439790866167698e-08 8.63563048505028e-08 -6.1073305548862535e-09 -9.638133098915651e-08 -7.195247639129672e-08 -1.1586322368963348e-08 -1.3095851751310392e-07 5.6700512993218144e-08 8.738643641337785e-08
PC5 -3.383963460477775e-07 -4.0630044553642586e-08 -1.8510865092853056e-07 2.413195756911375e-07 4.535312857829847e-07 5.0494147558571225e-06 3.1777778383482954e-08 5.046810012158948e-07 3.4574083041766426e-08 -5.8771259926936553e-08 -7.660718148359974e-08 -3.0154814774305404e-07 1.8871515281260127e-07 -2.4684985594024725e-07 1.287381400057965e-08 7.365912509119918e-08 -7.79241674831982e-08 2.7264153825348436e-07 -1.1551838948870079e-07 6.678601830478186e-08 9.414283124599587e-08 -5.662086693886999e-08 -1.1157789694501985e-06 -4.5662722002711205e-07
PC6 2.1740752629418874e-08 -6.83990758274862e-10 -1.4783036334275483e-07 6.757221012828393e-09 -2.1410388117548677e-07 3.177777838348286e-08 6.0831626481103765e-06 1.2537758715146021e-08 -9.36321466723438e-09 9.598080046751645e-08 -1.0701933548726577e-08 -1.4604638178166838e-07 2.1372903562982342e-08 -2.1942889214674116e-07 -7.452692829682005e-09 -5.526202185280463e-08 -2.0887825058843507e-08 2.734885948242458e-07 -6.428980184846175e-08 -3.690506406852695e-08 -1.0274001087938299e-07 -6.042307054655711e-07 -2.531678491451049e-07 2.703511581782122e-07
PC7 6.125313686950507e-07 4.338529373041893e-08 2.1033817033250973e-09 5.391251275866112e-08 -1.6890890851425637e-08 5.046810012158946e-07 1.2537758715146002e-08 5.001240696408911e-06 2.5022742989610906e-07 -6.877485784658173e-08 -4.660267849676424e-08 3.7553885932517757e-07 8.38213193894822e-08 3.1969396647674007e-07 -6.252744787171947e-08 -1.524349972887709e-07 -1.0379479909156881e-07 -4.040322026190227e-08 5.960512040305743e-08 -4.5520216537048994e-08 -1.1273379980674369e-07 5.476358310476068e-07 -8.975035925271928e-07 6.65993373484165e-07
PC8 1.2589778700872394e-07 8.995384959923676e-08 9.541721600386188e-08 -6.694573707829183e-08 -3.4700385662018374e-07 3.457408304176626e-08 -9.36321466723429e-09 2.5022742989610895e-07 5.06662789658986e-06 2.136541892049981e-08 1.7488131284596178e-07 -2.4518280593676406e-07 9.760564028081485e-08 -4.6458434056850566e-08 6.628185272009297e-08 -1.0210522088133978e-07 3.992064107683643e-08 9.941254231187864e-08 -4.514550612968309e-08 -6.192792329862877e-08 1.0513419582103966e-07 4.7426297897117247e-07 3.0320520530570546e-07 -1.1743691316655033e-06
PC9 8.588859576011402e-07 -1.9112675033319106e-08 -5.820106299819093e-09 -3.294105028486829e-07 2.549265187765008e-07 -5.8771259926936646e-08 9.598080046751639e-08 -6.877485784658177e-08 2.1365418920499917e-08 4.818481274395529e-06 -2.944848058322842e-08 -1.5949910016748884e-07 -5.6062963578244805e-08 -1.3933016339014653e-07 -7.512654489448323e-08 1.7036369540810648e-08 1.0283743154646059e-07 1.2645774544900688e-07 -1.7015204487750554e-07 -6.821520429796665e-08 -8.306766618298202e-08 -8.678793293456847e-08 5.940012888212843e-07 3.871439406588153e-07
PC10 4.68355607236935e-08 4.5016066659183074e-08 2.6047677937979565e-08 4.2454868519543814e-08 8.530936610893878e-08 -7.660718148359982e-08 -1.0701933548726593e-08 -4.660267849676413e-08 1.748813128459618e-07 -2.9448480583228295e-08 4.456411853008948e-06 -2.1937610647298413e-07 1.5662420480690403e-07 -2.107611384031163e-07 -1.187713479558812e-07 -7.124033404407716e-08 -1.5877723356036438e-07 3.649672564206519e-08 2.0739231215805002e-07 1.5258057420335403e-07 4.247823060197642e-08 1.0110279015912297e-06 -1.1950484010281638e-06 3.130244558786365e-07
PC11 -1.7060517862398344e-07 -3.575297416587291e-08 1.3094494478087512e-07 1.435156121919241e-07 1.0674336047308617e-07 -3.01548147743054e-07 -1.4604638178166836e-07 3.755388593251772e-07 -2.451828059367641e-07 -1.5949910016748878e-07 -2.193761064729841e-07 4.316426477423176e-06 -4.912448251985736e-08 -7.05139417040433e-08 -1.3832317299173206e-07 1.1509751290572797e-07 1.4248861641129734e-08 1.6773889556430138e-07 -4.6138848397181116e-09 9.160699301614587e-08 1.688530110599653e-07 2.2012231579742638e-07 -7.25363230831434e-07 4.955572188068587e-07
PC12 -6.745840214012362e-08 2.4011553082844576e-07 -1.897281081027752e-07 6.419225471340374e-08 -2.0672297613810352e-07 1.8871515281260135e-07 2.1372903562982392e-08 8.382131938948223e-08 9.760564028081479e-08 -5.606296357824477e-08 1.56624204806904e-07 -4.912448251985742e-08 4.171632262551764e-06 1.7561177548173897e-08 -1.997425043911607e-08 -8.053233872827917e-08 -1.0742062596745586e-07 -4.112201383434704e-08 6.095883697561762e-08 -7.197507231112556e-08 -9.770451756354254e-08 9.197171194423084e-07 -4.095849346834382e-07 1.6434208233169316e-07
PC13 3.6742520519611785e-07 1.828243071700949e-08 -2.8650459965337443e-08 -1.713767609220377e-07 5.757518553436199e-08 -2.468498559402472e-07 -2.194288921467411e-07 3.196939664767399e-07 -4.6458434056850473e-08 -1.3933016339014653e-07 -2.1076113840311626e-07 -7.051394170404331e-08 1.7561177548173877e-08 3.9367267461775866e-06 -4.001341497915894e-08 1.7913267773469172e-07 6.7218368426414e-08 3.822153946405382e-08 -1.60095791017649e-07 5.519697032050191e-08 4.44200049128843e-08 -3.47019011605575e-07 1.5806522245895115e-06 8.640480811138653e-08
PC14 4.086630030926762e-09 -1.0310905454468485e-07 -1.3059600969587051e-07 1.2143405254247654e-08 -1.1392051644808383e-07 1.2873814000579669e-08 -7.452692829682042e-09 -6.252744787171949e-08 6.628185272009303e-08 -7.512654489448321e-08 -1.187713479558812e-07 -1.3832317299173204e-07 -1.9974250439115983e-08 -4.0013414979158886e-08 4.3241692544877695e-06 -2.5711073583859964e-08 -6.473869371912842e-08 -1.9329062273203443e-08 1.0563750438281488e-07 1.1049470575200887e-07 -2.690598890440601e-08 -9.428305234989774e-09 1.1899576760008247e-07 4.5931252902956057e-07
