(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00457652679068098 -1.51346586841529 0.00488968105586662 -0.00445362172840701 3.042907343492 -1.53012805394091 0.000132343334029363 -2.45673470555516e-05 -0.000321155315423408 7.94497246853768e-05 -0.000520831707626429 0.000103547149627115 -0.000244339029501239 -0.000194170883351065 -6.31799528410133e-05 0.000355800561527891 7.99631371376832e-05 0.000114014398884107 0.000296934018209797 0.000145893182546599 0.000362111311600723 0.000460882871319209 -0.00022084366355421 0.000102069777628275 0.000140272823030568 0.000132812840604572 0.000272020233417088
covarSEX -1.51346586841529 4451453.77976425 53595.8325275861 -53614.7486092937 -8910659.38030834 4459410.02974845 -1.9874147508621 -8.5869776802806 2.26642596782935 0.758187492004379 -2.92644730264359 4.62471832693307 1.72208626607544 -2.32177546035972 6.24579356195823 2.05810524978171 4.10294163175782 -1.57278945576974 0.704564055312177 -1.40719648768759 4.52080113922933 -1.21351389759648 -5.54093165238509 -8.40414261626666 -4.49787164441546 4.55515030810511 0.170544813439854
covarYOB 0.00488968105586662 53595.8325275861 1013.50441612614 -1013.8867009694 -107284.455537427 53691.1102621104 -0.0118089812347854 -0.134619190906715 0.0153908881785274 -0.0422903683065956 -0.0115724110567696 0.0240442065910075 0.0193840461748296 0.0757743543479397 0.0705543383061995 0.0860425559877198 0.0868327773419992 0.0506338047346068 -0.0119565520239392 0.0382570486324409 -0.0207922848217884 -0.0821863568016778 -0.0786340988545579 -0.0873755972453647 -0.0697182011495433 0.0119671169817987 0.0418354703485621
covarYOBsq -0.00445362172840701 -53614.7486092937 -1013.8867009694 1014.27934824802 107323.395601845 -53711.1358597426 0.0114703821477199 0.134773395401839 -0.0152610658332347 0.0423748654776402 0.0116129608730154 -0.0243423921941081 -0.0191231096243423 -0.0759289361563562 -0.070362254785069 -0.0857628883099785 -0.086893349325697 -0.0508683658679392 0.0121325049219503 -0.0384919937558641 0.0209222014519659 0.0823704447473927 0.0785591904947269 0.0874368884941117 0.069530851866391 -0.0118628741882482 -0.0419902888019485
covarSEX_YOB 3.042907343492 -8910659.38030834 -107284.455537427 107323.395601845 17837023.3084384 -8926773.23970423 3.95036479098067 17.1835587276991 -4.5154888801403 -1.52701845519431 5.88255249595426 -9.25618301527081 -3.40993747947283 4.63744756340058 -12.5014840847099 -4.1102232594164 -8.23693234135921 3.15834029545347 -1.40217757823088 2.82397855272696 -9.06311032244886 2.42828528733351 11.1047672857388 16.8233164725805 8.9866373559726 -9.11239393663874 -0.366682571513273
covarSEX_YOBsq -1.53012805394091 4459410.02974845 53691.1102621104 -53711.1358597426 -8926773.23970423 4467568.10611719 -1.96328499305172 -8.59704926153313 2.24920213717879 0.768898735688608 -2.95628131978869 4.63181569223256 1.68794203535815 -2.31570466790088 6.25600400416786 2.05219220778231 4.13418262156548 -1.5855770434279 0.697499750203177 -1.4168311953759 4.5426214281829 -1.21466103272563 -5.56398723684284 -8.41952051972093 -4.48898063527657 4.55731695208394 0.196227488098898
covarPC1 0.000132343334029363 -1.9874147508621 -0.0118089812347854 0.0114703821477199 3.95036479098067 -1.96328499305172 0.00468052504987534 -0.000697461899759826 -0.000253052282913014 -5.1611954404132e-05 -0.000185747158542769 0.000105035369378801 3.67739962670279e-05 2.36105281510077e-05 1.09245561315256e-05 3.80917953780513e-05 5.03968722852669e-05 0.000679597301086529 -0.000218523259614651 -0.000223135473555276 -0.000798353926130255 -0.000731689543581529 0.000354556500075353 7.81797315570512e-05 0.000225530083520634 9.82531885005773e-05 0.000205445246211311
covarPC2 -2.45673470555516e-05 -8.5869776802806 -0.134619190906715 0.134773395401839 17.1835587276991 -8.59704926153313 -0.000697461899759826 0.00443317808582061 0.000380618405241769 0.000357378965822071 -0.000161059250924319 -0.000116557244433143 -0.000101235587978483 0.000191765457502756 -3.17231672202199e-05 -3.33059058520265e-05 -6.55907573370212e-05 -0.000276461658675657 0.000166455021411399 -0.000236083026721624 6.37101375118478e-07 -2.39861208782818e-05 0.000130881348121135 4.66608039734576e-05 -0.000145661471855481 -2.96267475406128e-05 -0.000199839983273727
covarPC3 -0.000321155315423408 2.26642596782935 0.0153908881785274 -0.0152610658332347 -4.5154888801403 2.24920213717879 -0.000253052282913014 0.000380618405241769 0.00470233938182833 0.000100254262579417 0.000878395500062636 -1.36274083214522e-05 0.000384590188641824 -5.24384709266688e-05 -0.000601524227791619 -9.18947730892673e-05 0.000242281448769815 7.1702486493236e-05 -0.000586405513894248 -3.39121381872035e-05 -7.40003678243746e-05 0.000110454184437098 -0.000434030625957431 -0.000402778127999645 0.000229074946987668 8.38927056196503e-05 -0.00029983999960243
covarPC4 7.94497246853768e-05 0.758187492004379 -0.0422903683065956 0.0423748654776402 -1.52701845519431 0.768898735688608 -5.1611954404132e-05 0.000357378965822071 0.000100254262579417 0.00469763649763577 0.000810344182737187 -0.000173169529721164 0.000173347494551579 -0.000632768648280713 0.000146994921340926 0.000144458589396149 0.000230449847258091 -0.000538368317916009 -0.000303784374875162 -3.3507280013559e-05 2.82470419527119e-05 6.40273734494981e-05 3.48799913127246e-05 -0.000283088674072183 -8.8986889676172e-05 7.94326584528534e-05 0.000469253509650817
covarPC5 -0.000520831707626429 -2.92644730264359 -0.0115724110567696 0.0116129608730154 5.88255249595426 -2.95628131978869 -0.000185747158542769 -0.000161059250924319 0.000878395500062636 0.000810344182737187 0.00470490420144852 0.000121017600806879 0.000470975454550025 -0.00027432098722043 -0.000227158914904871 -0.000180167820685554 -0.000352580408479039 0.000114026267999675 -0.000484692334356576 0.000114068149482452 4.01468307265101e-05 -5.1080238298711e-05 0.00028730897079626 -0.000104197909537642 9.54379922743664e-05 -3.59311835768722e-06 1.62275220231785e-05
covarPC6 0.000103547149627115 4.62471832693307 0.0240442065910075 -0.0243423921941081 -9.25618301527081 4.63181569223256 0.000105035369378801 -0.000116557244433143 -1.36274083214522e-05 -0.000173169529721164 0.000121017600806879 0.00425793351802827 -0.0001060898488248 -2.91539528229692e-05 6.36669956982728e-05 -3.4610140908394e-06 -7.66358682796423e-05 -6.63800311322171e-05 -8.06300340880029e-05 -7.55849358870421e-05 -6.62331893935399e-05 -6.29449427896348e-05 0.000106587812330603 -0.000136898963027376 -2.54527517944147e-05 -0.00012876319690296 -3.67537820893603e-05
covarPC7 -0.000244339029501239 1.72208626607544 0.0193840461748296 -0.0191231096243423 -3.40993747947283 1.68794203535815 3.67739962670279e-05 -0.000101235587978483 0.000384590188641824 0.000173347494551579 0.000470975454550025 -0.0001060898488248 0.00450411859235199 0.000297894486371087 -9.99496312305619e-05 -3.62981494749485e-05 0.000514527623500888 0.0001677763725428 0.00017474619325176 -0.000259342777558145 -0.000190689986083772 -1.09035782883035e-05 -0.00021109996701174 1.16339621315291e-05 -2.91951972118236e-06 -0.000215257183807032 -0.000101180108547169
covarPC8 -0.000194170883351065 -2.32177546035972 0.0757743543479397 -0.0759289361563562 4.63744756340058 -2.31570466790088 2.36105281510077e-05 0.000191765457502756 -5.24384709266688e-05 -0.000632768648280713 -0.00027432098722043 -2.91539528229692e-05 0.000297894486371087 0.00450889708968653 0.000147597376708658 0.000189321853500598 -0.000344213572159434 5.32263268895223e-05 -0.000159692101589275 -0.000125375585912635 -0.000225043676875614 0.000107830452251845 1.26945983522655e-05 -0.000311023969844492 -8.68976957917846e-06 4.04447847221344e-05 4.88099043437411e-05
covarPC9 -6.31799528410133e-05 6.24579356195823 0.0705543383061995 -0.070362254785069 -12.5014840847099 6.25600400416786 1.09245561315256e-05 -3.17231672202199e-05 -0.000601524227791619 0.000146994921340926 -0.000227158914904871 6.36669956982728e-05 -9.99496312305619e-05 0.000147597376708658 0.00432983949941112 -0.000130334394532005 3.6343316308229e-05 -0.000233741019118408 4.63384448805159e-05 -0.000274158453641745 0.00013758987874815 0.000107233721979642 0.00024513082073787 -0.000180802819461299 -0.000113151872779923 -0.000345045973508881 -4.29612592630242e-05
covarPC10 0.000355800561527891 2.05810524978171 0.0860425559877198 -0.0857628883099785 -4.1102232594164 2.05219220778231 3.80917953780513e-05 -3.33059058520265e-05 -9.18947730892673e-05 0.000144458589396149 -0.000180167820685554 -3.4610140908394e-06 -3.62981494749485e-05 0.000189321853500598 -0.000130334394532005 0.00442392670439066 -0.00011722783865058 5.60775270588406e-06 -5.82967202883673e-05 -3.49486705630271e-05 0.000139750032856428 -0.00011879706944313 4.61888532210524e-05 8.34527436689244e-05 0.000167998957394935 0.000133070624917897 -9.65479889909499e-06
covarPC11 7.99631371376832e-05 4.10294163175782 0.0868327773419992 -0.086893349325697 -8.23693234135921 4.13418262156548 5.03968722852669e-05 -6.55907573370212e-05 0.000242281448769815 0.000230449847258091 -0.000352580408479039 -7.66358682796423e-05 0.000514527623500888 -0.000344213572159434 3.6343316308229e-05 -0.00011722783865058 0.00435711473977117 -2.9765006997288e-05 -4.58223452496441e-05 -0.000204194949040084 0.000180670116291693 -1.9837282414e-08 0.000159259047020784 -4.62413163427958e-05 0.000251311280824041 6.61627927266889e-05 0.000188290226478601
