 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007540644373337005 -1.1189855342418467e-07 -2.345631990265427e-05 1.8136443267963642e-06 1.0003223120230842e-06 4.1107601870105193e-08 2.1331620389909573e-06 2.3415370197882273e-06 -3.8065045368197864e-07 2.4309700697149355e-06 -1.2815703010960384e-06 4.6689181511443504e-07 -4.6727938715311406e-07 -1.8635823597443602e-06 -1.588517004766041e-06 -1.943832277212533e-06 1.1868038173746624e-06 -1.6138761658543506e-06 -6.974423397465151e-07 1.0858521378031238e-06 -7.978234867500182e-07 -1.0465305049619505e-05
PC1 -1.1189855342418605e-07 2.5025779072582565e-06 -1.5892166356778577e-06 -3.670763824790886e-07 -7.056284077009733e-08 -3.062528615500233e-07 7.632799219877047e-08 9.355758459209199e-08 4.348044606829698e-08 -1.2073341747209044e-08 1.615178105624181e-07 -3.098864968239679e-09 6.248065190932327e-07 -1.4305656755227612e-07 -2.628238948624314e-07 -7.122330707075485e-07 -6.395394169235229e-07 2.298875388780751e-07 2.9544043195337143e-08 1.917004422158818e-07 2.2456653931906273e-08 1.8692493179507738e-06
PC2 -2.345631990265428e-05 -1.5892166356778583e-06 4.8026331127670216e-05 8.479402277735235e-07 1.3678554098226956e-06 -5.583725447024412e-07 -4.62544380689622e-07 -5.611098589764784e-07 1.1060376589546234e-06 -3.137039932901622e-07 -4.782360398953212e-08 1.3690673418667197e-08 -1.0006480719139062e-06 9.079627339851331e-07 -1.0099373719720002e-06 6.973977218495667e-08 1.0176042691954775e-07 7.442973013365906e-07 1.4096048295241138e-07 -4.624307139803874e-07 -2.878049495718718e-07 3.7994921760086755e-06
PC3 1.8136443267963666e-06 -3.6707638247908875e-07 8.479402277735236e-07 4.906746206829017e-06 1.5993672505374055e-07 1.2190771270753792e-06 6.475457853747274e-09 4.976607036150292e-07 -2.4603103670558224e-07 -9.876718106755519e-07 -6.058861214953555e-08 4.414733698322376e-07 5.198412627538229e-08 -7.600217362435943e-07 8.485764891235163e-08 -2.8418978475318995e-08 3.0199177605562175e-07 -3.659681758896058e-07 -5.287435187707424e-07 4.2731445198422103e-07 1.1066469378146498e-07 -4.322551898932362e-06
PC4 1.0003223120230842e-06 -7.056284077009738e-08 1.3678554098226951e-06 1.5993672505374063e-07 9.156930629346512e-06 1.6452092041081636e-06 -4.2432378733430924e-07 2.5516129938445927e-07 -1.3299002272595417e-06 4.84026192552278e-07 3.7823732459695733e-07 2.575533613443369e-07 -1.0509741168268516e-06 -6.551653057391316e-07 5.570104931357737e-08 1.6735920714588843e-08 6.107617826539494e-08 -6.307066820899283e-08 -4.7523095103703907e-07 -1.2206442159286297e-07 9.222290255576097e-08 -1.2403060347423726e-06
PC5 4.1107601870106166e-08 -3.0625286155002347e-07 -5.583725447024415e-07 1.2190771270753794e-06 1.6452092041081634e-06 1.6643108579723114e-05 3.824760554849435e-07 9.816793918313202e-07 -7.677791853820636e-07 -5.985135356912163e-07 -4.1888739420533e-07 -8.918339148368931e-07 5.802339736038772e-07 -1.21670481540406e-06 5.014930351405205e-07 8.554445973684002e-08 -6.594527362838899e-08 7.661102382537108e-07 -1.9112646953644542e-07 2.04741563766062e-07 -1.299612890082059e-07 -6.570788710353083e-07
PC6 2.133162038990955e-06 7.632799219877059e-08 -4.6254438068962216e-07 6.47545785374741e-09 -4.243237873343093e-07 3.8247605548494315e-07 1.5674715936498927e-05 -9.147637078618089e-08 2.8532303843648934e-07 2.1109059883348417e-07 1.0290760551038528e-07 -3.656905579412812e-07 -3.799534588685971e-08 -1.6763725530052266e-07 -1.9884948065665335e-07 -1.1069210534996633e-07 -9.537099024884583e-08 2.751981592211892e-07 -4.376130975073931e-07 -2.3772902053386387e-07 -5.35143484652383e-07 1.4191424611482012e-06
PC7 2.3415370197882256e-06 9.355758459209187e-08 -5.611098589764782e-07 4.976607036150291e-07 2.5516129938445917e-07 9.816793918313194e-07 -9.147637078618154e-08 1.3377281560270376e-05 1.0026369020375375e-06 -2.7986567649544563e-07 -1.2110440918331778e-07 1.2403427493312144e-06 4.2295149084817106e-07 2.37590249939059e-07 -3.601504109884395e-07 -5.551320664709275e-07 1.4119436902876262e-07 -4.1583622592128874e-07 6.955735354680977e-08 5.318802204292911e-08 -4.883046379628045e-07 -1.2147057850382411e-08
PC8 -3.806504536819849e-07 4.348044606829683e-08 1.1060376589546247e-06 -2.46031036705582e-07 -1.3299002272595417e-06 -7.677791853820634e-07 2.853230384364896e-07 1.002636902037537e-06 1.483834974435621e-05 3.383932440029694e-07 3.678559401937319e-07 -8.101468525063989e-07 3.695929298095702e-07 -1.2860626158142263e-07 -5.144739296971311e-07 -4.657235823268214e-07 4.0217523093216714e-07 1.0291724047337822e-07 -7.753201972288247e-07 -2.71758127992652e-07 1.2604260238736897e-07 8.305782607822756e-07
PC9 2.4309700697149346e-06 -1.2073341747209007e-08 -3.1370399329016235e-07 -9.876718106755523e-07 4.840261925522782e-07 -5.98513535691216e-07 2.1109059883348438e-07 -2.798656764954455e-07 3.3839324400297e-07 1.2737853453266023e-05 -2.201412027825925e-07 -3.8723361176444693e-08 -4.536143363862988e-07 9.89333184722395e-08 -8.406802997563978e-07 4.587629961493029e-07 4.0041439372655757e-07 4.335240535927366e-07 -5.522524231268237e-07 -2.799171160999949e-07 -7.452135944860123e-07 1.4390813570671627e-06
PC10 -1.281570301096038e-06 1.6151781056241826e-07 -4.7823603989532484e-08 -6.058861214953564e-08 3.7823732459695723e-07 -4.188873942053299e-07 1.0290760551038533e-07 -1.2110440918331746e-07 3.678559401937317e-07 -2.2014120278259235e-07 1.2842481200798668e-05 -4.83807976967144e-07 -5.4695927214838415e-08 -3.113427055241399e-07 -3.2878774384809484e-08 2.1133958040493336e-07 -3.4922115361144646e-07 8.047197945975496e-08 1.553976700603654e-07 4.521272001299023e-07 9.995669507043319e-08 -3.1286029494220685e-06
PC11 4.6689181511443657e-07 -3.0988649682396966e-09 1.3690673418666193e-08 4.414733698322375e-07 2.5755336134433635e-07 -8.918339148368934e-07 -3.6569055794128135e-07 1.2403427493312136e-06 -8.101468525063991e-07 -3.872336117644469e-08 -4.838079769671442e-07 1.2574088410821279e-05 -6.377860242431213e-09 -1.6142702914388113e-07 -4.5055382457675677e-07 3.904669936635572e-07 2.48481609411217e-07 4.629106197905767e-07 4.2448541851675437e-08 6.553899551396563e-07 2.406267516074143e-07 -1.1587796026742171e-07
PC12 -4.6727938715311607e-07 6.248065190932328e-07 -1.0006480719139066e-06 5.1984126275382506e-08 -1.0509741168268512e-06 5.802339736038777e-07 -3.7995345886859534e-08 4.2295149084817106e-07 3.695929298095704e-07 -4.5361433638629885e-07 -5.469592721483859e-08 -6.377860242431201e-09 1.1489609045006004e-05 1.125728009055835e-08 -4.488398527516516e-08 -5.193665122159004e-07 2.103561330726377e-07 -1.5207755063226764e-07 -1.6107706128371304e-07 -1.6613278179473115e-07 -6.070900373311947e-07 -2.6522775301811666e-07
PC13 -1.8635823597443597e-06 -1.430565675522762e-07 9.07962733985133e-07 -7.600217362435948e-07 -6.551653057391318e-07 -1.2167048154040605e-06 -1.6763725530052306e-07 2.3759024993905887e-07 -1.2860626158142245e-07 9.893331847223952e-08 -3.113427055241399e-07 -1.6142702914388113e-07 1.1257280090558452e-08 1.1853461315787778e-05 -6.392305470185495e-07 9.934320837714127e-07 1.9878010316793586e-07 1.9345959134439291e-07 -9.306603003049962e-08 1.5124964772735055e-08 1.881939167010535e-07 -1.2162722079310283e-06
PC14 -1.5885170047660392e-06 -2.6282389486243143e-07 -1.0099373719720008e-06 8.48576489123517e-08 5.570104931357733e-08 5.014930351405206e-07 -1.988494806566533e-07 -3.601504109884401e-07 -5.144739296971313e-07 -8.406802997563979e-07 -3.287877438480969e-08 -4.505538245767572e-07 -4.488398527516515e-08 -6.392305470185499e-07 1.2309743189080205e-05 -1.1897701167086503e-07 4.468422201777924e-08 6.67316147062684e-09 1.654296455001801e-07 -7.808332460757321e-08 1.2864977810772665e-07 1.52413909365878e-06
PC15 -1.9438322772125307e-06 -7.122330707075475e-07 6.973977218495645e-08 -2.841897847531912e-08 1.6735920714588966e-08 8.554445973684018e-08 -1.1069210534996617e-07 -5.551320664709276e-07 -4.6572358232682146e-07 4.587629961493031e-07 2.1133958040493344e-07 3.9046699366355695e-07 -5.193665122158998e-07 9.934320837714127e-07 -1.1897701167086527e-07 1.1642811120151246e-05 3.8285329087083636e-07 -6.678445581879166e-07 -1.0476351723522773e-07 -1.2675408649708416e-07 1.0873566531236523e-07 -2.208339224039715e-06
PC16 1.186803817374662e-06 -6.395394169235228e-07 1.0176042691954753e-07 3.0199177605562153e-07 6.107617826539507e-08 -6.594527362838889e-08 -9.537099024884591e-08 1.4119436902876236e-07 4.021752309321671e-07 4.004143937265574e-07 -3.4922115361144624e-07 2.4848160941121673e-07 2.103561330726375e-07 1.9878010316793565e-07 4.468422201777915e-08 3.8285329087083647e-07 1.1912162322298491e-05 -3.949189714622917e-07 -3.1168281153898517e-09 -6.480671227953076e-07 -2.0745758817004606e-07 -1.1172353971970352e-06
PC17 -1.6138761658543513e-06 2.2988753887807498e-07 7.442973013365911e-07 -3.6596817588960566e-07 -6.307066820899283e-08 7.66110238253711e-07 2.751981592211891e-07 -4.158362259212888e-07 1.0291724047337805e-07 4.335240535927362e-07 8.047197945975516e-08 4.629106197905765e-07 -1.5207755063226775e-07 1.9345959134439291e-07 6.673161470626615e-09 -6.678445581879164e-07 -3.949189714622916e-07 1.0739825195619384e-05 3.6532856690427886e-07 -1.6464489992408717e-07 1.1846798126412504e-07 -5.742697694696466e-07
PC18 -6.974423397465153e-07 2.9544043195337216e-08 1.4096048295241103e-07 -5.287435187707426e-07 -4.752309510370393e-07 -1.9112646953644542e-07 -4.3761309750739266e-07 6.955735354680973e-08 -7.753201972288255e-07 -5.522524231268239e-07 1.5539767006036544e-07 4.2448541851675304e-08 -1.6107706128371307e-07 -9.306603003049954e-08 1.654296455001801e-07 -1.0476351723522783e-07 -3.1168281153899833e-09 3.6532856690427876e-07 1.0746367904899705e-05 -2.404726851577603e-07 6.47928368689386e-08 -1.1039326206605223e-06
PC19 1.0858521378031225e-06 1.9170044221588177e-07 -4.624307139803873e-07 4.273144519842212e-07 -1.2206442159286286e-07 2.0474156376606197e-07 -2.3772902053386397e-07 5.3188022042929436e-08 -2.717581279926518e-07 -2.7991711609999515e-07 4.521272001299022e-07 6.553899551396565e-07 -1.6613278179473104e-07 1.5124964772734797e-08 -7.8083324607573e-08 -1.2675408649708424e-07 -6.480671227953082e-07 -1.646448999240872e-07 -2.404726851577604e-07 1.0901632731284668e-05 5.836214259408718e-07 -1.5900285680138468e-06
PC20 -7.978234867500205e-07 2.2456653931906256e-08 -2.8780494957187183e-07 1.1066469378146491e-07 9.222290255576097e-08 -1.299612890082056e-07 -5.351434846523833e-07 -4.883046379628042e-07 1.260426023873691e-07 -7.452135944860121e-07 9.995669507043303e-08 2.4062675160741413e-07 -6.070900373311948e-07 1.8819391670105326e-07 1.2864977810772652e-07 1.0873566531236507e-07 -2.0745758817004678e-07 1.1846798126412528e-07 6.479283686893872e-08 5.836214259408714e-07 1.0119041790820573e-05 1.1258739330923798e-06
proband -1.0465305049619502e-05 1.8692493179507732e-06 3.7994921760086747e-06 -4.322551898932359e-06 -1.2403060347423717e-06 -6.57078871035308e-07 1.4191424611482025e-06 -1.2147057850382643e-08 8.305782607822764e-07 1.439081357067162e-06 -3.128602949422069e-06 -1.1587796026742225e-07 -2.6522775301811687e-07 -1.2162722079310292e-06 1.5241390936587811e-06 -2.2083392240397175e-06 -1.1172353971970328e-06 -5.74269769469647e-07 -1.103932620660524e-06 -1.5900285680138493e-06 1.1258739330923786e-06 0.000532230864314421
