 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0005293022899245815 -2.323547956259338e-07 -2.4146528737892847e-05 1.303018784391118e-06 -2.0401907450191707e-07 2.1922078338146436e-06 2.6292187475607003e-06 8.532873373060713e-07 4.163065915830962e-07 1.6312474927639683e-06 -4.310772451102388e-07 1.646477873728435e-06 -2.404818292853735e-07 -8.978488629656678e-07 -1.6416695699485498e-06 -1.7616374595246764e-06 7.990451909566443e-07 -2.5254942663412255e-06 -9.718493104915998e-07 1.1728619420534599e-06 -1.5622343866572625e-06 -8.247669141391848e-06 -1.8733473895959785e-05 6.452574029504535e-06 8.053553419426707e-05 -5.5240375712507167e-05 -3.79816563220419e-05 4.5383382423825865e-05
PC1 -2.3235479562593373e-07 1.855698316960244e-06 -1.536620173900789e-06 -2.773931216778868e-07 -1.1467162017772147e-07 -2.4480769190401277e-07 1.1740765043413751e-07 1.9522684701889296e-08 3.225658155336323e-08 5.1270747466428604e-08 1.0605932932007087e-07 3.158212551518611e-08 5.95517149963099e-07 -1.2754511271483443e-07 -2.633243686757649e-07 -7.039660479739322e-07 -6.477656184271789e-07 2.852890279973731e-07 5.380353506409438e-08 1.7034554750756642e-07 5.9296190985164173e-08 4.5250621094970396e-07 1.189795345086462e-06 2.337389220047909e-06 -6.264404343647535e-07 3.636498475991529e-06 -3.8105957904894586e-06 -4.795838945302914e-07
PC2 -2.414652873789283e-05 -1.53662017390079e-06 4.59434387060517e-05 8.888549944275071e-07 1.408507820331866e-06 -6.250248170352242e-07 -3.017375504659098e-07 -7.706223654820096e-07 1.1054854428617457e-06 -1.4027859119047376e-07 -1.1868193367164041e-07 -2.735238704339772e-07 -1.320961692177181e-06 8.628475429143646e-07 -1.2499902152967922e-06 -6.09310754398301e-08 8.467887335953813e-08 6.111616786834505e-07 1.1718472208538038e-07 -7.305225633419018e-07 -3.7240251293885485e-07 3.40566801054617e-06 1.5752142060398682e-06 -4.66508081069056e-06 -1.707785140783847e-05 3.6743485539395446e-06 2.2196349144441076e-05 2.1578411345921216e-06
PC3 1.3030187843911185e-06 -2.773931216778867e-07 8.888549944275075e-07 3.779439775548376e-06 2.1263111391827883e-07 1.179380483584426e-06 2.161494091429173e-08 5.729196467564029e-07 -1.671921483521473e-07 -1.0190405407953838e-06 -2.0465537892507526e-08 4.761905740520847e-07 7.118093234892631e-08 -7.083658068684596e-07 9.874377976341819e-08 -5.132966122253816e-08 2.647750652111732e-07 -4.992903862215426e-07 -5.519708933055052e-07 4.795375593170277e-07 1.1883495933449884e-07 -1.095985749344096e-06 -3.100490202153223e-06 -1.8410192271557584e-06 1.05617918294551e-06 -2.204278276640316e-06 -3.5377022021628495e-06 1.4773214718459088e-06
PC4 -2.0401907450191506e-07 -1.146716201777215e-07 1.4085078203318653e-06 2.1263111391827899e-07 7.05228700099493e-06 1.7974934670705806e-06 -3.1792985521693884e-07 2.1067299688777818e-07 -1.2841540333550645e-06 3.8911447851232265e-07 2.799357078369909e-07 2.753204073129772e-07 -8.914189559802089e-07 -6.090737686776256e-07 -6.251994334226665e-08 -7.506717206572114e-08 1.1258907018712343e-07 1.1580455425508168e-07 -5.120041045953901e-07 -1.812425619404517e-07 1.0551907628073629e-07 -6.456075973712776e-07 -4.588641403931601e-06 -2.5507240680136623e-06 7.113385322288884e-06 3.605835359836673e-06 -5.2250978632783915e-06 1.0066983090201815e-05
PC5 2.1922078338146436e-06 -2.448076919040128e-07 -6.250248170352227e-07 1.1793804835844266e-06 1.79749346707058e-06 1.4786477053275342e-05 3.3919010897869647e-07 1.1208518072405746e-06 -9.178100198096509e-07 -6.261872835024843e-07 -5.491950891619066e-07 -1.001925546575584e-06 4.156195802629213e-07 -1.4015930184721048e-06 4.623542341171604e-07 1.2906011018322016e-07 7.063920232205947e-08 7.386414084749845e-07 -2.7306261336704636e-07 3.20135596743818e-07 -9.410085448015997e-08 -1.0371125517913313e-06 1.7716955736409912e-06 -3.6508845865126216e-06 1.51294189500548e-06 -8.463371463897619e-06 -8.69557721813083e-07 1.4411312081244676e-05
PC6 2.6292187475607008e-06 1.1740765043413748e-07 -3.017375504659087e-07 2.161494091429179e-08 -3.1792985521693905e-07 3.391901089786963e-07 1.427025017487489e-05 -1.7585400593579374e-07 1.9371957866375026e-07 3.279928482348298e-07 3.295173466650678e-08 -4.06082080851582e-07 -1.586733442689233e-07 -2.2050753824413112e-07 -2.9018308872346603e-07 -2.1201119901168076e-07 -8.787264388886806e-08 2.645707826573347e-07 -3.6736218116057166e-07 -2.517052542600126e-07 -4.826851715938395e-07 2.077635238974423e-06 -3.2182583932560906e-06 -5.5008112538712886e-06 -1.5412565191820362e-06 7.430943919986225e-06 1.1698504799871268e-05 4.180756724735218e-06
PC7 8.532873373060704e-07 1.9522684701889237e-08 -7.706223654820098e-07 5.729196467564032e-07 2.1067299688777794e-07 1.120851807240575e-06 -1.7585400593579366e-07 1.2223987389043422e-05 1.0121614564250655e-06 -2.66484733635058e-07 -5.948182848089511e-08 1.4280144695642622e-06 3.7403858341164507e-07 3.0806511989179425e-07 -4.232693126760998e-07 -5.032403115563391e-07 -9.164628793411894e-09 -4.986899066858625e-07 6.74786851765768e-08 1.3804315971624548e-07 -4.223860413289376e-07 4.298073548553071e-06 -3.449075015949563e-06 -5.216535325558109e-06 6.094357170832102e-06 -2.9280747096016293e-06 2.412791734475832e-06 -7.776892718748654e-06
PC8 4.1630659158309724e-07 3.2256581553363036e-08 1.1054854428617452e-06 -1.671921483521476e-07 -1.2841540333550643e-06 -9.178100198096507e-07 1.9371957866374986e-07 1.012161456425065e-06 1.3772165545777888e-05 4.260106981130238e-07 4.993454199903586e-07 -8.446396379074108e-07 2.0551633904794872e-07 -1.433579437144842e-07 -4.992375936784348e-07 -4.61956081740932e-07 4.360166833274183e-07 1.464241640773939e-07 -8.009912839487185e-07 -1.8921315995694824e-07 1.225071596753752e-07 -8.117850192166165e-07 4.8847367776597894e-06 1.0159758510164317e-06 1.1684904712989808e-06 -3.206586195777138e-06 -7.491898437997251e-06 4.200546068031198e-06
PC9 1.6312474927639687e-06 5.1270747466428604e-08 -1.4027859119047456e-07 -1.0190405407953843e-06 3.8911447851232297e-07 -6.261872835024847e-07 3.279928482348296e-07 -2.664847336350575e-07 4.2601069811302356e-07 1.1572259285098358e-05 -3.0414478064254744e-07 -3.3841870965680655e-08 -4.384408697683812e-07 1.0969092034564003e-07 -9.149166360760021e-07 3.165693738759087e-07 2.3475262986014818e-07 5.715591257563192e-07 -3.950267326225767e-07 -2.3044222207614072e-07 -7.351798615267059e-07 1.2861060361166174e-07 2.363808241594829e-06 -4.4193893057181154e-06 -1.0879445423642584e-05 8.870496966739697e-06 8.390988663662725e-06 6.524769676530513e-06
