 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.000805679072405446 -2.033194455609506e-07 -2.450104208404099e-05 1.798089843640297e-06 1.6335441778053362e-06 5.030238682544705e-07 2.0841006734858576e-06 1.95273682742011e-06 -7.863554870853735e-07 2.052210875789089e-06 -1.0813610088910348e-06 3.9003909452272464e-07 -2.4840173189086093e-07 -1.914220351861339e-06 -1.486717906078614e-06 -1.5229712405331195e-06 1.8256726816642185e-06 -1.6608528500316597e-06 -1.2478372986208556e-06 6.435350532581434e-07 -8.157867281333247e-07 -4.8640716008192046e-06 -1.1535451615476272e-05 -6.857529499826572e-07 0.00010127511705701685 -0.00010008526562565086 -5.9595810661995934e-05 8.30637898740822e-05
PC1 -2.0331944556094952e-07 2.687810565820642e-06 -1.5711681403012775e-06 -4.176760973021353e-07 -5.566696970999215e-08 -2.441593827992775e-07 6.11693067321396e-08 8.547061517621101e-08 7.102986622445776e-08 3.620791998309987e-09 1.4997564883453494e-07 -1.4601892614090846e-08 6.692535467821423e-07 -1.9763334876557625e-07 -2.742854910574399e-07 -7.290148098852537e-07 -6.61120199784975e-07 2.6747552961527265e-07 7.128678435624559e-08 1.7342394718985502e-07 5.56795649211249e-08 4.032730820561002e-07 7.829323954081692e-07 3.7373897631548967e-06 -7.880492889401871e-07 5.934164829010905e-06 -5.999766547718009e-06 -3.612268816438156e-07
PC2 -2.4501042084040976e-05 -1.571168140301278e-06 4.9375017820170484e-05 9.158040988310773e-07 1.4273003898653019e-06 -6.158388548476e-07 -5.101888367848725e-07 -4.3599491771395324e-07 8.523630237709601e-07 -4.6744590627738047e-07 1.171453711858466e-07 -1.6724342133538812e-07 -1.0183487890596312e-06 7.745132033661386e-07 -9.513233862247206e-07 7.288840584482587e-08 1.0305135216212432e-07 6.841714016702516e-07 1.868095570093425e-07 -1.511389815064894e-07 -2.0969199965728218e-07 -2.976402648187558e-07 -1.3845989224123991e-06 -1.0492797085630863e-06 -8.490512976680626e-06 6.740222280205744e-06 1.9790904597541352e-05 -1.3088927592248518e-06
PC3 1.7980898436402969e-06 -4.176760973021354e-07 9.158040988310769e-07 5.189626032539781e-06 1.4465592939736386e-07 1.256062669193227e-06 -4.208114792145755e-08 4.986921966626406e-07 -1.931754710021965e-07 -1.0409089260566598e-06 -3.361021384128373e-08 4.517126830807193e-07 7.875194772367394e-08 -7.288993639009351e-07 1.3235420089800578e-07 -1.295353743929591e-10 2.435650246284214e-07 -3.7093451816459606e-07 -5.849151602947327e-07 4.802652699554101e-07 1.507748131725858e-07 -1.4546927384203447e-06 -3.6930448413426786e-06 -2.8543244458404693e-06 1.6639780224750516e-06 -3.968955714808433e-06 -4.478437510912713e-06 1.716142795456869e-06
PC4 1.6335441778053345e-06 -5.5666969709992425e-08 1.4273003898653038e-06 1.4465592939736394e-07 9.714263923095733e-06 1.6463285976888458e-06 -4.557645542666188e-07 1.957150212583809e-07 -1.3285484679596377e-06 4.919345098679562e-07 4.1695789677695726e-07 2.97613296139013e-07 -1.0057545895312759e-06 -7.157564893360022e-07 9.900872551518275e-08 -3.7262753038746673e-08 1.56477709586646e-07 -4.689615704880341e-08 -4.481467144459956e-07 -1.352106773180189e-07 7.0420006362154e-08 -4.1196482212177623e-10 -7.278607182283426e-06 -2.3281923090477434e-06 1.1339880238277991e-05 4.28710007382126e-06 -6.716137878785803e-06 7.307232644010887e-06
PC5 5.030238682544689e-07 -2.4415938279927757e-07 -6.158388548475992e-07 1.2560626691932266e-06 1.6463285976888463e-06 1.7023309656031644e-05 3.8190789926594443e-07 9.651152607696607e-07 -6.073674809372065e-07 -5.052292299786182e-07 -2.543124394874798e-07 -9.347932164970739e-07 7.085500315561837e-07 -1.1988495568602745e-06 3.4548942989059363e-07 6.544238494707015e-08 -6.935391854604583e-08 8.646893641508125e-07 -1.8913875452737578e-07 1.297363972513883e-07 -2.278599983573667e-07 -1.6972843188606745e-07 2.519112166818535e-07 -2.7102447621463735e-06 2.1498451921290257e-06 -7.826923221325536e-06 -7.798305481581246e-07 1.1496784053282353e-05
PC6 2.0841006734858597e-06 6.116930673213954e-08 -5.101888367848724e-07 -4.208114792145757e-08 -4.557645542666188e-07 3.819078992659446e-07 1.594942470946349e-05 2.8657791401718967e-09 1.4601721068384247e-07 2.544502945105834e-07 1.1228865299934473e-07 -4.084748156607983e-07 -7.647369398058405e-08 -1.291132753015028e-07 -3.037232065165228e-07 -2.1349457221808428e-07 -5.0922654628786876e-08 2.8937235940367974e-07 -3.598460092810911e-07 -3.4490211823498873e-07 -6.125937039100632e-07 9.63931252624209e-07 -3.864971309438395e-06 -6.387301321768029e-06 -2.379921453710738e-06 7.251441163493559e-06 1.3883658500486866e-05 5.258698256118144e-06
PC7 1.95273682742011e-06 8.547061517621111e-08 -4.3599491771395277e-07 4.986921966626407e-07 1.9571502125838115e-07 9.651152607696611e-07 2.8657791401717003e-09 1.363282716460751e-05 9.587358520024982e-07 -3.4274893380263075e-07 -1.4211444340535865e-07 1.1294839472940139e-06 3.317615742670651e-07 1.4256892622974586e-07 -3.4397745574260513e-07 -4.199702334798615e-07 6.517906791981392e-08 -4.642784413681631e-07 1.104344578718102e-07 -7.318147903845461e-11 -4.2752355338348964e-07 2.796884880741154e-06 -2.6761170684159044e-06 -4.993118421835108e-06 5.746166248020765e-06 -1.882603182070695e-06 3.292129582668511e-06 -6.843699584117423e-06
PC8 -7.863554870853726e-07 7.10298662244579e-08 8.5236302377096e-07 -1.9317547100219648e-07 -1.3285484679596369e-06 -6.07367480937206e-07 1.46017210683842e-07 9.587358520024986e-07 1.5060481437115329e-05 3.5314461294842517e-07 3.301795620817921e-07 -8.474305700250596e-07 3.49601767479198e-07 -1.1447378162665934e-07 -5.442141003201821e-07 -4.0723440767257674e-07 3.2750220772231174e-07 8.664652581886776e-08 -8.179439625993576e-07 -2.592300505900252e-07 3.442371938250444e-08 2.9236700979408663e-07 5.101733490937679e-06 6.258436964193834e-07 -2.1135258146947496e-06 -5.266850697017516e-06 -6.491737474144215e-06 4.345119013821127e-06
PC9 2.052210875789088e-06 3.6207919983098116e-09 -4.674459062773797e-07 -1.0409089260566596e-06 4.919345098679561e-07 -5.052292299786177e-07 2.5445029451058343e-07 -3.427489338026305e-07 3.531446129484253e-07 1.3100589143823228e-05 -1.47479514598898e-07 -3.4555841612997705e-08 -3.8348231673329815e-07 9.364287718341202e-08 -9.213526199893012e-07 3.553533065878863e-07 4.739472146593549e-07 4.784848578967194e-07 -5.998216770479894e-07 -3.552990058094655e-07 -7.359772038332164e-07 7.499291140807748e-07 8.918088557973007e-07 -5.037677669654725e-06 -9.35525698356523e-06 1.0459697110881176e-05 9.555829614435555e-06 5.482141390328924e-06
PC10 -1.0813610088910388e-06 1.499756488345349e-07 1.1714537118584704e-07 -3.3610213841283724e-08 4.1695789677695705e-07 -2.543124394874801e-07 1.1228865299934475e-07 -1.4211444340535835e-07 3.301795620817921e-07 -1.474795145988977e-07 1.3081183797757966e-05 -4.6815874599570695e-07 -4.2449320477715876e-08 -3.143992679193734e-07 -4.270404252117596e-08 1.2412659751502462e-07 -3.7075087257607705e-07 1.271136523382025e-07 2.3898075673283557e-07 4.413379148262669e-07 1.0425645744908041e-07 1.5303745895881593e-07 -4.4136130444558755e-06 -3.34994620925257e-06 -3.3082036737379224e-06 -2.129950753192696e-06 3.959674455333269e-06 -1.1364903757442093e-06
PC11 3.9003909452272347e-07 -1.4601892614090884e-08 -1.6724342133538828e-07 4.5171268308071923e-07 2.976132961390133e-07 -9.347932164970733e-07 -4.084748156607985e-07 1.129483947294014e-06 -8.474305700250601e-07 -3.455584161299801e-08 -4.68158745995707e-07 1.2831475556890226e-05 4.747071057267915e-08 -9.970101567806477e-08 -3.309407837159726e-07 2.8740031765295205e-07 2.902645975770912e-07 3.939343567938308e-07 2.4498175663264982e-08 6.587951661019992e-07 2.942761509679791e-07 1.8147090302552234e-06 -1.964022917506198e-06 1.537382442874856e-06 2.7457541585819616e-06 -2.010484219767634e-06 -8.121167938041073e-06 -3.526020056171344e-06
PC12 -2.4840173189085754e-07 6.692535467821423e-07 -1.0183487890596319e-06 7.875194772367392e-08 -1.0057545895312755e-06 7.085500315561846e-07 -7.647369398058421e-08 3.317615742670651e-07 3.496017674791976e-07 -3.8348231673329826e-07 -4.244932047771593e-08 4.7470710572679084e-08 1.173504403419697e-05 -3.1585138691092903e-08 -7.336494510194834e-08 -4.74673288644502e-07 2.1070153388279648e-07 -1.29283707443517e-07 -1.724061510733859e-07 -1.393037876850694e-07 -5.915222027073512e-07 -4.504643878335498e-07 -5.070548773673436e-06 -4.0758766937761753e-07 1.2393587319688194e-05 2.448458327213972e-06 -4.747159671661183e-06 3.7022453034943094e-06
PC13 -1.91422035186134e-06 -1.9763334876557622e-07 7.74513203366138e-07 -7.288993639009353e-07 -7.157564893360023e-07 -1.1988495568602742e-06 -1.291132753015027e-07 1.4256892622974565e-07 -1.1447378162665943e-07 9.364287718341207e-08 -3.143992679193734e-07 -9.970101567806471e-08 -3.158513869109283e-08 1.200110423272494e-05 -7.235612740243122e-07 1.0252420526400135e-06 2.1594794916790326e-07 8.97387288180826e-08 -1.4613024735469899e-07 1.591743944164934e-08 1.6112597240429284e-07 7.306904482063708e-07 4.1887839408049644e-06 -3.205255401969538e-06 -1.2410869858466801e-05 -3.302297617509031e-06 2.491866854518213e-06 1.3102282964318273e-06
PC14 -1.4867179060786161e-06 -2.7428549105744006e-07 -9.513233862247217e-07 1.3235420089800557e-07 9.900872551518265e-08 3.45489429890594e-07 -3.0372320651652255e-07 -3.439774557426051e-07 -5.442141003201824e-07 -9.21352619989302e-07 -4.270404252117565e-08 -3.3094078371597244e-07 -7.336494510194839e-08 -7.235612740243129e-07 1.2558859963160062e-05 -8.574008174593365e-08 -1.2579780108949699e-08 -6.683967357817744e-09 1.1974045090394697e-07 -2.4693861491914422e-08 1.709451899192666e-07 2.877363421938208e-06 -8.953803265154401e-07 3.1402192191976932e-06 3.3285589515842868e-06 -8.134072082331313e-07 -5.989796140958944e-06 -1.149969592314817e-05
PC15 -1.5229712405331227e-06 -7.290148098852534e-07 7.288840584482513e-08 -1.2953537439332258e-10 -3.726275303874666e-08 6.544238494707011e-08 -2.1349457221808436e-07 -4.199702334798618e-07 -4.072344076725763e-07 3.553533065878867e-07 1.2412659751502494e-07 2.8740031765295184e-07 -4.7467328864450193e-07 1.025242052640013e-06 -8.574008174593372e-08 1.1953718120999954e-05 3.5270556208958504e-07 -7.244177482019382e-07 -1.214700432363956e-07 -8.919473669524038e-08 5.688435654177519e-08 -3.1179556621891445e-06 3.9508243442581584e-06 2.188073817650914e-06 1.3292755951937415e-05 -1.0776787859677958e-05 -4.57324342798026e-06 -5.517257780499575e-06
PC16 1.825672681664217e-06 -6.611201997849751e-07 1.0305135216212444e-07 2.435650246284216e-07 1.5647770958664608e-07 -6.935391854604555e-08 -5.09226546287867e-08 6.517906791981408e-08 3.2750220772231206e-07 4.739472146593548e-07 -3.7075087257607727e-07 2.902645975770913e-07 2.1070153388279635e-07 2.1594794916790284e-07 -1.2579780108949156e-08 3.5270556208958563e-07 1.2076587821910467e-05 -3.832392068117922e-07 5.4111119402801934e-08 -6.997295756936777e-07 -2.7325406051998595e-07 -2.795928220908011e-06 1.460556329265599e-06 -1.3842004501750404e-08 4.926697342116074e-06 -4.003541594603627e-06 -2.8869706303522548e-06 1.0570828540566012e-05
PC17 -1.660852850031659e-06 2.6747552961527265e-07 6.841714016702517e-07 -3.709345181645956e-07 -4.689615704880375e-08 8.646893641508125e-07 2.8937235940367963e-07 -4.642784413681628e-07 8.664652581886821e-08 4.784848578967187e-07 1.2711365233820243e-07 3.9393435679383076e-07 -1.2928370744351712e-07 8.973872881808258e-08 -6.68396735781781e-09 -7.244177482019383e-07 -3.832392068117923e-07 1.0866006150046573e-05 4.080023285458926e-07 -1.5342614881328297e-07 8.590839258108289e-08 -1.363223951063307e-06 3.837556561142482e-06 -1.215529716059144e-06 1.0007874278115675e-08 -1.5294297405241247e-06 2.5055394678147e-06 8.960262320298611e-07
PC18 -1.2478372986208556e-06 7.128678435624564e-08 1.868095570093419e-07 -5.84915160294733e-07 -4.4814671444599587e-07 -1.891387545273764e-07 -3.5984600928109123e-07 1.1043445787180965e-07 -8.179439625993574e-07 -5.998216770479894e-07 2.3898075673283536e-07 2.449817566326494e-08 -1.7240615107338575e-07 -1.4613024735469912e-07 1.1974045090394674e-07 -1.214700432363956e-07 5.411111940280189e-08 4.080023285458929e-07 1.1054938028357405e-05 -3.3672396571708517e-07 1.1383492931446266e-07 -2.9070329785469447e-06 -1.2290864871037076e-06 1.4480126948731854e-07 1.9236996010657887e-06 9.17247331720884e-06 3.2009746269230914e-06 -1.148483544899219e-06
PC19 6.435350532581428e-07 1.7342394718985462e-07 -1.5113898150648904e-07 4.802652699554104e-07 -1.3521067731801886e-07 1.2973639725138842e-07 -3.4490211823498873e-07 -7.318147903867425e-11 -2.5923005059002557e-07 -3.552990058094655e-07 4.413379148262668e-07 6.587951661019988e-07 -1.393037876850698e-07 1.591743944164939e-08 -2.4693861491914332e-08 -8.919473669524043e-08 -6.997295756936773e-07 -1.5342614881328273e-07 -3.367239657170852e-07 1.0993193870224907e-05 5.460326474087671e-07 -9.110211170462128e-07 1.6307552731312107e-06 1.9054935762691052e-07 4.012923722497293e-07 -3.655338634875067e-06 -2.1367744364366747e-06 -4.445647101121567e-06
PC20 -8.157867281333245e-07 5.567956492112473e-08 -2.096919996572825e-07 1.5077481317258615e-07 7.042000636215383e-08 -2.2785999835736685e-07 -6.125937039100629e-07 -4.2752355338348996e-07 3.442371938250455e-08 -7.359772038332166e-07 1.0425645744908046e-07 2.9427615096797943e-07 -5.915222027073516e-07 1.6112597240429265e-07 1.7094518991926678e-07 5.688435654177545e-08 -2.7325406051998574e-07 8.590839258108253e-08 1.1383492931446254e-07 5.460326474087668e-07 1.0201281636947165e-05 1.6310618156105126e-06 2.3120032817358985e-07 1.6505347115997221e-06 -5.14388010783668e-06 3.925396839033459e-06 -8.778390324647689e-07 -6.051299323091741e-06
proband -4.864071600819204e-06 4.0327308205609756e-07 -2.9764026481875053e-07 -1.4546927384203434e-06 -4.119648221229864e-10 -1.697284318860638e-07 9.63931252624215e-07 2.7968848807411518e-06 2.923670097940888e-07 7.499291140807735e-07 1.530374589588223e-07 1.8147090302552202e-06 -4.504643878335487e-07 7.306904482063701e-07 2.8773634219382037e-06 -3.117955662189147e-06 -2.7959282209080135e-06 -1.3632239510633065e-06 -2.907032978546945e-06 -9.110211170462122e-07 1.6310618156105096e-06 0.000818058456291156 -0.00038801607706262026 -0.00040884871289412124 -2.5505279219423794e-05 -2.1135010211505673e-05 -3.608932307282885e-06 2.842788129403732e-05
paternal -1.1535451615476272e-05 7.829323954081736e-07 -1.3845989224124072e-06 -3.693044841342673e-06 -7.278607182283435e-06 2.519112166818544e-07 -3.864971309438389e-06 -2.676117068415898e-06 5.1017334909376756e-06 8.918088557973066e-07 -4.4136130444558976e-06 -1.9640229175061977e-06 -5.070548773673432e-06 4.188783940804963e-06 -8.953803265154362e-07 3.950824344258153e-06 1.460556329265591e-06 3.837556561142478e-06 -1.2290864871037112e-06 1.6307552731312113e-06 2.3120032817359933e-07 -0.0003880160770626202 0.0020319674381107326 0.00043986027144297355 -0.001648633741663582 -0.0011222676563114016 -6.558341186391194e-05 -0.00011187472815438564
maternal -6.857529499826602e-07 3.737389763154902e-06 -1.049279708563095e-06 -2.854324445840461e-06 -2.328192309047737e-06 -2.710244762146371e-06 -6.387301321768037e-06 -4.9931184218351e-06 6.258436964193795e-07 -5.037677669654721e-06 -3.3499462092525705e-06 1.5373824428748636e-06 -4.0758766937762044e-07 -3.2052554019695363e-06 3.140219219197707e-06 2.1880738176509114e-06 -1.3842004501749579e-08 -1.2155297160591484e-06 1.4480126948731356e-07 1.9054935762691854e-07 1.650534711599722e-06 -0.0004088487128941208 0.00043986027144297333 0.0016248674349970355 0.0002531504682944845 -0.00040760238165815996 -0.0012011994272380913 -0.0008620514735925999
gpp 0.0001012751170570168 -7.880492889401869e-07 -8.490512976680624e-06 1.663978022475049e-06 1.1339880238278005e-05 2.1498451921290317e-06 -2.3799214537107497e-06 5.746166248020748e-06 -2.113525814694746e-06 -9.355256983565225e-06 -3.3082036737379004e-06 2.745754158581957e-06 1.2393587319688187e-05 -1.241086985846679e-05 3.3285589515842885e-06 1.3292755951937422e-05 4.9266973421160804e-06 1.0007874278114372e-08 1.9236996010657904e-06 4.012923722497317e-07 -5.143880107836687e-06 -2.5505279219423543e-05 -0.001648633741663582 0.0002531504682944841 0.005128957154064765 -0.0007000920272199494 -0.0007647522921413928 -0.0005210834040299998
