 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007666628169472941 -1.8512876391073876e-08 -2.220452080184356e-05 1.7426807944620843e-06 1.223280672328107e-06 3.6642530867807736e-08 2.152955439663131e-06 2.1439398900227657e-06 -5.294610292219431e-07 2.489038912576326e-06 -1.1715797362232062e-06 2.2895829752832997e-07 -5.145665581828285e-07 -1.961964964442402e-06 -1.4354075184670203e-06 -1.781919337885095e-06 1.1017113661264185e-06 -1.4176487975664449e-06 -7.214899086360982e-07 8.986781288506237e-07 -6.85192677531628e-07 -1.0070505240289766e-05
PC1 -1.851287639107396e-08 2.5266626944033853e-06 -1.5519488299821086e-06 -3.64057080500939e-07 -6.263476842946288e-08 -2.9781506289129644e-07 6.510934217168555e-08 1.0336226225264272e-07 5.565363350608771e-08 -2.2300175162665852e-08 1.713847704283836e-07 -1.1273092194637897e-08 6.098585367996781e-07 -1.4992576953049618e-07 -2.5589805400854856e-07 -7.037928972533144e-07 -6.131839830247278e-07 2.229631584627701e-07 2.9777793214134307e-08 1.8414333665419402e-07 2.0694347171862364e-08 1.7261728371828246e-06
PC2 -2.2204520801843565e-05 -1.5519488299821092e-06 4.698681260306359e-05 8.332541822630887e-07 1.317684422997559e-06 -5.196114259192282e-07 -4.6368813507216906e-07 -4.755804991126172e-07 1.1087769755136949e-06 -3.380626172220146e-07 2.2070104533759812e-08 2.7794556411154685e-08 -9.754332293449016e-07 8.438325326103291e-07 -9.930095809353235e-07 3.579605760987363e-08 1.5497785471696585e-07 7.650382508690412e-07 1.3784171805452984e-07 -4.4886583199871467e-07 -2.553731737807607e-07 3.048935354616683e-06
PC3 1.7426807944620834e-06 -3.640570805009392e-07 8.33254182263089e-07 4.9299956072396325e-06 1.4938290484176165e-07 1.1807761946018074e-06 9.779861133303856e-09 4.65507035369944e-07 -2.532747852499952e-07 -9.541956974263482e-07 -6.730177935127861e-08 4.3459752850325273e-07 4.64788549757533e-08 -7.315496354803225e-07 8.39265213719478e-08 -1.6824296559918703e-08 2.860287584520142e-07 -3.471737863344803e-07 -5.146096150594646e-07 4.125620296409522e-07 1.0691089818655736e-07 -4.098099232202275e-06
PC4 1.223280672328106e-06 -6.263476842946289e-08 1.31768442299756e-06 1.4938290484176155e-07 9.174007432376682e-06 1.5694873396214716e-06 -4.188298993933537e-07 2.474453404782031e-07 -1.2739308604882973e-06 4.699493861732015e-07 3.878291650681375e-07 2.4391519262019123e-07 -1.035600234550479e-06 -6.50948214541603e-07 6.8438005342686e-08 1.7964882200366578e-08 6.377950857480493e-08 -7.630235154173879e-08 -4.4714116843231743e-07 -1.1601373004640706e-07 9.235242749377042e-08 -1.1715802364278584e-06
PC5 3.6642530867805545e-08 -2.978150628912966e-07 -5.196114259192286e-07 1.1807761946018074e-06 1.5694873396214724e-06 1.6404672454003272e-05 3.7234939181149963e-07 9.268076889869772e-07 -7.200858768640331e-07 -5.720406863037486e-07 -3.6881372496541913e-07 -8.51481131385896e-07 5.7605068184514e-07 -1.1729849219004471e-06 4.774145922846153e-07 6.425506273431798e-08 -8.282942743479803e-08 7.558907655401407e-07 -1.7756156699408297e-07 1.6891181162862558e-07 -1.428836524608725e-07 -7.597848767083599e-07
PC6 2.1529554396631304e-06 6.510934217168539e-08 -4.636881350721688e-07 9.779861133303962e-09 -4.188298993933538e-07 3.723493918115001e-07 1.536531064102131e-05 -5.601327232243321e-08 2.992884611956098e-07 1.835631822804978e-07 1.1739422921435432e-07 -3.6326657710551814e-07 -2.1967777840880424e-08 -1.6630350475505566e-07 -1.9214661259132834e-07 -1.1092732281955095e-07 -6.976757636493401e-08 2.705550432803186e-07 -4.231366088161636e-07 -2.3296389926230564e-07 -5.311155775666265e-07 1.1834867935817024e-06
PC7 2.1439398900227665e-06 1.0336226225264268e-07 -4.755804991126171e-07 4.655070353699439e-07 2.4744534047820356e-07 9.268076889869773e-07 -5.601327232243353e-08 1.3083434877335468e-05 9.215447119340226e-07 -2.545800687151208e-07 -1.4985778444141457e-07 1.1877693503962686e-06 3.9852482827567533e-07 2.491129896778241e-07 -3.1965752969423125e-07 -4.94819879384069e-07 1.2749463649004005e-07 -3.969318795590843e-07 5.942035169087528e-08 4.961914560071304e-08 -4.7183510143460285e-07 2.427700960446368e-07
PC8 -5.29461029221942e-07 5.565363350608756e-08 1.1087769755136949e-06 -2.5327478524999525e-07 -1.2739308604882968e-06 -7.20085876864033e-07 2.9928846119560993e-07 9.215447119340218e-07 1.452437416974871e-05 3.287868515339307e-07 3.560207995098242e-07 -7.804764186340659e-07 3.7666249889874187e-07 -1.315824470691972e-07 -4.933826343552806e-07 -4.4453115585053985e-07 3.7214661393248375e-07 9.505121809352224e-08 -7.415791072919115e-07 -2.700106915521151e-07 1.1412915561479385e-07 1.103961498815737e-06
PC9 2.489038912576325e-06 -2.230017516266577e-08 -3.3806261722201487e-07 -9.541956974263484e-07 4.699493861732013e-07 -5.72040686303749e-07 1.835631822804978e-07 -2.545800687151212e-07 3.287868515339305e-07 1.2495311342973036e-05 -2.0792769168291862e-07 -4.301839204459447e-08 -4.3254219635933166e-07 8.561079052400303e-08 -8.162794102593408e-07 4.325097438835921e-07 4.0806530324722836e-07 4.129533636216856e-07 -5.514710974302065e-07 -2.7814924990264645e-07 -7.206532072627199e-07 1.2236830590092082e-06
