 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0016214320815060874 -7.028326627998085e-06 -6.703026954847436e-05 3.471232713471565e-06 -1.781205971487159e-07 6.22147617251045e-06 1.0735961641932423e-05 3.6101759319901915e-06 1.0952222816799185e-05 -3.7651602826526674e-06 2.182390435711311e-06 2.397905334647292e-06 3.3474750713348753e-06 -7.217844382466232e-06 -1.0617861212668887e-05 -3.652303605607086e-06 1.213275318315275e-05 4.474116671539998e-07 4.1860837648453656e-06 6.729023420807088e-06 -5.414372541398339e-06 -9.087103004861083e-05
PC1 -7.0283266279978e-06 6.102389113676093e-06 -3.886281052857002e-06 -3.520101189496408e-07 -5.60276267469172e-07 -1.819813014335133e-07 8.168082322812077e-09 -3.2654381422302036e-07 3.246286019604849e-07 5.7541052078861e-08 8.877446757180571e-07 -1.343023229296879e-07 1.6793159150033568e-06 -6.345217361537848e-07 -7.357541824818264e-07 -1.8943471356330415e-06 -2.316256096114258e-06 8.589390017281134e-07 -2.1509123699377393e-07 7.226110199885028e-07 1.2303324792425048e-06 3.6779071112782067e-06
PC2 -6.703026954847455e-05 -3.8862810528569905e-06 0.000128763447930897 3.7261563816810446e-06 3.778865512978797e-06 -1.5194212885987737e-06 -8.227873762065572e-07 4.0011452213213756e-08 1.7391491252184386e-06 9.243448670491348e-07 -4.7559573935796576e-07 -3.2244704028503086e-07 -1.8431893499833703e-06 3.0192132743836347e-06 3.6916968580923118e-06 -7.374382403428331e-07 -1.9019164550761765e-06 3.226440426753871e-06 2.395328551371511e-06 -3.173793590015325e-06 -2.1934087419248027e-06 6.878416668273859e-06
PC3 3.4712327134715706e-06 -3.520101189496417e-07 3.726156381681042e-06 1.3589186462748223e-05 2.1449168376853271e-07 4.748123112667703e-06 -5.68654126584759e-07 3.644220190753875e-06 1.5674167355824773e-06 -2.0876740457052677e-06 -1.0430897616871925e-07 -6.8228573204493e-07 1.0719235000792113e-06 -3.257986318189173e-06 1.7308419666496577e-07 -1.110815099624687e-06 1.3348203693529508e-06 -1.8244052612423499e-06 -1.4805246500413518e-06 1.7435623048466164e-06 1.4176450724892875e-06 -1.7567260675224976e-05
PC4 -1.781205971487506e-07 -5.602762674691719e-07 3.778865512978798e-06 2.144916837685327e-07 2.091870914433986e-05 4.586939912920267e-06 -1.5536814650978582e-06 1.3390047420178932e-06 -3.2472887321316785e-06 5.17871661078142e-07 1.0105635136847956e-06 2.0273081159313677e-06 -4.13592320984854e-06 -1.757981956429881e-06 8.852786520399889e-07 1.254758499387963e-06 -3.370700677889765e-07 1.892472225456487e-07 -5.69179687800488e-07 -5.664569847397483e-07 -4.999286368680902e-07 -1.2948895101639417e-06
PC5 6.221476172510455e-06 -1.8198130143351448e-07 -1.5194212885987739e-06 4.748123112667702e-06 4.586939912920265e-06 4.6699571394656126e-05 1.5140649397632078e-06 7.754946023439421e-06 -1.207642176450385e-06 -2.8130027141813755e-06 8.567028748859581e-08 -1.4273672754648056e-06 8.335939713710998e-07 -4.740364120298419e-06 1.5668760729749415e-07 3.1760667675115296e-07 2.809616570598933e-07 2.0984694201494907e-06 -9.495104462516747e-08 1.3782833442484292e-06 -5.476546129226291e-07 -8.467728638709771e-06
PC6 1.0735961641932412e-05 8.168082322811132e-09 -8.227873762065529e-07 -5.686541265847584e-07 -1.5536814650978567e-06 1.5140649397632089e-06 4.24338482095966e-05 -4.0078757907482497e-07 -3.07039803395662e-07 7.890766730650239e-07 -1.6903792511436838e-06 -4.6116431546900047e-07 -9.156133966199955e-07 7.981321884402245e-07 -2.807805733893379e-07 1.4455402513879432e-06 -4.3256082578699947e-07 9.203241725419967e-07 -1.6430808291553035e-06 -3.376319935627724e-06 -1.0180880748701125e-06 4.743765245420681e-06
PC7 3.6101759319901703e-06 -3.265438142230213e-07 4.001145221321516e-08 3.6442201907538733e-06 1.3390047420178938e-06 7.75494602343942e-06 -4.0078757907482603e-07 3.727566154153581e-05 3.294716054668536e-06 -1.9575487387701993e-06 -8.234923438171808e-07 3.205453903561386e-06 3.0613051982778105e-06 4.872457963119422e-07 -5.284021264293282e-07 -1.069990552543403e-06 1.422826164570531e-06 -1.5574190778837378e-06 9.071792094650186e-07 -4.4403869819128867e-07 -1.1154942132867088e-06 -2.181563564349561e-06
PC8 1.0952222816799202e-05 3.246286019604817e-07 1.7391491252184403e-06 1.5674167355824781e-06 -3.2472887321316776e-06 -1.2076421764503843e-06 -3.0703980339566354e-07 3.2947160546685406e-06 4.3366240076516384e-05 2.9231559195945887e-08 3.477620512690053e-06 -3.6367649958736952e-06 3.276023233009514e-07 -1.5980715381525043e-06 -4.639389287050536e-07 -1.6129004955309557e-06 1.1251002587666026e-06 -1.9969334758908655e-06 -4.720615404653166e-06 5.99287486255967e-07 1.2040144753467758e-06 -8.498270715055174e-07
PC9 -3.7651602826526805e-06 5.7541052078862045e-08 9.243448670491356e-07 -2.0876740457052673e-06 5.178716610781409e-07 -2.8130027141813776e-06 7.890766730650218e-07 -1.9575487387701993e-06 2.923155919594646e-08 3.299848286193187e-05 -2.7419168460018587e-06 1.4045296104516698e-06 -1.2041011086414689e-06 3.501129863029553e-07 -2.290872375069926e-06 1.5585849838976769e-06 1.0727505531649517e-07 2.218257810389886e-06 -1.399452046607943e-06 -1.9249708568554617e-06 -2.8846425631463514e-06 4.700858189327013e-06
