 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0007990793889991863 -4.9351178699057814e-08 -2.4071202554609496e-05 1.5907645402948505e-06 1.2902715178092443e-06 -7.38534457159421e-08 2.236144835693267e-06 2.007970576102184e-06 -1.0456136002272365e-06 2.3839522054407368e-06 -1.023330058293092e-06 3.51836874996382e-07 -5.445547028975226e-07 -1.7994509588545102e-06 -1.2663075723474034e-06 -1.9125149114846992e-06 1.3101499242660086e-06 -1.7152080809442562e-06 -9.93984275968912e-07 6.592242002062718e-07 -4.458530606553933e-07 -5.796738419687621e-06 -7.416786791262548e-06 3.3797704111492643e-06
PC1 -4.935117869905776e-08 2.6703588237237313e-06 -1.5548119908702425e-06 -4.1736304783911797e-07 -6.611079559730042e-08 -2.240213200223132e-07 7.449757258806125e-08 9.061988221888774e-08 7.23114574650843e-08 3.2444873025638825e-09 1.5824283006154636e-07 -2.59816943502197e-08 6.635594093815828e-07 -1.9053553438774157e-07 -2.898472840340858e-07 -7.198171396300967e-07 -6.517904595249209e-07 2.750199761494435e-07 6.086644716763794e-08 1.7331333047415524e-07 4.277519162844224e-08 4.47617344908012e-07 2.0998277759141568e-06 1.9811697550739463e-06
PC2 -2.4071202554609486e-05 -1.5548119908702427e-06 4.9324160466437613e-05 9.435130437120143e-07 1.4592644043019626e-06 -6.045080686427854e-07 -5.878265024990199e-07 -4.4101556860559513e-07 8.867326280976667e-07 -5.356149091276356e-07 1.0107873188676139e-07 -1.2536554258384678e-07 -9.950317289250622e-07 7.590610501001323e-07 -9.185058744926844e-07 1.2207027570647437e-07 1.2210524305520455e-07 6.756004151365653e-07 1.613080382674661e-07 -1.340371690245741e-07 -2.1349895679578454e-07 -2.8183555912370204e-07 -6.023990220477502e-07 5.445800373212087e-06
PC3 1.5907645402948496e-06 -4.173630478391179e-07 9.435130437120143e-07 5.184760902014039e-06 1.391296837479546e-07 1.2440661318046382e-06 -2.3537391627186214e-08 5.02795669065297e-07 -2.0624137707122765e-07 -1.0239296433078458e-06 -3.1529411923768315e-08 4.438387094932938e-07 7.511323631174563e-08 -7.305340631434651e-07 1.3066422282523696e-07 -1.449652132864598e-08 2.3159801450474657e-07 -3.7128815792786543e-07 -5.725846757708073e-07 4.770107144221689e-07 1.5758962322009715e-07 -1.4933227930698516e-06 -4.766828285320174e-06 -4.060138772394245e-06
PC4 1.2902715178092443e-06 -6.611079559730045e-08 1.4592644043019636e-06 1.3912968374795473e-07 9.667608669643032e-06 1.6277124063037418e-06 -4.62224806264755e-07 2.0183040815618657e-07 -1.3308716970828493e-06 4.950465842758362e-07 4.348606287928496e-07 2.9633427636069766e-07 -1.0536362309680397e-06 -6.818572995332363e-07 1.1302756320959883e-07 -4.672586164768925e-08 1.2400099321726588e-07 -4.4749953537339155e-08 -4.61806223263584e-07 -1.2259965377134614e-07 9.115923709866813e-08 2.9855417774233446e-08 -1.2901754887688782e-06 -1.3559018583542444e-06
PC5 -7.385344571594343e-08 -2.2402132002231295e-07 -6.045080686427858e-07 1.2440661318046374e-06 1.6277124063037411e-06 1.697702012396444e-05 3.7145608491017184e-07 9.83818937986826e-07 -6.314677290703598e-07 -5.027616446932545e-07 -2.5576123995195566e-07 -9.22689911246525e-07 6.96303494076747e-07 -1.2079508677074805e-06 3.9072902573506707e-07 5.638332249592345e-08 -1.2093590748090536e-07 8.563460133416366e-07 -1.6599493204883763e-07 1.396796962881829e-07 -1.9160412172283845e-07 -3.155036128222272e-07 -9.709465490206291e-07 3.4317448469723224e-07
PC6 2.236144835693266e-06 7.449757258806107e-08 -5.878265024990195e-07 -2.3537391627186456e-08 -4.6222480626475527e-07 3.7145608491017184e-07 1.589157080805001e-05 7.133713623298587e-09 1.6993992579280502e-07 1.9433961039226362e-07 1.0555672942987103e-07 -3.6919099928978496e-07 -7.872105299157549e-08 -1.2791336336112269e-07 -2.56425740641262e-07 -1.730171182156766e-07 -6.070320835996556e-08 2.8139623805340975e-07 -3.8610232514666626e-07 -3.2065875874086765e-07 -6.00454301317572e-07 9.611047589296088e-07 -5.003157249968502e-07 5.83473007524795e-07
PC7 2.007970576102185e-06 9.061988221888797e-08 -4.410155686055957e-07 5.027956690652971e-07 2.0183040815618612e-07 9.838189379868256e-07 7.13371362329872e-09 1.362721694407718e-05 9.718155687753658e-07 -3.279157922683817e-07 -1.4385651390041682e-07 1.1264940986262878e-06 3.284597162957209e-07 1.5507142083124964e-07 -3.6395226447189707e-07 -4.42627183252111e-07 7.938187873126088e-08 -4.651588010329349e-07 1.0662841938737894e-07 -7.348080175880473e-09 -4.315391723311147e-07 2.8735629647044695e-06 -1.3488271582904183e-06 -6.023686457478059e-06
PC8 -1.0456136002272329e-06 7.23114574650843e-08 8.867326280976664e-07 -2.062413770712278e-07 -1.3308716970828495e-06 -6.314677290703598e-07 1.699399257928049e-07 9.718155687753652e-07 1.5053176603555018e-05 3.712500836546153e-07 3.3123115630518416e-07 -8.575596371196862e-07 3.527197105058763e-07 -1.2646359477421805e-07 -5.402567970477087e-07 -4.161128675854421e-07 3.097849895782308e-07 8.700800705236697e-08 -7.972263780410817e-07 -2.6308502086710355e-07 4.126394999089995e-08 2.0577172775417816e-07 2.1023287612438907e-06 -6.720861893575438e-07
PC9 2.3839522054407347e-06 3.2444873025637473e-09 -5.356149091276357e-07 -1.0239296433078456e-06 4.950465842758367e-07 -5.027616446932545e-07 1.9433961039226355e-07 -3.2791579226838146e-07 3.712500836546153e-07 1.3049304400232671e-05 -1.531726467836867e-07 -2.268462719197443e-09 -3.727077780594858e-07 8.119535385657345e-08 -8.82833113337538e-07 4.146184101246024e-07 4.767855430435113e-07 4.759780819859899e-07 -6.259046092163685e-07 -3.3398443009564697e-07 -7.383976441528739e-07 7.350413004639581e-07 2.330282393391282e-06 4.4179500012465193e-07
