 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0008892953915378006 -1.5979513997747926e-07 -1.984117956480636e-05 1.987197786587191e-06 2.245066306715355e-06 1.2168411757541669e-07 1.6560346772028758e-06 2.0338850620485442e-06 -6.942226191963351e-07 1.9563060420364558e-06 -1.4504891977602307e-06 -3.735588094148445e-07 -9.398133117831495e-08 -2.1502245297475186e-06 -1.3592428321038558e-06 -1.2864491476320881e-06 1.7303578123496764e-06 -8.34603644164641e-07 -8.91939814910265e-07 6.280740714626371e-07 -6.703363624373691e-07 -5.413184948657214e-06 1.1734507697098484e-07 3.850899181964276e-06 0.00010018883483919452 -0.00011706199511716331 -7.082618703268966e-05 8.348185678236826e-05
PC1 -1.5979513997747931e-07 2.881564212199256e-06 -1.3806287397462014e-06 -3.9021746200708566e-07 -8.783871168265523e-09 -2.893626807190159e-07 2.507435274568773e-08 8.535496433152308e-08 8.351197485057014e-08 -3.267031718041831e-08 1.2502931660714722e-07 -9.965123618595817e-09 5.352834899975105e-07 -1.5500742256792985e-07 -2.280995704915926e-07 -6.189061415364207e-07 -5.350316882755042e-07 1.6590906248675478e-07 3.95400943639939e-08 1.6762065567399453e-07 3.491430563995302e-08 3.0823688921010123e-07 9.911225864221239e-07 4.185990756647857e-06 -1.6531524164458011e-06 6.166935425547349e-06 -6.816906996384808e-06 3.6640638549933574e-08
PC2 -1.9841179564806355e-05 -1.3806287397462014e-06 4.118977893076942e-05 6.646633017553909e-07 1.0604126688755534e-06 -5.70643538421401e-07 -4.83170936963338e-07 -1.7470442033923393e-07 8.138555057253513e-07 -2.5096052880049196e-07 1.5860835554686768e-08 4.792128129869676e-08 -6.966033300237335e-07 7.136069858923859e-07 -8.474009096344122e-07 6.808216097756939e-08 1.86232106322407e-07 7.445127994785575e-07 1.7091949973316785e-07 -1.8485637263997574e-07 -1.9629201714443431e-07 2.034005859608291e-06 -2.384803647589862e-06 -2.5341701095018112e-06 -8.229376621567455e-06 5.403468897962851e-06 1.835295976429734e-05 -5.73081505256966e-07
PC3 1.98719778658719e-06 -3.9021746200708566e-07 6.646633017553912e-07 5.399434757762948e-06 9.825137241063039e-08 1.041900037722613e-06 -2.262351879194404e-08 3.954684433737207e-07 -2.408374395488598e-07 -8.646083659754717e-07 -2.956802596708632e-08 3.635630712292501e-07 6.69673538024927e-08 -5.912935033421368e-07 1.008061070219363e-07 -2.683732352925629e-08 2.273236738511669e-07 -2.551070708294748e-07 -4.916803221101918e-07 3.208115980196137e-07 9.249089440658218e-08 -8.210631071713468e-07 -3.9476309844749295e-06 -3.4378852705826184e-06 1.2045737180152195e-06 -3.935482793131345e-06 -3.6839878186125915e-06 1.8771095344206762e-06
PC4 2.2450663067153535e-06 -8.783871168265467e-09 1.0604126688755537e-06 9.825137241063036e-08 9.604379595444289e-06 1.2232437625049258e-06 -4.2663126159086226e-07 1.6522126394187813e-07 -1.0317339352603813e-06 3.706863332108395e-07 3.760413093489906e-07 2.5315120755968697e-07 -9.328290951552845e-07 -5.977088274870418e-07 9.180680333464514e-08 6.326715933657999e-08 3.9267027822461807e-10 -1.267451018693107e-07 -2.9410639701333906e-07 -6.846023001847337e-08 6.929628650302417e-08 4.521399595932679e-07 -6.665114028825779e-06 -2.2882734101896084e-06 1.0141886756582013e-05 4.460965218508497e-06 -8.206688233487828e-06 6.120298897592991e-06
PC5 1.216841175754149e-07 -2.8936268071901607e-07 -5.706435384214014e-07 1.0419000377226135e-06 1.223243762504926e-06 1.5165119082604115e-05 4.1333450468254983e-07 7.436049794585486e-07 -3.49882981619073e-07 -4.951585812392007e-07 -2.1168885462588158e-07 -5.393418499112422e-07 5.612497252141307e-07 -8.554264055414235e-07 3.093485319871483e-07 2.1228883567114744e-08 -2.462331735630619e-08 5.958413287903933e-07 -7.075592319756388e-08 6.399976638609583e-08 -2.0932675832547442e-07 -2.0346853060541402e-07 -1.8307588363748032e-07 -2.585822416571827e-06 1.6252239560531608e-06 -5.6173843549588925e-06 -9.97093731622283e-07 1.0862279192292246e-05
PC6 1.6560346772028744e-06 2.5074352745687632e-08 -4.831709369633382e-07 -2.262351879194425e-08 -4.266312615908621e-07 4.133345046825504e-07 1.3925003492060056e-05 2.0981312597372595e-08 2.4686607125499554e-07 1.1631065963557686e-07 1.213967646059051e-07 -3.775620940080412e-07 1.4493079312197863e-07 -8.941213542875867e-08 -1.8807534036833295e-07 -8.853511544479266e-08 -7.115985887818958e-08 2.824494609430552e-07 -3.3026418607204654e-07 -2.0782090313858736e-07 -5.598458453264826e-07 1.1110660380993566e-06 -3.0284970865153544e-06 -6.913179822553902e-06 -2.8115319675821794e-06 4.40582901111826e-06 1.286136121757612e-05 5.498398800081019e-06
PC7 2.033885062048542e-06 8.535496433152318e-08 -1.74704420339235e-07 3.954684433737204e-07 1.6522126394187813e-07 7.436049794585486e-07 2.0981312597372466e-08 1.189873708925011e-05 6.70834331139486e-07 -1.7509152788733032e-07 -1.507433324673524e-07 8.664796162253528e-07 2.9581432325335895e-07 1.0510380001277311e-07 -1.4846900836639591e-07 -4.2357815498178955e-07 1.3302110202531227e-07 -2.059118579874071e-07 8.774064839525576e-08 -1.8333650159239784e-08 -3.64107978457379e-07 1.9646142410612978e-06 -2.3912825494502255e-06 -3.874429472927731e-06 4.282882175193623e-06 -3.665347947344084e-07 2.831247431364835e-06 -4.760806556858397e-06
PC8 -6.94222619196333e-07 8.351197485057001e-08 8.138555057253513e-07 -2.4083743954885946e-07 -1.0317339352603813e-06 -3.4988298161907316e-07 2.468660712549957e-07 6.708343311394871e-07 1.2977461299332396e-05 2.2075380961386496e-07 1.8779556796985155e-07 -6.470954550692315e-07 4.924713603086455e-07 -4.182844365906213e-08 -4.3656256454823336e-07 -3.941651831338573e-07 2.8654524781907376e-07 7.793085170002277e-08 -6.148189091154546e-07 -2.2930916175251445e-07 3.861886644251549e-08 5.820104183971733e-07 2.377806619203108e-06 1.3953291512003752e-06 -2.62266441030411e-07 -3.49490584956049e-06 -5.606406040689096e-06 3.102970665974679e-06
PC9 1.956306042036455e-06 -3.2670317180418295e-08 -2.509605288004912e-07 -8.646083659754712e-07 3.7068633321083945e-07 -4.951585812392002e-07 1.1631065963557711e-07 -1.7509152788732998e-07 2.2075380961386496e-07 1.1463133770042434e-05 -2.351031281133721e-07 -4.502551777399997e-08 -3.1768813565359e-07 2.055336755001471e-08 -6.569664624618185e-07 3.380082013517379e-07 3.98200846160124e-07 3.5578114129118016e-07 -5.676288554844143e-07 -2.3970913931525917e-07 -5.570705055659307e-07 -4.8127145023547914e-08 1.0468921784960205e-06 -3.4497470894073985e-06 -6.802158712381289e-06 8.929077295061634e-06 7.049944025348939e-06 2.7941300097014093e-06
PC10 -1.45048919776023e-06 1.2502931660714727e-07 1.586083555468679e-08 -2.9568025967086353e-08 3.7604130934899076e-07 -2.1168885462588152e-07 1.21396764605905e-07 -1.507433324673526e-07 1.8779556796985141e-07 -2.35103128113372e-07 1.1190794393849126e-05 -3.873385346105648e-07 -1.8581617916573458e-07 -2.2096062278792878e-07 2.5138727924143346e-08 1.6357036141670041e-07 -2.9569038996330876e-07 -6.714607674474032e-09 7.641787663346699e-08 3.6720987419344494e-07 1.9164812422327222e-08 -5.127044463802832e-07 -3.133805917395919e-06 -2.518706396337029e-06 -2.618668284780031e-06 -2.402119635579376e-06 3.568975722975723e-06 -1.9083049404182303e-06
PC11 -3.735588094148461e-07 -9.96512361859587e-09 4.792128129869778e-08 3.6356307122924976e-07 2.53151207559687e-07 -5.393418499112422e-07 -3.7756209400804096e-07 8.664796162253527e-07 -6.470954550692318e-07 -4.502551777399999e-08 -3.8733853461056475e-07 1.1219704945570512e-05 4.1644817693858445e-08 -2.1523923299196796e-08 -2.9476098483893097e-07 3.078417386633074e-07 2.0234936261639657e-07 3.912915278227124e-07 8.71745214070741e-08 4.597636843055214e-07 2.6880957272073405e-07 9.049208128347292e-07 -9.495256575254086e-07 1.2847602462748058e-06 1.6205358623160568e-06 -8.895963851153924e-07 -6.221916791582311e-06 -3.0599518352155235e-06
PC12 -9.398133117831103e-08 5.352834899975105e-07 -6.966033300237338e-07 6.696735380249281e-08 -9.328290951552846e-07 5.612497252141312e-07 1.4493079312197836e-07 2.9581432325335884e-07 4.924713603086456e-07 -3.1768813565359036e-07 -1.858161791657344e-07 4.164481769385822e-08 1.0188460770035745e-05 -1.7798936733201177e-07 -8.243517551578549e-08 -5.354823815439001e-07 2.0234093705357876e-07 -1.0601456026533443e-07 -1.8093601206472326e-07 -7.072105607364809e-08 -4.836170909139007e-07 -6.381974794517265e-07 -3.9091493872445715e-06 -6.300856450500951e-07 9.954167944514623e-06 3.1126679122002305e-06 -4.676844306176042e-06 3.7228694462335574e-06
PC13 -2.1502245297475186e-06 -1.550074225679296e-07 7.136069858923859e-07 -5.912935033421371e-07 -5.977088274870424e-07 -8.554264055414243e-07 -8.941213542875898e-08 1.0510380001277332e-07 -4.182844365906197e-08 2.055336755001481e-08 -2.209606227879283e-07 -2.1523923299196803e-08 -1.7798936733201164e-07 1.0486834597535614e-05 -5.49053356172653e-07 8.01491991103992e-07 1.0525068407490098e-07 1.5892227868107312e-07 -3.2338089879886463e-08 -1.4419247261931599e-08 1.6712651333395094e-07 2.590404927183575e-07 3.971861981310006e-06 -2.1879035188708995e-06 -1.1383173044332455e-05 -2.429881066551469e-06 2.338610783999047e-06 4.452173137352865e-07
PC14 -1.3592428321038558e-06 -2.2809957049159266e-07 -8.474009096344116e-07 1.0080610702193629e-07 9.180680333464538e-08 3.0934853198714815e-07 -1.880753403683331e-07 -1.484690083663958e-07 -4.3656256454823326e-07 -6.56966462461818e-07 2.5138727924143187e-08 -2.947609848389305e-07 -8.243517551578552e-08 -5.490533561726528e-07 1.0890794933528356e-05 -2.2320064716335014e-08 -2.5440720308107073e-08 2.0128979529915893e-08 1.7986742843547043e-07 -5.500596744753288e-08 2.2455154227144949e-07 3.365334590807921e-06 -1.170950465143173e-06 1.6959994987334412e-06 1.749864240427982e-06 -4.77896134296845e-07 -4.8797098582191325e-06 -9.601388892214133e-06
