 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0010130854761286317 -3.312583613338218e-06 -5.163638913215853e-05 2.446152084923147e-06 9.598742631520503e-07 1.079526187633386e-06 9.206470326529897e-06 2.0077129187587195e-07 1.99862627168468e-06 2.599802334341693e-06 3.8035007041338927e-07 4.864926695660772e-06 -1.0401030313078722e-07 -6.467819725220713e-06 -3.81484108993874e-06 8.813448388697811e-07 7.865093170718192e-06 -1.4562059537213098e-06 1.6924717437572807e-07 6.144058473397589e-07 -5.493799011727956e-06 -5.7179112538353225e-05 3.55036099476662e-05 4.105496097856735e-05 0.00013039044826596615 -0.0002137180889379414 -8.907304782458631e-05 0.0001398641640964875
PC1 -3.3125836133380534e-06 3.687959658209757e-06 -2.958966139349357e-06 -3.7229696704176886e-07 -3.2803169533123325e-07 -5.818354902078529e-07 2.786781734164214e-07 -2.4379203082751195e-07 9.737082456204973e-08 2.1324704109492465e-07 2.9151100158469893e-07 -1.3350168151392687e-07 1.2036625702074026e-06 -3.56378702864573e-07 -3.209992978066657e-07 -1.4506863593437356e-06 -1.388171977350086e-06 6.090772232267776e-07 -4.4759724402168626e-08 4.6140551919910123e-07 1.6423978552212583e-07 4.170651821162806e-07 1.1757305252727653e-06 3.3043567319606124e-06 -2.6497081384698067e-06 7.968617383148122e-06 -1.069477063315685e-05 2.1225643112651264e-06
PC2 -5.163638913215859e-05 -2.9589661393493533e-06 9.151516250789495e-05 1.9384496375950456e-06 2.5339121409636406e-06 -1.5478171612391766e-06 -8.48233528825603e-09 -1.8409243885233727e-06 1.798694100571166e-06 -2.0209061421657633e-07 -3.677534167306319e-07 2.0970654279309346e-07 -2.9625703284799303e-06 2.200524298284655e-06 -1.004994569347863e-06 -2.2316063343172373e-07 -1.0431080363896427e-06 1.6183180914550919e-06 6.722250630498119e-07 -7.207893830292389e-07 -1.4686335845581598e-06 -2.8471950772534893e-08 3.987010306031151e-06 5.8762726764343275e-06 -2.8851427960545432e-05 -2.372830970522898e-06 4.285915558905252e-05 8.719876839286354e-06
PC3 2.446152084923139e-06 -3.7229696704176823e-07 1.9384496375950465e-06 7.969265058134445e-06 2.409456105186062e-07 2.835607021570572e-06 5.468518680158384e-08 1.5567692474968206e-06 -1.0506970385213126e-07 -1.572159424775758e-06 -1.5105892463928914e-07 6.632896971062546e-07 1.5747250542936577e-07 -1.7948390393198365e-06 -4.5411753719754725e-07 -3.822556436962133e-07 8.980539028394875e-07 -1.2094734389426734e-06 -1.1667323618718522e-06 7.888906647605512e-07 3.223877726724415e-07 -5.537676386086987e-06 -5.3940094705576155e-06 3.945765148902955e-07 4.272492320629856e-06 -4.883676037822891e-06 -4.653744211180439e-06 9.731309995618172e-07
PC4 9.598742631520566e-07 -3.2803169533123283e-07 2.5339121409636414e-06 2.4094561051860615e-07 1.2851761404132558e-05 3.2630775127616883e-06 -4.444781518363433e-07 4.46337197831236e-07 -2.90697718645257e-06 1.0336409634421872e-06 5.868250225622038e-07 1.1915483518398108e-06 -2.211695344187304e-06 -1.0546132022507597e-06 -2.483775347402248e-07 5.875828149977861e-07 -5.6942813784709685e-08 3.3195885558436596e-07 -5.249037452788097e-07 -5.120360346537694e-07 -2.1339750885644455e-08 -3.3035607910226134e-06 -1.0359428561218113e-05 3.68547877396158e-07 1.4153358360835769e-05 7.113725393384883e-06 -7.775667242507053e-06 1.2268159416109033e-05
PC5 1.079526187633404e-06 -5.818354902078526e-07 -1.547817161239175e-06 2.8356070215705715e-06 3.263077512761687e-06 2.946868399473108e-05 1.4852604359015452e-06 4.128740313195692e-06 -1.0663511007584974e-06 -1.3146379684722632e-06 -3.675792359203445e-07 -1.4351633439789284e-06 4.0398758537115394e-07 -2.549914937096845e-06 1.1762686744901069e-07 8.47864874260262e-07 -9.082601573527497e-08 1.158950857320268e-06 -3.2469907690272687e-07 7.761751797124306e-08 -1.3063073262358516e-07 -4.905888989381017e-06 9.086687963533517e-06 2.001568979587287e-06 -2.1150125015940716e-06 -8.264980522633594e-06 -5.2245899790334604e-06 9.264443200193654e-06
PC6 9.20647032652987e-06 2.7867817341642315e-07 -8.482335288260155e-09 5.4685186801584074e-08 -4.4447815183634285e-07 1.4852604359015454e-06 2.7483043647196064e-05 -4.955736746179457e-07 -6.735904769195737e-07 6.977622150131515e-07 -1.4292525880190346e-07 4.2909671021927105e-08 -8.364520969126026e-07 -5.837498468135401e-07 7.879202753757372e-08 -1.599276445266639e-07 -4.747996985176447e-07 1.3170049490071203e-06 -7.377651500344566e-07 -1.305630222742113e-06 -7.029242801926281e-07 2.0266715674324716e-06 -1.0103130009033954e-05 -1.0232422279107553e-05 8.491613950468114e-06 8.820431958614535e-06 7.656930742651173e-06 1.5621711042590412e-05
PC7 2.0077129187590165e-07 -2.4379203082751243e-07 -1.840924388523373e-06 1.5567692474968213e-06 4.463371978312366e-07 4.128740313195694e-06 -4.955736746179459e-07 2.450653554078531e-05 1.8216974683461176e-06 -1.1485146293284488e-06 2.444345991730522e-07 2.990103143674579e-06 1.2747119628884866e-06 1.0907306797203871e-06 -7.45111466225283e-07 -8.645128313753778e-07 4.3054736865514143e-07 -8.647685448469099e-07 2.4666581787324617e-07 -3.391801929024245e-07 -7.288194478584054e-07 9.38806503437869e-06 -3.919746665257554e-06 -1.2443284431711857e-05 1.3025854583559362e-05 -9.863259086051072e-06 8.112438714514898e-06 -2.3627451280528696e-05
PC8 1.9986262716846757e-06 9.737082456204979e-08 1.7986941005711666e-06 -1.0506970385213134e-07 -2.906977186452572e-06 -1.0663511007584972e-06 -6.73590476919573e-07 1.8216974683461188e-06 2.791052398821166e-05 2.7037783815946894e-07 1.351305015718491e-06 -1.555953405119997e-06 9.467472051619996e-07 -8.125060875791479e-07 -6.697737408391581e-07 -6.762886385475553e-07 8.419338008440019e-07 -2.480348034191185e-07 -2.283100256564834e-06 5.604769341592272e-07 2.5393761511499064e-07 2.50919455817546e-06 1.4441019290640533e-05 2.9126494785021232e-06 -6.936170765991738e-06 -9.198959000559349e-06 -1.555831236236609e-05 5.235100258370004e-06
PC9 2.5998023343416853e-06 2.1324704109492475e-07 -2.020906142165756e-07 -1.5721594247757578e-06 1.0336409634421865e-06 -1.3146379684722632e-06 6.977622150131514e-07 -1.148514629328449e-06 2.703778381594695e-07 2.144336370359053e-05 -1.352522946708377e-06 2.1411728344913576e-07 -7.942240350245719e-07 4.123698238710708e-08 -1.638098626922098e-06 4.998917785992291e-07 -1.2787039465241197e-08 1.5030728226610937e-06 -5.295814688320234e-07 -6.024000285287012e-07 -1.6203134732714402e-06 2.1455179437993785e-06 3.867896327527238e-07 -6.1048347080399585e-06 -2.4127717012985275e-05 2.369577339280617e-05 8.067096625101864e-06 1.820702655483363e-05
PC10 3.803500704133987e-07 2.915110015846991e-07 -3.677534167306313e-07 -1.510589246392891e-07 5.868250225622044e-07 -3.675792359203439e-07 -1.429252588019038e-07 2.4443459917305183e-07 1.3513050157184906e-06 -1.3525229467083766e-06 2.5566145611544112e-05 -5.2669270970278365e-08 2.1401970704042333e-07 -3.1855151847830236e-07 -8.035963391523949e-08 3.138224192438619e-07 -1.1035408158613625e-06 2.9396454146407974e-07 3.855710927495845e-07 8.096038653416194e-07 1.006947147018907e-06 1.0384063685750478e-06 -4.006332544838209e-06 -1.238275629668021e-05 3.563926827815286e-06 -7.796573465557631e-06 -1.736092350166302e-06 9.863293491289438e-06
PC11 4.8649266956607464e-06 -1.3350168151392658e-07 2.09706542793094e-07 6.632896971062545e-07 1.1915483518398106e-06 -1.4351633439789293e-06 4.290967102192703e-08 2.990103143674578e-06 -1.555953405119997e-06 2.1411728344913586e-07 -5.266927097027788e-08 2.0875987401391057e-05 -1.1778058924013545e-07 -7.308907164728091e-09 -1.0758317142027469e-06 1.104923274178202e-06 5.027167940196045e-07 1.1414046909416636e-07 -8.160578182415117e-08 1.1086876179972607e-06 2.248834924096771e-08 5.0201495462747965e-06 -3.177005348287092e-06 4.265486900067426e-06 1.5111164734857676e-05 -9.382885030280302e-06 -2.5985211248036024e-05 -4.0555563156519255e-06
PC12 -1.0401030313081894e-07 1.2036625702074026e-06 -2.96257032847993e-06 1.5747250542936566e-07 -2.2116953441873065e-06 4.039875853711534e-07 -8.364520969126049e-07 1.2747119628884863e-06 9.467472051620008e-07 -7.942240350245724e-07 2.1401970704042375e-07 -1.1778058924013554e-07 1.9853893524730674e-05 4.843346609371053e-07 -1.256269123175065e-07 -1.3141823607114916e-06 5.492351348908771e-07 -1.3310056105113407e-07 3.6311933385416587e-07 -1.651771842763453e-07 -2.540191393228193e-08 6.05119239032064e-06 -5.618171810931025e-07 -5.429235307121497e-06 -4.607706647047174e-06 7.338439999940334e-06 -2.0327373271165337e-05 1.5682409173265416e-05
PC13 -6.467819725220718e-06 -3.56378702864573e-07 2.200524298284655e-06 -1.7948390393198365e-06 -1.0546132022507608e-06 -2.5499149370968453e-06 -5.837498468135388e-07 1.0907306797203871e-06 -8.12506087579146e-07 4.123698238710684e-08 -3.185515184783024e-07 -7.308907164728331e-09 4.84334660937106e-07 2.2993173551396153e-05 -5.884704053893158e-07 3.1587233625201987e-06 2.8759448565566005e-07 4.865581628657985e-07 -8.435049126556349e-07 -4.3257636001521743e-07 2.0666278817191672e-07 3.0482063893855708e-06 1.1833780487806614e-05 -1.845862586116173e-05 -3.6499236860719044e-05 7.886923822057376e-07 1.3346728657654817e-05 -5.5978155093180095e-06
PC14 -3.814841089938739e-06 -3.2099929780666655e-07 -1.0049945693478625e-06 -4.541175371975473e-07 -2.483775347402245e-07 1.1762686744901095e-07 7.879202753757366e-08 -7.451114662252827e-07 -6.697737408391585e-07 -1.6380986269220986e-06 -8.035963391523967e-08 -1.0758317142027462e-06 -1.2562691231750616e-07 -5.884704053893159e-07 2.1289309338751357e-05 -4.167633944981619e-07 -4.591376199598132e-07 -3.9544763678487196e-07 3.5001672484867575e-07 -1.2229742308739662e-07 -2.4447368143491556e-07 1.0847870677793248e-05 -3.1638807932723766e-06 1.7678789723468509e-06 -2.3580495462731894e-06 -6.6611478898567425e-06 -9.191184028210624e-06 -2.4915201038799158e-05
PC15 8.81344838869814e-07 -1.4506863593437345e-06 -2.2316063343172683e-07 -3.8225564369621334e-07 5.875828149977863e-07 8.478648742602624e-07 -1.5992764452666257e-07 -8.645128313753786e-07 -6.76288638547556e-07 4.998917785992291e-07 3.138224192438619e-07 1.1049232741782023e-06 -1.3141823607114916e-06 3.1587233625201987e-06 -4.1676339449816264e-07 2.060915578722389e-05 1.0955730732013124e-06 -1.0030574653724054e-06 -1.2034891392932454e-07 -1.0629747482224047e-06 -8.183361664648375e-07 -9.135621921298238e-06 5.959451573012728e-06 3.574098030976938e-06 1.6449189627375693e-05 -1.6908544289171718e-05 -4.165385909332507e-06 -1.1759187682802722e-05
PC16 7.865093170718208e-06 -1.3881719773500853e-06 -1.0431080363896412e-06 8.980539028394875e-07 -5.69428137847095e-08 -9.082601573527502e-08 -4.747996985176435e-07 4.305473686551424e-07 8.419338008440014e-07 -1.2787039465240799e-08 -1.1035408158613614e-06 5.027167940196048e-07 5.492351348908775e-07 2.875944856556599e-07 -4.5913761995981333e-07 1.0955730732013122e-06 2.123062396720197e-05 -9.986585304281165e-07 3.289749872644955e-07 -3.5142836930902915e-07 -1.7765759471760202e-07 -1.3254418251005852e-06 -3.2524203000585583e-07 -7.906907165593208e-06 1.3135294249634199e-05 -2.6806143761112674e-06 9.032108802192105e-06 1.4608706497315872e-05
PC17 -1.4562059537213352e-06 6.090772232267773e-07 1.6183180914550917e-06 -1.209473438942673e-06 3.319588555843661e-07 1.1589508573202676e-06 1.3170049490071207e-06 -8.647685448469094e-07 -2.480348034191189e-07 1.5030728226610935e-06 2.939645414640797e-07 1.1414046909416604e-07 -1.3310056105113442e-07 4.865581628657993e-07 -3.954476367848722e-07 -1.0030574653724052e-06 -9.986585304281167e-07 1.895974427490434e-05 8.525133247372561e-07 5.174669731205185e-07 -2.899433900737926e-07 -6.8055352007181045e-06 1.8313532851577175e-05 -2.4582540518096827e-06 -1.3038515187074602e-05 -8.709566653040377e-06 3.8505692637582916e-07 5.363678517418235e-06
