 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -5.580704605583351e-07 1.704321175906153e-07 5.878760910244548e-06 -1.0234212517553216e-06 -3.4980534876928894e-06 -1.1074327204999513e-06 1.1087236901879687e-07 1.7054930196440935e-07 1.5644795217667205e-07 2.317628387295337e-07 4.8092272769736465e-06 1.5468191069632538e-07 5.6887212392207535e-08 -1.4481148807990648e-07 -2.093908982552627e-08 2.859677464495762e-07 1.523699282189999e-07 1.7524214550120528e-07 3.1450936633888046e-08 -1.6495610483924768e-08 4.1576051889961346e-08 -1.2688129506630393e-07 -7.627924172779507e-09 1.9404624864811283e-07 2.428528567714185e-07 -1.1826080421576384e-07 1.5947537073950027e-06 1.0334250434776711e-06 -1.970491619105573e-06 -3.891324669330784e-06
PC.PC6 -2.4091751559518596e-06 -7.771048839896304e-08 -1.6585277383922221e-06 1.6676141078392396e-06 3.3677781318950446e-06 1.0762775245045398e-06 -5.469908982061789e-08 -5.118555490763662e-07 2.86071884884472e-07 -2.212545151154947e-07 1.5468191069632588e-07 5.969193661665642e-06 2.622940576607909e-07 1.1110513003117344e-07 -5.952398110855291e-07 2.5374941391442595e-07 1.168437930493942e-06 3.1090689159264817e-07 3.743542546405602e-07 4.006574708467348e-07 4.0192583253909965e-07 -3.5573683977874875e-07 -3.1989225167806237e-07 1.2137295699136915e-07 4.902566229563543e-08 -3.6645314804547284e-07 4.255197358793229e-07 -1.7619237171760786e-06 -4.537794259605102e-06 -4.705984315258013e-06
PC.PC7 1.926234711905974e-06 -1.1255098273231243e-07 3.1560659079062234e-06 4.4434857353574635e-06 5.706749555289263e-06 1.867762112891963e-06 -1.617147496262731e-07 -1.4536968766420376e-07 7.228347973879966e-08 1.8422768411323318e-07 5.6887212392206576e-08 2.622940576607914e-07 4.6638380789895975e-06 3.355820380637792e-07 -3.775237407626689e-08 1.5939410507707958e-08 3.303801409546311e-07 -4.823702238383828e-07 1.1306495052504894e-07 1.9894624589216747e-07 9.08900913180556e-08 1.1086340413066964e-07 5.265543691501458e-09 -5.629365682568024e-08 -7.189190991341363e-08 -1.5500288128079527e-08 9.370757815875191e-07 -3.7353147003328742e-06 4.761616939820196e-06 3.4122847177743324e-06
PC.PC8 1.6794460647745032e-06 5.74761970014924e-08 9.091590250160131e-07 -1.7886065811525593e-06 -9.601859602228125e-07 1.53389203941382e-07 1.2602961999620113e-07 -5.5653042831589375e-08 -1.499806320107045e-07 4.650392941639146e-08 -1.4481148807990634e-07 1.1110513003117336e-07 3.355820380637791e-07 5.8165359631060666e-06 -1.1195250682321159e-07 -7.04030916453599e-07 2.6288988520931947e-07 -2.310375544553534e-07 1.5103697570394854e-07 -4.1474506559880004e-08 6.307202984482674e-08 2.6199154541132695e-07 -1.4705880202107295e-07 -8.131990801097875e-07 1.2222477847823034e-07 -1.845269978521355e-07 -1.2576668652539284e-06 -1.08290622337885e-06 4.223810568823136e-06 2.3533469175389776e-08
PC.PC9 -2.10573463967375e-06 -9.353886358492598e-08 2.0980675888923857e-06 1.4076398286276103e-06 -2.090306156937251e-07 -6.275700453861287e-07 6.639359859177716e-08 -2.1425801004503276e-08 3.7894757161446744e-08 3.5460701002999797e-08 -2.093908982552595e-08 -5.952398110855279e-07 -3.7752374076266184e-08 -1.1195250682321117e-07 4.842571754101649e-06 3.926477030821387e-07 1.2026398826597833e-07 1.376937595943106e-08 -7.113019737425046e-07 1.3326118900637116e-07 1.0224734515391304e-07 -1.0630057512936447e-07 1.9891025425366347e-07 5.142932898260862e-08 5.011039020962307e-07 -2.2358206922526607e-07 -4.750026263760291e-07 1.8729253556470528e-06 -2.666725822541086e-06 4.441136579075199e-07
PC.PC10 -3.5914647039920956e-06 -3.2140468826870133e-09 -1.8051528878429314e-06 6.945823296632187e-07 -3.958380034183192e-06 -2.2926734801360212e-06 -5.8587003931787644e-08 6.161528663089132e-08 2.1922403640089554e-07 -1.9734490381891282e-07 2.859677464495773e-07 2.5374941391442733e-07 1.5939410507707366e-08 -7.040309164535982e-07 3.9264770308213757e-07 7.466180194683256e-06 -3.4904916488758005e-07 -3.8595703725228754e-07 4.110337953688348e-07 1.7475393974096745e-07 -8.266267770199708e-08 -1.813779497250392e-07 1.2399829336375314e-07 1.890440032378165e-07 -3.1963191675356373e-08 1.3038213786775598e-07 1.485364687873861e-06 8.131092590690987e-07 5.224166877955276e-06 8.800981038846856e-07
PC.PC11 -2.739663259189087e-06 -1.4428506235231734e-08 3.979540524034968e-06 -4.2494351072958465e-07 2.2265161421635067e-06 1.4413758760139994e-06 -3.752071577512376e-08 -4.902763164322915e-07 2.1159181930742194e-07 -2.112635904665205e-07 1.5236992821899945e-07 1.1684379304939486e-06 3.3038014095462916e-07 2.628898852093207e-07 1.2026398826597772e-07 -3.490491648875787e-07 5.660490492968787e-06 -2.0932527635017414e-07 4.6074015606344946e-07 2.667128038300008e-08 8.761284301830501e-08 3.294763817373797e-08 -6.033829194488454e-08 -2.841170127136833e-07 1.8416966838028974e-07 1.1485347053389491e-07 2.9505962156497515e-06 -3.124556478720451e-07 6.365219503649683e-06 -2.6467155420130657e-06
PC.PC12 -1.5192348058164571e-06 -1.502866364869415e-07 4.467739712241635e-06 1.6672606275649262e-06 -9.918650067238418e-07 -6.042158157984318e-07 1.7849760722213152e-07 -2.2874344546286142e-07 -2.188510248330905e-07 6.584336041674148e-09 1.7524214550120514e-07 3.109068915926463e-07 -4.823702238383834e-07 -2.3103755445535316e-07 1.3769375959431746e-08 -3.859570372522892e-07 -2.0932527635017499e-07 8.077084916275879e-06 -5.636772466190575e-07 2.8616377510506465e-09 1.204887691727401e-07 8.348198882926999e-07 -4.867078608865791e-07 -2.4918448724203883e-09 6.707174241382614e-07 2.1374244170947544e-09 -7.426493488411761e-09 3.5188889630815966e-06 -1.1091210386448346e-05 1.2588607707505999e-06
PC.PC13 -5.861573139208364e-06 -3.251144072316168e-07 -2.932710864762939e-06 -3.5616247487372235e-06 -2.7362958893934804e-06 -7.903817810321147e-07 -1.823591603924892e-07 1.4426959358377684e-07 3.659059095847932e-08 7.370109030075885e-08 3.145093663388798e-08 3.7435425464056145e-07 1.1306495052505004e-07 1.5103697570394883e-07 -7.113019737425056e-07 4.1103379536883504e-07 4.6074015606344903e-07 -5.636772466190567e-07 5.067016684142489e-06 2.5277684611881565e-07 4.227078005373096e-08 -4.8482372573666215e-08 -7.486365149061459e-08 -1.5211996462874037e-07 -4.5034095801773383e-07 -1.3271025105634925e-07 3.027131801101823e-06 -5.887930294258255e-06 8.470745144921528e-06 -1.121372090137518e-06
PC.PC14 1.2119165563340276e-06 8.577327586472078e-08 3.5517351467877665e-06 1.836625765650146e-06 4.4530038622333095e-07 4.358072776094548e-08 -1.1841587200841239e-07 -1.7505926483049226e-07 1.1452228364908135e-07 3.2274457379624595e-08 -1.6495610483923825e-08 4.006574708467339e-07 1.98946245892169e-07 -4.1474506559880454e-08 1.33261189006371e-07 1.7475393974096705e-07 2.667128038299877e-08 2.861637751052191e-09 2.5277684611881465e-07 5.1372176691053406e-06 9.013142384564062e-08 5.3426577143865754e-08 -1.0058298887283135e-07 1.672170753291905e-07 9.623231950549074e-08 -3.8416880069606835e-07 -2.501583469218398e-06 9.026612006515432e-06 7.501828650759226e-07 -8.138994108940438e-06
PC.PC15 -7.555748856918302e-07 5.4145727287427736e-08 -1.288828088212928e-06 2.5684894192507327e-06 5.187726878209152e-06 1.7456074647278417e-06 1.8656368996124222e-07 -8.540671936585009e-08 1.4132575395220665e-07 -9.15734057954633e-08 4.1576051889961623e-08 4.0192583253909917e-07 9.089009131805541e-08 6.307202984482669e-08 1.0224734515391218e-07 -8.266267770199729e-08 8.76128430183048e-08 1.2048876917273987e-07 4.2270780053731546e-08 9.013142384564085e-08 5.005836882464366e-06 2.699271564778388e-07 9.44453179273271e-09 -2.553674155492673e-07 1.1400582913753702e-07 9.08249372085812e-08 -5.342882310780763e-07 -2.8159678459754156e-06 1.3132095365226859e-06 -3.0121096587604175e-06
PC.PC16 3.507839176444681e-06 2.9940856258327774e-08 -4.199110479795846e-06 -2.3760104814252978e-06 2.2462244837706125e-06 1.7113626302206089e-06 -1.7480760122633247e-07 -6.457668865929371e-08 -9.922970735632052e-08 1.888433149820665e-07 -1.2688129506630452e-07 -3.5573683977874764e-07 1.1086340413066919e-07 2.619915454113274e-07 -1.063005751293648e-07 -1.8137794972503924e-07 3.2947638173741375e-08 8.348198882927001e-07 -4.848237257366626e-08 5.342657714386497e-08 2.6992715647784034e-07 5.6612456486682985e-06 -2.2841101969629818e-07 -1.6225853405385615e-06 -4.552859309141537e-07 2.701350308832707e-07 -7.216199273449367e-07 -1.1979576228249711e-06 7.402395115723139e-07 3.5013034829143013e-06
PC.PC17 1.535896412141221e-06 5.8254427668819366e-08 4.004535335310833e-07 1.5218503153422384e-06 3.7933895595566666e-06 1.4292738238233792e-06 4.894194045773986e-08 -5.7800456918411e-08 1.167820334885758e-07 -6.206905304641205e-08 -7.627924172779568e-09 -3.1989225167806195e-07 5.265543691501613e-09 -1.4705880202107213e-07 1.9891025425366376e-07 1.2399829336375377e-07 -6.033829194488426e-08 -4.867078608865792e-07 -7.486365149061494e-08 -1.0058298887283107e-07 9.444531792732665e-09 -2.2841101969629796e-07 4.4190201267987494e-06 8.10440549788645e-08 -4.31113189729782e-07 -1.0460883049016059e-07 2.2483997572394814e-07 -2.240981773012713e-06 -3.5686039608896857e-06 3.7755085415858534e-06
PC.PC18 -1.8617677915271793e-07 -1.3740642224221966e-07 6.20657968661211e-06 6.348054433738857e-06 2.636485818791908e-06 -7.308653009849516e-08 4.4930212702738086e-08 -7.750526246454258e-08 1.1252480380155139e-07 -4.005078834762441e-07 1.940462486481129e-07 1.2137295699136822e-07 -5.629365682567978e-08 -8.131990801097892e-07 5.142932898260861e-08 1.8904400323781643e-07 -2.8411701271368587e-07 -2.491844872419611e-09 -1.5211996462874093e-07 1.672170753291898e-07 -2.553674155492675e-07 -1.622585340538559e-06 8.104405497886511e-08 9.224177967251633e-06 3.8349466017187947e-07 1.0951793870989464e-06 -1.8209413929008371e-06 -7.01236789394884e-07 -6.512320695013077e-06 4.354132455215292e-06
PC.PC19 -6.003717021089626e-07 1.752506758434731e-08 8.469979229725177e-06 4.602994985786194e-06 -1.5706596483866701e-06 -1.6512205388397075e-06 1.9105767669585726e-07 -1.385231383499152e-08 -8.834960164439261e-08 -1.1906406312112345e-07 2.4285285677141876e-07 4.9025662295634136e-08 -7.189190991341475e-08 1.2222477847823045e-07 5.011039020962308e-07 -3.196319167535656e-08 1.8416966838028667e-07 6.70717424138261e-07 -4.5034095801773303e-07 9.623231950548882e-08 1.1400582913753623e-07 -4.5528593091415433e-07 -4.311131897297831e-07 3.8349466017188164e-07 6.698677511868371e-06 6.021234053541507e-07 2.064105452897802e-06 -9.414326069614546e-07 -3.950715385748086e-06 5.797329060976948e-06
PC.PC20 3.36327050925176e-07 -1.7131947237531412e-07 3.915847363407054e-06 -2.985031560504092e-06 -5.188421586870531e-06 -1.4709230293899013e-06 -2.910473140392842e-07 4.1839375448303965e-08 -6.874881003515956e-08 2.0688849222798673e-07 -1.182608042157623e-07 -3.6645314804547385e-07 -1.550028812808002e-08 -1.845269978521345e-07 -2.2358206922526736e-07 1.3038213786775492e-07 1.1485347053389461e-07 2.1374244170935108e-09 -1.3271025105634922e-07 -3.8416880069606766e-07 9.082493720857946e-08 2.701350308832685e-07 -1.0460883049016112e-07 1.0951793870989508e-06 6.02123405354152e-07 5.465196924012336e-06 -9.392952807982429e-07 1.7228578147093009e-06 -7.19329333023846e-06 5.258857257296283e-06
proband 5.761258385243799e-05 1.639452582512614e-06 5.720074009116995e-06 5.424860858486744e-05 0.00011731424321734959 4.251269070036997e-05 -1.785098039420608e-06 5.767616918856638e-07 -6.192196976479138e-07 4.940440773869969e-07 1.5947537073950041e-06 4.2551973587933154e-07 9.370757815875237e-07 -1.2576668652539265e-06 -4.750026263760306e-07 1.4853646878738747e-06 2.950596215649789e-06 -7.426493488416445e-09 3.0271318011018204e-06 -2.501583469218402e-06 -5.34288231078069e-07 -7.2161992734493e-07 2.248399757239451e-07 -1.8209413929008623e-06 2.0641054528978106e-06 -9.392952807981828e-07 0.0006643005721597409 -0.0003891726982162546 6.914169211020534e-05 -1.8152003069374926e-05
paternal -0.00010203046777627656 -4.112210896470908e-06 3.9405534780404435e-05 -2.0535953444493857e-05 -0.00016550266849562337 -7.862883824805477e-05 -2.692817470979571e-06 1.3319428637685236e-06 -1.8651713706359878e-06 1.4636802785071958e-06 1.033425043477672e-06 -1.7619237171761098e-06 -3.7353147003328344e-06 -1.0829062233788463e-06 1.8729253556470636e-06 8.131092590689609e-07 -3.1245564787202917e-07 3.5188889630816067e-06 -5.887930294258273e-06 9.026612006515408e-06 -2.815967845975441e-06 -1.1979576228249925e-06 -2.2409817730126907e-06 -7.012367893948277e-07 -9.414326069613781e-07 1.722857814709249e-06 -0.00038917269821625165 0.0028164371939326015 -0.0017458984821611527 -0.0018321547352271302
gpp -1.8806304393537163e-06 4.586588050346637e-06 -2.6382716607523825e-05 -0.00010462988127514585 -0.00012740977578299542 -5.127665532258376e-05 -8.092100549224306e-07 -2.370834737989169e-06 -1.836353783826515e-06 -4.459864000484171e-06 -1.9704916191055613e-06 -4.537794259605119e-06 4.761616939820164e-06 4.223810568823135e-06 -2.666725822541099e-06 5.224166877955387e-06 6.365219503649564e-06 -1.1091210386448329e-05 8.470745144921523e-06 7.501828650759611e-07 1.3132095365226893e-06 7.402395115723328e-07 -3.5686039608897056e-06 -6.512320695013112e-06 -3.950715385748098e-06 -7.1932933302384605e-06 6.914169211020291e-05 -0.0017458984821611483 0.004552311255627845 -0.001131569018351502
gmp 0.00011087356317759437 2.0283222725392746e-06 -0.00013591856696954521 5.1243560875684686e-05 0.00028053538484159414 0.00013366089993160058 2.6730998290168034e-06 4.875458062721267e-06 -4.791396075545073e-06 -3.8017220573511932e-06 -3.891324669330791e-06 -4.705984315257956e-06 3.4122847177743116e-06 2.353346917538368e-08 4.4411365790751624e-07 8.80098103884782e-07 -2.646715542013003e-06 1.2588607707505806e-06 -1.121372090137493e-06 -8.138994108940453e-06 -3.012109658760392e-06 3.5013034829143144e-06 3.7755085415858483e-06 4.354132455215276e-06 5.7973290609768275e-06 5.258857257296312e-06 -1.815200306937652e-05 -0.0018321547352271332 -0.0011315690183514998 0.0045930280460119
