 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -3.891618757528579e-06 3.5804829974879e-08 1.5213253315257762e-05 1.017557359027469e-05 2.4329253835392037e-06 -5.521148895993516e-07 1.2809455793684837e-07 2.0232713463028838e-07 3.5646134893325595e-07 8.35307825130159e-07 6.870786567953009e-06 1.2126113647497288e-07 3.9448481205047433e-07 -2.7136736660580437e-07 1.1763128744438126e-07 2.9144944893059946e-07 1.3525116307320917e-07 6.290157708851386e-07 2.7225383266235184e-09 2.597091826747191e-07 6.692196176578907e-08 1.5038773694014607e-07 -1.489999533642284e-08 -2.9987191642169334e-09 3.8288454659880515e-07 -9.847511623546101e-08 1.2697195059365466e-06 6.486332620350724e-06 2.1126934924854848e-06 -4.9599537020023166e-06 -1.042104997844857e-05 1.8722793226058789e-06 -1.5190773257943528e-05
PC.PC6 -9.796152289756503e-06 -2.1941928360742798e-07 -8.676378522398599e-07 1.2773144273004157e-06 1.4024848742369237e-06 1.557117397825371e-07 -4.8328837748210374e-08 -1.2504103414948666e-06 5.291912980623735e-07 -3.8601780185317545e-07 1.21261136474973e-07 8.080257377715458e-06 2.9869636026585265e-07 8.091638539323343e-08 -6.8795380578811e-07 1.6863314541260848e-07 2.2432038978935287e-06 2.9246982379007423e-07 5.178908577932958e-07 6.025258835845295e-07 6.416886785765657e-07 -4.9115773375889e-07 -5.76956776431373e-07 2.605160714801757e-07 2.446019862336226e-07 -6.630518329013566e-07 6.961798664114995e-07 -1.8596034568415262e-06 8.48899604666036e-06 -3.320063287393501e-06 -1.0950544164494603e-05 -1.7479953266678078e-05 5.514476442180513e-07
PC.PC7 3.2972011214665785e-06 -7.532837078158377e-08 1.2451203728234974e-06 -2.987116390356188e-06 -4.155064576437835e-06 -1.262968099402034e-06 -1.6157497877759725e-07 -2.3573274854495405e-07 1.1767336887513924e-07 2.274683340724271e-07 3.944848120504732e-07 2.986963602658515e-07 6.709153415985344e-06 6.505050901641467e-07 7.271049063000297e-08 -6.136098394034963e-08 5.396546011629551e-07 -7.048631285298622e-07 -3.1462838849695526e-08 6.898579042677654e-07 3.0827581586097703e-07 2.415586694757003e-07 -1.3373773607433317e-07 1.996402432784184e-07 1.2226405604879315e-07 -1.4798652501718634e-07 9.227624440583069e-08 2.627791226679122e-06 1.2528201286321654e-05 1.808850644685869e-06 -2.726536020179478e-06 -1.3020783791197199e-05 -8.607746063828513e-06
PC.PC8 -1.700793741639252e-06 -7.08919346101513e-08 1.215734189355494e-05 1.1943178456266524e-05 7.6240421943512685e-06 1.5632032789427129e-06 1.0592867186771775e-07 -4.251036261784873e-08 -7.384830062048244e-08 -8.463630716943068e-08 -2.7136736660580215e-07 8.091638539323198e-08 6.505050901641481e-07 8.424102515844703e-06 7.050908179924835e-08 -7.27006970140747e-07 1.7416320585630163e-07 -9.884688522346948e-09 1.585595331111082e-07 -5.079177878662962e-08 3.2848696417568967e-08 2.208719793680398e-07 -1.4112557031746273e-07 -4.1375672677290767e-07 2.4274059057721085e-07 -1.749514901277149e-07 -1.5635629204020881e-06 -2.259395247882363e-06 -3.4977351159346767e-06 5.201848175352752e-06 -2.044996098717145e-07 8.52636933531285e-06 -2.974514682714113e-06
PC.PC9 -4.7343287124471696e-06 -2.286314222425161e-07 4.075404794187206e-06 1.0139805126322717e-06 -3.0898553827160516e-06 -1.7668794579371828e-06 1.0172585767213489e-07 7.809013396327884e-09 1.930190180604477e-08 2.0159651727755475e-07 1.1763128744438105e-07 -6.879538057881076e-07 7.271049063000385e-08 7.050908179924674e-08 6.596565689961572e-06 8.621512596832606e-07 2.747459297308858e-07 6.918606104788004e-08 -1.4194517996666667e-06 3.54742530121043e-07 -1.312355476416435e-08 1.0304109348380121e-07 -4.027788804425833e-07 1.6298024878610348e-07 9.093788751254596e-07 -3.2993058368039794e-07 6.814931666457384e-07 2.6309839013333683e-06 1.5092344024051754e-05 -1.1690278873187136e-05 5.9246216162085535e-06 -1.8734761380250985e-05 -1.6056574678200948e-05
PC.PC10 -2.245558797368715e-06 1.9199747227412889e-07 1.0396433008605106e-06 7.745379124995894e-06 -1.0528560636232258e-06 -2.6574822591003197e-06 -2.8012818212930897e-08 1.2880962258140384e-07 3.08127949940146e-07 -7.825609765532815e-08 2.9144944893059814e-07 1.6863314541261081e-07 -6.136098394034797e-08 -7.270069701407484e-07 8.621512596832611e-07 1.1286317223936215e-05 -6.479179492250646e-07 -7.982414676912755e-07 6.040370056875849e-07 1.4647698622644624e-07 -7.776730525326104e-08 -3.577032921524283e-08 2.22071740241026e-07 -8.94155957694442e-07 -2.3141774821142292e-07 1.76607234878142e-07 7.341999952641316e-07 -2.244332183907999e-06 -3.274988713652697e-06 1.4205427402408978e-05 5.488315489993315e-06 -2.972511966059912e-06 6.370286957329838e-06
PC.PC11 -6.9747117665443805e-06 -1.824653964655806e-08 -7.596090122006713e-07 -1.0291880726904469e-05 -5.415242243808906e-06 -4.485004371976331e-07 -1.67992881251494e-08 -1.05688639062044e-06 3.923907719863399e-07 -2.3486046914510776e-07 1.3525116307320756e-07 2.2432038978935275e-06 5.396546011629542e-07 1.741632058563019e-07 2.747459297308839e-07 -6.479179492250664e-07 7.862257608091065e-06 -4.6334424995667387e-07 4.541052028615523e-07 1.5797325207979e-07 5.077614086732052e-07 -3.511605907012464e-07 -3.071527803208052e-07 -2.756355279223083e-07 1.533028312397736e-07 9.835174300391847e-08 5.576036989804146e-06 -2.1049721954346234e-06 -2.6857003405079122e-06 9.149530562691253e-06 -6.5247102885900555e-06 2.537426304688851e-06 2.1151362241450527e-06
PC.PC12 -4.601270775402289e-06 -4.6493158205078205e-07 1.3084447280230295e-05 1.7891587702178622e-05 1.5342238382331947e-05 3.8415803847772414e-06 2.466816764534972e-07 -5.076974190902306e-07 -2.034722322467392e-07 -6.517723847871433e-08 6.29015770885141e-07 2.924698237900733e-07 -7.04863128529863e-07 -9.884688522346314e-09 6.918606104788204e-08 -7.982414676912703e-07 -4.6334424995667557e-07 1.2095536299128772e-05 -1.0151341498230781e-06 -3.607234350783582e-08 4.3875572837335774e-08 1.2326002163281374e-06 -7.93876907749164e-07 7.826231049110993e-08 9.223175848878026e-07 -5.0444696430137156e-08 1.4561260083785275e-07 9.424503300018613e-06 7.240426350078886e-06 -2.4709835157919126e-05 7.06072335045992e-06 3.3910525904491966e-06 -2.483426675839347e-05
PC.PC13 -1.2323108170098882e-05 -5.259500011546855e-07 -1.7767555663232003e-06 -3.6056390752081704e-06 -3.924455364624376e-06 -1.391082103717427e-06 -3.378704602857168e-07 9.613909280810042e-08 8.67272868990572e-08 -2.295516363672431e-08 2.7225383266216246e-09 5.178908577932923e-07 -3.146283884969551e-08 1.585595331111086e-07 -1.4194517996666667e-06 6.040370056875841e-07 4.541052028615522e-07 -1.0151341498230784e-06 6.917931717067727e-06 9.1239000631793e-08 -8.85011684549044e-09 1.2432675737104817e-07 2.081689823400541e-07 -4.483333925958191e-07 -6.072928165069918e-07 -4.6731888049076416e-07 2.818782203989937e-06 -9.624053170239807e-06 -2.4026667343720208e-05 1.7065052785642553e-05 -3.607812719260686e-06 3.5618277044892415e-05 1.4692704586089123e-05
PC.PC14 6.5679104280025025e-06 2.5373010267982926e-07 1.102393973803411e-05 6.9513105999092135e-06 1.3550812679734635e-06 -3.973647022798217e-07 -1.2383473678068578e-07 -2.736184436058311e-07 1.3980728452016055e-07 -8.662842018713271e-08 2.5970918267472377e-07 6.02525883584535e-07 6.898579042677641e-07 -5.0791778786630655e-08 3.547425301210442e-07 1.4647698622644637e-07 1.5797325207979632e-07 -3.6072343507833787e-08 9.12390006317986e-08 7.218873580426602e-06 4.6129674945178963e-07 4.396501203404869e-08 -7.195380461422106e-08 3.0985046778562627e-07 3.697759027933621e-07 -5.955300116276716e-07 -2.762174980781288e-06 1.0875379811812386e-05 2.430937562819639e-06 5.367957049589e-06 -1.1799869825009588e-05 -5.69319426321925e-06 2.39065984853359e-07
PC.PC15 1.801733944166983e-06 1.8915685068644068e-07 -3.9317071523399044e-07 6.02819614153494e-06 9.495520211038581e-06 2.9516963668289016e-06 2.188056402214456e-07 -2.1807089577208846e-07 1.2688943273078567e-07 -8.790560724881955e-08 6.692196176578908e-08 6.416886785765654e-07 3.082758158609768e-07 3.284869641757014e-08 -1.3123554764164115e-08 -7.776730525325935e-08 5.077614086732037e-07 4.387557283733858e-08 -8.850116845492008e-09 4.61296749451789e-07 6.694389622545712e-06 4.3085165187125473e-07 1.7728885465497034e-07 -3.0499018918134587e-07 3.339232881746865e-07 2.798712242696172e-07 -2.208884078084254e-06 -2.2854426975646787e-06 -3.1576461215993723e-06 5.441631913590839e-06 -6.709611544982927e-06 6.396747504762431e-06 4.500552726175853e-06
PC.PC16 1.964584620485379e-06 -9.1574607423898e-09 -9.30233121038663e-06 -1.9385529134646447e-06 6.518390003666385e-06 3.3033883097593047e-06 -1.6034950375349846e-07 4.663120971313841e-08 -4.7277150036307e-08 1.774115733674963e-07 1.5038773694014784e-07 -4.911577337588896e-07 2.415586694757004e-07 2.2087197936804217e-07 1.0304109348380257e-07 -3.577032921524165e-08 -3.511605907012471e-07 1.2326002163281412e-06 1.2432675737104743e-07 4.396501203404952e-08 4.308516518712529e-07 7.614334491958863e-06 -5.187885257536255e-07 -2.326028620231072e-06 -9.001840555788168e-07 1.6346842352939484e-07 -5.100652956987065e-07 -2.142220093554583e-06 6.809323559823096e-06 -1.090297159731774e-06 1.0845653166977804e-05 -1.6362054933400738e-06 -1.3963746012554328e-05
PC.PC17 7.404308212373264e-07 9.897082641030801e-08 3.558907036536457e-06 7.378132176323469e-06 1.0132462630308764e-05 3.3654446351627657e-06 -3.6402506166338444e-08 -2.773670880614579e-07 2.401773756061547e-07 -1.684391884041962e-07 -1.489999533642324e-08 -5.769567764313725e-07 -1.3373773607433312e-07 -1.41125570317462e-07 -4.0277888044258194e-07 2.2207174024102885e-07 -3.071527803208062e-07 -7.938769077491643e-07 2.0816898234005303e-07 -7.195380461421975e-08 1.7728885465497214e-07 -5.187885257536251e-07 5.481089914347336e-06 -1.2570313614169237e-07 -8.066024390901409e-07 -8.260033674946189e-08 -1.0867009228334072e-06 -4.187803409141629e-06 -6.040856175123782e-06 -9.875952452159348e-07 3.568361847877129e-06 7.000885185781715e-06 1.1216002686127773e-05
PC.PC18 3.1248194378430424e-06 -5.0173946617685257e-08 -3.5469683819444905e-06 -7.822127646825692e-06 -7.814977705320435e-06 -2.2214524289274478e-06 2.300428754501824e-07 -2.1255002745752334e-07 6.968022641506114e-08 -8.886122004405575e-07 -2.9987191642176043e-09 2.6051607148017635e-07 1.996402432784181e-07 -4.1375672677291074e-07 1.6298024878610298e-07 -8.941559576944419e-07 -2.756355279223067e-07 7.82623104911085e-08 -4.483333925958204e-07 3.098504677856236e-07 -3.049901891813431e-07 -2.3260286202310705e-06 -1.2570313614169166e-07 1.296760072799157e-05 1.3562288934150118e-06 1.6840533051277226e-06 5.422668946108802e-07 -4.914300514797338e-07 -1.333341747687412e-06 -6.391631571686199e-06 -1.4851253589111883e-06 -1.0482744456548755e-05 2.453871161899457e-06
PC.PC19 7.538171030380938e-06 5.9591854826600066e-08 1.6579812323398216e-05 1.4152088983178183e-05 7.8324549596249e-06 1.2891362253916059e-06 4.854247281662275e-07 -3.867362654287478e-07 -5.02848480173576e-07 3.151552715703601e-07 3.8288454659880674e-07 2.4460198623362424e-07 1.2226405604879315e-07 2.4274059057720884e-07 9.093788751254564e-07 -2.3141774821142046e-07 1.5330283123977565e-07 9.223175848877986e-07 -6.07292816506991e-07 3.6977590279335756e-07 3.339232881746855e-07 -9.001840555788194e-07 -8.066024390901437e-07 1.3562288934150111e-06 1.0418912335848698e-05 1.6108352688084611e-06 -1.3695191192814399e-08 2.6486772033672398e-06 -5.0796330129021895e-06 -4.427851616739403e-06 2.671953535885689e-06 1.815988302810092e-05 2.8100450567755857e-07
PC.PC20 6.567258810686727e-06 -1.2730145266326715e-07 7.475134794971328e-06 -3.6795926678076214e-06 -6.00107544329551e-06 -1.2929316213456995e-06 -2.8126736132968437e-07 1.4597165280692738e-07 -2.652428292301431e-07 4.84465616725963e-07 -9.847511623545737e-08 -6.630518329013557e-07 -1.4798652501718708e-07 -1.74951490127714e-07 -3.29930583680398e-07 1.7660723487814417e-07 9.835174300392039e-08 -5.044469643013771e-08 -4.6731888049076326e-07 -5.95530011627673e-07 2.7987122426961675e-07 1.6346842352939005e-07 -8.260033674946011e-08 1.6840533051277182e-06 1.6108352688084592e-06 7.342168748727793e-06 -1.7493711915488087e-06 3.0288102742500267e-06 -1.662480525512269e-06 -8.405093872377755e-06 3.2949715356255397e-06 -3.3157242866869806e-06 6.5621404488216605e-06
proband 8.823093765524853e-05 1.125205739817708e-06 0.00019899841294781752 0.00042491401903325097 0.0004731718800196947 0.00013526669651773348 -7.909522119381083e-08 1.3478873873210532e-06 1.9596041475435213e-06 -2.084663349037813e-06 1.2697195059365978e-06 6.961798664115036e-07 9.227624440582987e-08 -1.5635629204020615e-06 6.814931666457513e-07 7.341999952642663e-07 5.576036989804077e-06 1.4561260083785786e-07 2.8187822039898824e-06 -2.762174980781259e-06 -2.2088840780842728e-06 -5.100652956988639e-07 -1.0867009228332797e-06 5.422668946108715e-07 -1.3695191192786835e-08 -1.7493711915487977e-06 0.0011872571283606274 -0.0006760216377311866 -0.000583128336618407 0.00010559879970382753 4.692408510077983e-05 -3.767192797830421e-05 -2.6271860310837607e-05
paternal -5.297134741962675e-05 -4.914449939478524e-06 3.899249292308451e-06 -0.0001382565366511594 -0.000325598045556017 -0.00013812156535519834 -3.3731213814049706e-06 -8.929601057162767e-07 -3.273086032142254e-06 1.4165574765628416e-06 6.486332620350736e-06 -1.8596034568415368e-06 2.6277912266791178e-06 -2.259395247882413e-06 2.630983901333363e-06 -2.2443321839079183e-06 -2.1049721954345684e-06 9.424503300018574e-06 -9.624053170239729e-06 1.0875379811812249e-05 -2.2854426975647346e-06 -2.142220093554476e-06 -4.1878034091416205e-06 -4.914300514797158e-07 2.648677203367156e-06 3.028810274250156e-06 -0.0006760216377311907 0.0046209481576994236 0.00020488297837983302 -0.003066159634018095 -0.0028627246015601065 -9.183921816003306e-05 8.204338244514179e-05
maternal -0.00016239670397572668 -7.603021358221714e-06 9.735146850402167e-05 0.0002260287876744702 0.00014763021709333218 3.154021562373273e-05 3.1726750556082283e-07 -5.3321966012852005e-06 1.7713825495750318e-06 8.887629060362446e-06 2.112693492485529e-06 8.488996046660347e-06 1.2528201286321657e-05 -3.49773511593463e-06 1.509234402405184e-05 -3.274988713652693e-06 -2.6857003405078495e-06 7.2404263500788455e-06 -2.40266673437201e-05 2.430937562819591e-06 -3.157646121599403e-06 6.809323559823084e-06 -6.040856175123846e-06 -1.3333417476874487e-06 -5.079633012902087e-06 -1.662480525512277e-06 -0.0005831283366184071 0.00020488297837983313 0.0049568420010981055 -0.00017744089758176505 0.00010740732882738256 -0.004263086141997212 -0.0026699398388756847
gpp -3.2907269584874554e-05 8.460755563892456e-06 -0.00019425432661356447 -0.0002450636520869057 -0.00010710801050975499 -1.0584187261637516e-05 -3.140545302832132e-06 -3.3267006354601275e-06 -3.1120275293479584e-06 -8.018424225528426e-06 -4.959953702002445e-06 -3.3200632873935024e-06 1.8088506446858452e-06 5.2018481753527594e-06 -1.1690278873187157e-05 1.420542740240869e-05 9.149530562691232e-06 -2.4709835157919048e-05 1.7065052785642553e-05 5.36795704958893e-06 5.441631913590889e-06 -1.0902971597318256e-06 -9.8759524521595e-07 -6.391631571686174e-06 -4.427851616739408e-06 -8.40509387237795e-06 0.00010559879970383202 -0.0030661596340180934 -0.00017744089758176747 0.007347908230151721 -0.0016697059768654473 0.0002930230347867017 9.105721061686562e-05
gmp 0.00013404175158597084 3.540836033581013e-06 -0.00018914316795497877 0.00011790305737002617 0.00039385915042671306 0.00017678083148949146 1.7055591876595355e-06 1.2120849243974218e-05 -4.506151133436752e-06 -6.347775771642598e-06 -1.0421049978448476e-05 -1.0950544164494596e-05 -2.7265360201794476e-06 -2.044996098716235e-07 5.924621616208583e-06 5.488315489993394e-06 -6.524710288590109e-06 7.06072335045995e-06 -3.6078127192608286e-06 -1.1799869825009264e-05 -6.709611544982857e-06 1.0845653166977836e-05 3.5683618478770478e-06 -1.485125358911263e-06 2.6719535358858615e-06 3.2949715356255457e-06 4.6924085100782636e-05 -0.0028627246015601147 0.00010740732882738834 -0.0016697059768654395 0.007177630782750668 -0.00028744676047511166 6.122632134176164e-05
gpm 3.6490193598744476e-05 8.074186269237718e-06 -0.00024625575610048405 -0.00044851002583858366 -0.0003887920348025291 -0.00011156809823828167 -9.685104821938772e-06 2.354334567296242e-06 -1.99784419173234e-06 -3.4118080870497893e-06 1.8722793226057169e-06 -1.7479953266678142e-05 -1.3020783791197275e-05 8.526369335312795e-06 -1.873476138025106e-05 -2.9725119660599715e-06 2.5374263046888535e-06 3.39105259044923e-06 3.561827704489224e-05 -5.693194263219165e-06 6.396747504762487e-06 -1.6362054933400545e-06 7.000885185781748e-06 -1.0482744456548754e-05 1.815988302810084e-05 -3.3157242866868566e-06 -3.76719279783039e-05 -9.183921816003658e-05 -0.00426308614199723 0.00029302303478670043 -0.0002874467604750998 0.010151554336580644 -0.0019950164096927793
gmm 0.00022665338726276545 5.539344855704024e-06 -0.00013917569561236955 -0.00032366938090025465 -0.00010114100976235275 2.9300295422740345e-05 -4.1165166419471785e-06 5.091268373838293e-06 -1.2543976037996145e-05 -8.344322314337212e-06 -1.5190773257943479e-05 5.514476442181549e-07 -8.607746063828483e-06 -2.9745146827141044e-06 -1.605657467820104e-05 6.3702869573298124e-06 2.1151362241449896e-06 -2.4834266758393383e-05 1.4692704586089167e-05 2.3906598485336063e-07 4.500552726175916e-06 -1.3963746012554181e-05 1.1216002686127785e-05 2.453871161899489e-06 2.8100450567750886e-07 6.562140448821525e-06 -2.6271860310835778e-05 8.204338244514076e-05 -0.0026699398388756713 9.105721061686562e-05 6.122632134176355e-05 -0.0019950164096928075 0.007404253944671243
