 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
intercept 0.00025091710347881647 1.909177583282558e-06 -1.7418383376401158e-06 -8.965769744567241e-06 4.119002057845661e-06 5.432441259819559e-06 3.8054645256896754e-07 1.587180546018789e-06 -8.043527979720112e-07 6.666096301495324e-07 1.968299535522553e-07 4.2078638008205467e-07 -1.4977943582539578e-07 2.3115775001043828e-07 -4.364985407202315e-08 2.2507424785218615e-07 7.613109091756839e-07 7.868839720415079e-08 -6.980740053721355e-07 -5.002795808148909e-08 -6.854678090896953e-07 4.1201513181244465e-07 1.3659440955476529e-06 -7.209206270236804e-09 8.886065551662806e-08 -7.866817024920701e-07 6.308592485190805e-07
AGE 1.9091775832825676e-06 6.218004082859716e-07 4.944030039383151e-07 5.452262153340377e-07 -6.566558257151968e-07 -4.446080298672306e-07 -1.8425831651289074e-08 6.101179959858383e-08 -2.795550785690071e-08 2.949693966291528e-08 7.181687116919927e-08 3.306159079124087e-08 -5.154179450403563e-08 1.4757625643733337e-08 6.685921877684178e-09 4.488889098096754e-08 5.7931822288176816e-08 4.363691529890391e-09 -5.814402847773901e-08 1.3685949259505762e-08 3.5605081036635064e-09 -1.5688374420544207e-08 2.835019721755033e-11 -9.222913279887274e-09 1.4907835159139336e-08 -3.547578997756735e-08 -1.2531039992693282e-07
sex -1.7418383376400992e-06 4.944030039383118e-07 0.0009657509894180944 7.626825559390513e-05 -0.00025675661954477157 -6.169307304957e-05 2.4233303653007923e-07 2.739094582725715e-07 -2.2837752664192928e-07 1.2090023026935514e-07 1.4210314519598028e-06 -7.211949055217343e-07 -2.9157070245727456e-07 1.607169446148032e-08 -3.062171212568347e-07 -2.397550067912231e-07 4.4168592725548634e-07 -5.319995432023631e-07 -2.416003717112407e-07 3.2595724157548243e-07 -1.9532353752401389e-07 -7.524500555593612e-07 -1.208069950340598e-07 -5.298912976795927e-07 -2.8461178024740785e-07 5.337793841829527e-07 -2.868217223205163e-07
age_sex -8.965769744567251e-06 5.452262153340408e-07 7.626825559390392e-05 0.0004894418589540312 -5.8052410849989554e-05 -0.00017519091067146042 3.9815910395354166e-07 2.2726557927182526e-07 -3.3010348189471716e-08 3.7808395658239525e-07 4.406359834604479e-08 2.0435909637024839e-07 -2.849019546546302e-07 1.0299662429741682e-07 -1.0616614243539311e-08 8.90556300690225e-07 -6.998284077767588e-07 -1.227569384773277e-07 5.805894059868856e-07 6.72509583094145e-08 -2.0210048680699503e-07 -8.516315694369079e-08 -6.093345514385979e-07 -3.8409061725892205e-07 1.3483107747552667e-07 1.662578509661119e-07 -6.881796965725037e-06
age2_sex 4.119002057845661e-06 -6.566558257151977e-07 -0.0002567566195447722 -5.80524108499903e-05 0.0001504867270103656 5.16790860360531e-05 -6.596321852125252e-09 -9.50548554333168e-08 1.949485484289996e-07 -8.400654247824487e-08 -4.70045952108114e-07 1.537188126558331e-07 1.36202016269181e-07 -8.014200042787915e-08 1.169074431728805e-07 4.2196536544557695e-08 9.509847642622109e-08 1.5651712893695848e-07 1.6845949710455308e-07 -2.953521460721929e-07 1.3917953347127609e-08 -4.3895920753042954e-08 2.226576970022848e-07 1.3998339336270217e-07 7.890537232095198e-08 6.2552667366212695e-09 6.809294219958506e-07
age3_sex 5.4324412598195236e-06 -4.4460802986723215e-07 -6.169307304956987e-05 -0.0001751909106714602 5.167908603605286e-05 9.014670298564485e-05 -7.901514705669247e-08 -5.308615153774768e-08 1.44257911331081e-07 -1.1340932799475084e-07 -1.2312641468514577e-07 -4.560400640082921e-08 1.0466913338922762e-07 -2.409036426847989e-09 -4.266988654723513e-08 -2.8629156956678133e-07 2.890473973476318e-07 -2.09186178162452e-08 -2.6078894860136104e-07 -1.343678659089223e-07 4.412478697276736e-08 -5.1147084539707254e-08 6.460076987848086e-08 7.749560792214096e-08 -8.804196466752772e-08 5.030779997467315e-08 1.312356197036132e-06
PC.PC1 3.8054645256896865e-07 -1.842583165128906e-08 2.423330365300757e-07 3.981591039535415e-07 -6.596321852123736e-09 -7.901514705669237e-08 4.792822124231445e-07 -2.1378579620387677e-08 1.0525426299898368e-08 -7.72306943814954e-09 -3.597135774470891e-08 1.0136536623526376e-08 -1.0255959465596914e-08 2.4041479566630122e-08 3.94397872006801e-08 -1.346226269019132e-08 -1.5468458178022758e-08 1.6229097251068292e-08 -7.578324893143675e-09 -2.5039536410803292e-08 3.490647988388199e-08 6.296506370350012e-09 1.2167939807169437e-08 -1.449031427237699e-08 -9.512514512609116e-09 -5.438944939972156e-09 -8.017271617876618e-07
PC.PC2 1.587180546018828e-06 6.101179959858409e-08 2.7390945827257175e-07 2.2726557927182526e-07 -9.505485543331551e-08 -5.3086151537746955e-08 -2.137857962038699e-08 9.074219888376795e-07 -3.965534188916725e-08 4.854894808111221e-08 1.9017753789068996e-08 -1.2984291611034913e-08 -5.041616814805811e-09 -2.388444878499848e-08 1.717185856060317e-08 1.9373595074228073e-08 3.4269310248517033e-09 -1.6178174736383806e-08 -1.3068300371793103e-08 -9.77582290108746e-09 -2.6655056145362243e-08 4.8373455550846346e-08 7.689687292645439e-09 9.87935817939979e-09 6.108633377728754e-09 1.1972454858052163e-08 9.060900865231445e-08
PC.PC3 -8.043527979720006e-07 -2.795550785690068e-08 -2.2837752664193295e-07 -3.301034818947336e-08 1.9494854842900115e-07 1.4425791133108224e-07 1.0525426299898942e-08 -3.96553418891665e-08 1.032779459038734e-06 1.291606482945596e-08 5.324814943559548e-08 1.1184332299491854e-08 1.9670847367403888e-08 -5.1223149437991095e-08 2.3339507568622705e-09 3.683631505621698e-08 -1.4044677282179483e-08 -8.291848301353127e-09 -3.975799038814208e-09 3.1663795584802786e-08 2.8256098169124948e-08 -4.755079362522328e-08 -5.89702760005151e-09 6.581960028341854e-08 2.1741903768290848e-08 7.3914160484796024e-09 -1.1209742285410152e-06
PC.PC4 6.666096301495405e-07 2.9496939662915433e-08 1.209002302693576e-07 3.780839565823976e-07 -8.400654247824494e-08 -1.1340932799475179e-07 -7.723069438149131e-09 4.854894808111258e-08 1.291606482945557e-08 1.3085664181186464e-06 9.831274808362054e-08 -4.2078607964283363e-08 1.1593105478021639e-07 4.825366933786925e-08 8.509551736340487e-09 -2.3370087645397897e-08 -1.513958277568571e-08 4.659230612147092e-08 -1.9857391725588764e-08 4.1417745296970256e-08 5.760927612320796e-09 3.6944213207545216e-08 -9.73353828011815e-09 1.0585707127965927e-08 -1.2765546757627466e-10 -3.951655228542153e-08 -2.2236798260101984e-07
PC.PC5 1.9682995355225663e-07 7.181687116919922e-08 1.4210314519598045e-06 4.4063598346047715e-08 -4.7004595210811363e-07 -1.2312641468514648e-07 -3.597135774470876e-08 1.9017753789068904e-08 5.324814943559571e-08 9.831274808361986e-08 1.7140188041829388e-06 4.128901735136915e-08 1.220388205747356e-08 -4.315135167445187e-08 -1.2427446552886278e-08 2.923849180347825e-08 1.0742740754043561e-08 3.04633513897389e-08 -5.214369541435564e-09 -1.9359467941593847e-08 -1.9032836032248754e-08 -3.301538714909807e-08 -3.982782884977684e-09 1.1658322714281871e-07 2.1895864106457658e-08 7.493172054243428e-08 -5.320870560643607e-07
