 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 1.6127626940950972e-07 1.3418494721318596e-07 4.184336736143637e-06 -6.362505278357535e-11 -2.3292828098345325e-06 -8.60915422655911e-07 5.8184652642588327e-08 9.75021450567827e-08 8.85075570738298e-08 1.1977453748315266e-07 2.213889300501146e-06 1.1193425155616407e-07 1.356301304752163e-08 -4.0120614581533324e-08 6.298242221897953e-09 1.545277834532077e-07 8.898161498638031e-08 1.1021392542025634e-07 -7.506562612787283e-09 -1.173654351328836e-08 2.7096120641062826e-08 -6.761548632004938e-08 7.3890227940766695e-09 8.319013461223559e-08 1.205911235759928e-07 -9.44498531406224e-08 8.945465760134344e-07 1.0347490698247664e-06 -2.0640350491286012e-06 -2.375953403446304e-06
PC.PC6 -6.636903447657624e-07 3.481977004053926e-08 -1.814444981054488e-06 5.652054607427998e-07 3.4467842010820753e-06 1.5906493839959123e-06 -3.552121896381115e-08 -3.863951995482439e-07 1.673412563321587e-07 -1.5016333360913785e-07 1.1193425155616407e-07 2.640548764398348e-06 1.360677816181933e-07 7.288295570382799e-08 -3.086688768585465e-07 1.858199229994827e-07 6.518272576737558e-07 1.5102904004249642e-07 2.698617731049772e-07 2.282555988464341e-07 2.1503049848257984e-07 -1.8468256540144539e-07 -2.9486037157589633e-07 1.0100431665964388e-07 7.448090265200727e-08 -1.983292860912655e-07 9.436435316844506e-07 -2.576404804460525e-06 -2.431713820580377e-06 -1.4103949928836732e-07
PC.PC7 7.274535313865898e-07 -4.646151069467781e-08 1.7281618113731854e-06 3.045031772213379e-06 4.870998589332671e-06 1.8324932587802244e-06 -9.869181069950164e-08 -1.0392704967905192e-07 2.910520517633585e-08 1.348043438134958e-07 1.3563013047523127e-08 1.3606778161819334e-07 2.0110536142218343e-06 1.705414847999475e-07 -2.6874377133233145e-08 -2.8619051378858305e-08 1.6544661106052448e-07 -2.2248994573895534e-07 8.293541839112317e-08 1.445704712499877e-07 4.2739356973843816e-08 8.335190860086447e-08 -1.020592696511588e-08 -1.0331833928673191e-08 -4.468201775942439e-08 -2.3738469139455423e-08 6.660632559791027e-07 -2.7048330649621756e-06 2.828008694755262e-06 2.106321677403005e-06
PC.PC8 6.678069820798504e-07 -1.074922328638634e-09 -1.4206189812612214e-07 -5.588903308350121e-07 5.551357746420314e-07 4.995967251299193e-07 7.174878548426053e-08 -3.618892922172649e-08 -7.390800132455705e-08 4.950273010609611e-08 -4.0120614581532755e-08 7.28829557038283e-08 1.7054148479994713e-07 2.5219274948728416e-06 -6.338267624658915e-08 -4.6866230706742056e-07 1.6529674006930343e-07 -1.226530577144175e-07 8.718134239063766e-08 -1.3258198626397066e-08 3.0991394332148786e-08 1.1353711374547945e-07 -8.488969248201795e-08 -3.5599818865244566e-07 3.4409460991407094e-08 -8.653612481678248e-08 -6.982839259965621e-07 -1.043859897867621e-06 2.3196037573504393e-06 3.795273687525982e-07
PC.PC9 -2.1558300974867924e-06 -1.0903722042482747e-07 9.886505977939816e-07 1.9570225774615408e-06 2.4297584977229457e-06 5.392448821884858e-07 2.4022118820639023e-08 -7.558057560217436e-08 3.458631109021529e-08 -1.3896218290824429e-08 6.298242221898218e-09 -3.086688768585475e-07 -2.6874377133233337e-08 -6.338267624658954e-08 1.9572237679566204e-06 1.1958931524911173e-07 -3.498927840354989e-08 1.5351817235517277e-09 -3.1685991909398007e-07 5.86876771580323e-09 1.1470870947761274e-07 -6.717676590590457e-08 1.6246325190016992e-07 4.705750090010353e-08 2.862234753539805e-07 -1.0973381770757982e-07 -2.190074827606958e-08 -3.9680129948848777e-07 1.2667309469126334e-06 -8.43740891719526e-07
PC.PC10 -1.7945835101469634e-06 8.34876552539636e-09 -7.858267283029071e-07 7.281504164356937e-07 -1.6242091331563975e-06 -9.971430286703317e-07 -4.228513141047704e-08 1.704730616226255e-08 1.1933268837035582e-07 -1.3087717942582798e-07 1.545277834532074e-07 1.858199229994826e-07 -2.8619051378858388e-08 -4.6866230706742167e-07 1.195893152491121e-07 3.2125517322402124e-06 -1.1162799964811791e-07 -2.2486411632142965e-07 2.2439130824008786e-07 8.146648291367852e-08 -4.720163330553255e-08 -1.0587207173172342e-07 4.806083120137655e-08 1.0908495744342984e-07 -7.563160877372776e-08 5.859028399886843e-08 9.21155994286442e-07 6.38493601668306e-07 1.1830050561089192e-06 1.334780528367123e-06
PC.PC11 -2.56681571400529e-06 -6.682037683674028e-08 7.286720493262174e-07 1.220000938554425e-07 4.259561776159656e-06 2.200423183940889e-06 -1.0396295650863573e-09 -3.0620032244972265e-07 1.0559565352608017e-07 -1.1188115858517751e-07 8.898161498638094e-08 6.518272576737552e-07 1.6544661106052466e-07 1.6529674006930287e-07 -3.4989278403549795e-08 -1.1162799964811803e-07 2.505485862865293e-06 -7.511682290068518e-08 2.0837228821307007e-07 4.652857284057024e-08 4.3977023887251244e-08 -3.0021321334109074e-09 -4.83935267389977e-08 -1.5824270605994544e-07 8.727655618522564e-08 1.3706551157170813e-07 1.2819980379080997e-06 -1.6042241768664428e-06 3.2020572715493613e-06 5.198327476436289e-07
PC.PC12 -1.1635480186460499e-06 -6.722438510121897e-08 1.0482693083915895e-06 -1.1658159501261003e-06 -3.1685133615702026e-06 -1.3018990556488726e-06 8.592598525616114e-08 -1.1794479166379823e-07 -6.226325426543759e-08 2.0950803049195978e-08 1.1021392542025634e-07 1.5102904004249647e-07 -2.2248994573895518e-07 -1.2265305771441798e-07 1.5351817235512484e-09 -2.2486411632143015e-07 -7.511682290068576e-08 3.70175792833305e-06 -3.571745179987122e-07 2.702448291450285e-08 8.106454988511617e-08 3.845394601275333e-07 -3.025239066705727e-07 -2.7311506679975635e-08 3.9828722651733575e-07 5.139949072693657e-08 5.2904096335787365e-08 1.8458669345421965e-06 -7.850933053619947e-06 2.2228036790545494e-06
PC.PC13 -2.139327946282077e-06 -1.4509302212012255e-07 -1.161985726317525e-06 -1.673558606446464e-06 -1.8160359289937373e-06 -7.263108055882825e-07 -1.1133120902759386e-07 1.2556458675962882e-07 -2.973392910866088e-08 4.486459843867236e-08 -7.506562612787092e-09 2.69861773104977e-07 8.293541839112384e-08 8.718134239063775e-08 -3.1685991909398023e-07 2.243913082400882e-07 2.0837228821306965e-07 -3.5717451799871234e-07 2.159794732119931e-06 1.0067092238098556e-07 -5.1727188452274186e-08 4.7560724828309816e-08 -1.932347592678244e-07 -7.31481332430569e-08 -2.454533686163153e-07 -6.277156485163735e-08 1.4850707390792914e-06 -2.6155058769238753e-06 4.273146913784034e-06 4.160953011822697e-07
PC.PC14 8.863893031845377e-07 7.706332459893925e-08 2.7246225135082185e-06 1.3986758220470203e-06 8.767985375261867e-09 -2.0970811004891252e-07 -6.004431998472707e-08 -9.601786915679264e-08 5.189924312180599e-08 2.4676511550310814e-08 -1.1736543513288127e-08 2.282555988464333e-07 1.4457047124998697e-07 -1.3258198626397213e-08 5.868767715803337e-09 8.146648291367853e-08 4.652857284056968e-08 2.7024482914502773e-08 1.0067092238098546e-07 2.2793347169389386e-06 3.1421201014868706e-08 1.1058798502026171e-08 -4.674514052036291e-08 6.217153536515154e-08 2.9097067698208058e-08 -1.6079120264310872e-07 -1.4086987517884837e-06 4.709019109344953e-06 -4.5046993670013887e-07 -3.4980452425996415e-06
PC.PC15 3.68416518210258e-08 5.3158983837482066e-08 -6.929588078619918e-07 1.6221885551369447e-06 2.612924088824412e-06 7.503853894718917e-07 9.143034946650086e-08 -3.58643777286637e-08 5.029756345598937e-08 -3.9364992192835474e-08 2.709612064106307e-08 2.150304984825799e-07 4.2739356973843505e-08 3.0991394332148574e-08 1.1470870947761243e-07 -4.720163330553233e-08 4.397702388725097e-08 8.106454988511618e-08 -5.1727188452274246e-08 3.142120101486847e-08 2.2839535698023355e-06 9.438465075868553e-08 1.1109482617318635e-08 -1.495271473740567e-07 4.110196108601592e-08 -3.5329632363573495e-08 -1.745398665019443e-07 -9.905895450325015e-07 3.6467012103859454e-07 -1.9084736936001497e-06
PC.PC16 1.5751470876107472e-06 1.3788892653712904e-08 -3.6906438738250364e-06 -1.373927699294963e-06 2.8891344280955817e-06 1.7284778524029357e-06 -9.823288306835235e-08 -5.674669247547955e-08 -2.0819349480005708e-08 1.0510077146056686e-07 -6.761548632004881e-08 -1.846825654014454e-07 8.33519086008658e-08 1.1353711374547902e-07 -6.717676590590352e-08 -1.0587207173172343e-07 -3.0021321334109347e-09 3.845394601275324e-07 4.7560724828309274e-08 1.1058798502025418e-08 9.438465075868628e-08 2.5772553946678347e-06 -1.3475670859247106e-07 -8.074865700059943e-07 -2.1374495964158762e-07 1.878784475073217e-07 -2.955268006889584e-07 -7.754477443394415e-07 2.612602826976869e-07 2.014937773692206e-06
PC.PC17 -2.847249357867063e-07 2.0502746916959382e-08 3.8726829529519464e-07 6.393291957872318e-07 1.960890975626021e-06 8.082953484380031e-07 3.1229097340743106e-08 -1.074033447826607e-07 6.516511759361923e-08 -4.4500226999491057e-08 7.389022794076745e-09 -2.948603715758965e-07 -1.0205926965115782e-08 -8.48896924820177e-08 1.6246325190016987e-07 4.806083120137663e-08 -4.839352673899801e-08 -3.0252390667057287e-07 -1.932347592678243e-07 -4.6745140520362863e-08 1.1109482617318917e-08 -1.3475670859247135e-07 1.7518265029785688e-06 5.4760309649498516e-08 -2.5447380310112367e-07 -1.2816355747304346e-08 1.9427885194880242e-07 -3.172765433147e-06 5.247926869389992e-07 2.1671096548283847e-06
PC.PC18 -5.126190279698509e-07 -1.1068755470980212e-07 1.971120191542447e-06 3.1080431995331906e-06 2.8574585211110917e-06 7.521868673443247e-07 2.9250071198953722e-08 -6.38818806036382e-08 4.4957507248604994e-08 -2.0668149264620885e-07 8.319013461223609e-08 1.0100431665964414e-07 -1.0331833928673363e-08 -3.5599818865244603e-07 4.705750090010348e-08 1.0908495744343045e-07 -1.5824270605994432e-07 -2.7311506679975502e-08 -7.314813324305688e-08 6.217153536515157e-08 -1.4952714737405622e-07 -8.074865700059953e-07 5.4760309649498304e-08 4.311434757132406e-06 2.4972988599780916e-07 5.674440325859177e-07 -1.1680666540033628e-06 -3.8816159414607434e-07 -7.33067610022009e-07 2.410866942516782e-07
PC.PC19 -1.2656802851067587e-06 -6.304336308553025e-08 4.1967440991843414e-06 2.8490008080106185e-06 1.0420268097805289e-06 -1.6205802320390582e-08 1.0530352436182012e-07 -2.995556045351578e-08 -5.4240435462002796e-08 -6.342617199189852e-08 1.2059112357599434e-07 7.448090265200629e-08 -4.4682017759424453e-08 3.440946099140676e-08 2.8622347535398024e-07 -7.563160877372796e-08 8.727655618522662e-08 3.982872265173366e-07 -2.454533686163156e-07 2.9097067698208197e-08 4.110196108601438e-08 -2.1374495964159003e-07 -2.5447380310112436e-07 2.4972988599780815e-07 3.028993035794642e-06 2.9434627140374674e-07 1.205998182487905e-06 -1.1666226643315368e-06 -1.2869343490560423e-07 2.262765592611467e-06
PC.PC20 2.7804822138173894e-07 -1.4111481244427324e-07 1.7514749409737375e-06 -1.4446520121387983e-06 -1.2742684693333211e-06 -5.6519886643409975e-08 -1.4950146951043703e-07 7.094150544124584e-08 -5.045836493196005e-08 1.0513246820781372e-07 -9.444985314062205e-08 -1.9832928609126487e-07 -2.373846913945542e-08 -8.65361248167826e-08 -1.0973381770758e-07 5.859028399886846e-08 1.3706551157170821e-07 5.1399490726936685e-08 -6.277156485163727e-08 -1.6079120264310925e-07 -3.5329632363573555e-08 1.878784475073215e-07 -1.2816355747304437e-08 5.674440325859179e-07 2.943462714037458e-07 2.423886065626247e-06 -4.828349189493212e-07 1.0124050706450014e-06 -2.536809799573865e-06 1.506360013316689e-06
proband 3.286534120866231e-05 7.33021916558178e-07 -9.163927389622873e-06 2.8489721982975613e-05 8.429475333310182e-05 3.412443781940059e-05 -9.3350859641567e-07 5.410440964865918e-07 -2.860193823262764e-07 1.8298720475844248e-07 8.945465760134451e-07 9.436435316844426e-07 6.660632559791007e-07 -6.982839259965664e-07 -2.1900748276058673e-08 9.211559942864482e-07 1.2819980379080968e-06 5.2904096335787464e-08 1.4850707390792804e-06 -1.4086987517884705e-06 -1.7453986650194057e-07 -2.9552680068896954e-07 1.942788519488e-07 -1.1680666540033657e-06 1.205998182487931e-06 -4.828349189493252e-07 0.00038859300299404583 -0.00023955574931016187 5.592653339470219e-05 -1.2844819420121316e-05
paternal -4.9090290519618825e-05 -1.1065801490530006e-06 2.4129362926538857e-05 -9.188262678967246e-06 -9.11856375406028e-05 -4.268129326407033e-05 -1.3657552083430573e-06 -1.2279344304506117e-07 -5.769449055603524e-07 4.343731437544088e-07 1.0347490698247596e-06 -2.576404804460499e-06 -2.7048330649621778e-06 -1.0438598978676169e-06 -3.968012994885046e-07 6.384936016682874e-07 -1.6042241768664273e-06 1.8458669345422013e-06 -2.615505876923882e-06 4.709019109344937e-06 -9.905895450325133e-07 -7.754477443394589e-07 -3.1727654331469964e-06 -3.8816159414606666e-07 -1.1666226643315929e-06 1.0124050706450177e-06 -0.00023955574931016304 0.0014182680326729642 -0.0009198208201790858 -0.0008594805203520856
gpp -2.212241319348001e-05 -9.899286325572816e-08 -2.878952927018091e-05 -5.4878178684626325e-05 -3.7138057661793596e-05 -1.2916667593551166e-05 1.964306338533913e-07 1.990599552864123e-07 -1.6280056824143137e-06 -1.9592927949258993e-06 -2.064035049128612e-06 -2.4317138205804447e-06 2.8280086947552314e-06 2.3196037573504368e-06 1.2667309469126362e-06 1.1830050561089202e-06 3.202057271549335e-06 -7.850933053619932e-06 4.273146913784035e-06 -4.504699367001381e-07 3.646701210386034e-07 2.612602826976824e-07 5.24792686938969e-07 -7.330676100220426e-07 -1.2869343490559496e-07 -2.5368097995738755e-06 5.592653339470222e-05 -0.000919820820179083 0.002549983153310461 -0.0008614371585846394
gmp 5.8881437673022594e-05 1.4737958309341027e-06 -6.98857515067853e-05 2.766206138559448e-05 0.00013855025072426937 6.482985500664732e-05 9.24008391406421e-07 2.1312372555130328e-06 -1.6842800978642275e-06 -1.6534323831353378e-06 -2.375953403446293e-06 -1.410394992883354e-07 2.1063216774030566e-06 3.795273687525982e-07 -8.437408917195087e-07 1.3347805283671314e-06 5.198327476436425e-07 2.2228036790545295e-06 4.160953011822865e-07 -3.4980452425996314e-06 -1.9084736936001463e-06 2.0149377736922484e-06 2.1671096548284122e-06 2.410866942517077e-07 2.2627655926115534e-06 1.5063600133166794e-06 -1.2844819420119024e-05 -0.0008594805203520902 -0.0008614371585846348 0.002556824295840183
