 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -1.1392488816957989e-07 1.9699516421090486e-07 6.000360355920437e-06 -1.4982143423974103e-06 -5.084905909471128e-06 -1.8508981695107168e-06 1.0313329938506506e-07 1.7947210187275194e-07 1.5595314977693748e-07 2.2581193925487386e-07 4.960718703176784e-06 1.6403695162868322e-07 5.1460471366396417e-08 -1.330827810871381e-07 -2.8246943657467964e-09 3.0656235954544527e-07 1.7056813082125336e-07 1.950224895509297e-07 1.271532630878909e-08 -3.878718778509599e-09 2.6034979653749873e-08 -1.2795381743416752e-07 1.9362401263197145e-08 1.937083147469719e-07 2.047078021154719e-07 -1.4405658904523796e-07 1.4720228262803519e-06 1.6039208116086756e-06 -2.9221856966383367e-06 -3.6823463568577275e-06
PC.PC6 -2.813537727738082e-06 -5.696552438080234e-08 -1.4508394046974102e-06 8.360615846829965e-07 2.4837213845300187e-06 8.60519965564557e-07 -6.5559891078493e-08 -5.895163000922897e-07 3.1589805461451266e-07 -2.2839075182949708e-07 1.6403695162868245e-07 5.996604996264874e-06 2.5104441690984905e-07 1.2825442093284413e-07 -6.336408158434924e-07 2.5846626193417146e-07 1.2597633768635485e-06 3.34285027517784e-07 4.2413416620874153e-07 4.3709413371468904e-07 4.435846455262129e-07 -3.9638665363451995e-07 -3.8753639880328126e-07 1.1038011368987259e-07 3.6029799613476e-08 -4.128032041635884e-07 3.043758656846453e-07 -2.484431032435226e-06 -3.40915196431286e-06 -5.1234822549659195e-06
PC.PC7 2.177793769564873e-06 -1.0544168760566609e-07 3.3787173935413115e-06 4.838833679465057e-06 5.957434471464414e-06 1.9147239197224366e-06 -1.6240778744681623e-07 -1.58685401677913e-07 6.743210828882047e-08 1.9023974207719554e-07 5.1460471366397416e-08 2.5104441690984746e-07 4.800452149637975e-06 3.437256805601223e-07 -6.225705026455728e-08 4.261371131823582e-09 3.6381478300198773e-07 -4.850685466546224e-07 1.1566566299376031e-07 2.2464166507240897e-07 1.1741178222802502e-07 1.312129922487187e-07 -1.0614358380449264e-08 -6.463075966429532e-08 -6.506802509860624e-08 -5.0325292267546146e-08 8.907993752675213e-07 -4.04110026675174e-06 5.141013178859089e-06 3.3951903343251395e-06
PC.PC8 1.736998796810837e-06 5.8254483202064784e-08 1.1405794007104003e-06 -2.241036845478984e-06 -1.8089475826124342e-06 -1.610203759691274e-07 1.3662234291702877e-07 -6.893885303484436e-08 -1.6867470990654066e-07 7.441670772442532e-08 -1.330827810871376e-07 1.2825442093284262e-07 3.4372568056012253e-07 5.909029905072359e-06 -1.0993770683266778e-07 -8.291054620720205e-07 2.9678582336123847e-07 -2.412890789693649e-07 1.3908108997123485e-07 -4.829930167683492e-08 7.001491241391444e-08 2.918461993141101e-07 -1.4158999982425375e-07 -9.134930239984425e-07 1.367984102964301e-07 -1.7826608891755232e-07 -1.3579146089680822e-06 -1.253436701663892e-06 4.043023015877846e-06 5.434180908097121e-07
PC.PC9 -2.78511873656129e-06 -1.2506887426677418e-07 1.5588282099741725e-06 1.2383797664281167e-06 -1.7055100428133526e-07 -5.41950318994066e-07 5.69177327685351e-08 -8.759462594353218e-08 5.186299755389784e-08 1.5732433077978092e-08 -2.8246943657467154e-09 -6.336408158434917e-07 -6.225705026455726e-08 -1.0993770683266863e-07 4.803814434537049e-06 4.0697729610327104e-07 1.3958162172291296e-07 1.311284333891567e-08 -7.523841216013531e-07 1.5343985397236608e-07 1.356420061529556e-07 -1.2260050772414846e-07 1.8241829485943263e-07 1.0824858914564439e-07 5.344013825933511e-07 -2.564050182108196e-07 -6.218556347023396e-07 1.531756186162438e-06 -1.985449152810285e-06 1.4477299026844802e-07
PC.PC10 -3.735597500031127e-06 2.9522846947777153e-08 -1.3652345217546922e-06 -3.436988610984054e-07 -6.223133556443479e-06 -3.238007090865622e-06 -6.03095517917419e-08 5.4235047766685745e-08 2.421846556462974e-07 -2.2033070313322523e-07 3.065623595454433e-07 2.584662619341708e-07 4.261371131823229e-09 -8.291054620720165e-07 4.0697729610326845e-07 7.5491708471066706e-06 -3.3316374673528483e-07 -4.1551202855112727e-07 4.2120197216828797e-07 1.7998468717351571e-07 -9.489226456924123e-08 -2.1899566330539157e-07 1.217693236189941e-07 2.672757799256611e-07 -5.529330995240325e-08 1.4971522267564475e-07 1.2777047745217685e-06 8.061317238532669e-07 6.0899521110200516e-06 8.341986526619677e-07
PC.PC11 -3.1011264517610737e-06 4.076799045680787e-10 3.679161811664098e-06 2.3219379388174805e-07 3.855309023255042e-06 2.098016630477721e-06 -2.6867239851423313e-08 -5.680096215433541e-07 2.275094253821854e-07 -2.3356872328696861e-07 1.705681308212501e-07 1.2597633768635443e-06 3.6381478300198943e-07 2.9678582336123916e-07 1.3958162172291339e-07 -3.3316374673528345e-07 5.768518162221001e-06 -2.0457076434744376e-07 4.599605678864916e-07 -5.837569008322196e-09 7.211052936918454e-08 1.66684890116656e-08 -9.52570301738723e-08 -2.8602598789052886e-07 1.7221649112472364e-07 1.2904835697202515e-07 2.5645995585599615e-06 1.298338500444017e-07 7.048847295194053e-06 -2.8334573208621553e-06
PC.PC12 -1.6717776317933953e-06 -1.273371522199378e-07 4.1982540494481615e-06 6.063873825666326e-07 -2.4145564674705466e-06 -1.0991898653539835e-06 1.7287096682094991e-07 -2.2244178478852006e-07 -2.1682836079924263e-07 8.071816165309338e-09 1.9502248955092954e-07 3.342850275177831e-07 -4.850685466546207e-07 -2.412890789693638e-07 1.3112843338915418e-08 -4.1551202855112934e-07 -2.0457076434744273e-07 8.220159080178381e-06 -6.055584423286959e-07 -1.1113737690125906e-08 8.474751435272765e-08 8.404907373305798e-07 -5.191255737801115e-07 2.5208614640963933e-08 7.253326339244622e-07 4.173373499505669e-08 -1.0613402335418624e-07 4.23289784065205e-06 -1.274064973192299e-05 2.374373535730979e-06
PC.PC13 -4.921287603107942e-06 -2.910590793682301e-07 -2.48166502076355e-06 -3.5717596277802465e-06 -3.7874756451174286e-06 -1.3105289211184503e-06 -1.9639509224460712e-07 2.0720232372430805e-07 2.034215267247654e-08 9.688010364850468e-08 1.2715326308787846e-08 4.2413416620874163e-07 1.1566566299375941e-07 1.39081089971235e-07 -7.52384121601354e-07 4.2120197216828696e-07 4.599605678864913e-07 -6.055584423286956e-07 5.036909078536582e-06 2.4745867614101715e-07 4.454856484290335e-08 -4.953098797964723e-08 -8.179457405806624e-08 -1.5615054189102634e-07 -4.763784111431644e-07 -1.400185309663288e-07 2.977251592732479e-06 -6.5341499979456215e-06 8.484258181366011e-06 3.2536851466951566e-07
PC.PC14 1.4088160046534143e-06 1.0788413092220916e-07 3.2715079136226604e-06 1.534409030075797e-06 -9.160890205734954e-08 -1.627970770872953e-07 -1.1433966062698963e-07 -1.693540339716499e-07 1.0768485149068569e-07 2.3844752966205156e-08 -3.8787187785101935e-09 4.3709413371468973e-07 2.2464166507241124e-07 -4.829930167683409e-08 1.5343985397236595e-07 1.7998468717351542e-07 -5.837569008320081e-09 -1.1113737690125424e-08 2.47458676141017e-07 5.3023220825393435e-06 7.608371751194404e-08 1.0882246964091958e-07 -9.70642181569137e-08 1.8996300347228427e-07 1.1473203649442876e-07 -4.210820780883614e-07 -2.4692213051686257e-06 9.428969349511269e-06 8.945980393280201e-07 -8.485735657581289e-06
PC.PC15 -7.442549569234648e-07 5.68986329402618e-08 -1.185579403232127e-06 2.234164106845624e-06 4.521148932351307e-06 1.5132006238694878e-06 1.9266288317690257e-07 -7.487698529773232e-08 1.3649103852543416e-07 -8.334057172957242e-08 2.6034979653747736e-08 4.4358464552621553e-07 1.1741178222802649e-07 7.0014912413914e-08 1.3564200615295378e-07 -9.489226456924278e-08 7.211052936918453e-08 8.474751435272638e-08 4.454856484290304e-08 7.608371751194625e-08 5.09319799521953e-06 3.201788965432388e-07 1.4865078975001194e-08 -2.476840410977817e-07 1.0123909587681621e-07 5.011108746785079e-08 -5.601986700041983e-07 -3.0424702607016776e-06 1.8719314835446852e-06 -3.1004771893663265e-06
PC.PC16 3.5173848031347346e-06 4.7204591348223e-08 -3.5998018001515448e-06 -2.5191663608955407e-06 1.0238285385683718e-06 1.1220317762679236e-06 -1.815748571517581e-07 -8.15476748858689e-08 -9.172259209293976e-08 2.061843114069747e-07 -1.279538174341676e-07 -3.963866536345207e-07 1.3121299224871918e-07 2.9184619931411146e-07 -1.226005077241486e-07 -2.189956633053923e-07 1.6668489011662437e-08 8.404907373305818e-07 -4.9530987979648146e-08 1.0882246964092093e-07 3.2017889654323613e-07 5.75994805949187e-06 -2.359163127034294e-07 -1.7165423938963753e-06 -5.133024095033724e-07 3.325210715580868e-07 -7.778809196077448e-07 -1.2709081619838004e-06 -2.318136319473056e-07 4.219434216350983e-06
PC.PC17 1.0763230609741747e-06 6.768184538334808e-08 7.364572059686304e-08 8.434219342659406e-07 3.207477741223346e-06 1.2866615843863723e-06 5.062935016872037e-08 -1.306953563403743e-07 1.3536883106520284e-07 -7.06746644577501e-08 1.9362401263197393e-08 -3.8753639880328105e-07 -1.0614358380449591e-08 -1.415899998242538e-07 1.8241829485943242e-07 1.2176932361899454e-07 -9.525703017387341e-08 -5.191255737801111e-07 -8.179457405806583e-08 -9.706421815691355e-08 1.4865078975000286e-08 -2.359163127034285e-07 4.374838860087681e-06 7.299817979404535e-08 -4.431049338519595e-07 -1.0326624618676794e-07 1.9984190817002816e-07 -2.91458389800772e-06 -4.544780204260141e-06 5.132944384550773e-06
PC.PC18 -6.322123937634766e-07 -1.877713836772831e-07 5.298727444710009e-06 7.742496632881854e-06 6.516219573557222e-06 1.600701348562864e-06 4.959300641827911e-08 -8.847336518200597e-08 1.350883818201456e-07 -4.431948720805862e-07 1.9370831474697178e-07 1.1038011368987332e-07 -6.463075966429524e-08 -9.134930239984449e-07 1.082485891456444e-07 2.672757799256611e-07 -2.8602598789052664e-07 2.520861464096487e-08 -1.5615054189102724e-07 1.8996300347228435e-07 -2.476840410977811e-07 -1.7165423938963726e-06 7.299817979404515e-08 9.521995567796806e-06 4.86300212105932e-07 1.1718359440295071e-06 -1.556900007084322e-06 -1.0318188704097633e-06 -4.615080314651338e-06 2.4792165966453747e-06
PC.PC19 -6.610428384318213e-07 -3.2680824916592236e-08 7.905564395255944e-06 6.366585292653897e-06 2.3254968511791264e-06 -2.5119020977125503e-08 2.0530754642682262e-07 -2.5428172113916177e-08 -1.1233266886645473e-07 -1.4685891682508594e-07 2.0470780211547243e-07 3.602979961347607e-08 -6.506802509860513e-08 1.367984102964297e-07 5.344013825933503e-07 -5.5293309952404005e-08 1.7221649112472538e-07 7.253326339244621e-07 -4.7637841114316497e-07 1.1473203649442885e-07 1.012390958768175e-07 -5.133024095033761e-07 -4.4310493385195944e-07 4.863002121059374e-07 6.739601656493967e-06 6.252126718572559e-07 2.093939872961215e-06 -1.8098841186115989e-06 -8.916705612448762e-07 4.461993556134304e-06
PC.PC20 6.38913666714548e-07 -2.1019573268275828e-07 3.6186033116284627e-06 -1.1607042270759665e-06 -1.6016619049118656e-06 -7.901835868103142e-08 -3.002518930631398e-07 7.525103083994505e-08 -9.535428943539026e-08 1.9170809277485777e-07 -1.4405658904523897e-07 -4.1280320416358903e-07 -5.0325292267545993e-08 -1.7826608891755224e-07 -2.564050182108199e-07 1.4971522267564456e-07 1.2904835697202534e-07 4.1733734995055895e-08 -1.4001853096632821e-07 -4.2108207808836097e-07 5.0111087467849803e-08 3.3252107155808675e-07 -1.0326624618676841e-07 1.1718359440295088e-06 6.252126718572565e-07 5.531498594965198e-06 -9.055004495769168e-07 1.776395183221701e-06 -6.0696383865076e-06 4.036072967146683e-06
proband 5.3023306083337756e-05 1.220028083062166e-06 5.388877848266612e-06 6.667829866331016e-05 0.00013526981827803575 4.938150471084765e-05 -1.7473515924998055e-06 6.295658956015156e-07 -5.339220931567356e-07 4.151078387249487e-07 1.4720228262803574e-06 3.0437586568465785e-07 8.90799375267512e-07 -1.3579146089680875e-06 -6.218556347023412e-07 1.277704774521774e-06 2.564599558559934e-06 -1.061340233541744e-07 2.977251592732493e-06 -2.469221305168622e-06 -5.601986700042419e-07 -7.778809196077453e-07 1.998419081700265e-07 -1.5569000070843213e-06 2.0939398729611945e-06 -9.05500449576906e-07 0.0006459320768744617 -0.00038738555309693974 8.66553998126336e-05 -2.794306947318134e-05
paternal -8.727293672340459e-05 -2.7584532846124547e-06 5.760616906367688e-05 -3.4973048474886396e-05 -0.00021401816628495026 -0.00010040402012716084 -3.0251010427710827e-06 4.6398401470790583e-07 -1.594998664031261e-06 1.3283685845774747e-06 1.6039208116086321e-06 -2.484431032435286e-06 -4.041100266751733e-06 -1.2534367016638788e-06 1.5317561861624476e-06 8.061317238532608e-07 1.2983385004436005e-07 4.232897840652056e-06 -6.534149997945634e-06 9.42896934951126e-06 -3.0424702607016285e-06 -1.2709081619837862e-06 -2.9145838980077036e-06 -1.0318188704097624e-06 -1.8098841186115608e-06 1.7763951832216874e-06 -0.00038738555309694126 0.003012447410828153 -0.0019353770464467905 -0.0019191544210236434
gpp -5.940143350800634e-06 2.3295340518725675e-06 -7.390503322340632e-05 -5.2210354724473675e-05 4.6520561002531405e-05 2.8795376018649023e-05 -6.134960523332272e-07 -1.4326583232392188e-06 -2.3461541818224667e-06 -4.819521315255206e-06 -2.922185696638276e-06 -3.409151964312829e-06 5.141013178859081e-06 4.043023015877825e-06 -1.9854491528103027e-06 6.089952111020043e-06 7.048847295193972e-06 -1.2740649731922971e-05 8.484258181366011e-06 8.945980393280469e-07 1.8719314835446185e-06 -2.3181363194731696e-07 -4.544780204260158e-06 -4.615080314651324e-06 -8.916705612448945e-07 -6.0696383865076146e-06 8.665539981263568e-05 -0.0019353770464467898 0.005052251089988359 -0.0013384995700185134
gmp 0.00011116392709861165 3.2059912412009994e-06 -0.00011620880961693076 2.4588586352548013e-05 0.00019890128806703558 9.581169353896627e-05 2.8097542571359227e-06 5.387213460199099e-06 -5.085750218707951e-06 -3.663468105651121e-06 -3.6823463568577288e-06 -5.123482254965907e-06 3.395190334325143e-06 5.434180908097246e-07 1.4477299026844378e-07 8.341986526619406e-07 -2.833457320862064e-06 2.3743735357309563e-06 3.253685146695247e-07 -8.485735657581328e-06 -3.1004771893663074e-06 4.219434216350968e-06 5.13294438455077e-06 2.479216596645356e-06 4.461993556134303e-06 4.036072967146701e-06 -2.794306947317975e-05 -0.001919154421023648 -0.0013384995700185093 0.004988709127127109
