 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 -2.6019098240419655e-10 7.243000438131996e-08 1.3639328988146635e-06 6.746676526879324e-08 -4.3522202191107777e-07 -1.21270293571129e-07 -3.158413602568571e-08 1.781059836139545e-08 6.041955510281915e-08 9.68684361005381e-08 1.735140664323039e-06 4.549229157030886e-08 7.659309442552447e-09 -2.2479526874047747e-08 -8.22596326528648e-09 2.643192081387739e-08 8.105129187069194e-09 2.9456727682267658e-08 -8.124535071271603e-09 -3.049957155087259e-08 -1.2666245932892534e-08 -3.626343338689109e-08 -6.115677033400284e-09 1.0433897819017654e-07 2.2406567885159592e-08 5.7493070912022596e-08 2.736669368823693e-08 -7.734695000709628e-07 -5.680467833663524e-07
PC.PC6 3.8397939629404956e-07 3.698240141128703e-08 -7.244129378438992e-07 2.518759891571701e-08 1.5319546873939025e-07 5.786272486447088e-08 1.4285630467406633e-08 -1.758697284958842e-08 1.4984109501581133e-08 -4.2270650040120387e-08 4.5492291570308684e-08 1.9311303041127217e-06 9.37551013620058e-08 -2.2872833718264188e-08 -9.204037563020503e-08 1.0699208513706517e-08 -2.5442303459824175e-08 -2.9478204737187005e-09 -2.725788358749395e-08 1.3333467534473254e-08 3.809227737813032e-08 -6.133299292033812e-08 -1.1845681501081998e-07 6.484914540368846e-09 -2.2273009086352067e-08 -1.4437303913989619e-08 -2.4472283984254564e-07 -1.640832325348836e-06 1.501049826069466e-07
PC.PC7 -1.9933975787863564e-07 -4.6130869748771215e-08 -1.7058332218695618e-07 -4.751758296414625e-07 6.425568527030772e-08 1.3737983286629678e-07 -1.2763947553528986e-08 -4.117049325809682e-09 2.4653538834940124e-08 1.2726493996431349e-07 7.659309442551622e-09 9.37551013620057e-08 1.5229742350141885e-06 1.4612066082467909e-07 2.1385489452743722e-08 -3.581517900685022e-08 -1.2407412896710002e-08 -6.095927958683496e-08 9.169629925095581e-09 1.2414579312651139e-08 9.780328608964233e-09 -1.0660629834224643e-09 -2.3187329691054404e-08 -4.4661881854945113e-08 -8.993658287090842e-09 -4.3384002649590385e-09 2.3207456118724824e-07 2.119968084750308e-07 7.262840054841162e-07
PC.PC8 2.5816598909829653e-07 1.2881581947452915e-08 1.6288207067212954e-07 6.427726641020682e-08 -7.962254526735405e-08 -2.0188924263691453e-08 2.6371059149924075e-08 -2.5863219780136547e-08 -5.1226154634646246e-08 5.7352117430502613e-08 -2.247952687404774e-08 -2.2872833718264486e-08 1.4612066082467893e-07 2.115907913315832e-06 -4.254720004015369e-08 -9.036083204540987e-08 1.5001381242818538e-09 -3.7909824284668805e-08 1.4548984464060121e-08 -2.8325968169136652e-08 -8.660160814171877e-10 8.961432757402158e-08 -8.856383333026515e-08 -3.3303703326763177e-07 1.4183551222398909e-08 -6.311800139278412e-08 -3.2664000119482416e-07 1.8967033994219825e-07 -2.9927365800648074e-07
PC.PC9 2.4801664829296492e-08 1.7954406885663933e-08 -5.510041468740963e-07 2.0474093496102424e-08 2.7498883194693625e-07 -8.653759926186542e-08 4.5220345809746045e-08 1.419455029318835e-08 7.014157825425828e-09 8.740012333865067e-09 -8.225963265286428e-09 -9.204037563020447e-08 2.1385489452744195e-08 -4.254720004015363e-08 2.092370308786331e-06 7.294561054769175e-08 1.1147836927055899e-07 -4.702582507426274e-10 -1.6731979448608234e-07 -8.911273788601654e-09 -3.584733121143338e-08 -6.539352444798414e-09 5.44048739172147e-08 8.092461644803573e-10 1.7770722223907725e-08 -5.3746482222715526e-08 2.4445676986468044e-07 1.6567368312236018e-07 -5.743606656445016e-07
PC.PC10 2.4637337714796286e-07 4.386927577482763e-08 1.2277607132152533e-08 1.0126447914476218e-06 -1.4038105530152761e-07 -3.051084171135802e-07 -1.3601268265319057e-08 1.9549287603562175e-08 2.826380448939301e-08 -3.303133515382392e-08 2.643192081387717e-08 1.0699208513706686e-08 -3.581517900685011e-08 -9.036083204541053e-08 7.294561054769182e-08 2.528400359895222e-06 -1.2882048480328684e-07 4.276220081852522e-08 4.97747482682181e-08 5.5815329344300976e-08 -4.633914345284998e-08 -4.00989107031396e-08 2.2257954872636512e-08 2.3413694228161045e-07 2.1091784023333106e-08 7.60257776639242e-08 1.2834922834710985e-07 7.849122360510782e-07 -5.017890710795748e-07
PC.PC11 7.609839236795287e-07 5.8218454356371005e-08 4.833178221394505e-07 -7.004515503585772e-07 1.1038244542092524e-07 2.7498406239059935e-07 -1.8673650330784693e-08 8.92296506837571e-09 -2.2368096029936642e-08 -1.9230441294110958e-08 8.105129187069094e-09 -2.5442303459824112e-08 -1.2407412896709777e-08 1.5001381242820436e-09 1.1147836927055846e-07 -1.288204848032869e-07 2.004351852338219e-06 -7.113990898711267e-08 -1.1847514850444214e-08 5.389782541409623e-08 -4.719027641278715e-08 1.4917465743385455e-07 7.521445107299923e-08 -8.053218015417327e-08 3.463716795384818e-08 -4.014881072093778e-09 3.0662911974309546e-07 7.040941265951497e-07 2.998816560427199e-07
PC.PC12 1.3495679753839859e-07 -6.470192685216277e-10 -5.822257709746991e-07 -6.89105753127205e-08 2.1201344979228648e-07 4.090364895000734e-09 2.091600026689512e-08 -1.6150169267867357e-08 -1.531334271585355e-08 6.373831687042247e-08 2.9456727682267204e-08 -2.947820473718771e-09 -6.095927958683515e-08 -3.790982428466811e-08 -4.702582507421005e-10 4.276220081852518e-08 -7.113990898711274e-08 2.1882357236121865e-06 -2.8464898000749066e-08 6.965346449608323e-08 5.101137816147597e-08 1.289171455390194e-07 5.936948861186715e-09 2.378465766903922e-09 1.2656990574356356e-07 2.2513667052093097e-08 -4.3361117559631156e-08 -3.047746386663364e-07 -3.2866435572544905e-07
PC.PC13 -7.165071493795878e-07 -6.117672853107571e-08 -1.6511681822960041e-07 4.785397551248362e-07 1.2577465422718537e-07 -1.9779806519334907e-07 -6.7042685052380695e-09 -6.464829936217478e-09 -7.430298076429431e-09 -1.5246584945461938e-08 -8.12453507127141e-09 -2.7257883587494155e-08 9.1696299250957e-09 1.4548984464060182e-08 -1.673197944860828e-07 4.977474826821783e-08 -1.184751485044407e-08 -2.846489800074824e-08 1.9922480823994297e-06 1.2754410853561589e-08 -2.3440483198463173e-08 -1.6062343021094848e-08 9.408392492790856e-09 1.1013932129304569e-08 -5.277403156897767e-08 -4.045685543424872e-08 -2.706504209135063e-07 -4.229904605902342e-08 1.2969180577305695e-06
PC.PC14 -1.5431582062809004e-07 1.658001458851855e-08 4.10967439617494e-07 5.343922055809546e-08 -3.2793164685340575e-07 -1.8299401828015624e-07 -2.8110076133517383e-08 -8.35321060106214e-09 2.724085897586613e-08 5.2335587598464436e-08 -3.049957155087325e-08 1.3333467534473314e-08 1.2414579312651134e-08 -2.8325968169136897e-08 -8.911273788601598e-09 5.581532934430087e-08 5.3897825414095917e-08 6.965346449608271e-08 1.2754410853561634e-08 1.5900717849850658e-06 -3.171750027203491e-08 -1.7430525992230033e-07 -4.083388673621894e-08 5.682354591733772e-08 -5.968314314936606e-09 -3.739181739733752e-08 -9.334569973546017e-08 1.053432637634877e-06 1.0235510862586309e-07
PC.PC15 -5.102833942477467e-07 4.024508294503797e-09 -1.611757853859936e-07 -2.2642257193816125e-07 7.353643556551016e-08 2.6124090278547058e-08 3.4634902806200216e-08 -2.456281602230309e-08 3.3973010130226676e-08 8.977911177587898e-09 -1.2666245932893075e-08 3.809227737813015e-08 9.780328608964243e-09 -8.66016081416999e-10 -3.58473312114332e-08 -4.6339143452849884e-08 -4.7190276412787196e-08 5.1011378161476e-08 -2.3440483198463507e-08 -3.1717500272034087e-08 1.8705361941183436e-06 -6.721578484542669e-08 -9.048484452333725e-08 -7.805667431326152e-08 -2.7276506402470783e-08 5.18080712269507e-08 -3.8808228246945264e-07 -3.3156126457999805e-07 4.687224016864497e-07
PC.PC16 2.866876099466207e-07 -1.1366159453422065e-08 -8.125254092659082e-07 -3.294575657717017e-07 -6.463019537381952e-08 5.0787926860455555e-08 1.888577199802205e-09 4.400072353921485e-08 -4.9422559694204765e-08 4.213615360968313e-08 -3.626343338689065e-08 -6.133299292033806e-08 -1.0660629834225007e-09 8.96143275740221e-08 -6.5393524447982645e-09 -4.0098910703140147e-08 1.4917465743385394e-07 1.2891714553901927e-07 -1.6062343021095275e-08 -1.743052599222979e-07 -6.721578484542686e-08 2.006936159602186e-06 1.125553746998212e-07 -2.712073240189316e-07 4.02503893011978e-08 4.575763890703913e-11 3.11378003218117e-08 4.87549782581617e-07 -1.2726503852759374e-08
PC.PC17 1.3882469730225206e-06 4.1318282583490094e-09 2.1279549441569318e-07 -9.4948837273036e-07 5.841017791179856e-08 2.5886339473211165e-07 1.2814087108828354e-08 1.016208534666648e-08 -5.768300604713513e-09 -4.85200118683563e-09 -6.115677033400327e-09 -1.1845681501081975e-07 -2.3187329691054408e-08 -8.856383333026473e-08 5.440487391721471e-08 2.2257954872636512e-08 7.521445107299933e-08 5.936948861187127e-09 9.408392492790636e-09 -4.083388673621878e-08 -9.048484452333697e-08 1.125553746998214e-07 2.4657474288500607e-06 9.38663560287016e-08 -5.806011983440457e-09 -1.6967988725302821e-09 2.3540663063743154e-07 -7.924082699887916e-07 9.150182793633565e-08
PC.PC18 1.0759031040220291e-07 -6.0842587957846155e-09 -3.6704819589967293e-07 -2.2884457643497189e-07 -5.1411667650942965e-11 1.2634728397677966e-08 -7.794322014248924e-09 -3.000913945674336e-10 6.125526907467741e-08 3.4221822898367726e-10 1.0433897819017689e-07 6.484914540368876e-09 -4.466188185494502e-08 -3.3303703326763425e-07 8.092461644804678e-10 2.3413694228161212e-07 -8.053218015417297e-08 2.378465766904265e-09 1.1013932129304746e-08 5.682354591733803e-08 -7.805667431326144e-08 -2.7120732401893085e-07 9.386635602870159e-08 2.7475331531574946e-06 -4.81499575906285e-08 2.0613095534956648e-07 -3.285763524998205e-07 -6.001712117821482e-07 -6.242575992470832e-07
PC.PC19 1.6970049670593988e-07 8.269501564611366e-09 -3.19091612589602e-07 2.5962648935286897e-08 9.560016135018163e-08 -5.242848973516215e-09 -9.992795478251286e-09 5.887252409373081e-09 1.926862250910389e-08 -8.317247014517192e-09 2.240656788515961e-08 -2.2273009086352008e-08 -8.993658287090996e-09 1.4183551222398973e-08 1.777072222390793e-08 2.1091784023333056e-08 3.463716795384835e-08 1.2656990574356496e-07 -5.277403156897791e-08 -5.9683143149362284e-09 -2.7276506402470284e-08 4.025038930119767e-08 -5.806011983440407e-09 -4.8149957590628345e-08 2.094978527055194e-06 1.248275208973745e-07 -4.284403180111027e-08 1.7954054939925248e-07 7.12368202391417e-08
PC.PC20 -8.088643599707857e-07 -3.655492079166e-08 3.4988055347028296e-07 2.26643946255607e-07 5.476602860397094e-08 5.261138962804119e-08 -2.7352498397903384e-09 1.2302206660359356e-08 1.795432496788421e-09 -4.322467529896604e-08 5.7493070912022794e-08 -1.4437303913989732e-08 -4.33840026495926e-09 -6.311800139278424e-08 -5.3746482222715414e-08 7.602577766392397e-08 -4.01488107209335e-09 2.2513667052093468e-08 -4.0456855434248745e-08 -3.73918173973374e-08 5.1808071226950536e-08 4.575763891028936e-11 -1.6967988725298152e-09 2.0613095534956563e-07 1.2482752089737399e-07 1.8798635136663615e-06 1.070583736292904e-07 -2.548977059698939e-07 -4.1570645455938967e-07
proband -1.2491396424942286e-08 -1.8089846055212438e-07 -4.106017025105866e-06 -7.3932684388938435e-06 3.84618057565836e-06 3.3157473207309187e-06 -1.9820867008852314e-07 -4.880215878344529e-08 5.262894595248472e-08 -1.412481792729905e-07 2.7366693688231936e-08 -2.447228398425575e-07 2.3207456118724295e-07 -3.2664000119482247e-07 2.4445676986467726e-07 1.2834922834709736e-07 3.0662911974309927e-07 -4.336111755962937e-08 -2.706504209135028e-07 -9.334569973545867e-08 -3.8808228246945254e-07 3.113780032181514e-08 2.3540663063743083e-07 -3.2857635249983123e-07 -4.2844031801108624e-08 1.0705837362928862e-07 0.0003260142951179107 -0.0001862746280001491 -0.0001769072398927268
paternal -5.104808929763967e-06 2.493303725813639e-07 -1.096394121024513e-06 6.525796305479242e-06 -4.2003809875909954e-06 -4.7929909747858596e-06 -6.115903724131834e-07 3.6852280102633295e-07 -1.6304395250732254e-06 -9.129187098338428e-07 -7.734695000709542e-07 -1.6408323253488174e-06 2.119968084750347e-07 1.896703399421984e-07 1.6567368312236224e-07 7.849122360510937e-07 7.040941265951446e-07 -3.0477463866634185e-07 -4.229904605902541e-08 1.053432637634876e-06 -3.3156126457999826e-07 4.875497825816165e-07 -7.924082699887885e-07 -6.001712117821377e-07 1.795405493992524e-07 -2.5489770596989367e-07 -0.00018627462800014955 0.0004700602760443941 -7.101097937036299e-06
maternal 8.06537386840838e-06 -1.8464377056619132e-07 7.562896821565297e-06 -6.514680213111271e-06 -2.300847785922749e-06 1.3035365933933167e-06 -8.582034900925301e-07 -1.0489443920197641e-07 -1.2207786640154595e-06 6.032022565317276e-07 -5.680467833663536e-07 1.501049826069492e-07 7.262840054841167e-07 -2.992736580064806e-07 -5.743606656444992e-07 -5.017890710795728e-07 2.9988165604271384e-07 -3.2866435572544666e-07 1.2969180577305634e-06 1.0235510862586228e-07 4.687224016864509e-07 -1.2726503852762272e-08 9.150182793633415e-08 -6.242575992470751e-07 7.123682023914108e-08 -4.157064545593878e-07 -0.0001769072398927275 -7.101097937036093e-06 0.00042643190945487866
