 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC8 3.415706879334961e-05 6.037356644934662e-07 -1.9191502538939353e-07 -6.767939816271504e-06 2.1520028318557142e-05 2.189618248993541e-05 5.431395879106999e-06 1.2169213027935127e-06 5.712038758950418e-06 -1.0951859335478362e-06 2.240361769315197e-06 2.628206269272433e-07 -1.4375854262766004e-06 1.1957570876021952e-05 -1.4701831780261884e-06 -3.5138539542661635e-07 2.5432729171255525e-06 -1.643778913211505e-06 1.4328869828294706e-07 -2.2689776790854273e-06 3.5016460841382857e-06 2.0054489880820654e-06 -2.7883077774054235e-07 -1.371024757506107e-06 -1.8160758186302326e-06 8.045672319366836e-07 -8.426717260290651e-06 -1.7865776243317053e-05 4.513168842023528e-05 -9.788186079900364e-06
PC.PC9 -1.9959263824817668e-05 -2.0021150383987366e-07 -5.873318185918348e-06 5.450170313883349e-06 2.0567108381722005e-05 1.1893501409152887e-05 -6.421630709662498e-06 -2.083712940819742e-06 -6.548633306256115e-06 6.94738459545366e-07 -1.8757915644942441e-06 -9.99022355644908e-07 2.2521626569164328e-06 -1.4701831780261904e-06 1.3554815971072773e-05 -4.983024087016579e-07 -2.549835307192488e-06 -9.76781301709764e-07 -6.004546803620162e-07 -4.463129496856554e-07 1.1467556005976496e-06 -3.986870111705697e-07 -1.4200757053307237e-09 9.384381074686617e-07 1.9497507113600826e-06 -1.967902707006042e-06 1.530304718260697e-06 2.0087435593917266e-06 -1.2798099543786252e-05 -1.8102616414733958e-06
PC.PC10 -1.62001990171699e-05 8.361995723093046e-08 7.406632250628713e-06 -5.809840279452277e-06 -4.446438280579696e-05 -2.8243148476564757e-05 2.94305093855305e-06 1.1298394863770472e-06 2.4305493569920367e-06 -1.1628278656930649e-06 2.48598513469052e-06 3.1999803309089174e-07 -1.1707677398999099e-06 -3.5138539542661084e-07 -4.983024087016607e-07 1.4604110048754797e-05 1.5133111255139034e-06 -1.454909554599091e-06 2.2704987431585536e-07 -1.0009874698365505e-06 3.0851993945607107e-06 1.4861578818153351e-06 1.6962318285428967e-07 1.1287739144317795e-07 -6.764664982243477e-07 1.7744192396951831e-06 6.29176708131913e-06 8.291770341359293e-06 2.534003374645049e-05 -5.7319270750874885e-06
PC.PC11 -1.3536799350411675e-06 -1.3004080968673857e-06 1.5310869092536108e-05 -5.7372735468063776e-06 1.9208031213948808e-05 1.5146671728147859e-05 8.216546131681086e-06 8.139457665158363e-07 8.838363814711754e-06 -1.7432533100531337e-06 3.205869985521496e-06 8.844874853184807e-07 -2.2857347472255542e-06 2.543272917125563e-06 -2.5498353071924827e-06 1.5133111255138972e-06 1.731671819315806e-05 -2.9836534908079726e-07 1.0863119904064542e-06 -1.0049680595909181e-06 4.3391814694901436e-06 2.575020855144167e-06 -2.4138627329794823e-07 -1.2202512708605146e-06 -2.0579433029644207e-06 4.434907859433203e-06 7.506276794882687e-06 -1.0906780880279613e-05 4.366097875300995e-05 3.846881806294721e-06
PC.PC12 -7.88148689281248e-06 -1.8168610136945417e-06 1.1511162684438365e-05 -9.160560261225414e-06 -4.5604625641907557e-05 -3.1042478962741056e-05 1.0475586834716844e-06 -9.959073127718638e-07 1.2398787910233334e-06 6.001894809138464e-07 -1.200701981481979e-06 8.256140974480172e-07 -1.3021369126109266e-06 -1.6437789132114896e-06 -9.767813017097623e-07 -1.454909554599092e-06 -2.983653490807819e-07 2.0023372032029357e-05 -1.0204566729549021e-06 2.957685998670242e-06 -4.748263091798366e-06 -2.969738802455824e-07 -1.2493431098153465e-06 -9.65408294901348e-07 2.3568150876839006e-06 -8.063767294854712e-07 6.326656816345154e-06 9.130326875888454e-06 -0.00012730038453567176 9.9250139148048e-05
PC.PC13 -4.9596643935561085e-06 -4.6805176237932613e-07 -6.260596521237062e-06 -1.985119733292097e-06 -7.048805391707377e-06 -1.0728119228589127e-05 -3.2978808055649794e-06 -1.7015748050371199e-06 -4.1487854771435486e-07 9.64753567672719e-07 -1.6554684600242226e-06 -1.912818533920843e-06 1.4106756365105032e-06 1.4328869828294545e-07 -6.004546803620187e-07 2.2704987431585647e-07 1.0863119904064525e-06 -1.0204566729549045e-06 1.572427513958888e-05 1.4616122746016813e-06 -9.512240959525869e-07 1.2296624014689453e-06 -5.588940077323746e-07 -7.247718029354448e-07 -1.1579881692802067e-06 9.857043993896632e-07 2.727843115365838e-06 -8.764301558628254e-06 2.3540316066857384e-05 -1.2848171548403893e-05
PC.PC14 3.856468667608032e-06 6.539552123305806e-07 1.0073264355444148e-05 1.4529777206610275e-05 -4.128227921653056e-06 -1.6621436233846672e-05 -4.167473046901205e-06 -1.5436286419015352e-06 -2.409600047929106e-06 1.6740062566462286e-06 -4.742302391811512e-06 4.0072545431507285e-07 2.4794921964958465e-06 -2.2689776790854214e-06 -4.4631294968566055e-07 -1.0009874698365492e-06 -1.0049680595908916e-06 2.95768599867025e-06 1.461612274601688e-06 1.9281196861741874e-05 -1.5106225159512904e-05 -8.17177427767707e-06 2.7716558446836926e-07 -1.5705378969178164e-06 3.0672605915006957e-06 -4.812259015659229e-06 -1.192133106875791e-06 4.038863403149307e-05 -4.43587012878219e-05 -8.474204101587267e-06
PC.PC15 -0.00010646634228896979 -1.0450050997782788e-06 3.991311666565856e-06 -8.31372129870799e-06 -2.455266067937121e-05 -1.5969505461833317e-05 2.3804304478536395e-06 1.038711176557069e-06 -5.609474744103728e-06 -3.442219529119364e-06 7.486567294032061e-06 -6.173546994335426e-07 -1.163740729090368e-06 3.5016460841382904e-06 1.1467556005976546e-06 3.085199394560704e-06 4.339181469490136e-06 -4.748263091798385e-06 -9.512240959525971e-07 -1.5106225159512936e-05 4.1442860851620904e-05 1.4087866245164958e-05 -2.839199056241278e-08 1.8720849114576371e-06 -6.128862945342836e-06 9.151391076427428e-06 -1.0649433735648171e-05 -1.357505272432139e-05 4.504296958318909e-05 -1.994589330792969e-05
PC.PC16 1.3597812243727102e-05 -1.017207821904299e-07 -6.010561923754195e-06 -2.6715852675303016e-05 -3.161866180349279e-05 -5.9980660387760635e-06 -1.6517015099510485e-06 -4.34780129880771e-07 1.519732148378259e-07 1.4723557370012084e-06 -5.588116884618145e-07 -5.484761709640676e-07 2.5667611611203606e-06 2.0054489880820505e-06 -3.9868701117056797e-07 1.4861578818153555e-06 2.575020855144147e-06 -2.969738802455851e-07 1.229662401468946e-06 -8.171774277677101e-06 1.4087866245165013e-05 2.744456254074638e-05 -1.981549426793165e-06 -2.931149632708741e-06 -7.638705979608698e-06 1.4121303881263373e-05 -1.241592933833729e-06 -1.4302221192050281e-05 -1.3825381343445503e-05 2.9895141290055343e-05
PC.PC17 3.3362449312963895e-06 5.773193497690028e-07 7.273095841593418e-06 1.0641695635533202e-06 -6.924141845693695e-06 -3.938898628077946e-06 2.968762686715036e-07 -9.339438125825859e-08 4.398888723733133e-07 -2.874791010645078e-07 7.873678550569189e-08 -7.351744528746794e-07 -1.0070437144242829e-07 -2.788307777405434e-07 -1.4200757053299997e-09 1.6962318285428914e-07 -2.413862732979471e-07 -1.249343109815347e-06 -5.588940077323752e-07 2.7716558446837175e-07 -2.8391990562416514e-08 -1.9815494267931684e-06 9.624194597833983e-06 -2.1008999132446892e-08 -1.058797153499038e-06 -5.11972315384063e-07 1.4564327957842208e-07 4.957842088329972e-06 6.268963135490673e-06 -1.237392533176568e-05
PC.PC18 -3.082214136779037e-05 -2.0992628362279114e-06 -1.4059322434409206e-06 2.4052374844461775e-05 3.365728073860059e-05 4.644684238751208e-06 -3.7394568741397736e-07 -3.265354415481176e-07 -1.9485665052356126e-06 -1.5682843594269162e-06 1.1457921360648823e-06 6.240381801456918e-07 -2.669631139989037e-07 -1.371024757506113e-06 9.384381074686606e-07 1.1287739144318254e-07 -1.2202512708605076e-06 -9.65408294901336e-07 -7.247718029354468e-07 -1.5705378969178117e-06 1.872084911457643e-06 -2.9311496327087424e-06 -2.1008999132445912e-08 1.9460707903773937e-05 1.1427659133673645e-06 7.0876147179069e-07 -9.62904501290425e-07 -1.2047810785554047e-05 -6.9334605111915525e-06 7.448508220539116e-06
PC.PC19 -1.152999024994038e-05 2.434876692372197e-07 1.5332766553068432e-05 1.2649280819643926e-05 1.7190441471624468e-05 1.2134293621940183e-05 -1.3109276767504454e-06 -9.412168765211035e-07 -2.9794687818681856e-06 -6.916889086920583e-07 4.5226914951123965e-07 1.993703813448661e-07 -8.922141877848409e-07 -1.8160758186302336e-06 1.9497507113600847e-06 -6.76466498224349e-07 -2.057943302964421e-06 2.356815087683907e-06 -1.157988169280207e-06 3.0672605915007063e-06 -6.128862945342844e-06 -7.638705979608693e-06 -1.0587971534990414e-06 1.1427659133673654e-06 2.1168446245939843e-05 -7.328796434426916e-06 1.6684669465488116e-05 -9.58269719412144e-06 -6.2723223726391434e-06 9.341223974886724e-06
PC.PC20 2.9803018923123287e-05 -2.186809654680892e-06 6.276133303203614e-06 -2.3795388618238946e-05 -2.4813415203087543e-05 -2.1292713177822245e-06 1.6113817827446894e-07 7.408828915444264e-08 4.918473086392304e-06 2.960290633538532e-06 -3.1272697237483973e-06 -5.2734652212915e-07 2.6259554673988897e-06 8.045672319366806e-07 -1.9679027070060436e-06 1.774419239695185e-06 4.434907859433191e-06 -8.063767294854796e-07 9.857043993896617e-07 -4.8122590156592395e-06 9.151391076427436e-06 1.4121303881263381e-05 -5.119723153840607e-07 7.087614717906895e-07 -7.328796434426922e-06 3.06415788932281e-05 -1.6559263193689034e-06 -2.2018548310658767e-05 2.4812889500727258e-05 1.153404027058982e-05
proband 0.00025168769456394337 -7.3356371493596244e-06 3.789963805092554e-05 0.000374254591007943 0.0005455058301422668 5.564907010377909e-05 -5.845123240627887e-06 -5.34159593429069e-09 1.0981503773237665e-05 5.250560582881382e-06 -1.8503606155604685e-07 1.0652885218832009e-05 7.445063579534999e-06 -8.426717260290604e-06 1.5303047182606741e-06 6.291767081319184e-06 7.506276794882779e-06 6.326656816345139e-06 2.7278431153658147e-06 -1.1921331068759413e-06 -1.0649433735647937e-05 -1.2415929338335526e-06 1.4564327957842843e-07 -9.629045012902848e-07 1.6684669465488018e-05 -1.6559263193687795e-06 0.001878498027100373 -0.0010474023780779609 0.00011339177581287703 8.696806416961505e-06
paternal -0.0009332722655843502 3.187853223853696e-05 9.045653875450412e-06 -0.0005161953493544845 -0.0006488249137918223 0.00010259442583591861 -6.214837326540913e-05 9.53081949442418e-06 -0.00014004906753694373 3.1112713863586942e-06 -4.820449506384734e-06 -1.9914290756173657e-05 5.5754859660143e-06 -1.786577624331725e-05 2.008743559391768e-06 8.291770341359288e-06 -1.090678088027983e-05 9.130326875888825e-06 -8.764301558628203e-06 4.038863403149399e-05 -1.357505272432243e-05 -1.4302221192050912e-05 4.957842088329937e-06 -1.2047810785554365e-05 -9.582697194121151e-06 -2.2018548310659204e-05 -0.0010474023780779628 0.008882178658372741 -0.003852190645746757 -0.007798451749366929
gpp 0.00020767582427362385 -1.153358476151974e-05 0.00034204241218560805 0.0007516069727089197 0.0009748412536002603 -6.90356031803888e-05 7.11473099707006e-05 2.807314083850114e-05 0.00010873630154308877 -1.4093329393238643e-05 1.2670665526235163e-05 -2.5624463274475935e-05 -1.5512908053278153e-05 4.513168842023513e-05 -1.2798099543786364e-05 2.5340033746451046e-05 4.366097875301012e-05 -0.00012730038453567194 2.354031606685721e-05 -4.435870128782265e-05 4.5042969583190516e-05 -1.3825381343445278e-05 6.268963135490785e-06 -6.933460511191139e-06 -6.272322372639412e-06 2.4812889500727475e-05 0.00011339177581287637 -0.0038521906457467106 0.0252093146310502 -0.016266568540820984
gmp 0.0006283030350935009 -4.419504228775386e-05 -0.0006294695191509111 -0.0008815933400963708 -0.000709728460879918 -1.3492578193609335e-05 7.273477685621109e-05 -1.206000198270765e-05 9.269314742561471e-05 -2.743134707117284e-05 7.564602128994007e-06 1.77182596540917e-05 -1.120736609572618e-05 -9.78818607989994e-06 -1.810261641473297e-06 -5.7319270750881365e-06 3.846881806294667e-06 9.925013914804744e-05 -1.2848171548403712e-05 -8.47420410158796e-06 -1.9945893307929706e-05 2.989514129005599e-05 -1.2373925331765757e-05 7.4485082205390235e-06 9.341223974886586e-06 1.1534040270590324e-05 8.69680641696499e-06 -0.007798451749366988 -0.016266568540820908 0.02943401446454746
