 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
intercept 0.002931258669272529 9.954441508154579e-05 0.0006249914485292381 0.002437952684987728 0.003174803136634921 0.0010261868418364759 -4.141955616680135e-06 1.5093772341180437e-05 2.0754386287709834e-06 4.48859122260492e-06 -1.5329901478622748e-06 -1.5966265941615605e-06 2.0428351245200453e-06 2.0175961347620625e-06 -4.10645791081443e-06 -2.4528918475108214e-06 -3.7213476837074022e-06 -1.9117891479604356e-06 -5.934601989723041e-06 1.1633576025286607e-06 -1.3175824212045194e-07 2.7468352617837744e-06 -1.0776651093987853e-06 -6.24101357380067e-07 -1.11658202610365e-06 8.896293640261022e-07 5.631924780981174e-05 -0.00013729907461247328 -4.349426956606172e-05 0.0001899789728989594
AGE 9.954441508154563e-05 5.6619122451259125e-06 1.0895427151315414e-05 2.2889474450651274e-06 -4.604536824381567e-06 -2.2602969391044436e-06 -2.3556030545390687e-07 7.812393230623236e-07 2.0142596356538393e-08 2.077185552201522e-07 1.671746619678789e-07 -1.7332499289945813e-08 -1.1856309347020152e-07 4.9624990130846744e-08 -2.430840739945669e-07 1.1019397033457057e-07 -1.4740685428219878e-07 -1.775422723552263e-07 -3.095224529072631e-07 5.4432710047586154e-08 1.1828676463475417e-07 -7.209669452352567e-08 -6.10653260326818e-08 -2.1474448753076744e-07 -5.450314233779544e-10 -1.7726389004082576e-07 1.454760917034918e-06 -4.174028464229378e-06 1.3327706005679191e-06 3.7554466807757526e-06
sex 0.0006249914485287364 1.08954271513161e-05 0.011294612510077151 0.008263912451576875 0.0022850186884226273 -0.00024880738594600067 -1.656734474990259e-06 5.9289766201816214e-06 -3.0565211712363994e-06 -3.9129041348450705e-07 6.9503131113309095e-06 -7.350769185187719e-07 3.152984016213538e-06 2.947935370821806e-06 2.334251915378164e-06 -9.632708913292433e-07 3.339342292995039e-06 2.906940385724503e-06 -2.2534876091231594e-06 4.995247230868591e-06 -6.948111272546171e-07 -5.264563674279003e-06 2.524568688956299e-06 4.895164298609775e-06 8.494650130799714e-06 3.888537229562927e-06 -1.8271522052033078e-05 7.650210357316856e-05 -3.0373233027119897e-05 -0.00020400943920114705
age_sex 0.0024379526849873413 2.28894744506766e-06 0.008263912451579588 0.019735329910087262 0.01973422712355916 0.005379482207128358 -1.5479419221600247e-07 4.711756108894037e-06 2.6245788937805466e-06 -1.7130876060832025e-06 -3.027509643483754e-06 1.9330767307129653e-06 5.887302142365656e-06 1.1528310427511954e-06 1.5136404691938898e-06 8.549024805559168e-08 5.972488695891276e-07 7.638899288690199e-07 -3.59526469416068e-06 2.560086287378047e-06 3.5284601735008603e-06 -2.7251916675004268e-06 -6.82911013404041e-07 9.569882832490444e-06 4.402123558736436e-06 -3.0110738235468668e-06 5.893885839449203e-05 -0.0001500353243916162 -9.961706402879444e-05 0.0002073602609090324
age2_sex 0.0031748031366349823 -4.604536824378554e-06 0.0022850186884268604 0.01973422712356276 0.027161130480314273 0.008807619607201717 -1.2934380631246336e-06 1.2160556817601288e-06 7.770893854968946e-06 -4.159245020652419e-06 -7.110378071533518e-06 2.4062361948911563e-06 8.073530474096225e-06 5.610678292681555e-07 7.132928540421687e-07 -4.996015425876477e-06 6.95084902916405e-06 -1.1316010282080555e-06 -4.503551891710731e-06 -3.6596675409571755e-07 5.263569777439421e-06 2.7834107144750716e-06 -2.4488774635222035e-06 1.1063033140552982e-05 -5.877445837800689e-07 -3.1898153925324757e-06 0.00016076722402268766 -0.00046043915178519264 -7.224515522745738e-05 0.0006341446178564926
age3_sex 0.001026186841836581 -2.260296939103521e-06 -0.0002488073859445383 0.005379482207130053 0.008807619607202428 0.0031054667226299943 -6.673197617189993e-07 -2.1642964705149018e-07 3.139995825083432e-06 -1.672726652300737e-06 -2.281477573306526e-06 5.076321144415438e-07 2.8838902354889814e-06 4.6400800490952756e-07 -8.426430714791954e-08 -2.7908377437238805e-06 3.662958060638588e-06 -8.522597808627723e-07 -1.9060568933210046e-06 -4.303125705423459e-07 1.6868304037186864e-06 1.9787483568586164e-06 -1.27386617193049e-06 3.3482453529648618e-06 -1.0823925907904143e-06 -3.9583483070784957e-07 6.267561632036412e-05 -0.00020034716244785662 -2.1822192350155886e-05 0.0002800066234777123
PC.PC1 -4.141955616680155e-06 -2.3556030545390505e-07 -1.6567344749905433e-06 -1.5479419221655743e-07 -1.2934380631251179e-06 -6.673197617191165e-07 1.8055844496438307e-06 4.382553158173956e-08 4.3225109955694665e-08 -2.0368387171601423e-07 1.0227104227795453e-07 -6.422223144469507e-08 -1.9212977437524273e-07 1.4594644721366407e-07 7.03279220741622e-08 -1.0431836596646225e-07 -1.6606407356927843e-08 1.8720387736945596e-07 -2.0020296191114109e-07 -1.287844083648499e-07 1.7507540761181837e-07 -1.6054443033871157e-07 5.790192895703268e-08 1.668566602092784e-08 1.8545641213106922e-07 -3.081560520045955e-07 -2.1609685803694746e-06 -2.4514060404367266e-06 -5.02982961007925e-07 2.1313588420734505e-06
PC.PC2 1.5093772341180185e-05 7.812393230623264e-07 5.92897662018126e-06 4.711756108892247e-06 1.2160556817575451e-06 -2.1642964705237366e-07 4.3825531581738513e-08 2.785809586787837e-06 -1.2520960432210147e-07 1.506647909573576e-07 1.759300069867509e-07 -5.23302493032037e-07 -1.5512729614569964e-07 -7.198796104285923e-08 3.7927202699195844e-08 1.1821788018746003e-07 -4.5885915025205457e-07 -3.062783999503327e-07 1.3792835223638463e-07 -1.8416973881856847e-07 -8.927700747819739e-08 -8.624143773602272e-08 -2.2950620668655554e-08 -6.748354562630995e-08 2.2732181023195922e-09 5.3275468015768646e-08 1.3321946077469543e-06 5.927445230570256e-07 -9.440068162736157e-07 4.664522248171815e-06
PC.PC3 2.0754386287713578e-06 2.0142596356525452e-08 -3.05652117123539e-06 2.6245788937857224e-06 7.770893854974902e-06 3.1399958250851556e-06 4.32251099556952e-08 -1.2520960432210129e-07 3.321308089110792e-06 1.445853329376059e-07 2.0817800866945638e-07 2.657512367538397e-07 4.942255990671854e-08 -2.0315167719820599e-07 6.6840237366289734e-09 3.315365023155811e-07 1.7653736244139753e-07 -1.7534675440959059e-07 8.098885004486935e-09 1.1973524003105551e-07 8.414446838816054e-08 -1.3326087941605494e-07 9.395069143362738e-08 2.0734268830842496e-07 -9.296841848367106e-08 -5.716351614823907e-09 -6.555079791558404e-07 -2.1490202704813203e-06 -2.3953038962554278e-06 -3.771048966613876e-06
PC.PC4 4.488591222604841e-06 2.0771855522015396e-07 -3.912904134853864e-07 -1.713087606084459e-06 -4.1592450206532845e-06 -1.6727266523009015e-06 -2.0368387171601415e-07 1.5066479095735802e-07 1.44585332937607e-07 3.996444286541539e-06 3.1006254547431524e-07 -2.3164012966583507e-07 2.0160987173247328e-07 5.741474112750859e-09 4.536514304669759e-08 -2.2608486002107293e-07 -1.9520252681328787e-07 6.832240125993147e-09 5.707762960555099e-08 -9.233138248523538e-09 -8.476074085524179e-08 1.9967093534392827e-07 -6.35677177530535e-08 -3.920243519251148e-07 -1.294441345215662e-07 2.011865218884914e-07 9.952701315631776e-07 1.3098535735015572e-06 -4.95271712043516e-06 -4.0109344513574815e-06
PC.PC5 -1.5329901478625954e-06 1.6717466196787895e-07 6.950313111330128e-06 -3.0275096434862932e-06 -7.110378071536239e-06 -2.2814775733072887e-06 1.022710422779543e-07 1.7593000698674977e-07 2.0817800866945654e-07 3.10062545474315e-07 4.998703403315376e-06 1.7127761619066978e-07 8.253356177225947e-08 -3.1680412276401726e-07 -4.120573340925599e-08 4.359074852849841e-07 8.771916465510666e-08 2.3555402869169292e-07 2.0204535330604783e-08 7.06313895371989e-08 3.201980921473853e-08 -1.5450610072414666e-07 -3.08323197288407e-08 3.925549700455546e-07 2.6775532905140067e-07 -8.407902991407413e-08 1.3085368112759105e-06 1.9435443333189446e-06 -3.540555939643308e-06 -4.28801971009023e-06
PC.PC6 -1.5966265941617666e-06 -1.7332499289948506e-08 -7.350769185195272e-07 1.9330767307116947e-06 2.40623619488997e-06 5.076321144412223e-07 -6.422223144469368e-08 -5.233024930320379e-07 2.657512367538401e-07 -2.3164012966583533e-07 1.7127761619067057e-07 5.820996639499479e-06 2.1371477394567383e-07 4.35254618083919e-08 -5.428127109014404e-07 3.180144461049134e-07 1.1765182278457753e-06 3.234679128297975e-07 3.2155738379520285e-07 3.807299837331837e-07 3.75979552456966e-07 -3.6242049496338153e-07 -3.778227595891221e-07 2.06602580536229e-07 1.0687566129111788e-07 -3.249067104029193e-07 1.143315263872194e-06 -1.4003561246624272e-06 -6.58847772475274e-06 -3.828429822769533e-06
PC.PC7 2.042835124520005e-06 -1.1856309347020078e-07 3.152984016214578e-06 5.887302142366216e-06 8.073530474095666e-06 2.8838902354886036e-06 -1.921297743752417e-07 -1.5512729614569983e-07 4.942255990671797e-08 2.0160987173247206e-07 8.253356177225925e-08 2.1371477394567512e-07 4.658122006139176e-06 4.171748965807545e-07 -7.515033325943344e-09 -5.7816018971147665e-08 3.231671345636316e-07 -5.264242182821582e-07 1.055243299119269e-07 3.2006163274785827e-07 1.1482516496762836e-07 1.474034928956405e-07 -1.5796133136170973e-08 -8.644627481684893e-08 -6.225911707813008e-08 -2.9855237220943725e-08 9.258387348205383e-07 -3.651816358953845e-06 4.5095478999787135e-06 4.480480490651909e-06
PC.PC8 2.0175961347621074e-06 4.962499013085172e-08 2.947935370821615e-06 1.1528310427505973e-06 5.610678292674258e-07 4.6400800490929886e-07 1.4594644721366404e-07 -7.198796104285891e-08 -2.0315167719820604e-07 5.74147411275154e-09 -3.1680412276401615e-07 4.352546180839158e-08 4.171748965807558e-07 6.3619467378491e-06 -1.5029163757763048e-07 -1.2496039803885532e-06 3.981593823977406e-07 -3.9847329950919205e-07 1.1861136256724834e-07 -1.0817357926243411e-07 8.723584598547796e-08 3.880976553586986e-07 -1.906332273245257e-07 -1.345478679153554e-06 8.136838252699903e-08 -2.605730571012551e-07 -8.25412895357837e-07 -2.5002413039767533e-06 6.106928376462525e-06 -9.373485634403633e-08
PC.PC9 -4.106457910814582e-06 -2.430840739945665e-07 2.3342519153784048e-06 1.5136404691932514e-06 7.132928540409538e-07 -8.426430714835876e-08 7.032792207416243e-08 3.792720269919646e-08 6.684023736628251e-09 4.536514304669798e-08 -4.120573340925557e-08 -5.428127109014433e-07 -7.515033325943503e-09 -1.5029163757763021e-07 4.781154593275541e-06 3.6857353157217104e-07 7.646336754756118e-08 -4.412441328832426e-09 -7.002274997848371e-07 1.323925070790328e-07 8.670732875332274e-08 -1.1447475107747877e-07 3.145084872246923e-07 8.023077347187598e-08 5.220120193176164e-07 -1.6734989411218402e-07 -5.199189872426758e-07 1.8969869952337332e-06 -2.5713740089276783e-06 1.4386235419417427e-06
PC.PC10 -2.452891847511209e-06 1.1019397033456813e-07 -9.632708913302579e-07 8.549024805296774e-08 -4.996015425879245e-06 -2.790837743724664e-06 -1.0431836596646172e-07 1.182178801874585e-07 3.315365023155802e-07 -2.2608486002107256e-07 4.359074852849853e-07 3.180144461049144e-07 -5.781601897114864e-08 -1.2496039803885479e-06 3.6857353157216993e-07 7.853764999584752e-06 -4.636674633731411e-07 -3.2269156882984417e-07 4.3767556117099004e-07 2.3079194131104494e-07 -1.1286288835275513e-07 -3.7941222466611275e-07 1.6149504398709273e-07 7.734870324141708e-07 -2.0460860522327895e-08 2.104958508229441e-07 1.5572709823669767e-06 1.7752294494571597e-06 3.0161719606445776e-06 1.3360800511294293e-06
PC.PC11 -3.7213476837079257e-06 -1.4740685428221866e-07 3.339342292995774e-06 5.972488695889612e-07 6.950849029163753e-06 3.6629580606385407e-06 -1.660640735692718e-08 -4.5885915025205727e-07 1.765373624413977e-07 -1.9520252681328817e-07 8.771916465510658e-08 1.176518227845779e-06 3.231671345636317e-07 3.9815938239773866e-07 7.646336754756262e-08 -4.6366746337314134e-07 5.6472070408823475e-06 -2.2685800258741125e-07 4.803411730403182e-07 -5.4028408214064155e-08 6.077036788589513e-08 9.778687841694126e-08 -1.0132964190301543e-08 -4.65033269642684e-07 2.3133127756392811e-07 9.671889303463734e-08 3.0060728383694934e-06 -1.58959588549087e-06 8.244539323264223e-06 -2.3711796250961094e-06
PC.PC12 -1.911789147960466e-06 -1.775422723552222e-07 2.9069403857248666e-06 7.63889928868434e-07 -1.1316010282091822e-06 -8.522597808631654e-07 1.8720387736945662e-07 -3.062783999503316e-07 -1.753467544095912e-07 6.832240125994505e-09 2.3555402869169241e-07 3.234679128297956e-07 -5.264242182821583e-07 -3.984732995091911e-07 -4.412441328831974e-09 -3.2269156882984454e-07 -2.2685800258741156e-07 8.397942408327343e-06 -6.225855097636823e-07 1.5240308320117892e-09 1.606276201791588e-07 9.254457942356435e-07 -5.490230489034346e-07 1.2702105212719329e-07 6.731666737085096e-07 -7.962108804345855e-09 4.444937813892988e-07 2.977961029488923e-06 -1.0758947305486713e-05 -3.189218106663713e-07
PC.PC13 -5.9346019897221695e-06 -3.095224529072325e-07 -2.253487609122454e-06 -3.595264694159947e-06 -4.503551891709901e-06 -1.9060568933207147e-06 -2.002029619111432e-07 1.37928352236389e-07 8.098885004487852e-09 5.707762960555119e-08 2.020453533060421e-08 3.215573837952043e-07 1.0552432991192743e-07 1.1861136256724949e-07 -7.002274997848374e-07 4.3767556117098994e-07 4.803411730403179e-07 -6.225855097636812e-07 5.029257908283621e-06 2.6442180640434417e-07 4.517452091149244e-08 -2.0915264180631097e-08 -1.157320850225493e-07 -1.5767703658926183e-07 -5.124000146617907e-07 -1.337107618683557e-07 3.39883641794516e-06 -6.156167457157517e-06 9.60073050413491e-06 -1.3610561922142704e-06
PC.PC14 1.1633576025284237e-06 5.443271004758265e-08 4.995247230868407e-06 2.560086287377076e-06 -3.659667540970509e-07 -4.303125705427866e-07 -1.2878440836484927e-07 -1.8416973881856895e-07 1.197352400310549e-07 -9.233138248524089e-09 7.06313895371986e-08 3.8072998373318387e-07 3.2006163274785774e-07 -1.0817357926243358e-07 1.3239250707903333e-07 2.3079194131104465e-07 -5.402840821406419e-08 1.5240308320157876e-09 2.644218064043437e-07 5.223307468410653e-06 1.3002714550352527e-07 7.42773124170219e-08 -1.1207098888199681e-07 3.105529115477742e-07 9.624691354464792e-08 -3.4245523532952995e-07 -2.9619070165803857e-06 1.009825896681854e-05 -1.0818642431936584e-06 -7.292686279634872e-06
PC.PC15 -1.3175824212044542e-07 1.1828676463475382e-07 -6.948111272537767e-07 3.528460173501616e-06 5.263569777439505e-06 1.686830403718578e-06 1.7507540761181896e-07 -8.927700747819694e-08 8.414446838816003e-08 -8.476074085524231e-08 3.2019809214738595e-08 3.759795524569651e-07 1.1482516496762824e-07 8.723584598547825e-08 8.670732875332293e-08 -1.1286288835275566e-07 6.077036788589485e-08 1.6062762017916044e-07 4.517452091149158e-08 1.3002714550352294e-07 4.945163029921014e-06 2.854573119143948e-07 -6.204063464134254e-08 -3.6996210115295293e-07 1.3104747208412902e-07 4.1623318652024056e-08 1.9500425476198757e-07 -2.355148346653908e-06 2.6169042629383945e-07 -2.556013445294391e-06
PC.PC16 2.7468352617844952e-06 -7.20966945235241e-08 -5.2645636742779815e-06 -2.725191667495976e-06 2.7834107144806603e-06 1.9787483568603634e-06 -1.6054443033871186e-07 -8.624143773602196e-08 -1.3326087941605285e-07 1.9967093534392763e-07 -1.54506100724148e-07 -3.624204949633813e-07 1.4740349289564194e-07 3.880976553586993e-07 -1.1447475107747895e-07 -3.794122246661147e-07 9.778687841694183e-08 9.254457942356439e-07 -2.0915264180632725e-08 7.427731241702251e-08 2.854573119143946e-07 5.773359176934136e-06 -1.7564178293545774e-07 -1.9856017870184474e-06 -4.878107003680969e-07 1.5762063226028795e-07 -1.3975985773165053e-06 1.0643539213506707e-06 -1.5700290095423284e-06 4.112892014220569e-06
PC.PC17 -1.0776651093989602e-06 -6.1065326032682e-08 2.5245686889556876e-06 -6.829110134054507e-07 -2.4488774635236053e-06 -1.2738661719308723e-06 5.790192895703264e-08 -2.2950620668655706e-08 9.395069143362726e-08 -6.356771775305351e-08 -3.083231972884104e-08 -3.778227595891224e-07 -1.5796133136171542e-08 -1.9063322732452555e-07 3.145084872246918e-07 1.6149504398709292e-07 -1.0132964190301546e-08 -5.49023048903434e-07 -1.157320850225488e-07 -1.1207098888199686e-07 -6.204063464134283e-08 -1.7564178293545798e-07 4.620232405649369e-06 1.3054866446973693e-07 -4.969897471595069e-07 -1.0513163166504158e-07 -9.882868865832826e-08 -1.492877417959766e-06 -2.0894379057503704e-06 2.157263631494948e-06
PC.PC18 -6.241013573800629e-07 -2.1474448753076998e-07 4.89516429861197e-06 9.56988283249269e-06 1.1063033140553655e-05 3.3482453529647385e-06 1.668566602092828e-08 -6.748354562630928e-08 2.0734268830842308e-07 -3.920243519251131e-07 3.92554970045555e-07 2.0660258053623025e-07 -8.644627481684957e-08 -1.3454786791535583e-06 8.023077347187658e-08 7.734870324141749e-07 -4.650332696426848e-07 1.27021052127195e-07 -1.5767703658926114e-07 3.1055291154777383e-07 -3.6996210115295124e-07 -1.9856017870184483e-06 1.3054866446973648e-07 1.0573459617223243e-05 5.06951042380748e-07 1.4118942102261095e-06 -2.5419609308811967e-06 -3.993581586803424e-06 -2.791839430881429e-06 4.754840565636248e-06
