 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -4.2577676772164855e-05 3.674948639928081e-07 6.712980476923321e-06 -4.2394466951393455e-06 4.087592194504664e-07 9.486332977036135e-06 6.42417832749257e-06 2.141207275747908e-06 7.87660240677068e-07 -2.540458829739385e-06 1.2943071302635367e-05 -2.8120521107054367e-08 -3.0707970668116266e-06 1.3700456749868225e-06 -6.241633356801327e-07 1.0537418396194913e-06 1.5819201658409905e-06 -8.037712723639976e-07 -7.073330513940654e-07 -3.2155195255652856e-06 5.031050416767952e-06 8.115199134520807e-08 -1.9200828751636247e-07 7.168393134785195e-07 5.190670973528762e-07 -1.5697783258277026e-06 -2.852880004849408e-06 -6.525902017124467e-06 9.983538417246538e-06 -2.1181920154136218e-05
PC.PC6 2.037751855883667e-05 -7.578069661684181e-07 9.750659539992544e-06 9.328821156644089e-06 -1.2147314832640026e-05 -1.4774397737132202e-05 8.280387484098262e-07 -1.0867828332068914e-06 3.92518938652407e-06 -7.97752362441325e-08 -2.812052110705534e-08 1.3397646431725188e-05 1.1424483672207362e-06 2.911336387954789e-07 -1.6049260137752148e-08 1.5587614152925257e-07 1.1563831722904597e-06 -4.1512642143096944e-07 -2.519977125383308e-06 2.1432517095467036e-07 1.585153046545408e-07 8.909684006105867e-07 -2.504020354612892e-07 2.4587080390535717e-07 -2.5396150066770127e-07 6.767214893260647e-07 -4.329942691525637e-06 1.036586505930849e-05 -2.3226780122676447e-05 4.032739781773235e-06
PC.PC7 -4.902420534711187e-05 -3.099002349151304e-07 -9.19656723034928e-06 -3.714435154656628e-06 6.437624016334986e-06 7.339624184083848e-07 -6.893751415549739e-06 -1.5549890408432355e-06 -8.347117635236211e-06 1.4243130684591368e-06 -3.070797066811633e-06 1.142448367220733e-06 1.0561677520374753e-05 -6.789808746510294e-07 1.3306834114004133e-06 -6.877794350970383e-07 -9.25286040070306e-07 -5.735934808965014e-07 5.917260017468089e-08 1.0775853843115224e-06 -6.217164045643433e-07 1.3102027895822024e-06 2.0940489026043356e-08 3.660325348897185e-08 -7.043086037436321e-07 1.6417853393130684e-06 3.6618704145527217e-06 1.3273841463860713e-05 -9.247990197486407e-06 -1.0948900891292106e-05
PC.PC8 1.9639692697570313e-05 -9.662319167324996e-09 -1.1300172810584031e-05 -5.281914584597057e-06 2.486238575837049e-05 2.312422526011948e-05 3.264454425515182e-06 3.861036122225576e-07 3.672578407307451e-06 -4.714982926927248e-07 1.3700456749868204e-06 2.911336387954794e-07 -6.789808746510248e-07 9.640486349603654e-06 -3.31972406967058e-07 9.513850437990488e-07 9.955936061543766e-07 -6.019919010239579e-07 1.9704355877826235e-07 -1.035855531136842e-06 1.5653372368803707e-06 8.807223234025263e-07 -2.5442872256536183e-07 -2.3164437596297086e-07 -1.1688118871450275e-06 5.4971213588746735e-08 -2.7332397768009038e-06 -4.341980928353614e-06 1.7075246207365725e-05 -1.650984045215354e-05
PC.PC9 -1.3719373854588929e-05 2.947891293367097e-07 -9.233501319775285e-06 -5.61819374946237e-06 8.548081650265661e-07 5.261309585991692e-06 -3.612390390305717e-06 -1.2717224350426657e-06 -4.035789618934581e-06 4.2618299234611304e-07 -6.241633356801325e-07 -1.6049260137750715e-08 1.3306834114004104e-06 -3.319724069670598e-07 1.0903879393767894e-05 1.0913135576675429e-07 -1.0073158621603006e-06 -4.2698970001961745e-07 -3.904967256294039e-07 -8.103102673655591e-07 1.209361146977396e-06 5.381090330135979e-07 -2.866363371578029e-07 3.4927098402168455e-07 1.3211040017957135e-06 -1.9235247065605684e-06 1.1663640900676721e-06 2.5351227326779788e-05 -3.578328229007329e-05 -1.8132315932625298e-05
PC.PC10 -8.449118523137328e-07 7.831592129930997e-07 1.567857797036398e-05 9.610362203702743e-06 -2.781090874439811e-05 -1.868578273327469e-05 1.7255272052453075e-06 5.739975710786319e-07 1.4030557047395633e-06 -4.128618881084881e-07 1.0537418396194932e-06 1.5587614152924497e-07 -6.877794350970323e-07 9.513850437990533e-07 1.091313557667554e-07 1.2502956816354842e-05 4.0299025106837144e-07 -4.307137813672877e-07 3.25552710874978e-08 -9.47850692447928e-07 2.1558010717727184e-06 1.6459601745682583e-06 9.033548019727166e-08 -1.0606196808831717e-06 -1.7427565544612223e-07 2.0559224690662297e-06 2.3902777843584987e-06 -1.0748176327290498e-05 5.115622621629893e-06 2.9594050689343825e-06
PC.PC11 9.921524316402939e-06 -5.27000225300189e-07 5.4429124108251955e-06 -1.4827981328268297e-05 1.3772939570118702e-05 2.1162786775426136e-05 4.2955738337227404e-06 -3.493844860455364e-07 6.214506065415705e-06 -8.200074704715225e-07 1.5819201658409797e-06 1.156383172290455e-06 -9.252860400702998e-07 9.955936061543812e-07 -1.0073158621603052e-06 4.0299025106836275e-07 1.3519836387992917e-05 1.5010331729713434e-08 9.60545113524779e-07 8.848028301822923e-07 2.126277502114206e-06 1.2954909750134328e-06 2.962164077164225e-07 -7.732642273648057e-07 -1.7180935061185127e-06 2.9132699662966523e-06 7.281672452623123e-06 1.743461549906827e-05 4.2511970814326004e-07 -2.7422545755162592e-05
PC.PC12 7.589662244721294e-06 -4.739195039488345e-07 5.934827698495445e-06 -4.05834121416035e-06 -9.926927318856637e-06 -8.263408316850782e-06 4.189846427680032e-07 -8.058029688835259e-07 1.1484110896863592e-06 5.258427219477109e-07 -8.037712723639966e-07 -4.151264214309678e-07 -5.735934808965034e-07 -6.01991901023958e-07 -4.2698970001961883e-07 -4.3071378136728627e-07 1.5010331729715373e-08 1.3074034407409388e-05 -2.1250945065565684e-07 2.6433734300960154e-06 -3.3034123943293614e-06 -1.1669048307370872e-06 -4.388369319785361e-07 -7.553953347911362e-07 1.4630649718487892e-06 -7.18094900649241e-07 3.945516189248816e-06 1.025475644881646e-05 -1.840327436828116e-05 -1.5351587932020718e-06
PC.PC13 -1.4213298421057936e-05 -7.153339305610536e-07 2.0609484930367257e-06 6.092860208411537e-06 -1.688558124917627e-06 -8.909449145647673e-06 -6.640319024643103e-07 -1.3312715161909747e-06 5.174575506212763e-07 -4.068798673266655e-08 -7.073330513940638e-07 -2.5199771253833133e-06 5.91726001746801e-08 1.9704355877826182e-07 -3.9049672562940513e-07 3.2555271087502255e-08 9.60545113524779e-07 -2.1250945065565465e-07 1.2617160513142318e-05 4.7173353944933507e-07 -1.301248653405492e-06 7.672040415235698e-07 -1.5627281483335056e-07 -6.375648825277549e-08 -1.9408654611477167e-07 -3.5427971731974604e-07 7.399450967170825e-07 4.805866094418735e-06 1.6852498650514422e-05 -1.882079930909835e-06
PC.PC14 -2.3122845531213066e-06 -6.91659199738716e-08 6.956519199915419e-06 3.0076243919679006e-06 -6.075887172194468e-06 -1.098089404256839e-05 -1.8310287163079313e-06 -8.808678895605227e-07 -6.267735758362353e-07 1.323210023926335e-06 -3.215519525565283e-06 2.1432517095466795e-07 1.0775853843115175e-06 -1.035855531136841e-06 -8.103102673655583e-07 -9.47850692447931e-07 8.848028301822841e-07 2.64337343009601e-06 4.7173353944933396e-07 1.3395494270039304e-05 -9.945743398736775e-06 -6.052598630247407e-06 3.4516837242444195e-07 -1.0476177217424326e-06 1.728565564199095e-06 -2.6235672674960713e-06 3.2528085796040165e-06 8.463167734158353e-06 -2.852858138459989e-07 -5.634854878659296e-06
PC.PC15 -5.762796647255574e-05 -4.287920017554218e-07 -8.535894278650215e-06 -1.9257732353267997e-05 7.295612459343601e-06 2.343226504930249e-05 4.775624247860047e-07 2.123435025724524e-08 -3.626046735392555e-06 -2.2141630726790784e-06 5.031050416767944e-06 1.5851530465454546e-07 -6.217164045643382e-07 1.5653372368803676e-06 1.209361146977392e-06 2.1558010717727197e-06 2.126277502114214e-06 -3.3034123943293546e-06 -1.3012486534054903e-06 -9.945743398736763e-06 2.884398994186588e-05 9.232875363067284e-06 -1.0474942679143528e-07 1.425539713552726e-06 -3.290374078497138e-06 6.265080058469936e-06 -2.4019107883268687e-06 -1.8829196687465792e-05 2.220748303474088e-05 -9.065341405971028e-06
PC.PC16 6.874273315041699e-06 -3.1489532360954494e-07 -1.9800464677786226e-05 -9.653880211125813e-06 2.600346049615131e-05 2.438448003920129e-05 -2.1968019304600475e-07 4.825469763645068e-07 1.3103762427715435e-06 4.334315497453376e-07 8.115199134519155e-08 8.909684006105881e-07 1.3102027895822102e-06 8.807223234025229e-07 5.381090330135916e-07 1.6459601745682536e-06 1.2954909750134334e-06 -1.166904830737077e-06 7.672040415235666e-07 -6.052598630247371e-06 9.232875363067262e-06 1.8595781628887032e-05 -8.07649543235646e-07 -7.279830082328156e-07 -4.502538968912587e-06 9.760369415017442e-06 4.114387917692847e-06 1.284750862033505e-05 -1.5102517160721591e-05 -2.0771598097307603e-05
PC.PC17 3.684203673992623e-06 1.6067794517267414e-07 6.282814547417764e-06 5.97768719901322e-07 -8.016491012380602e-06 -7.586905905573152e-06 4.3559158004460823e-08 -7.115237097513049e-09 1.372740883065153e-07 -1.1693929883964431e-07 -1.9200828751635975e-07 -2.5040203546129037e-07 2.0940489026041182e-08 -2.544287225653611e-07 -2.8663633715780296e-07 9.03354801972743e-08 2.962164077164234e-07 -4.3883693197853663e-07 -1.5627281483335133e-07 3.451683724244407e-07 -1.0474942679143437e-07 -8.076495432356497e-07 8.692761539870875e-06 -4.3050533930660265e-08 -6.274965602485945e-07 1.2250892990647924e-07 1.280996790614393e-06 -1.6920572632118383e-05 2.6312545318578194e-05 8.833223455970553e-06
PC.PC18 -1.2494625000951693e-05 7.654097466289579e-09 -4.0039608885154895e-06 2.5945165293100306e-06 -1.2194207112604824e-05 -2.078128119397201e-05 -5.128495042920089e-07 -1.9080023634308032e-07 -1.4698719642935332e-06 -6.96792358717617e-07 7.168393134785225e-07 2.4587080390535695e-07 3.660325348896926e-08 -2.316443759629732e-07 3.492709840216855e-07 -1.0606196808831679e-06 -7.73264227364804e-07 -7.553953347911402e-07 -6.375648825277529e-08 -1.0476177217424368e-06 1.4255397135527306e-06 -7.279830082328124e-07 -4.3050533930660344e-08 1.2110440263205486e-05 -4.4275190825017314e-07 -1.599601602173268e-07 -4.223386990805782e-06 -2.0135794489856923e-06 4.680880281117095e-06 -5.26996428801897e-06
PC.PC19 -4.587646680749774e-06 5.619920895557741e-07 -4.555211886568856e-06 -1.1045467117856943e-05 -2.173594184611103e-06 1.0647441111533707e-05 -1.3869612999071203e-06 -1.251360896082435e-06 -2.736090297052855e-06 4.29007600380065e-07 5.190670973528791e-07 -2.539615006677025e-07 -7.043086037436355e-07 -1.168811887145023e-06 1.321104001795713e-06 -1.742756554461309e-07 -1.7180935061185148e-06 1.4630649718487854e-06 -1.9408654611476704e-07 1.7285655641990856e-06 -3.2903740784971356e-06 -4.5025389689125835e-06 -6.274965602485988e-07 -4.427519082501757e-07 1.6016496899106128e-05 -5.140789413755192e-06 5.551465032999326e-06 -1.8043406099292714e-06 -1.1390563027937868e-05 1.9074967479771678e-05
PC.PC20 2.480725957458861e-05 -5.54526822091782e-07 -1.0138104622283464e-05 -9.084751440954133e-06 2.1074999714129305e-05 2.075001559565006e-05 1.163449268709683e-06 1.0768211329049535e-06 4.278268741122358e-06 1.3669646827451948e-06 -1.569778325827714e-06 6.767214893260644e-07 1.6417853393130771e-06 5.497121358874362e-08 -1.9235247065605735e-06 2.0559224690662216e-06 2.9132699662966447e-06 -7.180949006492362e-07 -3.542797173197492e-07 -2.6235672674960442e-06 6.265080058469914e-06 9.760369415017419e-06 1.2250892990648167e-07 -1.5996016021732606e-07 -5.140789413755172e-06 2.2761761884103544e-05 2.9828817963456634e-07 -7.533423744333029e-07 9.753754324400916e-06 -5.634999730743452e-06
proband -3.936187235919525e-05 -1.7979960537046522e-06 -0.00012021270303129611 -0.0001464213640819136 -3.573320931306081e-05 -1.1304114679624408e-05 -2.9091829280089162e-06 2.1116179341559167e-07 -6.32488056430783e-06 -1.9270154083997423e-06 -2.8528800048493976e-06 -4.3299426915256405e-06 3.66187041455271e-06 -2.7332397768008843e-06 1.1663640900676804e-06 2.3902777843584907e-06 7.281672452623142e-06 3.945516189248816e-06 7.399450967170698e-07 3.252808579604034e-06 -2.401910788326865e-06 4.114387917692865e-06 1.2809967906143874e-06 -4.223386990805854e-06 5.551465032999238e-06 2.9828817963457767e-07 0.001181776671376609 -0.0005512161764868699 -0.00024176651476217188 0.00017674359718056166
maternal 0.00022913472053303597 5.969598872778544e-06 -9.816834617972569e-05 -7.840348961191735e-05 0.0002903405986670164 0.00026296380103370227 -1.2482490209004679e-05 -8.23712777476412e-06 2.153828088047931e-05 1.6361801125873642e-05 -6.525902017124588e-06 1.0365865059308567e-05 1.3273841463860721e-05 -4.341980928353619e-06 2.53512273267797e-05 -1.074817632729055e-05 1.7434615499068477e-05 1.0254756448816401e-05 4.8058660944188545e-06 8.463167734158367e-06 -1.8829196687465765e-05 1.2847508620335103e-05 -1.692057263211837e-05 -2.013579448985489e-06 -1.804340609929216e-06 -7.533423744332008e-07 -0.0005512161764868713 0.005213587472394223 -0.004069914762383481 -0.003127114890431627
gpm 0.00027144009189824283 3.204695700756677e-05 0.0005359140848799594 0.0002370880409753996 -0.0004064511714045348 -0.0003497465389784259 2.647807963452915e-05 1.2225870603943943e-05 3.5465713557618104e-05 -9.026773680712167e-06 9.983538417246777e-06 -2.322678012267637e-05 -9.247990197486409e-06 1.707524620736563e-05 -3.578328229007301e-05 5.1156226216299075e-06 4.251197081433617e-07 -1.840327436828099e-05 1.685249865051426e-05 -2.8528581384596996e-07 2.220748303474062e-05 -1.5102517160721662e-05 2.6312545318578093e-05 4.680880281117277e-06 -1.1390563027937938e-05 9.753754324400755e-06 -0.00024176651476217663 -0.004069914762383435 0.019638332180961535 -0.011700874915078353
gmm 4.7845864765191706e-05 -3.0962611218844864e-05 -0.00019037795592423195 -0.00023588436722370642 -8.698896705822223e-06 0.00010524478925662555 -1.8967089391492807e-05 -7.502234308617669e-07 -4.4721599635520444e-05 -5.484149897626939e-06 -2.118192015413623e-05 4.032739781772954e-06 -1.0948900891292166e-05 -1.6509840452153416e-05 -1.813231593262551e-05 2.9594050689344312e-06 -2.7422545755163134e-05 -1.5351587932021904e-06 -1.8820799309098502e-06 -5.634854878659411e-06 -9.065341405970755e-06 -2.0771598097307705e-05 8.833223455970687e-06 -5.269964288019382e-06 1.9074967479771783e-05 -5.6349997307434865e-06 0.00017674359718056974 -0.0031271148904316887 -0.011700874915078277 0.018405852772295186
