 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC6 -4.353693629553708e-07 2.5155079639607418e-08 -2.8514970255633098e-06 2.868848441851355e-06 7.551891111257568e-06 3.0244363210636856e-06 -3.888949080609484e-08 -5.03027804172209e-07 2.504974845008586e-07 -2.202738057544975e-07 1.6945912296843215e-07 4.905702784661355e-06 2.708033763920226e-07 8.478166568560484e-08 -4.206906953213646e-07 2.73794695199918e-07 1.0191720854396912e-06 2.537875339444452e-07 2.902622409764654e-07 3.2424175966012494e-07 2.9366843672421153e-07 -2.545481916370404e-07 -2.5164079020471246e-07 1.4268711292798581e-07 9.64767391251012e-08 -3.086433675328512e-07 1.1300699055718635e-06 -2.3154159385033454e-06 -5.967201417051184e-06 -5.030737281413044e-07
PC.PC7 1.4926416232333275e-06 -8.421145398778222e-08 2.1739782612759236e-06 4.78892928403854e-06 8.221980638207437e-06 3.116731713018004e-06 -1.5086014106694662e-07 -1.488188330397007e-07 5.317600644989725e-08 1.7831269771019515e-07 4.414177748090171e-08 2.7080337639202006e-07 3.611404780335099e-06 2.853160706272575e-07 -6.203448195213727e-11 -3.261966028162008e-09 2.544634045282567e-07 -3.9422831265527254e-07 1.1996718060585397e-07 2.0257967628717177e-07 5.066027490229774e-08 1.0877349606455755e-07 1.7971049918812973e-08 -2.905290706493896e-08 -8.598548517924255e-08 -2.73724157062686e-09 1.1087012778855814e-06 -3.8046559304696795e-06 3.970560008834623e-06 3.858013666985373e-06
PC.PC8 1.4272525981638728e-06 3.144498875360791e-08 -7.0054388980234244e-09 -1.0814283672463026e-07 2.103230325528285e-06 1.248205898281902e-06 1.046132346063988e-07 -5.709950948154736e-08 -9.727499615716178e-08 2.5001376336747117e-08 -1.1783900397288241e-07 8.478166568560465e-08 2.8531607062725823e-07 4.595531870252698e-06 -1.0812526511069964e-07 -5.659540321019564e-07 2.2803655405577399e-07 -2.035679932177767e-07 1.43237301569549e-07 -1.5427138441292976e-08 4.6574018371382294e-08 1.6871091936020868e-07 -1.554585406878564e-07 -5.131456292310829e-07 6.248876769263386e-08 -1.6099150250809254e-07 -1.338975587451717e-06 -1.2908750683764462e-06 3.937194783450877e-06 -8.443671567042643e-08
PC.PC9 -2.8260680555254147e-06 -1.6304180391468087e-07 2.2658253731835995e-06 2.9399117131334204e-06 3.1374062662506047e-06 5.791658150595369e-07 7.328016319104721e-08 1.2636225196645035e-08 3.05945865268182e-08 1.1918912657607347e-08 -3.4710981573092496e-08 -4.2069069532136374e-07 -6.203448195231166e-11 -1.0812526511069971e-07 3.911970149416499e-06 2.4936715621978247e-07 3.348105778694239e-08 6.89577251880024e-09 -5.048018080244421e-07 3.107763725397453e-08 9.161862474367315e-08 -8.61889312884411e-08 3.1339067842393893e-07 8.250901551980915e-09 4.3012838433707715e-07 -1.4340298163462103e-07 4.609073970002439e-07 2.786109730941981e-07 1.1671069374281517e-06 -1.478095330971519e-06
PC.PC10 -2.781538932646914e-06 3.933112626112026e-09 -1.4170055401692966e-06 7.304803036669288e-07 -3.502605419555531e-06 -1.9684387897808476e-06 -6.54970613662482e-08 3.649329450569751e-08 1.7473466393746087e-07 -1.789909370698424e-07 2.4433391802018087e-07 2.737946951999178e-07 -3.261966028161871e-09 -5.659540321019567e-07 2.493671562197823e-07 5.88791302062159e-06 -2.3347483251150495e-07 -3.1662000154263195e-07 3.349090668926909e-07 1.4201790992430393e-07 -6.366966815243403e-08 -1.2169098870670083e-07 1.0926895195550498e-07 8.83142991175159e-08 -4.1457416719639925e-08 7.393738202395314e-08 1.483210567968249e-06 1.4276488647868135e-06 1.6070696975545797e-06 2.3015958416867254e-06
PC.PC11 -3.18734170851471e-06 -1.1535472910922952e-07 1.8109720485638429e-06 8.362172162921266e-07 7.397369521206902e-06 3.7334132526708072e-06 -3.0043090743978103e-08 -4.05140217617019e-07 1.640444879455485e-07 -1.7248450128467948e-07 1.0778269313263417e-07 1.019172085439692e-06 2.5446340452825853e-07 2.2803655405577462e-07 3.348105778694283e-08 -2.3347483251150344e-07 4.619505262047293e-06 -1.265739214546492e-07 3.0541855670955706e-07 8.598560149286373e-08 9.204980469910829e-08 1.7860974462354157e-08 4.544667168103876e-08 -2.4113154561737683e-07 1.7798265963194187e-07 1.279320098553755e-07 2.292400597873246e-06 -2.356850702529862e-06 5.511315355530612e-06 3.4366502183003813e-07
PC.PC12 -1.0034793934410993e-06 -9.615815593601793e-08 3.757256747051098e-06 4.3510434740071516e-08 -3.1521199344834974e-06 -1.3736132287358023e-06 1.5519106041545763e-07 -2.1596607103381915e-07 -1.3255858852745655e-07 2.768459425847486e-08 1.588623562960083e-07 2.5378753394444724e-07 -3.9422831265527196e-07 -2.0356799321777708e-07 6.8957725187997495e-09 -3.1662000154263264e-07 -1.265739214546479e-07 6.510247481411787e-06 -5.403965675300663e-07 4.541022231551067e-08 1.7155299865060547e-07 6.784053544741921e-07 -4.09273460123667e-07 -8.686275845813182e-08 5.364368380124094e-07 -1.2286550961942722e-08 -1.1294002799384203e-07 2.7544500072638174e-06 -1.0832286330095016e-05 1.610792625071108e-06
PC.PC13 -4.746446823005298e-06 -2.52867482744489e-07 -2.497703887084194e-06 -3.1647396198153457e-06 -2.6277877554249164e-06 -8.718953723151484e-07 -1.5617831521089105e-07 1.293155328241136e-07 -8.67163995258615e-09 5.927750945756943e-08 2.4700690425977655e-08 2.9026224097646443e-07 1.1996718060585495e-07 1.432373015695499e-07 -5.048018080244431e-07 3.349090668926903e-07 3.0541855670955706e-07 -5.403965675300677e-07 4.133772486674586e-06 1.8254503504104848e-07 -3.7019618595064317e-08 4.122624348192397e-08 -1.9899488609082226e-07 -1.2587357728576444e-07 -3.828907120762886e-07 -1.1660646272538979e-07 2.196842672042603e-06 -3.7455171921415397e-06 6.72405789822542e-06 -1.1424392303379071e-06
PC.PC14 1.301557420152976e-06 9.631481834302821e-08 4.144897621956074e-06 2.3002766242895e-06 7.922099257936893e-07 5.929309313985201e-08 -1.0886080138452271e-07 -1.8113904362997863e-07 1.0243804589693103e-07 2.5707684221311908e-08 -1.5548156986292517e-08 3.242417596601247e-07 2.0257967628717164e-07 -1.5427138441293168e-08 3.1077637253975115e-08 1.4201790992430462e-07 8.598560149286316e-08 4.541022231551093e-08 1.8254503504104832e-07 4.082325773016659e-06 1.1329111293570844e-07 3.743829178299621e-09 -8.060242172062153e-08 9.073468437973514e-08 3.455553401991596e-08 -2.791521222763626e-07 -2.4670033262931546e-06 7.456146929880418e-06 -8.356157530655204e-07 -5.178303328386489e-06
PC.PC15 2.78375169723517e-08 9.005679350070963e-08 -1.0967449762745277e-06 2.7768827942289984e-06 4.999602271398142e-06 1.624433842713491e-06 1.41649651833006e-07 -7.953634650389651e-08 1.0636408195853061e-07 -7.900412246141129e-08 5.814253378205311e-08 2.9366843672421174e-07 5.06602749022979e-08 4.657401837138204e-08 9.161862474367287e-08 -6.366966815243413e-08 9.204980469910719e-08 1.7155299865060563e-07 -3.701961859506395e-08 1.1329111293570938e-07 4.042320173426742e-06 1.2246682328477375e-07 -7.006590325362213e-09 -2.79231699126455e-07 6.873623081177257e-08 4.6786782673251734e-08 -2.5632216473309613e-07 -1.965091436076725e-06 -1.2206227948500654e-07 -2.6164508297514263e-06
PC.PC16 3.1016123233422818e-06 2.2782999308838757e-08 -5.338093051861462e-06 -1.966087001148672e-06 4.201568548125797e-06 2.5156576673192257e-06 -1.4870866944133387e-07 -4.831680266990741e-08 -7.461765223787526e-08 1.605852446733293e-07 -8.593620375697142e-08 -2.5454819163704026e-07 1.087734960645589e-07 1.6871091936020802e-07 -8.618893128844024e-08 -1.2169098870670077e-07 1.7860974462353426e-08 6.784053544741912e-07 4.12262434819231e-08 3.743829178300694e-09 1.2246682328477258e-07 4.63733663247702e-06 -1.8021208634874884e-07 -1.317261585196059e-06 -3.306166734327646e-07 1.4750859163727988e-07 -4.5417276788766917e-07 -6.477441590370708e-07 -5.947010363269029e-08 3.65144451958043e-06
PC.PC17 1.5033712976443026e-07 -2.1834236656017927e-08 1.1766371980802135e-06 1.328089492989187e-06 2.4798801158709965e-06 9.205229833067538e-07 5.352979143221363e-08 -1.0970921742795025e-08 7.921217610848881e-08 -5.469642655031607e-08 -3.249114523553862e-08 -2.516407902047126e-07 1.7971049918812744e-08 -1.554585406878557e-07 3.1339067842393983e-07 1.0926895195550501e-07 4.5446671681038234e-08 -4.09273460123667e-07 -1.989948860908225e-07 -8.060242172062147e-08 -7.006590325362103e-09 -1.8021208634874895e-07 3.715263625418565e-06 8.141993456033816e-08 -4.27313701854192e-07 -1.0863368403922194e-07 9.771250357362593e-08 -1.710594314228822e-06 9.491946493105559e-08 7.621060131475973e-07
PC.PC18 1.9084014613807625e-07 -1.4337482136190172e-07 4.2157242152119035e-06 6.393990020058054e-06 6.150345095205879e-06 1.701971021171079e-06 4.4873038220081454e-08 -8.122321170693976e-08 5.7608472187103146e-08 -3.4339486631753293e-07 1.1918520711397893e-07 1.4268711292798311e-07 -2.9052907064938842e-08 -5.131456292310831e-07 8.250901551980897e-09 8.83142991175153e-08 -2.4113154561737625e-07 -8.68627584581327e-08 -1.2587357728576428e-07 9.07346843797349e-08 -2.792316991264572e-07 -1.3172615851960637e-06 8.141993456033934e-08 7.4359431896648295e-06 3.720715428611556e-07 9.081381148689262e-07 -1.8313868815013017e-06 -1.4738135424725514e-06 -1.4072432515288771e-06 2.0571930214256586e-06
PC.PC19 -1.0477945537128403e-06 -1.6636375055768277e-08 6.746277962077945e-06 3.940690021933101e-06 5.418380126112038e-07 -4.1782474023541344e-07 1.6105447296390578e-07 -7.683004026566253e-09 -6.972446008015683e-08 -1.0910153098389093e-07 2.22920886429644e-07 9.647673912510234e-08 -8.598548517924169e-08 6.24887676926343e-08 4.3012838433707725e-07 -4.145741671963904e-08 1.779826596319421e-07 5.364368380124074e-07 -3.828907120762892e-07 3.455553401991492e-08 6.873623081177334e-08 -3.306166734327647e-07 -4.273137018541917e-07 3.7207154286115786e-07 5.560516072214315e-06 5.235803522752032e-07 2.2280697242372533e-06 -1.4746792503014503e-06 -7.986705987331687e-07 3.5567420756122736e-06
PC.PC20 1.456382084902325e-07 -1.7905022545353045e-07 2.613626120536835e-06 -3.196630442641695e-06 -3.29411498767747e-06 -4.979238281470539e-07 -2.3621358348067468e-07 5.095494334624678e-08 -4.6711201077519405e-08 1.827077483080676e-07 -1.3488688011976564e-07 -3.086433675328509e-07 -2.7372415706262056e-09 -1.6099150250809159e-07 -1.434029816346205e-07 7.393738202395271e-08 1.2793200985537738e-07 -1.2286550961944137e-08 -1.1660646272539002e-07 -2.7915212227636216e-07 4.678678267325232e-08 1.475085916372781e-07 -1.0863368403922146e-07 9.081381148689254e-07 5.235803522752023e-07 4.4271211639236066e-06 -4.7119144327886153e-07 7.374665047195571e-07 -4.095400631444006e-06 3.439162735838927e-06
proband 5.66548828981146e-05 1.1006687466516631e-06 -1.3225837614308764e-05 5.223151786390868e-05 0.00014840936083062935 6.065676567648743e-05 -1.490413421961525e-06 8.846012705697409e-07 -7.63132263012003e-07 4.7650824175801883e-07 1.4242351153596712e-06 1.1300699055718588e-06 1.1087012778855898e-06 -1.3389755874517225e-06 4.609073970002462e-07 1.4832105679682367e-06 2.2924005978732217e-06 -1.129400279938473e-07 2.1968426720425927e-06 -2.467003326293156e-06 -2.563221647330839e-07 -4.5417276788766843e-07 9.771250357363257e-08 -1.8313868815012827e-06 2.2280697242372567e-06 -4.7119144327886756e-07 0.0006307996683557917 -0.0003825325278990029 7.731591197800479e-05 -4.468209181761422e-06
paternal -9.326426309521256e-05 -2.340471928485466e-06 3.6345641941383905e-05 -5.822667376752908e-05 -0.00022373969836154338 -9.716750723743413e-05 -2.210400102242477e-06 1.3577908194229185e-06 -1.4543111906938802e-06 1.3011950998353323e-06 1.4228280077226563e-06 -2.3154159385032827e-06 -3.8046559304696596e-06 -1.2908750683764417e-06 2.7861097309420644e-07 1.427648864786856e-06 -2.3568507025297716e-06 2.7544500072638136e-06 -3.745517192141529e-06 7.456146929880422e-06 -1.9650914360767457e-06 -6.477441590371225e-07 -1.710594314228834e-06 -1.4738135424725484e-06 -1.4746792503013472e-06 7.374665047195541e-07 -0.00038253252789900147 0.0022806293564461714 -0.0013965617414311183 -0.0014587116496907523
gpp -4.973345817867232e-05 -2.5415756447857576e-08 -8.23467235371356e-06 -3.897436011563814e-05 -1.917539869456939e-05 -1.1875315646910845e-05 -1.5346043107146377e-07 -1.3610703189628722e-06 -2.238576099590664e-06 -4.516644065944013e-06 -3.1065314980389194e-06 -5.967201417051195e-06 3.9705600088346065e-06 3.9371947834508684e-06 1.1671069374281416e-06 1.607069697554596e-06 5.511315355530573e-06 -1.083228633009501e-05 6.724057898225422e-06 -8.356157530655336e-07 -1.220622794849942e-07 -5.9470103632605775e-08 9.49194649310673e-08 -1.4072432515288286e-06 -7.98670598733198e-07 -4.095400631444004e-06 7.731591197800567e-05 -0.0013965617414311185 0.00397890693045293 -0.001286308001893966
gmp 0.00013508956871126956 3.448593683712903e-06 -0.00015162491710823175 4.545356725767351e-05 0.0002720751771565738 0.00012803089027238333 1.700843984841664e-06 3.128510331016099e-06 -2.7797908201640823e-06 -2.4653722966556772e-06 -3.3702695308535296e-06 -5.030737281413757e-07 3.858013666985343e-06 -8.443671567042363e-08 -1.4780953309715206e-06 2.30159584168667e-06 3.436650218299347e-07 1.610792625071113e-06 -1.1424392303379347e-06 -5.178303328386482e-06 -2.6164508297514107e-06 3.6514445195804362e-06 7.621060131476011e-07 2.0571930214255773e-06 3.556742075612098e-06 3.4391627358389227e-06 -4.468209181764135e-06 -0.0014587116496907495 -0.0012863080018939651 0.004097472291016356
