 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 2.241591984918862e-07 8.588920076895486e-08 1.6520513284903754e-06 6.174110283825669e-08 -5.278013733529343e-07 -1.3313107742029578e-07 -4.1847408199849816e-08 2.069198772226955e-08 7.138653306362944e-08 1.217019261218021e-07 2.142965085942705e-06 5.521424455190746e-08 1.6372110089935382e-08 -6.160617751933216e-08 -1.8458755807377192e-08 3.43841300521045e-08 1.0949433628440804e-08 3.711569643411145e-08 -5.452900507982303e-09 -2.7777849412690903e-08 -2.1336087572761546e-08 -3.78563878700114e-08 -4.035292650231642e-09 1.4602675704765008e-07 2.3297976554512958e-08 9.459424445496043e-08 -9.256611386133851e-08 -9.119443479189287e-07 -4.644244201034045e-07
PC.PC6 5.59400381525897e-07 3.9344501304964514e-08 -8.431399128776755e-07 2.393765363294438e-07 1.847649874204904e-07 -3.962581493408494e-08 1.5867423341756382e-08 -1.3211559348715806e-08 1.9001592002690676e-08 -4.720847279475775e-08 5.521424455190788e-08 2.3759040202735922e-06 9.913585524985536e-08 -3.53810924077107e-08 -1.0546625166612014e-07 1.0655160159052968e-08 -5.596089222870485e-09 -1.7402709137596552e-09 -7.043117499388351e-08 2.055215133478063e-08 3.8061622100405875e-08 -6.716115774422205e-08 -1.312181392591044e-07 3.2148965138685063e-09 -2.373099027985012e-08 -1.1153498337300139e-08 -2.3006896951221015e-07 -1.902529842550324e-06 6.396774184088002e-09
PC.PC7 -1.0415928033005888e-07 -6.402728209076223e-08 -3.797454523311209e-07 -3.8762513937156665e-07 1.7818128390862923e-07 1.466721618649543e-07 -1.2797504938501647e-08 -6.6973236980607405e-09 2.060370050767362e-08 1.368792422504591e-07 1.637211008993404e-08 9.913585524985516e-08 1.9100468600614612e-06 1.792285159724955e-07 2.7353884656695334e-08 -3.857176453293175e-08 -8.157560942210924e-09 -8.384181415999663e-08 -3.9522841086519136e-10 1.7184744592446818e-08 1.7986289103417028e-08 -2.2013379572198755e-09 -2.8852095345838612e-08 -5.9421037952121197e-08 -7.127819583621464e-09 -1.596243037851047e-08 1.9046273603657554e-07 3.293822855360071e-07 8.620638214639581e-07
PC.PC8 2.494171248494581e-07 1.6937196538280873e-08 -2.020565657119833e-08 1.3667513523296597e-07 -9.423463897318349e-08 -3.391114280236584e-10 3.1399768794855865e-08 -3.1105061629267396e-08 -6.466808293153806e-08 5.777572242792719e-08 -6.160617751933198e-08 -3.538109240771123e-08 1.7922851597249463e-07 2.6859224437638757e-06 -4.2252191626479244e-08 -1.166367180199626e-07 8.735460804352111e-09 -5.8499262101743616e-08 1.0237165679188866e-08 -4.636557929186396e-08 -4.595171053967594e-09 1.255592517430997e-07 -1.0282810974241437e-07 -4.6589325280843804e-07 1.2283803362064132e-08 -8.743079781398843e-08 -2.1066860158551266e-07 1.881055780830876e-07 -4.512726260696948e-07
PC.PC9 -7.11022557339566e-08 5.884835855925931e-09 -3.851557582449916e-07 1.2287311426363159e-08 1.4158970691328528e-07 -5.656514632473846e-08 5.1821257228316285e-08 2.3778187028811405e-08 3.823605146965046e-09 9.319999160851485e-09 -1.8458755807377268e-08 -1.054662516661201e-07 2.7353884656695354e-08 -4.2252191626479304e-08 2.544086866113529e-06 9.8814161654364e-08 1.2860797401358005e-07 1.689904443371226e-10 -1.9955594829313189e-07 3.6609017117682226e-09 -4.6053518722441344e-08 -1.8390858738807094e-08 5.881464114504265e-08 1.8611628970730149e-09 1.5505991838847668e-08 -5.364960435647537e-08 3.253829237242339e-07 3.142409000407609e-07 -8.43864184781751e-07
PC.PC10 2.9775592881539927e-07 5.5029958482192594e-08 -2.830544297254825e-07 1.100805257305676e-06 1.692797070074001e-08 -3.699350980578677e-07 -1.6008195638090406e-08 2.4543423391188273e-08 4.300617924162247e-08 -2.8072270727619796e-08 3.438413005210514e-08 1.0655160159052811e-08 -3.857176453293134e-08 -1.1663671801996304e-07 9.881416165436526e-08 3.1759803849076836e-06 -1.815528267714291e-07 8.608322514346006e-08 7.048525579831003e-08 6.915036801812691e-08 -5.4075295490375495e-08 -6.280585094780995e-08 2.86785276036077e-08 3.3068771738820196e-07 3.905324866352386e-08 1.0271113894322874e-07 1.0356933976679594e-07 7.963613944476039e-07 -4.1509808654647876e-07
PC.PC11 9.79082993522374e-07 7.007209513904377e-08 5.08281162245723e-07 -8.513477098989033e-07 1.203381670345063e-07 3.47948323039647e-07 -2.259430070785395e-08 4.0936855326644855e-09 -2.134065182115587e-08 -2.0282002634514303e-08 1.0949433628440761e-08 -5.5960892228703e-09 -8.157560942210851e-09 8.735460804352232e-09 1.28607974013581e-07 -1.8155282677142852e-07 2.4718380508135323e-06 -9.355963479836719e-08 1.7500574940731317e-08 4.3582159005087955e-08 -5.3070555794590854e-08 1.803493939506012e-07 8.287746109404947e-08 -1.1406594579259767e-07 5.7889523539598396e-08 -2.343314291861894e-08 3.187874090716006e-07 8.672910446527472e-07 4.257642075638631e-07
PC.PC12 1.2404393393882966e-07 6.829919165367924e-09 -5.882417177405794e-07 -7.045198123330022e-08 1.9693051688911658e-07 -4.5140819838647664e-08 2.2284983151989562e-08 -2.3024329487559772e-08 -9.373795652248102e-09 5.81129864275314e-08 3.7115696434111925e-08 -1.740270913759755e-09 -8.38418141599968e-08 -5.8499262101744675e-08 1.689904443365814e-10 8.608322514346012e-08 -9.355963479836778e-08 2.6884086979404603e-06 -3.013983937748426e-08 7.4307856392608e-08 5.770734294117163e-08 1.552731652347175e-07 1.6988765910180399e-09 3.3032459430828266e-08 1.3658042875227666e-07 1.3829111306043607e-08 1.0970883074916358e-07 -3.905013631304843e-07 -5.995699698360828e-07
PC.PC13 -9.135116658496992e-07 -6.978534417216674e-08 -2.5782998559808575e-07 6.641843569507614e-07 1.9576540851889075e-07 -3.0242626450477064e-07 -1.098990324528294e-08 -2.3565548916415006e-08 -5.2025755846794205e-09 -2.3476792568371005e-08 -5.452900507982376e-09 -7.043117499388335e-08 -3.952284108656073e-10 1.0237165679188815e-08 -1.9955594829313294e-07 7.04852557983103e-08 1.750057494073152e-08 -3.013983937748487e-08 2.4205688444893985e-06 2.379349792379843e-08 -2.1565653713483742e-08 -1.515148189118668e-08 2.738027596393288e-08 1.8746397188488616e-08 -5.6912524299288857e-08 -5.177335544333562e-08 -1.9096944936876046e-07 -2.1240004554952197e-07 1.379158631983013e-06
PC.PC14 -6.464642105928221e-08 1.656411111129122e-08 4.014985575523819e-07 6.863502664808981e-08 -3.5460381112535634e-07 -1.5928802913005692e-07 -3.453624588667966e-08 -1.2866506014837547e-08 3.4927976152097636e-08 4.845656103608963e-08 -2.777784941268984e-08 2.055215133478049e-08 1.718474459244749e-08 -4.636557929186415e-08 3.660901711768509e-09 6.915036801812666e-08 4.358215900508939e-08 7.430785639260686e-08 2.3793497923798408e-08 1.9825899143949095e-06 -2.742938731975489e-08 -2.0082166423029772e-07 -4.4540970057690096e-08 9.250701408972048e-08 4.9667578519981884e-09 -6.121090475552848e-08 -1.92582986590836e-07 1.2528423217784944e-06 2.372318858493615e-07
PC.PC15 -8.545462061206241e-07 5.777100486304155e-09 -2.89565211891145e-07 -2.8654806222654986e-07 4.9062143875764565e-08 7.523246481254421e-08 4.382890046221387e-08 -3.54106433752593e-08 3.5599931186840065e-08 7.076744324372663e-09 -2.1336087572761834e-08 3.806162210040617e-08 1.7986289103417196e-08 -4.595171053967594e-09 -4.60535187224414e-08 -5.407529549037536e-08 -5.307055579459038e-08 5.77073429411717e-08 -2.156565371348317e-08 -2.7429387319752818e-08 2.2792640218172993e-06 -4.76748065884329e-08 -1.0993202723249552e-07 -9.757155000934099e-08 -3.013790183961035e-08 9.259779475887672e-08 -3.002775051590218e-07 -3.1180957043879066e-07 3.443499936025587e-07
PC.PC16 5.164478989778981e-07 -1.9633498439394862e-08 -8.783780018185494e-07 -6.869802455374727e-08 -6.555503484069142e-08 -7.041194942501784e-08 8.746224765063102e-09 6.288313921157251e-08 -6.406924293628464e-08 4.479152014486565e-08 -3.785638787001233e-08 -6.716115774422196e-08 -2.2013379572197986e-09 1.255592517430995e-07 -1.839085873880713e-08 -6.280585094780947e-08 1.803493939506001e-07 1.5527316523471678e-07 -1.5151481891186597e-08 -2.0082166423029997e-07 -4.767480658843463e-08 2.4450680870002385e-06 1.2859709181270303e-07 -3.423375446139725e-07 4.544444859257181e-08 -1.6060531056569916e-08 -2.7816104562840813e-08 6.760648211153574e-07 -5.6665974164787346e-08
PC.PC17 1.7531613685074539e-06 4.800342401189162e-10 -1.8705271742079414e-07 -7.685574998313294e-07 2.8133050803067274e-07 9.55431379727853e-08 1.5515631524255134e-08 1.3233437048080954e-08 -4.707560877273963e-09 -7.334406968962568e-09 -4.035292650231621e-09 -1.312181392591051e-07 -2.8852095345838503e-08 -1.0282810974241393e-07 5.881464114504273e-08 2.8678527603607556e-08 8.287746109404959e-08 1.698876591017926e-09 2.7380275963933046e-08 -4.4540970057690586e-08 -1.0993202723249518e-07 1.2859709181270353e-07 3.003647198152713e-06 1.2602163579047427e-07 -7.624425552747715e-09 -1.4102312617570646e-09 2.146356471143963e-07 -7.652446569412913e-07 2.0628350395790937e-07
PC.PC18 -1.1905008818672384e-08 -1.1207368579139295e-08 -6.194628440567528e-07 -4.5720372488891396e-07 1.6832212584450794e-07 1.0063093702903644e-07 -1.6457941022003436e-08 1.4787172703036807e-08 8.694769493737663e-08 9.236226319756893e-09 1.4602675704765157e-07 3.2148965138684174e-09 -5.942103795212087e-08 -4.658932528084378e-07 1.8611628970731795e-09 3.3068771738820307e-07 -1.1406594579259776e-07 3.303245943082795e-08 1.8746397188488705e-08 9.25070140897205e-08 -9.75715500093409e-08 -3.42337544613972e-07 1.2602163579047416e-07 3.449055892964478e-06 -6.63933167133169e-08 2.568273800467985e-07 -4.970850612534893e-07 -9.363322529185299e-07 -5.172468975512276e-07
PC.PC19 1.4546558845189237e-07 1.95745280568745e-08 -4.034284915696204e-07 1.479549568835178e-07 1.103334613220718e-07 -9.829800487484558e-08 -1.3373256753869156e-08 6.469404211910459e-09 2.450046478610509e-08 -2.855211851539109e-09 2.329797655451282e-08 -2.373099027985004e-08 -7.127819583621347e-09 1.2283803362064186e-08 1.550599183884767e-08 3.9053248663523576e-08 5.7889523539598436e-08 1.3658042875227663e-07 -5.6912524299289115e-08 4.966757851997812e-09 -3.013790183960967e-08 4.544444859257238e-08 -7.62442555274802e-09 -6.639331671331793e-08 2.5860950816809407e-06 1.5969548803657546e-07 -1.7145895604873878e-07 3.6374507222416e-07 1.2021166785203912e-07
PC.PC20 -1.0356519256238047e-06 -4.222812485701107e-08 6.714562293371305e-07 2.3988160532432876e-07 1.6130928783883217e-08 5.9062722317071334e-08 -3.0367242637196565e-09 1.4658129170896975e-08 1.2432484487930646e-08 -5.085193455526832e-08 9.459424445496062e-08 -1.1153498337300233e-08 -1.596243037850999e-08 -8.743079781398743e-08 -5.3649604356475186e-08 1.0271113894322885e-07 -2.3433142918617966e-08 1.3829111306043841e-08 -5.1773355443335404e-08 -6.1210904755529e-08 9.259779475887701e-08 -1.6060531056566703e-08 -1.4102312617568516e-09 2.5682738004679733e-07 1.5969548803657658e-07 2.2960458420305167e-06 -4.704372450018345e-09 -3.4150377368014486e-07 -5.30737457510423e-07
proband -1.0249698750269018e-06 -2.179342175717621e-07 -4.316319688781118e-06 -8.954676107985391e-06 2.9684638400257207e-06 3.084252586482732e-06 -3.262953463600694e-07 3.870193346002409e-08 -1.1514399080742683e-07 -7.133441192070556e-08 -9.256611386133926e-08 -2.3006896951221325e-07 1.904627360365809e-07 -2.106686015855116e-07 3.253829237242336e-07 1.0356933976679997e-07 3.187874090715958e-07 1.0970883074916459e-07 -1.9096944936875824e-07 -1.9258298659083214e-07 -3.002775051590245e-07 -2.7816104562841756e-08 2.146356471143965e-07 -4.970850612535e-07 -1.7145895604873637e-07 -4.704372450019697e-09 0.00035179399388821986 -0.00020121417512358736 -0.00018774624306532324
paternal -2.5788269020317516e-06 6.032825049493587e-08 -7.522129785617789e-07 9.261702330019629e-06 -3.4004338802803134e-06 -5.869766934896827e-06 -6.639680806106452e-07 5.374001839925138e-07 -1.9119616839066413e-06 -1.1928708678772127e-06 -9.119443479189305e-07 -1.9025298425503154e-06 3.2938228553600465e-07 1.8810557808308865e-07 3.1424090004075904e-07 7.963613944476071e-07 8.672910446527499e-07 -3.90501363130483e-07 -2.1240004554952652e-07 1.252842321778486e-06 -3.1180957043879167e-07 6.7606482111536e-07 -7.652446569412936e-07 -9.363322529185236e-07 3.63745072224158e-07 -3.415037736801461e-07 -0.00020121417512358804 0.0005370414519359383 -9.220078492089483e-06
maternal 7.98238261346505e-06 1.0198640468739461e-07 8.081469535468978e-06 -7.351137857915368e-06 -1.1431275515584903e-06 1.9066482345283111e-06 -9.843881100512344e-07 -3.632323905531559e-07 -1.3586487533981944e-06 6.318683532290791e-07 -4.6442442010340575e-07 6.396774184089335e-09 8.620638214639537e-07 -4.512726260696971e-07 -8.43864184781747e-07 -4.150980865464848e-07 4.2576420756387315e-07 -5.995699698360821e-07 1.3791586319830192e-06 2.3723188584935932e-07 3.4434999360256273e-07 -5.6665974164787194e-08 2.0628350395791111e-07 -5.172468975512217e-07 1.2021166785203783e-07 -5.307374575104212e-07 -0.00018774624306532354 -9.220078492089749e-06 0.000489141861802614
