 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.000146133503645233 1.3155244207636555e-06 -5.779245664616835e-07 -8.662612434057375e-06 3.028842180737792e-06 5.004841132897522e-06 -4.732636694805455e-08 6.658633017988367e-07 1.8732222112046263e-08 9.927215253104663e-08 1.2580161249268505e-07 9.258033960450601e-08 -4.21978348642131e-07 2.3435774893781982e-07 9.868936082602298e-08 -8.822908819521064e-08 1.4144682147414966e-07 5.393000178393791e-08 -1.557575765916286e-07 -1.6191782337599644e-07 -1.7167823929349313e-07 3.217823660125124e-08 2.446021791541542e-07 -5.529588274271774e-08 8.13875998296697e-08 -1.8493845286358102e-07 -5.3082368298228644e-08 -5.37473888133323e-06 5.6101134485990975e-06
AGE 1.3155244207636542e-06 5.075325232572835e-07 3.602752266000723e-07 4.7366508379073457e-07 -4.992959043323819e-07 -4.004554080422272e-07 -1.3217009017708152e-08 3.481483375468925e-08 -2.986352856435929e-08 2.212936674152435e-08 5.629280952929904e-08 2.9284320642114517e-08 -3.12867156058543e-08 9.3857652809651e-09 1.966993517926484e-08 2.971380567450382e-08 4.584483255659247e-08 2.5664720639429837e-09 -4.9195086204846096e-08 1.3183281438192039e-08 -3.2643836078889957e-10 -5.644727842369911e-09 1.7602907792194657e-08 -5.34814101548707e-09 5.127935961567082e-09 -3.253227788970819e-08 -1.22824965470167e-07 2.101329632337106e-07 -1.2210851234836583e-07
sex -5.7792456646182e-07 3.6027522660007386e-07 0.0008324043335631763 5.775460788888571e-05 -0.00022009712776532245 -4.7045794228572444e-05 2.2440135639281854e-07 2.3352542824542286e-07 -1.8279326104076577e-07 3.0375292478344695e-07 1.071447849545642e-06 -4.5721653572146655e-07 -5.3350898279912314e-08 5.175018925016216e-08 -3.7059171627760146e-07 6.537197128673743e-08 4.4905055983501204e-07 -4.7470071294285924e-07 -2.0078968709207864e-07 2.6165373895502125e-07 -7.789850261450202e-08 -5.30007453087264e-07 4.1792839893928595e-07 -3.2070061376849024e-07 -2.1844631717576236e-07 2.186330368525744e-07 -2.744018327008157e-06 -2.0403374896956833e-07 4.19592910047584e-06
age_sex -8.662612434057397e-06 4.73665083790736e-07 5.775460788888729e-05 0.0004408212649984675 -4.472933809307002e-05 -0.0001616026780726519 2.980741616289051e-07 8.322976374966272e-08 1.381152864473572e-07 3.23228061778707e-07 1.2455157501118582e-07 -7.110876053122837e-08 -3.3274143652283264e-07 5.73245958886651e-08 -5.910417788628483e-08 7.58787220579368e-07 -5.091109836217644e-07 6.438387701902823e-08 4.648234692928425e-07 7.582712848379131e-08 -5.123699154973762e-08 -2.6895940467884275e-07 -7.478697712587064e-07 -2.2813841399217894e-07 -1.3909275823543305e-08 1.103032855227428e-07 -5.1201443007239935e-06 4.90695233594819e-06 -5.568920451669861e-06
age2_sex 3.0288421807378117e-06 -4.992959043323813e-07 -0.00022009712776532175 -4.4729338093068995e-05 0.00012702226813376526 3.993326621054028e-05 1.380009798777956e-10 -5.183717361654985e-08 1.7024715411177193e-07 -1.486328762572075e-07 -3.6836863046851125e-07 8.409142352386229e-08 3.445580293100173e-09 -1.2300112172058226e-08 1.820063630432072e-07 -1.2489765881156412e-07 6.25745682980028e-08 1.6930105227880899e-07 1.0236564732203557e-07 -2.569161736880793e-07 6.805031946868179e-08 -3.143284704320727e-08 2.9026894908632246e-09 5.630255175564312e-09 8.939488206426118e-08 2.1802747547677662e-08 2.7532913850257845e-06 -2.454533119383733e-06 -2.087728556809629e-06
age3_sex 5.004841132897507e-06 -4.00455408042228e-07 -4.7045794228573175e-05 -0.0001616026780726518 3.993326621054081e-05 8.321439614872924e-05 -4.142749699852619e-08 5.416620558200426e-09 7.439849325745922e-08 -1.3113956420861667e-07 -1.3842138358003882e-07 6.608870113351535e-08 8.773141654165398e-08 -1.3504396667300624e-08 -5.0748750157219876e-08 -2.3364572503459792e-07 1.8130418860326887e-07 -4.902135081551877e-08 -2.1045160788501392e-07 -1.6400887801308637e-07 -4.441147354916457e-09 3.825526899917121e-08 2.3376312529468602e-07 3.44618484420117e-08 1.908747533568774e-08 4.800889733629508e-08 2.292860328770989e-06 -3.3516641332826984e-06 8.552927594519836e-07
PC.PC1 -4.7326366948055384e-08 -1.3217009017708142e-08 2.2440135639282113e-07 2.980741616289066e-07 1.3800097987635882e-10 -4.142749699852708e-08 2.9917343441311995e-07 2.47709353776113e-09 2.086590551115556e-08 -2.1950396508355577e-08 -1.759970594516352e-08 2.7908147264907454e-09 -1.9591887336444307e-08 1.7175010879330446e-08 1.523008154654857e-08 -1.1990764503021835e-08 -1.8435481728224668e-09 1.6003404219092964e-08 -1.2989483491915694e-08 -1.1150672792525151e-08 1.8291326631512448e-08 -6.7048211515922e-09 6.00327611979105e-09 -3.9112815638612415e-09 -6.957689210618257e-10 -1.0611140148626388e-08 -1.560880403004816e-07 -4.289755273506021e-07 -5.951121667041796e-07
PC.PC2 6.658633017987819e-07 3.4814833754688814e-08 2.335254282454246e-07 8.322976374966651e-08 -5.18371736165505e-08 5.416620558199343e-09 2.4770935377616693e-09 5.009346904340628e-07 -2.7513322938550824e-08 3.6762275107426085e-08 2.2242238065625672e-08 -4.005461299610281e-08 -3.788097007298403e-09 -8.812487035650625e-09 -5.6731779190246414e-09 1.5655564951153706e-08 -7.613227960305184e-09 -7.677550457946076e-09 2.619690514761525e-08 4.68016085894977e-09 -8.963863755175167e-09 4.910768456352966e-09 -5.08331834162348e-08 -1.0594437725181644e-08 -4.363944708614749e-09 1.7130941298518254e-08 -2.5019674537779958e-08 1.8026626891649293e-07 -6.467120029003059e-08
PC.PC3 1.873222211204929e-08 -2.986352856435901e-08 -1.827932610407652e-07 1.3811528644735587e-07 1.7024715411177196e-07 7.439849325745933e-08 2.086590551115554e-08 -2.7513322938551412e-08 6.260376761315325e-07 3.7640988728971684e-08 3.177275147190444e-08 1.9155162523430413e-08 1.639669369931992e-08 -3.0554040660217425e-08 6.1117674017061434e-09 3.019428031289111e-08 -9.343759682246962e-09 -8.806512345434903e-09 -1.3750295652812075e-08 1.1802832906876258e-08 1.6603778927762158e-08 -1.6091092863102113e-08 1.2728739860274086e-08 4.8759182808874614e-08 5.315914047553388e-09 -5.457120166294917e-09 5.454601153706224e-08 -1.0476223206484622e-06 -9.002869382319994e-07
PC.PC4 9.927215253104341e-08 2.212936674152425e-08 3.037529247834472e-07 3.232280617787041e-07 -1.4863287625720815e-07 -1.3113956420861561e-07 -2.1950396508355428e-08 3.676227510742581e-08 3.7640988728971664e-08 7.574990150913793e-07 5.6957571714435596e-08 -3.3704531874134206e-08 1.093643330270907e-07 4.2702404972805545e-08 1.473479167221038e-09 -3.5555566006724063e-08 -1.4614570987943273e-08 3.705517429068618e-08 -1.7159794196372737e-09 3.0797147707114756e-08 1.2918956142273327e-08 2.626106328869034e-08 -1.4720378806304142e-08 -4.3062768806300325e-10 -4.913480005448169e-09 -1.839591496264578e-08 -1.041010835814568e-07 -7.054384034449447e-07 4.860895715063944e-07
