 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -7.466521570800953e-07 6.486243162605693e-08 1.4534661224622177e-06 -8.115955033146607e-08 -8.447110544683247e-07 -2.4696406896636085e-07 4.9645739660401426e-08 4.7472414015770214e-08 9.244446744648456e-08 1.5794168764577448e-07 1.9439899777579593e-06 9.105340118163122e-08 5.7172906899633285e-08 3.656665223154051e-09 3.854725400016042e-08 -2.7544514918702122e-08 1.0992322870887286e-07 1.3966820969846622e-07 -5.992821297921166e-08 5.10067963213802e-09 1.3264121849257044e-09 -3.3072236826182486e-08 -1.3442080299324959e-08 5.7424934563212435e-08 1.5590991249982254e-07 -3.016495342519361e-08 -2.6224495920659486e-08 1.5002843251637082e-06 -2.2772084983851794e-06 -3.361399279189477e-06
PC.PC6 -3.1921809404786854e-06 -4.8847306471641477e-08 -4.752888709617801e-08 3.55520874394133e-07 5.084539313289081e-07 2.3606849717806474e-07 8.270508492085333e-09 -4.7224135719663557e-07 1.702113786241516e-07 -1.8903118698868802e-07 9.105340118163118e-08 2.4700289220857076e-06 1.5312650194167555e-07 5.5231152542985053e-08 -7.253606927606223e-08 9.972637774746399e-08 6.660471590038681e-07 3.799432746452016e-08 2.7077094127495017e-08 2.589165050649367e-07 1.7965395806355808e-07 -8.493207897876494e-08 -2.230606568690281e-07 6.112892830549646e-08 1.1140084854379972e-07 -1.6192602434757632e-07 -1.1666085182600524e-06 3.2768322250080862e-06 -4.837691620816575e-06 -2.2601222072998483e-07
PC.PC7 -1.2477814706061394e-06 -7.622220464246059e-08 1.8843521310900283e-07 -1.2908639204289118e-06 -7.841226356999649e-07 3.0137215543181887e-08 -6.689696341227462e-08 -9.01927555839847e-08 7.991712431712224e-08 1.5249382100893908e-07 5.7172906899633966e-08 1.531265019416757e-07 1.8028111893802172e-06 1.820856703078457e-07 1.4809418485155501e-08 -3.3880875302138853e-09 1.6150746188499558e-07 -1.2916541916007985e-07 -1.5217923985287949e-09 3.740088824849845e-08 2.624249840314392e-08 6.3186704968597695e-09 -2.807832046625924e-08 3.746964566864037e-08 -6.41421707008887e-08 -4.1089103180002927e-08 5.085134539705531e-07 1.7009594208941996e-06 -9.15133832674409e-07 -1.3142690194232313e-06
PC.PC8 4.025539667429617e-07 3.789742186629513e-09 -1.3080161920997122e-06 1.560608401812974e-06 3.119308072720605e-06 1.0738443008375176e-06 6.66202700899997e-08 -7.141226331128168e-08 -1.2998875234613318e-08 8.877977133617558e-08 3.6566652231540618e-09 5.5231152542985245e-08 1.8208567030784576e-07 2.261872788160688e-06 7.053206335815286e-08 7.737738925632585e-08 6.826663086219484e-09 -3.947876027054125e-09 6.211488033837583e-08 4.0201781453845896e-08 -2.732076153711299e-08 2.1447021522617942e-08 -5.2594659884275334e-08 -3.685248293537423e-08 -9.1860338184838e-08 -1.167131138296956e-07 9.614109216046167e-09 7.63737235259653e-08 3.9315570919977e-07 -1.934435191420685e-06
PC.PC9 -7.945490390086962e-07 -3.500063856124737e-08 -1.3420895878130314e-06 -5.921724712669757e-07 -3.6852292952351195e-07 -3.4073852357319737e-07 2.0317109369078084e-08 -3.399048769232155e-08 2.282665191098251e-08 3.7273222520190935e-08 3.854725400016028e-08 -7.253606927606274e-08 1.4809418485155213e-08 7.053206335815253e-08 2.0001175812772532e-06 2.0462531559606222e-07 2.2545337881996182e-07 2.636349549987491e-08 -2.995674319532537e-07 5.568401591747472e-08 1.1758585557482106e-08 7.052371466779749e-08 -6.89074452420509e-08 -8.408730142398574e-09 2.2460701681594615e-07 -1.484938563999929e-07 6.480450784521279e-07 2.7751222524227306e-06 -2.367564850420325e-06 -4.08759748838219e-06
PC.PC10 1.0225436210383206e-07 9.407964701405342e-08 1.9170666205767624e-06 9.269499835397999e-07 -4.339476386019677e-06 -2.395362348501667e-06 2.9259881567548597e-08 -2.953271636227252e-08 5.2050562149213834e-08 -2.7950563873788445e-08 -2.7544514918702238e-08 9.972637774746505e-08 -3.3880875302133592e-09 7.737738925632637e-08 2.046253155960625e-07 2.934565998475285e-06 -1.298449364722465e-07 -8.832507231201634e-08 1.2259119637413526e-07 1.4457685950676554e-08 -2.7631401929738667e-08 3.257898902470758e-09 2.9837033433934964e-08 -2.290431138149201e-07 2.6976739300328535e-08 2.897947803626277e-08 7.500445109178128e-07 -2.5344262057584976e-06 3.009020923262177e-07 1.3903480338528664e-06
PC.PC11 -3.7226014329079052e-06 -8.985204067900958e-08 1.2873109188981153e-06 1.8879844840500992e-07 1.6307135390119101e-06 7.030620106199564e-07 8.664847808636065e-09 -3.699362868273875e-07 1.460343099597474e-07 -1.2220772675121e-07 1.0992322870887304e-07 6.660471590038685e-07 1.6150746188499516e-07 6.826663086218957e-09 2.254533788199619e-07 -1.298449364722477e-07 2.4793898134442024e-06 -6.072639781826937e-08 9.059146600182787e-08 2.535249229265026e-07 1.3080340979692643e-07 -4.2290996596645816e-08 5.7349842637329035e-09 -9.6038093913861e-08 2.6448368111835508e-08 -1.3025303217617795e-08 9.165848112731242e-07 1.666277462721942e-06 -4.950608513625575e-07 -1.840103865047158e-06
PC.PC12 -2.48646282193033e-07 -5.607817850244833e-08 7.481280036741214e-07 2.861422547537563e-07 -3.201049502681203e-07 -4.062042531938672e-07 6.5749653490982e-08 -1.3932738289427192e-07 -2.6360390707812747e-08 2.4662629161534793e-08 1.3966820969846612e-07 3.799432746451981e-08 -1.2916541916007987e-07 -3.947876027054057e-09 2.6363495499874623e-08 -8.83250723120165e-08 -6.072639781826952e-08 3.1499580823537384e-06 -2.5255128110988443e-07 9.002995683140952e-08 9.363123859321532e-08 2.7670558894475856e-07 -1.7615729412898373e-07 -8.0489518681277e-08 3.4307862514520364e-07 8.174292780527375e-08 2.6136464058557167e-07 2.161768354886706e-06 -2.1583864350869725e-06 -3.5357928896871652e-06
PC.PC13 -3.3962070472161264e-06 -1.7849125367316202e-07 5.294145763719202e-07 3.633592113852921e-07 -4.132346559099925e-07 -4.26486941459939e-07 -4.557353734050105e-08 -3.95624777719538e-08 1.7275557078448096e-09 -3.3851544530615324e-08 -5.992821297921159e-08 2.707709412749513e-08 -1.5217923985287122e-09 6.211488033837582e-08 -2.995674319532541e-07 1.225911963741359e-07 9.059146600182762e-08 -2.5255128110988554e-07 2.038028099208291e-06 3.259072716133691e-09 -7.11829364911506e-08 8.21704876833287e-08 4.8670868322280165e-08 -2.0938422691503336e-08 -1.7653730773257414e-07 -1.0110385509275963e-07 8.583859849001785e-08 -2.8403199992013333e-06 6.642353058901506e-06 7.926862244267109e-07
PC.PC14 -9.854931367744778e-07 6.549648783342998e-09 7.764241457439297e-07 -5.131645928395139e-07 -1.1499900953927672e-06 -4.880881213891497e-07 -4.8581014559332576e-08 -1.102822411144124e-07 8.491122033767012e-08 5.392291143714087e-08 5.100679632138402e-09 2.58916505064937e-07 3.740088824849857e-08 4.020178145384585e-08 5.568401591747468e-08 1.4457685950676431e-08 2.5352492292650303e-07 9.00299568314098e-08 3.2590727161338986e-09 1.7937817771565852e-06 8.242416007173131e-08 -7.9115146636635e-08 -3.0731868162006113e-08 5.703101239369711e-08 5.5824125653458854e-08 -5.3676609970812e-08 2.762462630706059e-07 1.3154911417251067e-06 -8.299961493319084e-07 -6.10929878701066e-07
PC.PC15 -1.5723226254682836e-06 -1.9242566792369388e-08 6.669615260195897e-08 -4.4313255365498667e-07 -7.941104594344027e-07 -4.5015054996499576e-07 1.4895545186962264e-08 -1.0083406632231586e-07 4.828640871321052e-08 -6.780844037969898e-09 1.3264121849256976e-09 1.7965395806355765e-07 2.6242498403143936e-08 -2.732076153711325e-08 1.1758585557481987e-08 -2.7631401929738726e-08 1.3080340979692635e-07 9.363123859321512e-08 -7.118293649115022e-08 8.242416007173179e-08 1.9292637107620207e-06 -2.815049627639456e-08 -4.162297858720065e-10 -9.049668323051052e-08 1.4899343938299174e-07 1.7418637926491297e-08 -4.7242943664801877e-07 -2.283124724586083e-06 2.492534217481032e-06 2.095486183400445e-06
PC.PC16 4.708897021195974e-07 -2.485840331260625e-08 -2.0117999747820986e-06 4.247302172900077e-07 3.730965420262489e-06 1.7623765186405708e-06 -6.211703407329321e-08 2.1297340766549804e-08 1.1749431112550181e-08 7.853695177133217e-08 -3.3072236826182446e-08 -8.493207897876489e-08 6.3186704968594486e-09 2.1447021522618015e-08 7.052371466779721e-08 3.257898902469825e-09 -4.229099659664534e-08 2.7670558894475824e-07 8.217048768332859e-08 -7.91151466366338e-08 -2.8150496276393872e-08 2.0539191765752176e-06 -8.374770902213365e-08 -4.0990477301509713e-07 -7.941946223084455e-08 1.5304748511773675e-07 4.0672893243157655e-07 2.702324158769893e-06 -1.0066474395710229e-06 -4.807505229995009e-06
PC.PC17 1.0069626503000725e-06 6.997742083770068e-08 -5.14919672747803e-08 -1.3019400633690975e-06 6.108324687472004e-07 7.294930678943084e-07 -6.146718387890092e-09 -8.794814842262765e-08 2.975172226292656e-08 -5.413678348273418e-08 -1.344208029932513e-08 -2.230606568690264e-07 -2.8078320466258942e-08 -5.259465988427453e-08 -6.890744524205106e-08 2.983703343393334e-08 5.734984263733777e-09 -1.7615729412898376e-07 4.8670868322280105e-08 -3.0731868162006093e-08 -4.16229785871943e-10 -8.374770902213319e-08 1.915668983856222e-06 4.6648404300566596e-08 -1.6588898670338207e-07 1.123861500598207e-08 -5.0088468608043e-07 -3.122861857117542e-06 2.4031253123394665e-06 4.849096347971219e-06
PC.PC18 6.176380708686133e-07 4.797062779469322e-08 -1.196167907701467e-06 -3.7617536214334817e-06 -3.725653143224721e-06 -1.0092984613352027e-06 2.223118489906776e-08 -4.497674931020557e-08 2.2953628816000425e-08 -1.0125202990880067e-07 5.742493456321238e-08 6.112892830549638e-08 3.7469645668640715e-08 -3.685248293537335e-08 -8.408730142398647e-09 -2.2904311381492037e-07 -9.603809391386084e-08 -8.048951868127704e-08 -2.0938422691503332e-08 5.703101239369697e-08 -9.049668323051068e-08 -4.09904773015096e-07 4.664840430056671e-08 2.9892556790768714e-06 3.248047785544756e-09 2.1942560001236155e-07 -9.298238015604109e-07 -3.7384622777064016e-07 -1.2423852780041936e-06 1.0778772842427572e-06
PC.PC19 -9.22733968659326e-07 -5.335593310040145e-08 -5.804296371716112e-07 -4.845955329891003e-07 -6.643775795623909e-07 -2.9495686649047967e-07 7.826894588843704e-08 -1.2453152468028854e-07 -4.5435501420130447e-08 1.0563218116199916e-07 1.559099124998223e-07 1.1140084854379891e-07 -6.414217070088903e-08 -9.186033818483802e-08 2.2460701681594602e-07 2.697673930032836e-08 2.6448368111834185e-08 3.430786251452041e-07 -1.7653730773257412e-07 5.5824125653458576e-08 1.4899343938299192e-07 -7.941946223084448e-08 -1.6588898670338205e-07 3.2480477855462177e-09 2.8675571958686913e-06 3.3187300874281605e-07 7.304973550120662e-07 -1.3429893133903375e-06 6.282044410561403e-07 1.6929446992162822e-06
PC.PC20 1.3012164170812369e-06 -3.9852327093217776e-08 4.392524321416233e-07 -4.482614500104662e-07 1.1268036900027566e-07 3.091690524275121e-07 -9.225346765706723e-08 7.700346817821803e-08 -4.653024279568294e-08 1.1550805577331659e-07 -3.016495342519367e-08 -1.6192602434757721e-07 -4.1089103180002927e-08 -1.1671311382969531e-07 -1.4849385639999343e-07 2.8979478036262775e-08 -1.3025303217619589e-08 8.174292780527355e-08 -1.0110385509275984e-07 -5.367660997081234e-08 1.7418637926491472e-08 1.5304748511773546e-07 1.1238615005982359e-08 2.1942560001236157e-07 3.318730087428155e-07 2.087426160266192e-06 -5.597033852635752e-07 3.140050435156913e-07 -1.707757075644691e-06 1.3732313821384822e-06
proband -6.428559826448756e-06 -1.405856643985837e-07 -9.528740166261629e-06 -2.263962718141703e-05 -5.8012968068396785e-06 8.93338015251633e-07 -4.5696670569729706e-07 3.0537137456307266e-07 -6.683547704846249e-07 -1.0558053055919716e-06 -2.6224495920662867e-08 -1.1666085182600535e-06 5.08513453970555e-07 9.614109216046086e-09 6.48045078452124e-07 7.500445109178147e-07 9.16584811273119e-07 2.613646405855694e-07 8.583859849002504e-08 2.762462630706056e-07 -4.7242943664801845e-07 4.0672893243157587e-07 -5.008846860804243e-07 -9.298238015604153e-07 7.304973550120669e-07 -5.597033852635785e-07 0.0002980065097057575 -0.00015513404068315188 -3.692155931257514e-05 1.6151592710064397e-05
maternal -9.727816348417202e-06 -1.263373846679441e-06 -1.9714891761329874e-05 1.353264691519115e-05 5.032950289414471e-05 2.184663229991284e-05 -3.457092061897168e-08 -8.404983122959579e-07 1.301479113064789e-06 2.2639331474675733e-06 1.5002843251637053e-06 3.276832225008086e-06 1.7009594208941863e-06 7.637372352596441e-08 2.7751222524227395e-06 -2.534426205758527e-06 1.6662774627219406e-06 2.1617683548867173e-06 -2.840319999201358e-06 1.3154911417251001e-06 -2.2831247245860825e-06 2.7023241587698874e-06 -3.1228618571175366e-06 -3.7384622777063137e-07 -1.342989313390328e-06 3.140050435156915e-07 -0.00015513404068315175 0.0010963966416312656 -0.000825012702613919 -0.0006533263635732337
gpm 5.3297449027366345e-06 1.44837099686644e-06 2.1704082807175445e-05 5.551591034882423e-06 -3.429200049476573e-05 -2.191719758951242e-05 -1.944986421402359e-06 5.510095338652959e-07 1.393163400361714e-07 -8.343162399548511e-07 -2.277208498385163e-06 -4.83769162081657e-06 -9.151338326743991e-07 3.9315570919976574e-07 -2.3675648504203305e-06 3.009020923262239e-07 -4.950608513625446e-07 -2.158386435086985e-06 6.6423530589015115e-06 -8.299961493319028e-07 2.492534217481032e-06 -1.0066474395710144e-06 2.403125312339487e-06 -1.242385278004178e-06 6.282044410561249e-07 -1.7077570756446749e-06 -3.692155931257616e-05 -0.0008250127026139183 0.0028834777321464114 -0.0012081254640912847
gmm 3.315163579168297e-05 9.437875428574759e-07 1.8592067658064007e-05 -2.5963623253560617e-05 -2.3760916849397875e-05 -8.039106756281165e-07 -6.547860334197485e-07 5.200610176838428e-07 -4.8018582177489805e-06 -1.7134327904439043e-06 -3.3613992791894886e-06 -2.2601222072998433e-07 -1.314269019423224e-06 -1.934435191420676e-06 -4.0875974883822e-06 1.390348033852886e-06 -1.8401038650471655e-06 -3.5357928896871716e-06 7.926862244267428e-07 -6.109298787010649e-07 2.0954861834004438e-06 -4.8075052299950015e-06 4.849096347971177e-06 1.0778772842427305e-06 1.6929446992162782e-06 1.3732313821384712e-06 1.6151592710064207e-05 -0.0006533263635732333 -0.0012081254640912843 0.0024552978212468344
