 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -3.8121571777271724e-06 -5.451927815333248e-08 9.918104427789043e-06 7.947015980265668e-06 4.293842835102787e-06 8.224602506812489e-07 8.983758753659419e-08 1.2159309621272658e-07 2.1018482913435747e-07 5.257324860474587e-07 4.227924347591796e-06 4.431954637845525e-08 2.3218177298650246e-07 -2.497110606551989e-07 4.3531024516301735e-08 1.8830380949714872e-07 3.712150995076803e-08 3.5273599303984204e-07 3.0838592155005313e-08 1.3289544742708868e-07 6.607585575486676e-08 7.07722657201997e-08 -4.283485073307255e-08 -6.896298013987194e-09 2.8952961794515876e-07 -2.882636633194536e-09 1.031515169916104e-06 3.078720879199881e-06 -1.0755477434642041e-06 -2.025440355438908e-06 -5.812596262715614e-06 2.649911338065407e-06 -6.526622455534263e-06
PC.PC6 -3.190275384158009e-06 -8.941295879006473e-08 -7.207598284454213e-08 5.813421715722793e-06 6.832763057385332e-06 1.838091632144962e-06 -1.1380789330195464e-08 -5.96255519575918e-07 2.6316040978942474e-07 -2.056978912150155e-07 4.431954637845526e-08 5.008443547993232e-06 1.4767809202940636e-07 -1.0177515342172883e-08 -3.7537622879985776e-07 5.850127648752486e-08 1.1592416142087098e-06 1.58781202027093e-07 1.311400284467214e-07 2.4769602942107397e-07 2.727644764032609e-07 -2.424155709191669e-07 -1.9982308732030824e-07 1.5959139144988477e-07 1.594820912999826e-07 -3.014074399326033e-07 9.457004070637299e-07 -6.186442117039306e-08 5.066776544171006e-06 -6.822169410657409e-06 -3.6697281182583585e-06 -1.0388446652321407e-05 -3.799100480408201e-07
PC.PC7 1.7512954828633675e-06 -7.379544322593914e-08 -1.0400661668738543e-07 -2.2455167314960125e-06 -2.0739422157018253e-06 -4.4004236423742547e-07 -1.098349440146758e-07 -1.2312422622525537e-07 5.969237878909035e-08 9.681419718545258e-08 2.3218177298650171e-07 1.476780920294058e-07 4.156041227908468e-06 3.764343725805835e-07 4.870765229877023e-08 1.2165059490366591e-08 2.7199294493204745e-07 -4.159323739569846e-07 -1.7870149618529377e-08 3.3820153957517626e-07 1.2679283049578332e-07 9.824934940411855e-08 -3.8001965202198164e-08 1.1460846205946355e-07 5.722028386855271e-08 -1.0354474762509694e-08 2.3408963083221875e-07 2.4103997648881922e-06 5.610362850729294e-06 -1.0552218109159043e-07 -7.646947292211171e-07 -5.315817940097243e-06 -4.7996863382596115e-06
PC.PC8 -8.002979179116363e-07 -1.2695734375767115e-08 4.294088345968403e-06 5.576989514662432e-06 4.778267520419878e-06 1.2392092082972703e-06 4.801826115999028e-08 -9.719116377671353e-09 -2.6113335200665915e-08 -1.2602302002099277e-07 -2.4971106065519974e-07 -1.0177515342173275e-08 3.764343725805842e-07 5.39125403009545e-06 5.431502705349514e-08 -2.2936162554116332e-07 3.734174257874118e-08 -1.574138246567576e-08 4.6130442902384114e-08 -4.8236674604099893e-08 -4.684380889010524e-10 7.52291575733156e-08 -1.0462597875514484e-07 -1.1372147431856418e-07 1.6308932994743032e-07 -1.0548465090845276e-07 -1.3237921162974883e-06 -6.534099204026888e-07 -4.5393416381593477e-07 2.7955335066081417e-06 -3.120698665696615e-07 3.886548008286486e-06 -3.127269572512462e-06
PC.PC9 -2.686887137433869e-06 -1.1814144912374e-07 2.1266848804800594e-06 -1.4358609081408393e-06 -3.1536629713454925e-06 -1.0822592799283769e-06 6.675290695108273e-08 9.396106664295374e-08 4.904826936307372e-09 1.404034565334264e-07 4.3531024516302027e-08 -3.753762287998565e-07 4.8707652298769594e-08 5.431502705349687e-08 4.166431859203363e-06 5.54117529314492e-07 3.960767714747217e-08 9.363043971735386e-08 -6.943104965484899e-07 1.9065841027482415e-07 -4.948338221127012e-08 4.439153740573634e-09 -7.817802367448024e-08 -4.265874896258218e-08 4.84479840742189e-07 -9.9845870372731e-08 4.0038651213406165e-07 4.1948948387655284e-06 8.442243533108621e-06 -9.064575243486307e-06 2.5848107775785322e-06 -1.0731039287480188e-05 -8.682949887561043e-06
PC.PC10 -1.6887653141348449e-06 6.244461362887817e-08 7.638779534392689e-07 6.244547956400755e-06 1.667909643467876e-06 -7.791048947835029e-07 -2.3860810744005094e-08 1.2977815297682146e-07 2.004739635779004e-07 -2.2645114748792596e-08 1.8830380949714874e-07 5.85012764875263e-08 1.2165059490366624e-08 -2.293616255411639e-07 5.541175293144922e-07 7.232493838945304e-06 -4.938121525386257e-07 -4.0081182761209206e-07 3.56022059411836e-07 7.55986616776358e-08 -4.5174020171067076e-08 4.6070584143668384e-08 1.5775369976322e-07 -7.017021514441548e-07 -3.0701843163944814e-08 8.192198817199465e-08 4.5675202586889825e-07 -8.264524268109552e-07 1.7538600621436345e-07 7.294806131388125e-06 2.915637517396533e-06 -4.155501850460395e-06 2.957109830221718e-06
PC.PC11 -4.208963168534118e-06 -7.671579821528388e-08 -3.1059632834123835e-07 -7.15495279823628e-06 -4.365160016240767e-06 -4.949375775482651e-07 -2.721633717938079e-08 -5.123064815177955e-07 1.9529455076633187e-07 -1.1122302362666877e-07 3.7121509950768734e-08 1.1592416142087083e-06 2.7199294493204745e-07 3.734174257874161e-08 3.960767714747107e-08 -4.93812152538627e-07 4.7716542526796474e-06 -2.8062408104649487e-07 3.195389798536897e-07 4.9133494282797996e-08 2.6589304798314055e-07 -1.2534137705764552e-07 -9.144484393642963e-08 -1.8085096092610397e-07 1.379826430473685e-07 5.740356841103672e-08 3.7629933631437313e-06 -1.944195270341348e-06 1.0947483785034065e-06 4.9367536840358075e-06 -3.3534356071154638e-06 2.942221933918399e-07 -5.446220439772562e-07
PC.PC12 4.467134078491108e-09 -2.2342901769433026e-07 1.5581017341993332e-05 2.201561925608267e-05 1.7999653044819096e-05 4.239865514272396e-06 1.781640884868925e-07 -3.491686102856787e-07 -1.4278379650328598e-07 2.573791059796691e-09 3.527359930398409e-07 1.5878120202709266e-07 -4.1593237395698404e-07 -1.5741382465674628e-08 9.363043971735274e-08 -4.0081182761209164e-07 -2.8062408104649535e-07 7.433473561546132e-06 -6.286506958331941e-07 -1.7962911488568946e-08 5.2669106684342853e-08 8.172924853670662e-07 -4.7201676990707667e-07 2.475551255559036e-08 4.480122608875028e-07 -9.001074451623693e-08 9.166924381436472e-07 3.861813184630028e-06 3.1592683824168853e-06 -1.0307637539368952e-05 5.029781050038357e-07 1.8028594277847068e-06 -1.2981885050231425e-05
PC.PC13 -7.0948834721138055e-06 -2.592772766707192e-07 2.835578741467614e-09 -9.384201627440098e-07 -8.26390025859534e-07 -3.5162023825921266e-07 -2.0131193856120788e-07 -4.659741229326035e-08 7.702422791663271e-08 -1.675575090424721e-08 3.0838592155004414e-08 1.3114002844672032e-07 -1.7870149618528636e-08 4.61304429023834e-08 -6.943104965484907e-07 3.5602205941183614e-07 3.195389798536887e-07 -6.286506958331992e-07 4.298401123518096e-06 9.861394326974528e-08 1.412325135015151e-08 9.264164541636376e-08 6.26668040881283e-08 -2.5394625610695066e-07 -3.464769040772381e-07 -1.92266710507595e-07 2.0154097721752313e-06 -7.2422416687268574e-06 -1.281679590356014e-05 1.3198202411958213e-05 -4.590449404317832e-06 2.2365504828447325e-05 6.34738632729991e-06
PC.PC14 2.3373402265685904e-06 5.836736089409599e-08 7.55033865848277e-06 5.5738841642938966e-06 2.7277989143808074e-06 4.5244248246152035e-07 -8.968012224258771e-08 -1.745340461377319e-07 8.887991101329318e-08 -4.017800517785291e-08 1.328954474270882e-07 2.476960294210734e-07 3.3820153957517573e-07 -4.823667460409925e-08 1.9065841027482436e-07 7.559866167763511e-08 4.913349428279717e-08 -1.7962911488567533e-08 9.861394326974511e-08 4.4029747768636475e-06 2.6359108451782444e-07 -6.5344588948761396e-09 -3.824745415035937e-08 1.6261367746972087e-07 2.1813381039790184e-07 -2.912051113902627e-07 -1.457959624188475e-06 5.836217868246148e-06 -2.8524678642874e-07 2.9444414674190445e-06 -6.533018634188584e-06 1.4945433994706592e-07 -4.3937288507426864e-08
PC.PC15 1.2805203833954303e-06 1.4439973469442433e-07 -2.848738087380235e-07 2.9202918189620943e-06 4.615066401289055e-06 1.3730544276149101e-06 1.2275829168997527e-07 -1.4918756677410747e-07 7.588806272946918e-08 -5.3691271738818074e-08 6.607585575486685e-08 2.727644764032608e-07 1.2679283049578348e-07 -4.684380889011713e-10 -4.9483382211270686e-08 -4.517402017106746e-08 2.658930479831409e-07 5.266910668434286e-08 1.4123251350151531e-08 2.63591084517826e-07 4.156258061399782e-06 2.407120691225098e-07 7.331232267347884e-08 -1.9702726870992756e-07 2.3573957133772238e-07 2.0198537674821677e-07 -9.874514402845911e-07 -1.6032405885372917e-06 -2.925878601299888e-06 2.3467972154689376e-06 -3.147807861558213e-06 5.25271323345072e-06 3.3983899066996047e-06
PC.PC16 2.39719524436815e-06 -2.3592423872684014e-09 -2.7855939959510833e-06 2.3580380347605363e-06 6.564150190587672e-06 2.5213000006797964e-06 -1.0681405112923193e-07 6.369740300746174e-08 -6.373463054899324e-08 1.1717488464866781e-07 7.077226572019936e-08 -2.424155709191674e-07 9.824934940411856e-08 7.522915757331615e-08 4.439153740573834e-09 4.607058414366852e-08 -1.253413770576455e-07 8.172924853670651e-07 9.264164541636488e-08 -6.5344588948773654e-09 2.407120691225073e-07 4.7301151814207905e-06 -2.7895809435202147e-07 -1.369262313584752e-06 -4.877665446137741e-07 6.360320138613291e-11 -5.68582831419735e-07 5.598141421412711e-07 2.241964041792593e-06 -1.1326658008913842e-06 5.35262022575803e-06 -1.6959188409164453e-06 -4.036813464528541e-06
PC.PC17 1.4800980950293158e-06 4.3099646118731714e-08 2.981517723486203e-06 6.61153032062236e-06 8.253739058955475e-06 2.6788497161110503e-06 -2.0486445096459737e-08 -1.954556864031629e-08 1.1025026443009858e-07 -8.62072293945026e-08 -4.283485073307485e-08 -1.9982308732030895e-07 -3.80019652021978e-08 -1.0462597875514581e-07 -7.817802367447932e-08 1.577536997632198e-07 -9.144484393642806e-08 -4.720167699070804e-07 6.266680408812878e-08 -3.824745415035755e-08 7.33123226734788e-08 -2.789580943520222e-07 3.5589750861236174e-06 -3.424348882592271e-08 -4.77137368410028e-07 -5.686132884633864e-08 -4.851317596392084e-07 -1.3038897015952775e-06 -2.410004024299179e-06 -1.6398219208033619e-06 2.0621470159516183e-06 3.215557495188333e-06 5.325409952663221e-06
PC.PC18 3.857596394188557e-06 3.0622262396361245e-08 -5.557748663395071e-07 -3.1434537616701927e-06 -4.968504433988088e-06 -1.754259885629203e-06 1.4947888866196787e-07 -1.1329161400262539e-07 -6.775939115571693e-10 -5.009916346709585e-07 -6.896298013987906e-09 1.5959139144988528e-07 1.146084620594639e-07 -1.1372147431856465e-07 -4.2658748962582314e-08 -7.017021514441535e-07 -1.8085096092610392e-07 2.4755512555590367e-08 -2.539462561069504e-07 1.6261367746972143e-07 -1.970272687099266e-07 -1.3692623135847506e-06 -3.424348882592374e-08 7.962796308592307e-06 5.948908624079313e-07 8.949155213800508e-07 -4.099567840180408e-07 -2.9699891239462084e-07 5.178703261995218e-07 -6.578991504178467e-06 2.4934776124512966e-06 -6.169064767587024e-06 -1.1277865705006196e-06
PC.PC19 2.9916183507428968e-06 1.0835681489296823e-07 4.324734217845752e-06 -7.081960122301297e-06 -1.3201958715665181e-05 -4.557111726267519e-06 2.7325948637180727e-07 -1.7178107278157005e-07 -2.3584658610262356e-07 2.0753566162602755e-07 2.895296179451586e-07 1.5948209129998417e-07 5.722028386855315e-08 1.6308932994742984e-07 4.84479840742188e-07 -3.070184316394488e-08 1.3798264304736902e-07 4.4801226088750264e-07 -3.4647690407723845e-07 2.1813381039790187e-07 2.3573957133772326e-07 -4.877665446137748e-07 -4.771373684100285e-07 5.948908624079333e-07 6.547954118002509e-06 9.651102148734308e-07 5.147006967522578e-08 3.472681017705865e-06 -2.7705321311860686e-07 -7.038762572519828e-06 3.67144163777109e-06 8.792949844728022e-06 -4.548881644333803e-06
PC.PC20 2.483720659850671e-06 -2.0419320913955447e-08 3.1734597608658675e-06 -1.0709767260030943e-05 -1.5030092265047805e-05 -4.50842695050103e-06 -1.6210365481160124e-07 2.653110628159497e-08 -9.969844901789284e-08 3.130900188438983e-07 -2.882636633196275e-09 -3.0140743993260135e-07 -1.0354474762508976e-08 -1.0548465090845346e-07 -9.984587037273137e-08 8.192198817199423e-08 5.740356841103763e-08 -9.00107445162387e-08 -1.922667105075956e-07 -2.9120511139026384e-07 2.019853767482166e-07 6.360320138548463e-11 -5.6861328846339744e-08 8.949155213800522e-07 9.65110214873429e-07 4.677184552501985e-06 -1.265316741302073e-06 2.132650727701608e-06 4.0484154392266214e-07 -7.557279451982395e-06 3.0723187419641563e-06 -2.45092705552677e-06 1.8960589359829317e-06
proband 7.810880878809014e-05 1.4908332644015723e-06 0.00015140945300109906 0.000307204406850943 0.00032916578762558733 9.123271581187417e-05 4.9941904154915365e-08 1.3265981073123135e-06 8.989732112937746e-07 -1.2295187270562715e-06 1.0315151699160859e-06 9.457004070637263e-07 2.3408963083220882e-07 -1.3237921162974876e-06 4.00386512134049e-07 4.5675202586885145e-07 3.7629933631437635e-06 9.166924381436307e-07 2.015409772175242e-06 -1.4579596241884889e-06 -9.874514402845828e-07 -5.68582831419735e-07 -4.851317596391948e-07 -4.099567840180525e-07 5.1470069675251995e-08 -1.2653167413020609e-06 0.0008031708475978781 -0.0004299747761408513 -0.00036284429178202353 5.150515158714934e-05 4.570589204406106e-06 -3.804274634818261e-05 -4.361065919511629e-05
paternal -0.00015506004023629603 -8.834404517152318e-06 -8.559457674129552e-05 -0.0001744070658832876 -0.00022847374527846829 -7.936636925518409e-05 -1.9100256873520994e-06 2.284367435765392e-07 -2.5856326890251583e-06 1.592459476266752e-06 3.078720879199949e-06 -6.186442117038409e-08 2.410399764888202e-06 -6.534099204026749e-07 4.194894838765516e-06 -8.264524268110144e-07 -1.944195270341359e-06 3.861813184630063e-06 -7.24224166872686e-06 5.836217868246176e-06 -1.6032405885372815e-06 5.598141421412719e-07 -1.3038897015952985e-06 -2.969989123945897e-07 3.472681017705837e-06 2.1326507277016156e-06 -0.00042997477614085364 0.002543046244659541 0.00012405027449402019 -0.001513961310705504 -0.0016898695092903801 7.490196119621919e-06 7.268343246445174e-06
maternal -0.00012047921668845746 -5.845515054191394e-06 1.5590453224222798e-05 6.858015759846386e-05 4.715892794933886e-05 1.0054163026786409e-05 -1.5523474904269725e-07 -3.2241715998894443e-06 9.348519466544732e-07 4.7011028405303645e-06 -1.0755477434641427e-06 5.0667765441710405e-06 5.610362850729302e-06 -4.539341638159294e-07 8.442243533108682e-06 1.7538600621437335e-07 1.0947483785033858e-06 3.1592683824169836e-06 -1.281679590356021e-05 -2.852467864287319e-07 -2.9258786012999043e-06 2.2419640417925956e-06 -2.4100040242991513e-06 5.178703261995374e-07 -2.77053213118659e-07 4.048415439226302e-07 -0.0003628442917820198 0.00012405027449401796 0.0026654445785621035 -0.00012571479397338134 8.268331441370974e-05 -0.002352839584374954 -0.0012923905749611542
gpp 6.052451377451575e-05 9.65795305597171e-06 -1.108108429439679e-06 -2.88267521831545e-05 -2.331560699272183e-05 -1.1091650423280564e-05 -1.861454738869421e-06 -2.7165625231511078e-06 2.0758574792275324e-07 -4.8126789188829985e-06 -2.0254403554389046e-06 -6.822169410657456e-06 -1.0552218109158764e-07 2.7955335066081328e-06 -9.064575243486271e-06 7.2948061313882176e-06 4.936753684035789e-06 -1.0307637539368965e-05 1.319820241195821e-05 2.9444414674190584e-06 2.3467972154689232e-06 -1.1326658008913866e-06 -1.6398219208033142e-06 -6.578991504178489e-06 -7.038762572519821e-06 -7.557279451982447e-06 5.15051515871521e-05 -0.0015139613107055044 -0.0001257147939733811 0.0034902916979836804 -0.0004909424371440608 0.00017216165522851404 2.610735266936864e-05
gmp 0.00016950249618969003 5.724670113361797e-06 -0.00012335680001985484 4.686856335588637e-05 0.00019701540033196174 8.899816829860346e-05 5.21608254410055e-07 6.231406708440461e-06 -3.4217292154577853e-06 -3.6509275118838467e-06 -5.812596262715693e-06 -3.6697281182583234e-06 -7.646947292211344e-07 -3.1206986656968276e-07 2.584810777578532e-06 2.9156375173965784e-06 -3.353435607115455e-06 5.029781050038098e-07 -4.59044940431782e-06 -6.53301863418863e-06 -3.147807861558223e-06 5.352620225758023e-06 2.062147015951578e-06 2.49347761245127e-06 3.671441637771104e-06 3.072318741964187e-06 4.570589204408466e-06 -0.0016898695092903834 8.268331441370854e-05 -0.0004909424371440585 0.0036618849088612066 -0.00014547257981391683 9.573395358233905e-05
gpm 3.656869886653112e-05 6.407609498435085e-06 -0.00018437109234023687 -0.00031718960273905675 -0.00024428297038911495 -5.9305236045133433e-05 -5.9090328604048655e-06 1.6885682463664938e-06 -8.629801046620771e-07 -2.081735767189434e-06 2.6499113380653677e-06 -1.0388446652321451e-05 -5.315817940097228e-06 3.886548008286481e-06 -1.0731039287480258e-05 -4.155501850460376e-06 2.9422219339183814e-07 1.8028594277845622e-06 2.236550482844745e-05 1.494543399470662e-07 5.252713233450739e-06 -1.6959188409164565e-06 3.2155574951882745e-06 -6.169064767587e-06 8.792949844728102e-06 -2.450927055526697e-06 -3.804274634818894e-05 7.490196119623687e-06 -0.002352839584374949 0.00017216165522851602 -0.00014547257981391629 0.005463597915067923 -0.0009691756124942871
gmm 0.0001484870298432905 4.875569229850924e-06 3.013132569795272e-06 -0.0001530556388978708 -0.000130838763767726 -2.3629519675496243e-05 -1.898050069266688e-06 2.1860960138951406e-06 -6.932950317041399e-06 -3.4685197914785493e-06 -6.52662245553432e-06 -3.7991004804081733e-07 -4.799686338259618e-06 -3.127269572512468e-06 -8.682949887561036e-06 2.957109830221734e-06 -5.44622043977239e-07 -1.2981885050231438e-05 6.347386327299869e-06 -4.393728850743472e-08 3.3983899066995907e-06 -4.036813464528531e-06 5.325409952663202e-06 -1.127786570500643e-06 -4.548881644333815e-06 1.8960589359829088e-06 -4.361065919511622e-05 7.268343246444942e-06 -0.0012923905749611503 2.6107352669369283e-05 9.573395358233866e-05 -0.0009691756124942905 0.003730019016402063
