 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.0017095774347452226 7.693965487511545e-07 1.1268114746117018e-05 -2.7501400676780667e-05 3.760350303808656e-06 1.544360622166049e-05 2.5935168236379978e-05 -4.551586796710532e-06 0.0001395452384148729 1.7632684195871793e-05 -1.3916779628286327e-05 6.514908343985554e-06 -1.610700733038335e-05 5.31125838975235e-06 -3.8026624189697747e-06 -1.3412515575202376e-06 1.937386754733071e-06 2.8356003649237704e-06 1.0969049089928205e-06 2.0438302762064827e-08 -1.9145636292658615e-05 2.20322812387589e-07 1.624579962735352e-07 -2.6469617349322823e-06 -1.4599754799888117e-06 3.5757932741886792e-06 1.8090195248486688e-07 -3.200662940290469e-05 8.669912146672407e-05
AGE 7.693965487511451e-07 1.5335084367247198e-06 2.532468781533825e-07 1.8068469136204692e-06 -1.2233531482118324e-06 -9.98686185277876e-07 -1.0779309650248621e-07 2.6064565238618925e-08 -4.3786066359293986e-08 7.230503363699853e-08 1.0987437168072045e-07 5.900807919940083e-08 -6.178163155876107e-08 3.806103240180682e-08 7.450584518476269e-08 8.457446158858622e-08 7.92727684967752e-08 -3.0675859623165025e-08 -9.136569469744584e-08 -2.3588803477691815e-08 3.082794936200323e-08 2.2581671825753916e-08 8.432839230930004e-09 -1.6929645596258473e-08 6.020482012753158e-08 -8.332257448895553e-08 -6.150772772596269e-07 6.579679924192709e-07 5.808016559904442e-07
sex 1.1268114746117003e-05 2.532468781533687e-07 0.0016716526658388958 -0.0001883015733035746 -0.000747792549127887 0.00028034206590880884 1.5586009647766186e-06 1.6680522333436936e-07 6.207296358857128e-07 3.7813042630588384e-07 1.7791132969221135e-06 -7.265504986837755e-07 -1.2815802064151028e-06 3.5231269552812615e-07 -1.4943012869369453e-06 8.90543541655167e-07 2.3698127962568881e-07 -7.132537837260078e-07 -1.0233211346890459e-06 1.11745981441617e-07 -4.5740349981135247e-07 -1.6596190074642426e-06 3.2421788361953067e-07 -1.3345433589284803e-06 3.6013841368859745e-07 3.385712982518526e-08 -2.3360299617066573e-05 1.6102931270040415e-05 2.420261019417079e-05
age_sex -2.750140067678095e-05 1.806846913620487e-06 -0.00018830157330358642 0.0009798098514575417 0.00025931473177670354 -0.0005368423517887618 3.30603679319807e-07 3.6295540866322037e-07 1.5561863832100057e-07 7.699088642689478e-07 -3.1336915156961e-07 -1.9577001283414148e-08 -8.678627764592401e-08 -1.1961068704623032e-07 -2.4451647212228147e-07 5.888570908958023e-07 -8.064333033079007e-07 1.141627118637888e-07 1.0299292149343307e-06 1.287229111869154e-06 -3.0141349284440525e-06 -8.889037019910677e-07 -1.0076523541478249e-06 4.629930180099316e-08 8.712173073638469e-08 1.2130726476461911e-06 -3.421324977675041e-06 -1.5546523024060607e-06 -1.3045504958354285e-05
age2_sex 3.7603503038086576e-06 -1.223353148211831e-06 -0.000747792549127891 0.0002593147317766934 0.0006530535585925808 -0.00033399900993364524 -4.815778545108048e-07 3.373325220310502e-07 1.188073682286171e-06 -1.7511506416820008e-07 -9.981524240713666e-07 1.334378959383162e-07 1.3293683806551116e-06 -2.3070172775979913e-07 3.6643237075420105e-07 -1.1808407787732124e-06 8.616781750364319e-07 5.802282321365604e-07 6.982527072048175e-07 1.0028205614775484e-06 -1.2629905116060277e-06 -1.2068279063909152e-07 -3.1220100687684417e-07 8.383234603630193e-07 -6.153858433211417e-07 7.124433731791262e-07 1.8005842369037403e-05 -1.3596618568454575e-05 -1.1162256158015226e-05
age3_sex 1.5443606221660583e-05 -9.98686185277878e-07 0.00028034206590881556 -0.0005368423517887552 -0.0003339990099336499 0.00044213934143493434 2.2133548544135597e-07 -3.1591635523238243e-07 -2.474894259573162e-07 -1.6580271553739417e-07 2.9954442636767107e-07 1.018654817364902e-08 -5.737235619894407e-07 5.0093506032103746e-08 9.473914901520551e-08 3.785812587835103e-07 -1.2396374409444701e-07 -2.2053406410214892e-07 -7.626656097321259e-07 -1.4083915937760357e-06 1.8722565292674064e-06 3.106117029270138e-07 3.879205512689712e-07 -6.052699479398367e-07 2.416172794571524e-07 -6.262455744655193e-07 -1.5462437033005673e-06 9.393038431789679e-07 4.823649724621888e-06
PC.PC1 2.5935168236380327e-05 -1.0779309650248413e-07 1.558600964776599e-06 3.3060367931985654e-07 -4.815778545107762e-07 2.2133548544132053e-07 5.864742297248575e-06 1.2960564931937137e-06 6.249867644825606e-06 -7.23360171347048e-07 1.834146702784046e-06 6.303263872495296e-08 -2.0825093022531765e-06 9.549398961886612e-07 -1.0062219992972182e-06 4.1369623614587724e-07 1.0140358554776377e-06 -4.210527062803052e-08 -2.672660882829577e-07 -7.529565812243014e-07 3.5424518418641097e-07 8.389740028694035e-08 -4.03014493918656e-08 -9.011970561320911e-08 -4.2541257486039496e-07 3.5037697626122965e-07 -1.1035260220383427e-06 2.343911260057534e-07 -2.7318808116731536e-06
PC.PC2 -4.551586796710369e-06 2.606456523861931e-08 1.6680522333436226e-07 3.6295540866322053e-07 3.3733252203105774e-07 -3.15916355232386e-07 1.2960564931937126e-06 1.7299035120379788e-06 2.605116493486545e-07 -2.8504881527669074e-07 6.831809629516939e-07 -4.352632254054228e-08 -4.4328970420394127e-07 1.8498350097742475e-07 -3.1448989275062724e-07 1.8865644569654184e-07 3.4942333895199785e-07 -6.850740850972822e-08 -1.6862916446092553e-07 -1.6782739980794585e-07 1.1540735685772654e-07 1.0378044479515245e-07 -3.237779110457389e-08 -4.959257410631825e-09 -1.2464722994854175e-07 1.4070635641202346e-07 -2.6267203477857106e-07 1.2495370075297426e-06 -6.866624886482373e-07
PC.PC3 0.00013954523841487322 -4.378606635929186e-08 6.207296358856835e-07 1.5561863832102678e-07 1.1880736822862011e-06 -2.474894259573417e-07 6.24986764482558e-06 2.6051164934864373e-07 1.8318869971124304e-05 1.0209925589550423e-06 3.992985187040675e-08 5.673300725778522e-07 -2.8057477589894674e-06 1.0462362622312663e-06 -1.1951576557112644e-06 2.123555231095316e-07 9.34848871576598e-07 2.4106609222953236e-07 7.213951247939121e-08 -3.366588767083574e-07 -1.5567559956216536e-06 1.0922793906154915e-07 -1.283031252477348e-07 -2.731174014459962e-07 -5.212832466006203e-07 9.584382904641277e-07 -6.80144408270435e-07 -4.736205445141697e-06 2.594603746731362e-06
PC.PC4 1.7632684195871637e-05 7.230503363699784e-08 3.781304263058782e-07 7.699088642689527e-07 -1.7511506416819418e-07 -1.658027155374014e-07 -7.233601713470609e-07 -2.8504881527669307e-07 1.0209925589550203e-06 2.098973298501808e-06 -8.220896278515314e-07 4.629686651114379e-08 4.526880261803177e-07 -1.1200820180698068e-07 8.375373475436024e-08 -1.7077231832583137e-07 -1.5969946499756938e-07 2.3832308182930144e-07 1.1697734511020272e-07 4.5852186240696067e-07 -7.548817443531542e-07 7.362939929976204e-08 -7.583026753273323e-09 -1.0421526987700479e-07 -1.3299250768444232e-08 2.131888657824174e-07 1.9926559827657386e-07 -2.7093339915872545e-06 2.2136780334004026e-06
