 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC9 -3.0199696322303952e-05 3.811357122496162e-07 -1.978289932571858e-05 2.008267070593901e-05 5.8833770705812176e-05 2.8685992183197537e-05 -1.030165706358815e-05 -3.2508060319476798e-06 -1.0713698893023765e-05 1.6143478676715991e-06 -2.459759293852924e-06 -1.0650117962159426e-06 3.904433538201042e-06 -1.9204292997332196e-06 1.8917949823904595e-05 -7.463047819002747e-07 -5.08325063708965e-06 -1.5392045582962572e-06 4.714359666854427e-07 -6.368689727659134e-07 -1.3353357915016109e-06 7.453595403317172e-07 -1.2302240177271768e-06 1.5156765601843487e-06 4.538066301115051e-06 -4.0268268541042405e-06 6.563678937483529e-06 -2.85211517322654e-06 7.72283237613219e-05 -1.0110554716891704e-05 -2.7880050085236453e-06 -7.871379965581302e-05 -8.230017219008312e-05
PC.PC10 -1.2723950745208224e-05 2.1105467925908053e-06 3.643344168908192e-05 -4.977833940302559e-05 -0.00020444294711452046 -0.00011697640004684533 4.91859413312774e-06 2.475373267927027e-06 4.9172824474942055e-06 -1.1437795656457075e-06 3.665752654054769e-06 -2.491686450852841e-07 -1.9092791295320198e-06 -5.18940909768286e-07 -7.46304781900294e-07 2.368318687125072e-05 2.629633308772394e-06 -4.156109890140639e-06 6.619121892210349e-08 -2.3079191274055572e-06 7.248749058385719e-06 4.595499731481867e-06 7.409798736906024e-07 -4.266177053311739e-06 -2.4415700699795875e-06 5.697178938435922e-06 2.938831043356391e-06 1.117557307895792e-05 -1.1404617456630003e-05 0.00010634423391607445 -3.787742792988257e-05 -6.607376973462988e-05 7.769721500453144e-05
PC.PC11 3.391496047845714e-05 -1.7852323780643842e-06 2.6255125588136795e-05 -1.6132679241530406e-05 8.511143809476083e-05 8.524796402750572e-05 1.3400029940025779e-05 7.430639529807911e-07 1.7019520556544455e-05 -1.9715272747312085e-06 4.444096112781923e-06 6.852432714795494e-07 -3.962201221989449e-06 3.526902315791427e-06 -5.0832506370896284e-06 2.6296333087723356e-06 2.638498638792018e-05 -6.515263145397806e-07 6.443090502821733e-07 -8.112504361625736e-07 1.0030842345378501e-05 1.6172671693846239e-06 6.192320748409029e-07 -2.779365019489944e-06 -5.251887739776021e-06 8.391917349392576e-06 5.193093351262963e-06 -1.701422403814454e-05 4.8284842089053484e-05 0.00010874817677614209 -3.990025763203916e-05 -2.4977994355739625e-05 -3.7558234243593904e-05
PC.PC12 3.213265069776754e-06 -6.3824050044675605e-06 3.1028095801092674e-06 8.803998517720539e-05 0.00024144660213484026 0.00014394230831169783 1.697526572125088e-06 -2.8709619280404307e-06 2.555268832115377e-06 9.401924304241778e-07 -1.6760140313417129e-06 2.2294621686877992e-07 -2.85683981593499e-06 -2.670873631808357e-06 -1.5392045582962329e-06 -4.15610989014065e-06 -6.515263145398354e-07 3.563540980320034e-05 -2.4389737848389858e-06 6.372029834607812e-06 -1.044633375438333e-05 -2.759465694652167e-06 -2.3490757295181767e-06 -1.747009381990352e-06 3.4632625979704856e-06 -3.4773631857419963e-06 5.652185887630167e-06 2.861799116106315e-05 2.850949993105983e-05 -0.0003915696279603825 0.0003261196566440531 5.94104991144052e-05 -0.0001006081292892826
PC.PC13 -5.474930217791208e-05 -6.475995926659828e-07 -1.4766017237173581e-05 -1.174493472171852e-05 -5.491634331300205e-05 -5.119010303132352e-05 -5.664246370136192e-06 -3.439874729657782e-06 -2.8704473188218523e-06 2.0726600494747204e-07 -1.375405206418959e-06 -6.63607683368945e-06 1.1458632277962883e-06 1.52349622076506e-07 4.7143596668543973e-07 6.619121892209761e-08 6.443090502821841e-07 -2.438973784838983e-06 2.6978237924758703e-05 9.879201146724557e-07 -2.38126926890143e-06 2.7504248260490682e-06 -1.4293589183528327e-06 -8.866286713227315e-07 6.433465310697202e-07 -3.2581164650052407e-06 4.340666101019473e-06 -3.130200206999676e-05 -5.6114217305236155e-05 3.278892949564678e-05 -8.605322693836695e-06 0.00014640778454197791 1.1234114357148845e-05
PC.PC14 9.945075466468824e-06 -5.3432313428936726e-08 3.1842903034995e-05 5.053581526116705e-05 7.386627716779874e-05 2.995785647126429e-05 -7.467465815293802e-06 -3.0212033459714165e-06 -5.564224870201906e-06 2.8113313356966905e-06 -7.111029671590513e-06 -1.0940897846753508e-06 4.887461283809428e-06 -3.868947736361506e-06 -6.368689727659132e-07 -2.307919127405556e-06 -8.112504361625766e-07 6.372029834607803e-06 9.87920114672453e-07 2.981193639621811e-05 -2.1871119134432826e-05 -1.3979910395603166e-05 9.030811848652772e-07 -2.934886771605121e-06 4.85246979908191e-06 -7.710991878407988e-06 -5.516019820751643e-06 2.5896590073304147e-05 6.278784693328287e-05 -6.713296303166237e-05 5.938358445416998e-05 2.792193841250835e-05 -0.00011769311534173872
PC.PC15 -0.00017013325079538564 -1.9613245664900124e-07 1.0970569893132105e-06 -0.0001321589174567136 -0.00027918918134147797 -0.00014136103892648053 6.384161529072976e-06 3.155444835801994e-06 -4.931067250927927e-06 -5.928901602179337e-06 1.2410357755381583e-05 -2.020800337492009e-06 -2.923235002743486e-06 6.0779381976427416e-06 -1.3353357915016143e-06 7.248749058385673e-06 1.0030842345378574e-05 -1.04463337543833e-05 -2.3812692689014348e-06 -2.187111913443282e-05 6.458262319910652e-05 2.210423188116746e-05 1.4104622425841265e-06 1.6938617827537944e-06 -1.12116574766365e-05 1.9312587480900987e-05 -9.301561577859664e-06 -1.0391448830146393e-05 -0.00015401571385533487 0.0001852958372423619 -0.00013769757076998802 2.7006267566676428e-05 0.00019774961005065986
PC.PC16 -8.626675625298936e-06 1.2851089649675872e-06 -1.5105093935884792e-05 -9.661494148203953e-05 -0.00020428635831258205 -0.00010739597598068471 -3.74409721495096e-07 1.5216737766859569e-06 1.4714304693079919e-06 7.161376008347534e-07 1.5945898171875572e-06 5.8202869384678e-07 3.772510608030143e-06 2.5545576524401706e-06 7.453595403316911e-07 4.595499731481861e-06 1.617267169384694e-06 -2.7594656946521555e-06 2.7504248260490466e-06 -1.3979910395603169e-05 2.2104231881167463e-05 4.173621509318313e-05 -3.3244590945944445e-06 -4.286638905224936e-06 -1.2071479090807779e-05 2.1304850529515044e-05 1.0518045976078128e-05 -1.0466684411808102e-05 -3.352128032139415e-05 -7.251072381012694e-06 2.9439997450291078e-05 -3.30444986985643e-05 6.327885496491732e-05
PC.PC17 2.4570380676401384e-06 4.2420226248440983e-07 2.6263073881246196e-05 5.695877983718393e-07 -4.7790478743042816e-05 -3.4492473258561254e-05 3.9412221583820694e-07 3.544369390516464e-07 1.4771020187677775e-06 -5.32082660649067e-07 -2.568032275915938e-07 -1.4927971529954295e-06 -5.572446179291828e-07 -9.052012098035748e-09 -1.2302240177271798e-06 7.409798736905973e-07 6.192320748409336e-07 -2.3490757295181563e-06 -1.4293589183528278e-06 9.030811848652889e-07 1.4104622425841577e-06 -3.3244590945944623e-06 1.2165506976524678e-05 -6.53765671154597e-07 -3.1554331990345134e-06 5.186728645999355e-07 -3.286353533930737e-07 -2.2406785075474463e-06 -3.7361082679167844e-05 4.130263833073095e-05 -3.139173344531381e-05 4.0456070727511135e-05 3.692587466173671e-05
PC.PC18 -1.856971175989032e-05 -2.8739981509739305e-06 -5.7256618818261704e-05 3.656666466161186e-05 0.0001577495870170196 7.956601600796933e-05 8.868345077756695e-08 -1.161673120256199e-06 -3.379529615879075e-06 -3.2566736019767704e-06 9.379199033852441e-07 2.0530459174611862e-06 2.666986312724425e-07 6.853563109203462e-07 1.5156765601843587e-06 -4.266177053311717e-06 -2.7793650194900097e-06 -1.7470093819903827e-06 -8.866286713227274e-07 -2.9348867716051212e-06 1.6938617827537796e-06 -4.286638905224923e-06 -6.537656711545931e-07 2.967055482586485e-05 4.192382226373557e-06 -2.1851169741766907e-07 1.6527981711196733e-05 -2.0090498495620615e-05 -6.419316850795672e-05 -4.514244255837722e-05 1.821884826149131e-05 -4.342968732465806e-05 0.00011006211821216127
PC.PC19 5.0306418508164426e-05 1.4019596157766697e-06 -1.4322125445371914e-05 6.50345079917455e-05 0.00022379182132494286 0.00013942357677067913 -1.3595011158054587e-06 -4.251251600167505e-06 -7.145533237722606e-06 1.7383235629734247e-06 1.4178625722133627e-06 1.0172285057227003e-06 -9.46270394121344e-07 -4.1000447750074344e-06 4.538066301115073e-06 -2.4415700699795582e-06 -5.251887739776127e-06 3.4632625979704386e-06 6.433465310697518e-07 4.852469799081914e-06 -1.1211657476636482e-05 -1.2071479090807753e-05 -3.155433199034516e-06 4.192382226373543e-06 4.0867623403540575e-05 -1.1428551542895315e-05 2.7963208246711928e-05 -1.2035488916560531e-05 -2.7434095326012853e-05 2.3982790329659188e-05 -2.174261826527517e-05 7.956257777497714e-05 7.158644325443795e-06
PC.PC20 4.913688643929452e-05 -1.997013259276108e-06 5.1969635719935735e-05 -7.462352877115698e-05 -0.00017760042048446363 -8.329401064332053e-05 2.1969125003645483e-06 2.324805191561863e-06 8.659752343784097e-06 4.840723792605973e-06 -3.3598010845981375e-06 2.030624198235316e-08 3.5000640462736175e-06 1.6123423980808403e-06 -4.026826854104253e-06 5.697178938435878e-06 8.39191734939268e-06 -3.4773631857419536e-06 -3.2581164650052695e-06 -7.710991878407993e-06 1.9312587480900977e-05 2.1304850529515003e-05 5.186728645999198e-07 -2.185116974176547e-07 -1.1428551542895266e-05 4.850646239900115e-05 1.8683359532454503e-06 -5.4945813484738816e-05 -5.492558717911537e-06 0.000104438858630161 3.256513447189026e-06 -8.227046728933006e-05 0.0001065406772586298
proband 0.00021787608043937447 -1.701722151181289e-05 0.0007299801612114695 0.0022189145491984634 0.0022159243389249456 0.0001789151514905351 -7.615212783268184e-06 -3.990452300991703e-06 -1.3710714426465475e-05 6.5976298655446095e-06 -4.050300400896277e-06 1.905843702420592e-05 1.4140845777532549e-05 -1.762826551483479e-05 6.563678937483815e-06 2.9388310433563e-06 5.19309335126195e-06 5.652185887629906e-06 4.340666101019452e-06 -5.516019820751654e-06 -9.301561577859923e-06 1.0518045976078396e-05 -3.2863535339326696e-07 1.652798171119678e-05 2.7963208246711873e-05 1.8683359532451756e-06 0.003857702342042608 -0.002226888572930482 -0.0018775423266401056 0.0004679644855561242 9.90332959632966e-05 -0.0008738485464462482 0.0009485097322469255
paternal -1.9308925595131152e-05 0.00014795385399985313 -0.0009897791056383395 -0.0035759878991796713 -0.003593437679482576 -0.0002892950085812179 -5.608308066157551e-05 3.135344879902771e-05 -0.00015646741741972124 -2.4548838513025134e-05 2.922417477986277e-05 -1.4640257167623707e-05 1.569482314573527e-05 -3.4937899488753915e-05 -2.8521151732268965e-06 1.1175573078958109e-05 -1.7014224038143147e-05 2.8617991161063184e-05 -3.13020020699968e-05 2.5896590073304652e-05 -1.0391448830146754e-05 -1.0466684411809013e-05 -2.240678507546586e-06 -2.009049849562084e-05 -1.2035488916561393e-05 -5.494581348473851e-05 -0.0022268885729305058 0.017899828374894258 0.0008595272687552634 -0.00953850176566606 -0.014486076678121613 -0.0005489200556973656 -0.00019344198308553695
maternal 0.002422497293005023 2.9984730416400092e-05 0.0003787342310613327 0.002804597715485136 0.0074282609718882234 0.00447852483373696 -6.913102232774635e-05 -3.535014198354966e-05 0.0001284301181845143 8.304601279793708e-05 -7.278418371543177e-05 6.717302124923623e-05 7.548019713434742e-05 -2.604189300387948e-05 7.722832376132205e-05 -1.1404617456629574e-05 4.828484208905253e-05 2.8509499931060092e-05 -5.611421730523655e-05 6.278784693328261e-05 -0.00015401571385533595 -3.352128032139465e-05 -3.7361082679167905e-05 -6.4193168507956e-05 -2.743409532601124e-05 -5.492558717912931e-06 -0.0018775423266401091 0.0008595272687552485 0.016926691505119947 0.0007405885844309002 -0.0003760066825107821 -0.01099030160927854 -0.013081594176333963
gpp 0.00019538782684665852 4.498482315884089e-05 0.0018511318588561828 0.0020241151253228757 -0.0008216151906547565 -0.002857163739700945 8.930805693204773e-05 6.231835148453483e-05 0.00017257228574132113 5.73023800242139e-06 2.7708528440211897e-05 -4.86542170187287e-05 -9.844371431212374e-06 7.310944070952432e-05 -1.011055471689219e-05 0.00010634423391607428 0.00010874817677614293 -0.0003915696279603834 3.27889294956468e-05 -6.713296303166327e-05 0.00018529583724236344 -7.251072381011538e-06 4.130263833073002e-05 -4.51424425583788e-05 2.398279032965857e-05 0.00010443885863016117 0.0004679644855561445 -0.009538501765666034 0.0007405885844309042 0.051919381241857986 -0.031695748281154845 0.0001590865237830358 -0.0015983930785431137
gmp -0.0008232357470608004 -0.0002641371965654521 -0.001522586671524993 -0.0004024349660380574 0.0013741445336264192 0.0016312113930606693 3.0993888527913605e-05 -6.890904550292868e-05 7.3345955908242e-05 -3.0195763070729767e-05 -6.930290705195271e-05 2.1971623522344088e-05 -3.065624323551353e-05 -3.0259457366826876e-05 -2.788005008523039e-06 -3.7877427929882946e-05 -3.990025763204045e-05 0.0003261196566440544 -8.605322693836616e-06 5.938358445417032e-05 -0.00013769757076998886 2.9439997450290725e-05 -3.139173344531403e-05 1.821884826149298e-05 -2.1742618265273453e-05 3.256513447188701e-06 9.903329596331204e-05 -0.014486076678121655 -0.00037600668251080413 -0.0316957482811548 0.05580714505556077 -0.0004908110354259349 0.002572036552689442
gpm -0.0024228390218869822 4.8989107429232104e-05 0.00034128256159902097 -0.003261940103189383 -0.009730424629072826 -0.005840635433700885 -4.4282181068720416e-05 6.057366591562832e-06 -0.0001135344108873008 -3.363611013342421e-05 6.223884049971561e-05 -0.00013521158831390195 -2.0885969623471467e-05 7.625631491088736e-05 -7.871379965581305e-05 -6.60737697346312e-05 -2.4977994355737047e-05 5.9410499114405996e-05 0.00014640778454197735 2.79219384125087e-05 2.7006267566676323e-05 -3.3044498698564626e-05 4.045607072751057e-05 -4.342968732465873e-05 7.956257777497644e-05 -8.227046728932965e-05 -0.0008738485464462432 -0.0005489200556973901 -0.010990301609278441 0.00015908652378306956 -0.0004908110354259473 0.05569093197912418 -0.03140607823607188
gmm -0.000457319840895594 -9.355570930169487e-05 -0.0018191518028880338 -0.0029906744512400506 -0.002419868312183951 -0.0005519058487366222 9.070590450169668e-05 4.0258129319667665e-05 -3.5815216229777846e-05 -8.155050658647587e-05 -1.1748880384564288e-06 -5.929443832836061e-06 -0.00011074151927195931 -2.7369942898486243e-05 -8.230017219008349e-05 7.769721500453196e-05 -3.755823424359441e-05 -0.00010060812928928335 1.1234114357150088e-05 -0.0001176931153417387 0.00019774961005066178 6.327885496491795e-05 3.692587466173737e-05 0.00011006211821216104 7.1586443254424215e-06 0.00010654067725863133 0.0009485097322469295 -0.0001934419830855101 -0.01308159417633407 -0.0015983930785431252 0.002572036552689432 -0.031406078236071736 0.05360323984719984
