 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -2.3115317065347364e-06 4.785499391521757e-08 2.1432652799603853e-06 9.165570602687473e-08 -1.0331555224449355e-06 -4.476485676221077e-07 6.376500139402066e-08 7.605159854948992e-08 1.8754795378982952e-07 3.257125439257325e-07 4.034159480228534e-06 1.501663973652737e-07 1.4648594833277148e-07 -4.350743330933914e-08 4.3454640942212477e-08 -1.8330397052169388e-08 2.0276138565622945e-07 2.642364289723761e-07 -8.520941729503045e-08 3.8450890965584416e-08 4.50625368387881e-09 -3.9003970889903713e-08 -2.2323590283689976e-08 1.235678225718921e-07 2.4581283877220047e-07 -8.72702794948126e-09 -7.860778806237628e-08 3.1368894506414733e-06 -3.685269163299474e-06 -6.965022179760731e-06
PC.PC6 -5.337745017705641e-06 -1.076562654568873e-07 7.446291636129354e-07 7.454442868873103e-07 -3.066796611025259e-07 -3.1696823678358e-07 8.873494225057862e-09 -7.697736794052233e-07 2.92905702128293e-07 -3.203169566227868e-07 1.5016639736527338e-07 5.2534093630061754e-06 3.2191800036647093e-07 1.0594580127716135e-07 -1.4673261744843405e-07 1.7913507406663444e-07 1.2671532111663025e-06 9.645347976440915e-08 -6.433503746829682e-08 4.958186327807379e-07 3.373989399497806e-07 -1.4537428041468719e-07 -2.6225299752953575e-07 6.366311973407561e-08 1.3071567636893863e-07 -3.150608727290055e-07 -1.920130372453749e-06 4.557325550059819e-06 -8.247672975214378e-06 2.8406715694270006e-07
PC.PC7 -1.7464123888669888e-06 -1.5532938661388496e-07 2.498924417797885e-07 -1.8135264110395658e-06 -1.5618229018116062e-06 -2.838361089411612e-07 -9.315293270387496e-08 -1.4131341852834792e-07 1.6561294580900225e-07 2.3537217255819594e-07 1.4648594833277294e-07 3.2191800036646786e-07 3.9017373526550845e-06 3.3735933956315725e-07 2.7942579498185378e-08 -5.761648363314749e-09 3.4091042486782713e-07 -2.2466962010348078e-07 -4.438577810797697e-08 3.150528103594189e-08 7.330331487448937e-08 1.8709044177081427e-09 -3.8827026577793595e-08 1.1243403401015374e-09 -1.0208226766448138e-07 -7.583226000107433e-08 5.928807939951489e-07 3.976012990879863e-06 -2.944179999306745e-06 -2.279485080605618e-06
PC.PC8 6.133148950457613e-07 3.320912274043432e-08 -1.077565764418156e-06 2.0214996154115534e-06 3.1581042562821383e-06 9.10431228861569e-07 1.1379043936774399e-07 -1.3917130268857734e-07 -5.238440602496832e-08 1.4765807283634578e-07 -4.350743330934042e-08 1.0594580127716064e-07 3.373593395631574e-07 4.767200132074834e-06 9.947609577552007e-08 3.643487510803272e-08 4.649091131744803e-08 -2.0838202783374364e-08 1.0082064006761184e-07 6.56181430816154e-08 -4.050601232163972e-08 1.0305004985069597e-07 -1.0379554796903453e-07 -2.0881139618390833e-07 -9.787016224952277e-08 -2.1896576894015976e-07 9.269967975689676e-08 -3.157636858600338e-07 5.558183222332458e-07 -2.960747432225817e-06
PC.PC9 -6.615757550505961e-07 -2.57899171842422e-08 -1.627352481614895e-06 -5.276442485640165e-07 -1.02808709183933e-06 -6.425688420857261e-07 5.164525681263567e-08 7.010491480334084e-09 3.1772728678087444e-08 1.0217047647017494e-07 4.345464094221262e-08 -1.4673261744843458e-07 2.7942579498185468e-08 9.947609577551963e-08 4.436621389231051e-06 3.9904052297064517e-07 5.593250330653602e-07 2.8227209197990897e-08 -6.90664870757134e-07 2.0497567930050097e-07 -2.1299281026581116e-08 1.0194025138534373e-07 -1.9407298152293207e-07 1.8793667704037607e-09 3.3744981457356366e-07 -2.933988252924198e-07 1.0596024595936836e-06 5.02088970867529e-06 -6.966322848293435e-06 -5.6888635245458595e-06
PC.PC10 1.9429732315707915e-07 1.6847107303722932e-07 2.40022667771378e-06 2.126665615486016e-06 -5.472691449472642e-06 -3.3140117985070743e-06 4.787112506267398e-08 -3.8125669849116195e-08 1.1990530758131518e-07 -5.0718308080124126e-08 -1.8330397052169206e-08 1.79135074066636e-07 -5.7616483633135035e-09 3.643487510803424e-08 3.990405229706446e-07 5.997373346720399e-06 -2.172104640467766e-07 -1.5088882442887914e-07 2.04637279180419e-07 1.98883324611249e-08 -5.756456323284652e-08 -2.1245507612907252e-08 7.107121607447391e-08 -2.691559954880734e-07 8.39034609627046e-08 1.0167439120922535e-07 7.973766674413459e-07 -4.549119565603754e-06 1.9701993435288095e-06 1.3895713535095784e-06
PC.PC11 -5.423488380640248e-06 -7.494165696970306e-08 2.7356159267602143e-06 -2.0617247432457998e-07 6.805925887860409e-07 4.230877348580291e-07 -1.5891659223557575e-09 -6.679233851682312e-07 2.615602536045952e-07 -2.2814312723942817e-07 2.0276138565622977e-07 1.2671532111663028e-06 3.4091042486782777e-07 4.6490911317448577e-08 5.593250330653589e-07 -2.172104640467766e-07 5.1958336561642875e-06 -9.777145435408263e-08 2.3489550565143482e-07 4.118398176013933e-07 2.2043522730678795e-07 -6.645047070989879e-09 -1.3145203025183633e-08 -1.6427793465655462e-07 7.858396097553045e-08 -1.1777564071112983e-07 2.0418604442389526e-06 2.372604274973886e-06 -1.0884801930970688e-06 -2.371595262333046e-06
PC.PC12 -8.821515298889331e-07 -8.975179873955935e-08 1.073097828574433e-06 -4.861542312977332e-07 -5.754540227849478e-07 -2.6101845313021394e-07 1.0798439361574202e-07 -2.591382142168819e-07 -8.784662355506914e-08 3.474206808322327e-08 2.642364289723757e-07 9.645347976440929e-08 -2.2466962010348054e-07 -2.0838202783374083e-08 2.8227209197990605e-08 -1.5088882442888e-07 -9.777145435408094e-08 6.114189599065057e-06 -3.1176077419399075e-07 1.258654476977746e-07 1.1941435729729738e-07 4.703190630891878e-07 -2.193297620413288e-07 -6.2988765327632e-08 4.872919401776913e-07 6.132935884244978e-08 3.331003681216628e-07 3.386570564454335e-06 -1.9963130707207916e-06 -7.672189272129193e-06
PC.PC13 -6.4552968922901715e-06 -3.0323700786719503e-07 1.3994636249801127e-06 1.9211962219259524e-07 -1.3030728824577901e-06 -7.971072809711365e-07 -8.901485850062082e-08 -1.2419091420295583e-07 3.9746481145786125e-08 -6.790051083162579e-08 -8.520941729503019e-08 -6.43350374682973e-08 -4.4385778107977e-08 1.0082064006761195e-07 -6.906648707571339e-07 2.0463727918041856e-07 2.348955056514344e-07 -3.117607741939896e-07 4.410412641183942e-06 4.754431554605267e-08 -1.9295038184771003e-08 7.947011562091719e-08 2.5536948963004565e-07 -4.7014693043896946e-08 -2.490964333694805e-07 -1.6785168645159041e-07 3.486619773168088e-07 -4.723593599888731e-06 1.1376674701867781e-05 1.6739738865168446e-06
PC.PC14 -1.6418407536873478e-06 1.4131743160351842e-08 8.381796551018355e-07 -8.454586728902528e-07 -1.2789708941832628e-06 -3.8655964191859136e-07 -8.039510262488041e-08 -2.0675427750735582e-07 1.5472871325274653e-07 7.727709236105493e-08 3.84508909655842e-08 4.95818632780738e-07 3.150528103594208e-08 6.561814308161519e-08 2.0497567930050119e-07 1.988833246112458e-08 4.1183981760139306e-07 1.2586544769777457e-07 4.754431554605235e-08 3.858457557196722e-06 1.626363130074414e-07 -1.2059018884709572e-07 -5.365950162208136e-08 1.6194758081419123e-07 1.354381472437455e-07 -1.8638825496985652e-07 4.202886934694519e-07 3.1443622860841206e-06 -2.8324848278330477e-06 -1.161904715752622e-06
PC.PC15 -2.792986496270461e-06 -3.705564802743378e-08 -7.188186613153361e-07 -1.0172789962158412e-06 1.0257476931669312e-07 1.9470947903850876e-07 3.2390575303064705e-08 -2.0154781091061801e-07 1.1803141230552221e-07 -1.835841674794586e-08 4.506253683877888e-09 3.3739893994977964e-07 7.330331487448942e-08 -4.0506012321638854e-08 -2.1299281026581192e-08 -5.75645632328471e-08 2.2043522730678726e-07 1.1941435729729672e-07 -1.929503818477095e-08 1.62636313007438e-07 4.007033295114821e-06 3.46154134521859e-08 -5.285276748413576e-09 -1.3706687919298886e-07 2.4953522427426274e-07 1.0809737507120098e-07 -8.580234996042032e-07 -3.657599861958497e-06 5.493808346576945e-06 2.0148878286166314e-06
PC.PC16 1.0941235360436233e-06 -1.908676268211314e-08 -1.860850171640638e-06 4.383246230234285e-07 2.854341408806839e-06 1.2255955558648158e-06 -1.0909032417328849e-07 7.970847339154095e-08 -6.7281763094954245e-09 1.417803234153502e-07 -3.900397088990313e-08 -1.4537428041468742e-07 1.8709044177085175e-09 1.0305004985069678e-07 1.0194025138534387e-07 -2.124550761290615e-08 -6.6450470709906455e-09 4.703190630891883e-07 7.947011562091613e-08 -1.205901888470967e-07 3.4615413452186625e-08 4.26893219130399e-06 -1.1438656123522696e-07 -8.280042153688041e-07 -2.2494701787956906e-07 2.208999775222378e-07 4.574614770218231e-07 4.666483687768797e-06 -2.027377443348556e-06 -7.95738253363649e-06
PC.PC17 2.068239788268358e-06 9.206759181153693e-08 4.95840741827395e-08 -1.5626962700260381e-06 1.5392838419569193e-08 3.703278856365588e-07 -7.754046168526968e-09 -1.2938489677941347e-07 6.695326849370178e-08 -7.345870594491957e-08 -2.2323590283690098e-08 -2.6225299752953596e-07 -3.882702657779359e-08 -1.0379554796903418e-07 -1.9407298152293178e-07 7.107121607447426e-08 -1.314520302518304e-08 -2.1932976204132933e-07 2.5536948963004644e-07 -5.365950162208144e-08 -5.285276748413058e-09 -1.1438656123522626e-07 4.2416287411140176e-06 4.6139444488827184e-08 -2.392562221914276e-07 -2.8013069656364398e-08 -6.076256543749971e-07 -2.8267057246818996e-06 3.0233723143315303e-06 4.532678956504231e-06
PC.PC18 1.1955927821803834e-06 5.960683083563133e-08 -1.3691370340524536e-06 -3.620460452050002e-06 -3.4632905946355766e-06 -9.93743641825236e-07 4.248055869601309e-08 -6.936514632218039e-08 5.842591157397172e-08 -1.8828127279334117e-07 1.235678225718915e-07 6.366311973407536e-08 1.1243403401019282e-09 -2.0881139618390862e-07 1.8793667704036358e-09 -2.69155995488075e-07 -1.6427793465655438e-07 -6.298876532763032e-08 -4.7014693043897243e-08 1.6194758081419144e-07 -1.3706687919298886e-07 -8.280042153688022e-07 4.613944448882738e-08 6.239077133743479e-06 4.7178109627122335e-08 4.5175089767520043e-07 -1.245874964494791e-06 -1.2182235612663157e-07 -2.4561245215625247e-06 7.357790139417913e-07
PC.PC19 -8.103224029799233e-07 -6.080790768333292e-08 -1.6398181037949e-06 1.381479825475869e-07 7.798541296010467e-09 -1.997428376445009e-07 1.2113942632450684e-07 -1.9636808603053453e-07 -7.259611544856283e-08 1.8144142352609038e-07 2.458128387722004e-07 1.3071567636893884e-07 -1.0208226766448204e-07 -9.787016224952244e-08 3.3744981457356323e-07 8.390346096270432e-08 7.858396097553091e-08 4.872919401776904e-07 -2.490964333694809e-07 1.354381472437452e-07 2.495352242742631e-07 -2.2494701787957028e-07 -2.3925622219142796e-07 4.717810962712297e-08 5.700353673191272e-06 6.111697681176146e-07 9.256417061333636e-07 -1.8040150904973046e-06 3.4039604256142105e-06 4.2698687531864086e-07
PC.PC20 1.97782750341164e-06 -5.1075128670645344e-08 3.6599265492390103e-07 -2.908526293681788e-07 5.689160282705703e-07 5.49663552313642e-07 -1.5288765218954506e-07 1.1999447375690023e-07 -8.979979327874351e-08 1.8972137259351838e-07 -8.727027949480928e-09 -3.1506087272900484e-07 -7.583226000107427e-08 -2.1896576894015978e-07 -2.933988252924205e-07 1.0167439120922455e-07 -1.1777564071113018e-07 6.132935884244875e-08 -1.678516864515896e-07 -1.8638825496985583e-07 1.080973750712013e-07 2.2089997752223755e-07 -2.801306965636412e-08 4.517508976751993e-07 6.111697681176144e-07 4.359016698864049e-06 -9.638582744896584e-07 -5.12356179967645e-07 -1.378983968817225e-06 1.5493202507849858e-06
proband -1.1486952876447805e-05 -5.194847770060865e-07 -1.5195063785096433e-05 -3.461935532056093e-05 -1.3812919166091362e-05 -1.7516453703754356e-06 -6.407863968234594e-07 5.196306805939925e-07 -8.413502854187865e-07 -1.5991826411924147e-06 -7.860778806238107e-08 -1.9201303724537446e-06 5.92880793995143e-07 9.269967975689847e-08 1.059602459593677e-06 7.973766674413393e-07 2.0418604442389624e-06 3.331003681216633e-07 3.486619773168091e-07 4.202886934694485e-07 -8.580234996041974e-07 4.574614770218217e-07 -6.076256543749946e-07 -1.245874964494799e-06 9.256417061333669e-07 -9.638582744896584e-07 0.0004485105556244254 -0.00022533128426581835 -3.400588028944039e-05 -4.351930054050257e-06
maternal -1.0563899403841272e-05 -8.981869736245707e-07 -1.7840266099356002e-05 3.914358210936772e-05 6.215639860787421e-05 1.9836949847304686e-05 3.0750968090757106e-07 -1.8147615202845679e-06 1.7307967001473838e-06 3.614963139660577e-06 3.1368894506414835e-06 4.557325550059781e-06 3.976012990879887e-06 -3.1576368586005416e-07 5.020889708675287e-06 -4.5491195656037345e-06 2.372604274973856e-06 3.3865705644543212e-06 -4.723593599888727e-06 3.14436228608414e-06 -3.657599861958506e-06 4.666483687768786e-06 -2.8267057246818933e-06 -1.2182235612661526e-07 -1.8040150904972906e-06 -5.123561799676404e-07 -0.0002253312842658164 0.0021195021918603576 -0.0017431141187117933 -0.0012104724040763568
gpm 1.882272910278452e-05 2.4621828899160005e-06 3.0721744910778114e-05 -1.2565210990597426e-05 -5.328160491743094e-05 -2.3362049925182106e-05 -3.963496723275409e-06 1.1304730282223455e-06 -3.6027845015023234e-07 -2.03581735157e-06 -3.685269163299502e-06 -8.247672975214368e-06 -2.944179999306778e-06 5.558183222332648e-07 -6.966322848293454e-06 1.9701993435287955e-06 -1.0884801930970406e-06 -1.99631307072084e-06 1.1376674701867885e-05 -2.8324848278330706e-06 5.493808346576942e-06 -2.0273774433485586e-06 3.023372314331537e-06 -2.456124521562545e-06 3.4039604256141834e-06 -1.3789839688172419e-06 -3.400588028944173e-05 -0.0017431141187117956 0.0051763422302261875 -0.0017749414352871689
gmm 5.816431475297934e-05 6.583757352119775e-07 1.0500678091760945e-05 -4.1233169424571604e-05 8.706694596438007e-07 1.685740541920352e-05 -1.9461855950496218e-06 1.0821671863189083e-06 -7.819493699198752e-06 -2.0056355993840002e-06 -6.9650221797607155e-06 2.8406715694274786e-07 -2.2794850806056273e-06 -2.9607474322258003e-06 -5.688863524545829e-06 1.3895713535095828e-06 -2.371595262333031e-06 -7.672189272129147e-06 1.673973886516752e-06 -1.1619047157526304e-06 2.014887828616649e-06 -7.957382533636476e-06 4.5326789565042185e-06 7.357790139417788e-07 4.2698687531865277e-07 1.5493202507849909e-06 -4.351930054052138e-06 -0.001210472404076355 -0.001774941435287172 0.004273763371697033
