 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 -2.0596639491966387e-08 5.251523981698148e-08 6.345692152865138e-07 -9.470677044282745e-08 -7.906746042239616e-08 1.150348728490969e-08 -3.475193991981494e-08 1.57072922506671e-08 7.046596877672307e-08 1.0437648875539984e-07 1.8756683290791064e-06 4.602452509690069e-08 2.8642334721728177e-08 -4.529264564160965e-08 -1.910635281427718e-08 2.399740126812634e-08 1.4583117644444593e-08 2.6316626767932104e-08 9.213925945236171e-10 -2.8341898279836883e-08 -5.765192592840803e-09 -1.9459460096046442e-08 -3.361733188626111e-09 1.0451287063978166e-07 1.2046981970726276e-08 6.332921609620726e-08 2.5731655825326756e-08 -6.98169710916605e-07 -4.010556916804918e-07
PC.PC6 5.237753923510463e-07 2.134498654670819e-08 -4.3964205790471545e-07 -2.4715101125243535e-08 8.259920237981385e-08 4.6920484410439186e-08 1.4492547683454167e-08 -3.3203882666282608e-09 1.2395900981037214e-08 -3.797483816525073e-08 4.6024525096901186e-08 2.2386768067292104e-06 1.1157981745322525e-07 -1.9205660973186025e-08 -1.0604688048725803e-07 4.9027569261307145e-09 -1.3214509057697075e-08 -1.0233561912228904e-08 -1.0398959088474935e-07 2.2618853675933706e-08 3.116622072014898e-08 -4.347381133885456e-08 -8.369807290059973e-08 -9.823468149626512e-09 -3.229145542593398e-08 -1.6271896656288885e-08 -2.1176541655740365e-07 -1.53643239843283e-06 -1.0922978701987937e-07
PC.PC7 2.0306381825040147e-07 -4.711484134931245e-08 -2.055526675662649e-07 -3.4549219403071386e-07 1.4496928336608452e-07 1.27873323465709e-07 -1.1299350010172123e-09 -4.148313112605526e-09 2.941311625695454e-08 1.0330124797839632e-07 2.8642334721728356e-08 1.115798174532259e-07 1.7404771477208343e-06 1.4550769294342366e-07 2.3296835579559395e-08 -1.7609738619863015e-08 2.2362284082076477e-09 -4.698048878490329e-08 -9.699149559849033e-09 -1.9818079609696183e-08 4.5537053698749185e-09 -9.338110043311805e-09 -1.3704518384669314e-08 -5.968302409154163e-08 -7.286864638560086e-09 -6.895951840621238e-09 1.5000584852942238e-07 2.9925351952990677e-07 7.051904048459992e-07
PC.PC8 1.8740659014285579e-07 8.850519290714309e-09 1.0726565185157567e-07 6.868907661341898e-08 -4.0441807153686744e-08 -2.7867593337628237e-08 3.080879332707181e-08 -4.1786199840403824e-08 -6.589348493020474e-08 6.368912678603336e-08 -4.5292645641608965e-08 -1.9205660973186422e-08 1.4550769294342398e-07 2.35316277669494e-06 -2.6910049736637244e-08 -2.9925263128741344e-08 -1.3745635865548221e-08 -1.4508867453917788e-08 1.5190567093924325e-08 -2.539956693625258e-08 3.2261108406059476e-09 1.1042544460405851e-07 -7.761879839751992e-08 -3.6427333205011156e-07 1.5684133268959933e-08 -6.811469339335242e-08 -2.864200120385919e-07 1.8432211791023164e-07 -4.465943581479793e-07
PC.PC9 1.8056755923780292e-08 1.3234190295431062e-08 -3.8199135185057076e-07 1.9669164675042655e-07 1.6782050402274485e-07 -6.024290186525042e-08 5.076597339585644e-08 2.103674057693588e-08 9.52030388097031e-09 1.7822272221474965e-08 -1.9106352814277348e-08 -1.0604688048725808e-07 2.329683557955844e-08 -2.691004973663949e-08 2.308313248599727e-06 1.1107292840002504e-07 1.4972282554160552e-07 -3.1548387334315552e-09 -1.758577583332312e-07 1.4956145234540983e-08 -5.610210023914283e-08 -1.9893769764920616e-09 5.47369245048005e-11 8.228358537571792e-09 7.10886144284036e-09 -5.821147268812568e-08 1.9939324250128757e-07 3.0688395971247517e-07 -6.238350793781369e-07
PC.PC10 3.709276151892294e-07 4.172838300031131e-08 -2.160904980214125e-07 9.76906267048226e-07 -5.82328943143513e-08 -3.4277033194473145e-07 -8.155275849818939e-09 1.120109082958782e-08 2.1375759124681723e-08 -2.0944000499027762e-08 2.3997401268126084e-08 4.902756926130827e-09 -1.760973861986316e-08 -2.9925263128740266e-08 1.1107292840002498e-07 2.817716166546336e-06 -1.5439408653655492e-07 9.00487200016492e-08 4.2359110955854146e-08 5.033088283258858e-08 -3.153356346679568e-08 -3.913929181384812e-08 2.389233482698874e-08 2.37536731620203e-07 3.433454636667081e-08 8.093099561519064e-08 8.769602864863523e-08 6.52719525227905e-07 -4.6959898351625667e-07
PC.PC11 7.304940270214376e-07 5.7625493826521326e-08 1.5255351565022703e-07 -5.756182946501028e-07 1.3726337636969565e-07 2.478436251058024e-07 -2.575908673942525e-08 -2.2664879481405477e-08 -1.1211137622130749e-08 -3.210332216527996e-08 1.4583117644444568e-08 -1.3214509057697085e-08 2.2362284082077287e-09 -1.374563586554881e-08 1.4972282554160568e-07 -1.5439408653655524e-07 2.2435103712446657e-06 -4.940269459883898e-08 2.0448498032244548e-08 6.36322624174317e-08 -1.3325874144845168e-08 1.347146492158415e-07 5.0065323066533305e-08 -7.346937749143901e-08 4.2184206321537064e-08 -2.5616898005291446e-08 2.560995429288911e-07 8.859913801210562e-07 2.7051200876492103e-07
PC.PC12 -6.688924066529577e-09 -2.588677318991119e-09 -1.514648358334643e-07 -1.692381818874359e-07 8.053770327768178e-08 5.2227329828989905e-08 1.438956865056986e-08 -1.9924157090117073e-08 -1.838704220631016e-08 5.609328618747186e-08 2.6316626767932153e-08 -1.0233561912229025e-08 -4.69804887849031e-08 -1.4508867453917492e-08 -3.154838733431805e-09 9.004872000164877e-08 -4.9402694598839195e-08 2.242103588958279e-06 1.9554978445768683e-08 7.15490928994708e-08 4.015180194042431e-08 9.472228052689673e-08 3.221658486661372e-08 1.0806340138491669e-08 9.50445256002447e-08 -8.438916215774538e-09 -9.909944679924765e-08 -2.7785165907223294e-08 -3.07176304507485e-07
PC.PC13 -1.0109234166170442e-06 -5.2324783664506903e-08 -8.673703863492633e-08 3.615485776058698e-07 3.379083925348959e-08 -1.729179089768601e-07 -5.174784849924626e-09 -3.4742462039920884e-08 3.5458857795153353e-09 -1.8193214139890173e-08 9.213925945236393e-10 -1.0398959088474851e-07 -9.69914955984901e-09 1.5190567093924527e-08 -1.7585775833323174e-07 4.235911095585465e-08 2.044849803224474e-08 1.9554978445767998e-08 2.2374147802559566e-06 1.906234530155288e-08 -5.6528104826607965e-09 -1.6815150991817593e-08 4.104985179286931e-08 1.0883528632104941e-08 -1.4392452574872284e-08 -4.6205775298390836e-08 -5.33174930563667e-09 -3.6861462379117224e-07 1.1373838003752832e-06
PC.PC14 -1.4566159999544114e-07 1.2031854297247113e-08 3.6791439424141886e-07 2.3486227926412364e-08 -2.329813285271191e-07 -8.544983646963484e-08 -3.275085958068837e-08 -2.3271423624574202e-08 3.233960942325121e-08 4.825726432416971e-08 -2.8341898279837706e-08 2.2618853675933577e-08 -1.981807960969648e-08 -2.539956693625191e-08 1.4956145234540447e-08 5.0330882832588664e-08 6.363226241743113e-08 7.154909289946989e-08 1.9062345301553053e-08 1.7763830190844292e-06 -1.6112624418042893e-08 -1.855516292671864e-07 -3.952003284632949e-08 5.851006153138598e-08 9.0251200340004e-09 -6.348703510780466e-08 -1.0945410841016022e-07 1.051330090161263e-06 6.507213916365897e-08
PC.PC15 -5.868267818285942e-07 1.4012996773319553e-09 -1.7914420886892448e-07 -4.0887541902781794e-07 6.436606360914509e-08 1.1017208680894931e-07 4.079473988688741e-08 -3.043951221906459e-08 4.5738062192904616e-08 2.2116511618649818e-09 -5.765192592840043e-09 3.116622072014917e-08 4.553705369875108e-09 3.2261108406059584e-09 -5.6102100239142766e-08 -3.153356346679519e-08 -1.332587414484553e-08 4.015180194042476e-08 -5.652810482661416e-09 -1.6112624418043492e-08 2.0324438343064372e-06 -3.560091498323036e-08 -7.634844219432804e-08 -7.040048595289391e-08 -3.864137575082045e-08 1.0936033856979139e-07 -2.5987604446968773e-07 -3.419364367877034e-07 2.680187198100274e-07
PC.PC16 2.9085509737839746e-07 -7.2937704283649855e-09 -4.388339431427036e-07 -1.105489081819351e-07 -1.3435873832534432e-07 -2.0141893556916617e-08 4.894405969001081e-09 4.9072603758331844e-08 -5.5862852393411574e-08 3.870054784994308e-08 -1.9459460096046386e-08 -4.3473811338854523e-08 -9.338110043311494e-09 1.1042544460405766e-07 -1.9893769764921336e-09 -3.913929181384773e-08 1.3471464921584053e-07 9.472228052689653e-08 -1.6815150991817282e-08 -1.8555162926718315e-07 -3.560091498322892e-08 2.158063717420689e-06 9.242773848101471e-08 -2.596284275352279e-07 3.156284162714959e-08 -1.1418287344036087e-08 7.633773290336178e-08 3.9078813511381426e-07 1.0194173462530974e-07
PC.PC17 1.5337549861936243e-06 1.1422961889102104e-08 -1.196143953010425e-07 -7.316387900736818e-07 1.0771925780546772e-07 1.946038465353656e-07 1.0854133178672616e-08 8.94502999018718e-09 1.4058151054074063e-09 -3.5926283211115556e-09 -3.3617331886261213e-09 -8.369807290059968e-08 -1.3704518384669466e-08 -7.761879839751982e-08 5.473692450462983e-11 2.3892334826988906e-08 5.006532306653352e-08 3.2216584866613864e-08 4.104985179286941e-08 -3.952003284632921e-08 -7.63484421943283e-08 9.24277384810144e-08 2.5945399768816737e-06 8.298693492481307e-08 1.7956192729907099e-09 -9.075398418047089e-09 1.82770369888943e-07 -8.007513443697201e-07 1.990690771719291e-07
PC.PC18 1.804103227293892e-07 -1.5369079708492863e-09 -2.1920206698041462e-07 -1.624574452461234e-09 -2.0216965390076464e-08 -7.367218822582497e-08 -5.888034199108424e-09 8.26209698859193e-09 5.7830863003571696e-08 -7.156422087954999e-09 1.0451287063978172e-07 -9.82346814962636e-09 -5.968302409154199e-08 -3.6427333205011066e-07 8.228358537571497e-09 2.3753673162020445e-07 -7.346937749143912e-08 1.0806340138491351e-08 1.0883528632105059e-08 5.851006153138522e-08 -7.040048595289423e-08 -2.5962842753522907e-07 8.298693492481274e-08 2.8680338144217533e-06 -5.570005353362928e-08 1.978090238436529e-07 -2.0260804891916508e-07 -6.35990075338415e-07 -5.663822520370817e-07
PC.PC19 1.9165097280867472e-07 1.2582145256641373e-08 -3.4565734253662595e-07 1.1612731023399602e-07 -1.866857003344502e-08 -8.526873898537416e-08 -9.886909078781982e-09 7.551755145102807e-09 1.810777265206364e-08 -9.71548768969655e-09 1.2046981970726455e-08 -3.2291455425934154e-08 -7.286864638560128e-09 1.5684133268960002e-08 7.108861442840407e-09 3.433454636667059e-08 4.21842063215373e-08 9.504452560024464e-08 -1.4392452574871976e-08 9.025120034000606e-09 -3.86413757508191e-08 3.1562841627149244e-08 1.7956192729906482e-09 -5.570005353362984e-08 2.2603012058921025e-06 1.285586983191253e-07 -6.489313894394643e-08 2.0068124861312813e-07 1.1093649518571881e-07
PC.PC20 -9.056651587420601e-07 -3.2305082101636373e-08 3.20682517014598e-07 2.2195856264865493e-07 -1.603031202944023e-08 -1.2072404434635336e-08 -1.8209358668451676e-09 1.5062303191662384e-08 -4.7953031326543674e-09 -4.420537106727604e-08 6.332921609620707e-08 -1.6271896656288898e-08 -6.89595184062134e-09 -6.811469339335254e-08 -5.82114726881256e-08 8.093099561519096e-08 -2.5616898005291598e-08 -8.438916215774558e-09 -4.620577529839065e-08 -6.348703510780434e-08 1.0936033856979086e-07 -1.141828734403944e-08 -9.07539841804711e-09 1.9780902384365368e-07 1.2855869831912395e-07 2.0182225975420584e-06 9.253438263687115e-08 -1.3566302077103994e-07 -5.398461304898354e-07
proband -2.278485927686562e-07 -1.335982384360222e-07 -4.3792239050540536e-06 -5.891848726282172e-06 3.559447865772706e-06 2.6830975967225864e-06 -1.4194962486838756e-07 -1.8662027701061844e-08 -4.315071210620346e-09 -9.878454166539937e-08 2.5731655825325946e-08 -2.1176541655740283e-07 1.5000584852942418e-07 -2.864200120385979e-07 1.9939324250128778e-07 8.769602864862956e-08 2.5609954292889387e-07 -9.909944679924722e-08 -5.331749305636049e-09 -1.0945410841015928e-07 -2.598760444696885e-07 7.633773290336511e-08 1.827703698889423e-07 -2.026080489191735e-07 -6.489313894394591e-08 9.253438263686942e-08 0.000200612172876246 -0.0001138053878200301 -0.00010461722972322208
paternal -1.693583112559846e-06 1.0275912269275727e-07 1.2267535107727016e-07 6.092300431015606e-06 -2.96758990368493e-06 -4.394485636818291e-06 -6.158350697802807e-07 3.5185239153047366e-07 -1.6357866115482233e-06 -8.885549061244441e-07 -6.981697109166086e-07 -1.5364323984328347e-06 2.9925351952990396e-07 1.843221179102369e-07 3.068839597124747e-07 6.527195252279156e-07 8.859913801210502e-07 -2.7785165907222113e-08 -3.68614623791168e-07 1.051330090161267e-06 -3.4193643678770056e-07 3.9078813511380875e-07 -8.007513443697155e-07 -6.35990075338409e-07 2.0068124861312855e-07 -1.3566302077103748e-07 -0.00011380538782003008 0.0004154550020932744 -2.6547003540864743e-05
maternal 7.349708070066788e-06 -1.0157039603654448e-08 6.7419557094388005e-06 -3.260384578113731e-06 -2.6264580481528637e-06 5.854335445936501e-07 -9.130546350144247e-07 -2.1586713962730647e-07 -1.2240735001438455e-06 5.30197043480747e-07 -4.0105569168049135e-07 -1.0922978701987866e-07 7.051904048459974e-07 -4.4659435814797524e-07 -6.238350793781353e-07 -4.695989835162536e-07 2.705120087649181e-07 -3.071763045074907e-07 1.137383800375282e-06 6.507213916365756e-08 2.68018719810028e-07 1.0194173462530753e-07 1.9906907717192943e-07 -5.663822520370726e-07 1.1093649518571641e-07 -5.398461304898352e-07 -0.00010461722972322249 -2.65470035408645e-05 0.0003716704698378291
