 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -1.761306205551983e-06 7.81799163914826e-08 1.957534253027361e-06 -2.0822118747844334e-07 -8.318910555700244e-07 -1.0288043892039747e-07 6.865151171729092e-08 1.0061903947293159e-07 1.9976933055829673e-07 3.6385662054164443e-07 4.218451011784409e-06 1.4533227901243783e-07 1.5569894652819742e-07 -1.1064705995038727e-07 3.789905801234291e-08 6.121440531033713e-09 1.8317798050976365e-07 2.856777947753666e-07 -1.0851107480885876e-07 5.76571491279698e-08 -8.982757665150473e-09 -6.136728770556732e-08 -4.789843070158968e-08 1.7919934876795708e-07 2.995687238016543e-07 1.4474939003945318e-08 -6.073166246961612e-07 3.262298909362065e-06 -3.873661612262498e-06 -7.229023315629807e-06
PC.PC6 -5.68305023317327e-06 -1.2754643378141466e-07 1.2682407737558238e-06 1.1661308230320768e-06 -1.1750428739882545e-06 -8.976633326596064e-07 1.130363979117476e-08 -7.824719325913005e-07 2.8755739121045754e-07 -3.339994098138976e-07 1.4533227901243688e-07 5.091274453255079e-06 2.4406499543319524e-07 6.984411838355476e-08 -1.6929677330828683e-07 1.6783299638148458e-07 1.259252509682268e-06 1.1976533085610088e-07 1.0755809770375323e-08 4.920537388289747e-07 3.3125160480022363e-07 -1.4904328606804454e-07 -3.490881550836691e-07 1.0537668725598669e-07 1.884544601727762e-07 -2.740291819824522e-07 -2.2846555709249162e-06 6.145473130196317e-06 -1.1593559979928944e-05 1.3479041884412396e-06
PC.PC7 -1.9198067936718066e-06 -1.8157997299015607e-07 1.3120672180317322e-07 -1.8617512205013262e-06 -1.5191007042313817e-06 -1.8681082694085378e-07 -1.1055570189549935e-07 -1.5499585256701996e-07 1.567589836931788e-07 2.4195998087359215e-07 1.5569894652819615e-07 2.440649954331968e-07 4.048357239148999e-06 3.74123595916438e-07 3.3788171600467e-08 -3.2616915235695675e-08 3.310700067137805e-07 -2.6570513564779613e-07 -3.560566223097468e-08 7.183917181765174e-08 8.415205158416078e-08 6.508962787990099e-10 -6.110900573989556e-08 3.399135806446656e-08 -1.0513329433709852e-07 -9.468890672219899e-08 6.628947420411962e-07 3.7640525165042834e-06 -1.8720802549607768e-06 -2.8066898159851376e-06
PC.PC8 5.08082443969208e-07 -3.604642751205438e-09 -1.7233987537335516e-06 3.7408692944076095e-06 5.4558673023787736e-06 1.7234804365668159e-06 1.2917296000584813e-07 -1.3256041172925344e-07 -5.0664900824533845e-08 1.3413125176356654e-07 -1.1064705995038803e-07 6.984411838355454e-08 3.7412359591643796e-07 5.113670643473944e-06 1.0519755774380341e-07 -6.232125384019401e-08 5.016995757884867e-08 -9.32636137768854e-08 8.451004040602017e-08 4.400533603677389e-08 -5.351879637162865e-08 8.357594345589292e-08 -1.297438951478587e-07 -2.9620713484704503e-07 -1.3886959520282986e-07 -2.3198825729666607e-07 5.19131853280156e-07 -2.894420101059508e-07 1.3497787453273116e-06 -3.941432675654622e-06
PC.PC9 -1.6814767453709491e-06 -1.0789916926361153e-07 -1.718537065374948e-06 -1.1117088117380033e-06 -1.290495482133031e-06 -5.993636254900892e-07 4.3587138410688745e-08 4.5046154674508246e-08 1.5625728824206534e-08 1.1495952397261705e-07 3.789905801234282e-08 -1.6929677330828633e-07 3.3788171600466675e-08 1.051975577438029e-07 4.363098009382524e-06 3.9266363842161836e-07 4.7087745384448684e-07 4.25164249160799e-08 -6.386606164861773e-07 1.7693452868661232e-07 -1.1855978514731437e-08 9.742729471281635e-08 -6.335279280308933e-08 -4.23958361828041e-08 3.754264521696997e-07 -2.594245992095893e-07 1.3630928688032222e-06 4.975981006991966e-06 -6.283694942341717e-06 -6.458058862210553e-06
PC.PC10 1.2970378967783647e-06 2.726625604032041e-07 3.6833052978264763e-06 1.847320522943092e-06 -7.779200613446903e-06 -4.438290302794376e-06 3.439103196712255e-08 9.515280311253919e-09 1.5717190063196213e-07 -4.008074144589105e-08 6.121440531033672e-09 1.6783299638148384e-07 -3.261691523569641e-08 -6.232125384019473e-08 3.9266363842161794e-07 6.372197638881891e-06 -3.2735029720493406e-07 -1.7425386638262075e-07 2.439190920774425e-07 2.0078643378631482e-08 -7.192901702256279e-08 -6.329495415664778e-08 9.018736051062383e-08 -2.547487826068458e-07 1.359363634498703e-07 1.3746267158711336e-07 8.59106722819867e-07 -4.076426692180698e-06 -1.5495872622806105e-06 3.9954604361670105e-06
PC.PC11 -5.9792632602829766e-06 -1.88702862740369e-07 2.5070081791663666e-06 6.734278256937598e-08 2.8944340391949917e-06 1.4828699749560753e-06 1.9748375625734045e-08 -6.156023567142831e-07 2.4690485518022294e-07 -2.063006244651583e-07 1.831779805097638e-07 1.259252509682269e-06 3.3107000671378014e-07 5.01699575788484e-08 4.7087745384448647e-07 -3.273502972049338e-07 5.157725154634632e-06 -1.4258369488111719e-07 2.809065654132724e-07 3.736709233748257e-07 1.8683426066099122e-07 3.231492428559792e-08 5.180825151324746e-08 -2.2368379841113718e-07 1.2158435157531422e-07 -8.749279668562342e-08 2.0806146870439217e-06 3.3193842643610033e-06 -2.0010507048442404e-06 -2.2872832778898885e-06
PC.PC12 -9.707442566385482e-07 -1.283194194465532e-07 3.7087018423578953e-07 -5.714484397137354e-07 7.783762728337087e-08 -1.7604419902588815e-07 1.265818037509827e-07 -2.8340654243784226e-07 -5.168202113524803e-08 -1.917429015458254e-08 2.8567779477536675e-07 1.197653308561014e-07 -2.6570513564779523e-07 -9.326361377688539e-08 4.251642491608091e-08 -1.7425386638262017e-07 -1.4258369488111695e-07 6.64491333849068e-06 -4.2758726345929404e-07 1.2158232998751396e-07 1.4878946999304804e-07 6.226114118001742e-07 -3.333039343358069e-07 -1.0234808436955411e-09 5.44505169837413e-07 6.271069638693374e-08 1.1720547658103135e-06 3.2612071552322205e-06 -5.00047367685016e-06 -5.917875436031919e-06
PC.PC13 -6.701652339182899e-06 -3.537466309419391e-07 1.8132951949792124e-06 6.748812752533076e-07 -1.6024816258675441e-06 -1.2137844737790414e-06 -8.856870809264254e-08 -1.1551141313171734e-07 1.063483165354353e-08 -6.851877249938638e-08 -1.0851107480885739e-07 1.0755809770377768e-08 -3.5605662230973926e-08 8.451004040601923e-08 -6.386606164861792e-07 2.4391909207744265e-07 2.8090656541327216e-07 -4.2758726345929303e-07 4.31058396679346e-06 6.061569152151812e-08 -5.286927793837784e-08 9.637003523227786e-08 2.0477825456339134e-07 -4.0662969837260806e-08 -3.240579334505835e-07 -1.5694004597737062e-07 6.482561613218299e-07 -5.591718257738431e-06 1.1887097133267565e-05 2.4620027934552647e-06
PC.PC14 -2.0101234014845915e-06 -2.209845649101056e-08 1.3550035356435807e-06 -1.0447622382385691e-06 -1.837048198686146e-06 -5.65796979897264e-07 -8.435368203861025e-08 -1.9064996451379958e-07 1.6584409732495283e-07 8.425729022919434e-08 5.7657149127969886e-08 4.920537388289738e-07 7.183917181765187e-08 4.400533603677405e-08 1.769345286866123e-07 2.0078643378632386e-08 3.736709233748254e-07 1.2158232998751062e-07 6.061569152151732e-08 3.883030707073475e-06 1.6720892619164988e-07 -1.2285576654115323e-07 -6.070259073406426e-08 2.2635783080797553e-07 1.4155755072579377e-07 -1.4472043738301526e-07 5.671009322955748e-07 3.0174269470350465e-06 -3.2042965242910452e-06 -3.262698856269852e-07
PC.PC15 -3.169579141237618e-06 -2.2347636841158326e-08 -3.656057460723936e-07 -8.797454895411513e-07 -5.712950306886202e-07 -1.7923411272097368e-07 2.75359999558091e-08 -1.9700259578201443e-07 7.430890738823412e-08 -1.4649199918327158e-08 -8.98275766515055e-09 3.3125160480022427e-07 8.415205158416054e-08 -5.351879637162906e-08 -1.185597851473261e-08 -7.192901702256234e-08 1.8683426066099104e-07 1.4878946999304663e-07 -5.286927793837874e-08 1.6720892619165187e-07 4.042928216862851e-06 3.659513810446367e-08 -5.381603094319886e-08 -1.6170390059974592e-07 2.8936737636025896e-07 8.507236963128652e-08 -1.9186950903426987e-07 -4.550680185949827e-06 4.78839200874825e-06 3.870480630894633e-06
PC.PC16 1.2845376549103929e-06 -6.103946771246228e-08 -3.104278495066873e-06 1.1238998959054385e-06 5.248136929785074e-06 2.137309896871996e-06 -1.1280107929328434e-07 7.984232205735177e-08 -1.8204531055709177e-09 1.4418493570195957e-07 -6.136728770556748e-08 -1.4904328606804438e-07 6.508962787990703e-10 8.357594345589354e-08 9.742729471281655e-08 -6.329495415664653e-08 3.231492428559856e-08 6.226114118001741e-07 9.637003523227824e-08 -1.2285576654115238e-07 3.6595138104465376e-08 4.36376757656633e-06 -7.100265150499503e-08 -9.120509597554406e-07 -2.0636733797640218e-07 2.2269319865822552e-07 7.403161756223903e-07 5.103698370258216e-06 -3.483159498388998e-06 -7.938327035149508e-06
PC.PC17 1.7871669494028303e-06 6.598240921607567e-08 1.5757971127257706e-06 -1.614205696663181e-06 -1.8863052539277824e-06 -7.558201371849929e-07 1.007876201044619e-09 -8.236572015190353e-08 4.519927020698952e-08 -6.848049152666408e-08 -4.789843070158951e-08 -3.4908815508366826e-07 -6.110900573989515e-08 -1.2974389514785764e-07 -6.335279280308962e-08 9.018736051062426e-08 5.180825151324753e-08 -3.33303934335807e-07 2.0477825456339216e-07 -6.070259073406429e-08 -5.38160309431986e-08 -7.100265150499654e-08 4.448676271080262e-06 8.784845351562199e-08 -2.777431864150189e-07 -1.4520359082013812e-08 -6.045150391682684e-07 -4.551964786251391e-06 5.549744108400037e-06 5.438158602717233e-06
PC.PC18 7.720604496874077e-07 4.549581847676608e-08 -2.6139884942455687e-06 -6.891561885763824e-06 -5.14416877490357e-06 -1.0559162782330998e-06 3.801053942641125e-08 -7.252028951400591e-08 7.44003849346037e-08 -1.597364272643721e-07 1.791993487679568e-07 1.0537668725598771e-07 3.399135806446563e-08 -2.9620713484704397e-07 -4.2395836182804585e-08 -2.547487826068442e-07 -2.2368379841113753e-07 -1.023480843695715e-09 -4.0662969837260673e-08 2.2635783080797564e-07 -1.6170390059974677e-07 -9.120509597554385e-07 8.784845351562054e-08 6.74405785281019e-06 -1.3192176221746398e-08 5.096395046132816e-07 -2.7184342503735547e-06 3.4238638729152176e-08 -2.5880188680120083e-06 1.6364165546090968e-06
PC.PC19 -1.4439486582574868e-06 -4.7604196893671836e-08 -9.539608016611659e-07 -2.2402328191122225e-07 -1.0647302494672745e-06 -7.222009447380338e-07 1.1397628462215036e-07 -2.0337522317814783e-07 -5.812067581169707e-08 2.1802608481922656e-07 2.995687238016539e-07 1.8845446017277548e-07 -1.0513329433709922e-07 -1.3886959520283034e-07 3.7542645216969984e-07 1.359363634498707e-07 1.215843515753139e-07 5.445051698374117e-07 -3.2405793345058476e-07 1.415575507257924e-07 2.8936737636025964e-07 -2.063673379764007e-07 -2.777431864150191e-07 -1.3192176221746499e-08 5.9520165997693555e-06 6.811308551005936e-07 1.3223121445380773e-06 -2.294189646732089e-06 1.2678133903861484e-06 2.8155153412105055e-06
PC.PC20 2.1831706406873028e-06 -3.72111706397608e-08 3.608209811169345e-07 -8.094192248123948e-07 6.156950339164483e-07 7.553194553656035e-07 -1.8028774519581886e-07 1.0851160094032483e-07 -3.03919338773919e-08 2.1299316953604974e-07 1.4474939003944628e-08 -2.74029181982453e-07 -9.468890672219924e-08 -2.3198825729666604e-07 -2.5942459920958945e-07 1.3746267158711434e-07 -8.749279668562432e-08 6.271069638693306e-08 -1.5694004597737012e-07 -1.4472043738301621e-07 8.50723696312871e-08 2.2269319865822612e-07 -1.4520359082013178e-08 5.096395046132811e-07 6.811308551005904e-07 4.4593329487700905e-06 -1.5541970191322843e-06 4.316342768931878e-07 -2.8272666529237442e-06 2.318337967183691e-06
proband -1.99179702041819e-05 -9.674051565692018e-07 -5.318839724983808e-06 -3.7233052204381884e-05 -1.9187146800687083e-05 -4.3113388726274914e-06 -1.022619403798561e-06 1.0304437323861404e-06 -1.3355210399860687e-06 -1.946070274789261e-06 -6.073166246961579e-07 -2.284655570924921e-06 6.628947420411977e-07 5.191318532801523e-07 1.3630928688032162e-06 8.591067228198758e-07 2.0806146870439085e-06 1.1720547658103178e-06 6.482561613218269e-07 5.671009322955732e-07 -1.918695090342627e-07 7.403161756223815e-07 -6.045150391682626e-07 -2.7184342503735306e-06 1.3223121445380764e-06 -1.554197019132286e-06 0.0005631095687023361 -0.000290849491178177 -4.716489357439499e-05 2.0350206659861407e-05
maternal -6.701119197496309e-06 -7.612010958231898e-07 -3.283021402905195e-05 3.402825412546276e-05 7.949418424240965e-05 2.9786353334920522e-05 1.9527018435632512e-07 -2.5030370151708124e-06 2.959634046734099e-06 4.416026786614981e-06 3.2622989093620827e-06 6.145473130196343e-06 3.7640525165042758e-06 -2.8944201010596733e-07 4.975981006991996e-06 -4.076426692180661e-06 3.319384264361019e-06 3.261207155232206e-06 -5.591718257738432e-06 3.017426947035071e-06 -4.550680185949829e-06 5.103698370258212e-06 -4.551964786251387e-06 3.4238638729117157e-08 -2.2941896467320515e-06 4.316342768932109e-07 -0.00029084949117817553 0.002198249575473042 -0.0017269126097895807 -0.0012673937839976761
gpm 1.0724654818435287e-05 2.1603802920151934e-06 6.273808849486261e-05 5.414788935626882e-06 -4.454532015199488e-05 -2.107461852151171e-05 -4.305655099136051e-06 1.0883803339245478e-06 -1.1383876947111322e-06 -1.138083016832989e-06 -3.873661612262454e-06 -1.159355997992889e-05 -1.8720802549607166e-06 1.3497787453273446e-06 -6.283694942341678e-06 -1.5495872622806744e-06 -2.0010507048442e-06 -5.000473676850133e-06 1.1887097133267505e-05 -3.2042965242910393e-06 4.788392008748179e-06 -3.4831594983888993e-06 5.549744108399994e-06 -2.5880188680120235e-06 1.2678133903860819e-06 -2.82726665292376e-06 -4.716489357439979e-05 -0.0017269126097895554 0.0056184559524881045 -0.002174687071362477
gmm 6.318716194849505e-05 1.3857911149162786e-06 1.0251900631721332e-05 -5.413958294228895e-05 -1.746734381117371e-05 7.96765893080886e-06 -1.718062272098362e-06 1.444466375895077e-06 -8.777173072327853e-06 -4.01087475867743e-06 -7.229023315629896e-06 1.3479041884411477e-06 -2.8066898159851838e-06 -3.941432675654624e-06 -6.4580588622106445e-06 3.9954604361670046e-06 -2.287283277889947e-06 -5.917875436031934e-06 2.462002793455366e-06 -3.2626988562703157e-07 3.8704806308947e-06 -7.9383270351496e-06 5.438158602717273e-06 1.6364165546091694e-06 2.815515341210505e-06 2.318337967183665e-06 2.0350206659863393e-05 -0.0012673937839977013 -0.0021746870713624357 0.004721347315063198
