 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -5.803637868226424e-06 7.646789492117493e-10 9.077035009505387e-06 1.0950711058304523e-06 -4.5955583644704004e-06 -1.8644016509560606e-06 1.1893770915802012e-07 2.0343791884982222e-07 3.9420336885221325e-07 8.920644250200966e-07 6.372577595630544e-06 9.614145673473733e-08 3.9539595567151554e-07 -5.825295111555174e-07 8.328469763236264e-08 4.940995474306952e-07 8.596744740355355e-09 6.117323636803919e-07 -1.2314038672967348e-08 3.2450415398813525e-07 4.643266344962167e-08 9.015045103822209e-08 -8.42588489057227e-08 2.380090006215775e-07 4.4526527300932347e-07 -1.9620902294752248e-08 3.979791038258105e-07 7.027902349628063e-06 1.581751311199494e-06 -6.589797122256914e-06 -9.257939859327319e-06 7.488161823179901e-07 -1.1940632717616152e-05
PC.PC6 -5.535815777905678e-06 -1.2627191625594524e-07 8.226173357118655e-07 7.091290919900811e-06 6.502978508428489e-06 1.2438373704848481e-06 -2.1141473407203098e-08 -1.0120874713809082e-06 4.032856515935676e-07 -3.4757666088271013e-07 9.614145673473701e-08 6.985478284559243e-06 1.612771130692211e-07 -4.733856886300792e-08 -5.746550966141974e-07 1.8841735009823617e-07 1.885609113532561e-06 3.0752304411126246e-07 4.0371287484789137e-07 4.663001952476061e-07 4.858130984942839e-07 -4.122737941157193e-07 -5.339081264131056e-07 3.624157556022145e-07 3.38753950321846e-07 -4.5651115076142544e-07 2.1944950506725217e-06 -8.779049550661252e-07 8.787063914796482e-06 -8.733985704455795e-06 -6.080403424822572e-06 -2.0271862886267955e-05 1.3812997502697715e-06
PC.PC7 4.315216590299566e-06 -1.5225377107985005e-08 -4.7570823339045435e-07 -3.820886645455415e-06 -4.283110537621917e-06 -9.840463369644865e-07 -1.7839981189977468e-07 -1.9902520689632275e-07 9.091936583595562e-08 1.9614341981733896e-07 3.9539595567151734e-07 1.6127711306922123e-07 6.050893893479248e-06 6.944259429483759e-07 9.130089608842388e-08 -1.314551152728052e-07 4.315481251670169e-07 -6.808822566314972e-07 -4.464425943522867e-09 7.178864265809942e-07 2.6565801786085464e-07 1.994775787360649e-07 -1.137970935208053e-07 1.4940287596789425e-07 1.3252156078445764e-07 -1.2365301399184442e-07 2.656324306480703e-08 3.1648320996393276e-06 7.987235330645194e-06 1.2706338274819962e-06 -1.3412503554671844e-06 -6.465154901350193e-06 -8.476284262218388e-06
PC.PC8 -5.09701483367426e-07 -1.0357068943472384e-07 1.8446903799958664e-05 2.3742740042073785e-05 1.6767054194667905e-05 3.7732993731122582e-06 1.1564564681780212e-07 -6.193573039257732e-08 -1.671055038616366e-07 -1.9485294266580983e-07 -5.825295111555184e-07 -4.733856886300718e-08 6.94425942948375e-07 8.50966959311674e-06 2.8559795770815404e-08 -1.2822015008902358e-06 2.8874555522029237e-07 -2.3122646805812156e-07 7.498055485325403e-08 -1.4510824032902262e-07 2.597705162399575e-08 2.7255267228665654e-07 -1.846221376736388e-07 -8.699705565573608e-07 1.4968784117804798e-07 -2.777926563843698e-07 -7.318661436646514e-07 -5.766448647697693e-06 -2.3838693762167824e-06 8.034661967101224e-06 5.849706896519928e-07 1.1800387011348252e-05 -6.448706194178338e-06
PC.PC9 -7.66504363800574e-06 -4.18123193383095e-07 5.525682409691038e-06 1.8847301545667796e-06 -5.952389050670427e-07 -4.563750322124609e-07 8.563380742077717e-08 1.314391722998563e-07 3.292145779106698e-09 2.0809830585695444e-07 8.328469763236238e-08 -5.74655096614197e-07 9.130089608842476e-08 2.8559795770816965e-08 5.7498588342955325e-06 7.579002550774264e-07 3.044209532246585e-08 1.0446576109099587e-07 -1.0543316976180845e-06 2.5625807875892004e-07 -2.5535256672541545e-08 4.485876488139716e-08 -1.3251219474561706e-08 2.916154464707961e-08 8.028028331004754e-07 -1.5176498583954913e-07 2.8458151695644215e-07 3.0624064365136435e-06 1.4783760402114046e-05 -1.0008474238591456e-05 5.505134038768316e-06 -1.7417138450739442e-05 -1.4921786564946414e-05
PC.PC10 1.9151203004605717e-06 3.8327771306982806e-07 5.4106758296156185e-06 1.2450684766188139e-05 4.516188131398588e-06 -7.968319122138598e-07 -9.399399551824466e-08 2.847750812108099e-07 4.78610032272855e-07 -8.998229827507698e-08 4.94099547430695e-07 1.884173500982384e-07 -1.3145511527280573e-07 -1.2822015008902366e-06 7.57900255077429e-07 1.1099912115308967e-05 -8.802369436976306e-07 -5.847623217728693e-07 6.034677674745027e-07 1.9493468389086537e-07 -1.1449767250601675e-07 -1.9747426625418556e-07 2.795907871415151e-07 -3.271317848086997e-07 -1.2697061711546337e-07 2.5443660049149796e-07 8.109456476788934e-07 5.362967238408017e-07 -1.0549632574877418e-07 7.565418696720198e-06 6.4533860957204294e-06 -1.2902821807109442e-05 1.0175516864285523e-05
PC.PC11 -7.1381529427323314e-06 -2.506139628733608e-07 -2.9327474868126977e-08 -4.2295911903592035e-06 3.5928906067410488e-06 2.6290765406604612e-06 4.3657153854772945e-09 -7.954570174967018e-07 2.543693632682185e-07 -1.7049182394730945e-07 8.59674474035563e-09 1.8856091135325634e-06 4.315481251670169e-07 2.887455552202931e-07 3.0442095322465724e-08 -8.802369436976318e-07 6.861538715659026e-06 -4.672472147777261e-07 4.890341774708559e-07 6.03373250741221e-08 3.9080331130944186e-07 -1.833799273413293e-07 -1.2212545716646138e-07 -4.529896957330371e-07 2.790848786148741e-07 8.458307699353221e-08 6.09118849359085e-06 -4.219788940980787e-06 -2.460176131894925e-07 9.8315331399202e-06 -5.15448428140263e-06 -2.0976036710177016e-07 1.2681099332123576e-06
PC.PC12 -3.4254049627068357e-06 -5.341800060384979e-07 7.480200229084115e-06 2.0171791595017716e-05 2.3161515179347883e-05 6.526066906258318e-06 2.870263508548164e-07 -6.021850535340295e-07 -1.5804906583551006e-07 -3.837904780534899e-08 6.117323636803912e-07 3.0752304411126473e-07 -6.808822566314961e-07 -2.3122646805812288e-07 1.0446576109099611e-07 -5.847623217728718e-07 -4.6724721477772327e-07 1.1475756034950091e-05 -1.0895770245082416e-06 -4.091404056809113e-08 1.3151371302859717e-07 1.3470959503255233e-06 -8.800621472179767e-07 2.499044268631786e-07 7.878326663783156e-07 -7.979848436247759e-08 2.2131533751816757e-06 7.172890618495943e-06 5.196461110376542e-06 -2.0240643535202008e-05 2.7332021343040567e-06 -2.5571835575141204e-06 -1.7207448645570984e-05
PC.PC13 -1.1532733478680605e-05 -4.913462424778282e-07 -1.0750709994174344e-06 -4.289357815634152e-06 -6.226779044320072e-06 -2.5844323570378096e-06 -3.133209905760676e-07 9.432549385044488e-08 1.20089180291545e-08 -1.865650703816496e-08 -1.2314038672967712e-08 4.0371287484789174e-07 -4.464425943522727e-09 7.498055485325194e-08 -1.0543316976180845e-06 6.034677674745034e-07 4.890341774708553e-07 -1.089577024508242e-06 6.026886249546662e-06 1.3557354220768067e-07 -3.4302219088553045e-08 1.3984438119266275e-07 3.241902667833273e-08 -4.312480375193356e-07 -6.115354743840248e-07 -3.49955307850927e-07 3.971072044510866e-06 -8.900885822648036e-06 -2.381993114317367e-05 1.6737161845293368e-05 -4.1481524276720654e-06 3.3877760325529676e-05 1.4262090892134214e-05
PC.PC14 5.372990712148921e-06 1.893892401002997e-07 1.1128451869758538e-05 3.548059262239585e-06 -3.1260719825861682e-06 -1.7172266027133677e-06 -1.31385867148686e-07 -2.3379750692011778e-07 1.444921726313198e-07 -6.400262289314923e-08 3.245041539881352e-07 4.663001952476066e-07 7.178864265809976e-07 -1.4510824032902008e-07 2.562580787589182e-07 1.9493468389086397e-07 6.033732507412205e-08 -4.091404056808921e-08 1.3557354220768051e-07 6.3744939054122e-06 4.444174266128805e-07 2.3133587888035504e-09 -6.476120052793339e-08 4.62187434162531e-07 3.567939111117629e-07 -3.898566613416544e-07 -3.0432816113599844e-06 1.0744543969882607e-05 6.089654689738857e-07 3.0433053996248714e-06 -1.0055966308593656e-05 -2.9207400152087075e-06 1.1288206601445312e-06
PC.PC15 3.6079463454350256e-06 2.7797434620949553e-07 4.694727929351876e-07 9.29188601056543e-06 1.2333784316266446e-05 3.6754443013520456e-06 1.860956312584101e-07 -1.7952455443474057e-07 3.797111455945317e-08 -5.816072600134227e-08 4.6432663449620095e-08 4.858130984942824e-07 2.6565801786085607e-07 2.597705162398978e-08 -2.553525667254357e-08 -1.1449767250601842e-07 3.9080331130944175e-07 1.3151371302859526e-07 -3.4302219088554355e-08 4.4441742661287824e-07 5.851078517677674e-06 3.2770668585137273e-07 4.156613419182678e-08 -4.177861435885122e-07 3.836904504728372e-07 1.799635468325159e-07 -3.8928065386575e-07 -1.3288893101958813e-06 -4.572354035947637e-06 2.7200447752524392e-06 -5.5020335147043505e-06 7.189524253763154e-06 5.388725045483253e-06
PC.PC16 9.207479864972398e-07 -1.8649819947911353e-07 -1.3623830576887381e-05 -5.242761011955102e-07 1.3687965522406953e-05 6.339420089765384e-06 -1.638854642804289e-07 1.4645658818831322e-08 -8.879644557204086e-08 2.1520272436183734e-07 9.015045103822509e-08 -4.122737941157204e-07 1.9947757873606812e-07 2.725526722866536e-07 4.485876488139818e-08 -1.9747426625418394e-07 -1.8337992734132756e-07 1.3470959503255155e-06 1.39844381192663e-07 2.3133587888068533e-09 3.277066858513694e-07 6.934140545935459e-06 -3.8486962952862215e-07 -2.574380273619539e-06 -8.088670069903081e-07 -7.87653289062714e-08 -1.1132025289523594e-06 2.331392281582451e-06 5.879584490667068e-06 -3.584739614660802e-06 8.870656044925288e-06 -2.26754485885549e-06 -1.1309144136086123e-05
PC.PC17 -2.5337128980997013e-06 -3.684821170409356e-08 4.232414503952063e-06 -1.684815211737208e-06 -4.51644995906643e-06 -1.9058664609253694e-06 -2.7467090862595463e-08 -5.3593206107734e-08 1.696241432479602e-07 -1.4796540955110999e-07 -8.425884890572267e-08 -5.339081264131053e-07 -1.1379709352080562e-07 -1.8462213767363823e-07 -1.325121947456192e-08 2.7959078714151636e-07 -1.2212545716646162e-07 -8.800621472179761e-07 3.2419026678333196e-08 -6.476120052793327e-08 4.156613419182743e-08 -3.8486962952862274e-07 5.167320913032232e-06 -4.486861339217534e-08 -8.544711343551077e-07 -9.519016248945815e-08 -1.192106078998358e-06 -3.3434681459015347e-06 -7.102011657852177e-06 3.274263311475813e-06 2.494382292256386e-07 1.0240862525122467e-05 8.880776750962939e-06
PC.PC18 1.936937165105787e-06 -1.402504380382842e-07 -2.7149902869453345e-06 -9.250917626593371e-06 -7.211213693797761e-06 -1.4586629099234418e-06 2.2276149323447228e-07 -2.383828305142205e-07 1.07784543115368e-07 -7.561270060037065e-07 2.3800900062157729e-07 3.624157556022155e-07 1.4940287596789497e-07 -8.699705565573592e-07 2.9161544647079475e-08 -3.271317848086989e-07 -4.529896957330381e-07 2.4990442686317967e-07 -4.312480375193357e-07 4.62187434162531e-07 -4.177861435885102e-07 -2.5743802736195383e-06 -4.486861339217344e-08 1.3463324746843364e-05 1.3603923841605922e-06 1.8887135251273347e-06 -2.0894782643788723e-06 -6.294154523708718e-06 -1.0776751868978228e-06 -9.08830596314929e-07 1.5504193774652867e-06 -1.013395274563883e-05 4.729488907845121e-06
PC.PC19 6.034875276112759e-06 1.0873499502837556e-07 1.8361183482880113e-05 8.574053028233036e-06 6.915062764828722e-08 -1.3069307364029755e-06 4.2656451906645843e-07 -3.3314144095892993e-07 -4.470375706534016e-07 3.241353275408272e-07 4.452652730093238e-07 3.387539503218453e-07 1.3252156078445722e-07 1.4968784117804846e-07 8.028028331004742e-07 -1.2697061711546377e-07 2.790848786148739e-07 7.878326663783183e-07 -6.115354743840218e-07 3.567939111117628e-07 3.836904504728345e-07 -8.088670069903055e-07 -8.544711343551052e-07 1.3603923841605954e-06 9.794602232105059e-06 1.6112927555474747e-06 -2.324216486817727e-07 4.682893427335744e-06 -3.0663372679492202e-06 -2.7343903046065726e-06 -1.4628371869901178e-06 1.2546897280077914e-05 2.7910382853091767e-06
PC.PC20 5.85211936874682e-06 -7.364769241399235e-08 1.066508986588188e-05 -5.514319485078188e-06 -9.287580213336441e-06 -2.3023643875124162e-06 -2.8658137042708477e-07 7.769276554848922e-08 -1.1790330214571078e-07 4.5330610409713327e-07 -1.9620902294751444e-08 -4.5651115076142194e-07 -1.236530139918445e-07 -2.7779265638436936e-07 -1.5176498583954868e-07 2.5443660049150156e-07 8.458307699353294e-08 -7.979848436247414e-08 -3.4995530785092555e-07 -3.8985666134165475e-07 1.799635468325143e-07 -7.876532890626674e-08 -9.519016248945808e-08 1.8887135251273343e-06 1.6112927555474683e-06 6.719801654385402e-06 -2.6406323809690073e-06 1.2815643322085439e-06 1.2303243299879965e-06 -6.445270162639546e-06 3.661985679081425e-06 -5.817036676625014e-06 6.911066393881742e-06
proband 9.405075518735507e-05 6.932731563418152e-08 0.0002057727653974052 0.000534623827488612 0.0006487124250108302 0.00019893637468625723 -2.75765605609894e-09 2.6859877321454493e-06 1.9750554142698636e-06 -2.1639475430940896e-06 3.979791038257716e-07 2.194495050672514e-06 2.6563243064826243e-08 -7.318661436647948e-07 2.845815169564472e-07 8.109456476788491e-07 6.09118849359092e-06 2.213153375181486e-06 3.971072044510873e-06 -3.043281611360012e-06 -3.8928065386579186e-07 -1.1132025289522328e-06 -1.1921060789983884e-06 -2.0894782643788783e-06 -2.324216486818352e-07 -2.640632380969009e-06 0.001434009917183324 -0.0008265507132015313 -0.000703666120602862 0.0001140731782555424 8.519041022831376e-05 -5.454421541132158e-05 8.169436833974641e-07
paternal -9.876146442161993e-05 -4.378184806225774e-06 -5.9127787265503376e-05 -0.00039013564864669214 -0.0007092033724880086 -0.0002797225938431258 -2.4933564300931553e-06 -6.380226724844404e-07 -2.8770431791416237e-06 2.2336678419474004e-06 7.027902349628088e-06 -8.779049550660614e-07 3.1648320996393335e-06 -5.76644864769747e-06 3.0624064365136752e-06 5.362967238407726e-07 -4.219788940980775e-06 7.1728906184961445e-06 -8.900885822648069e-06 1.0744543969882606e-05 -1.3288893101958375e-06 2.331392281582216e-06 -3.34346814590151e-06 -6.294154523708727e-06 4.6828934273357305e-06 1.2815643322082347e-06 -0.0008265507132015214 0.004224808808534746 0.0003523973655406504 -0.0027280607758946177 -0.0025577110961599904 -9.734061381738251e-05 -1.2276548414811694e-05
maternal -0.00011490122595043541 -4.458799195085259e-06 0.00013786003439215515 0.00020308408716819258 0.0001166690240785621 2.4626652410173077e-05 -9.867501121387145e-07 -4.821166457679654e-06 3.4206535143331163e-06 9.60988046744559e-06 1.5817513111995662e-06 8.78706391479642e-06 7.987235330645189e-06 -2.3838693762167477e-06 1.4783760402114116e-05 -1.0549632574881563e-07 -2.460176131894967e-07 5.1964611103764145e-06 -2.381993114317358e-05 6.089654689739185e-07 -4.572354035947534e-06 5.879584490667022e-06 -7.102011657852178e-06 -1.0776751868977946e-06 -3.0663372679489547e-06 1.2303243299880128e-06 -0.000703666120602868 0.0003523973655406549 0.004312556020728217 -0.00027315596399500553 7.667079044616047e-05 -0.003570402809546308 -0.002251947145993672
gpp -0.0001253373169322742 5.547669326376624e-06 -0.0001797661037784117 -0.0005400737385035891 -0.000570301569978415 -0.00017530481037877555 -2.7267234861419563e-06 -1.942395995490289e-06 -4.598357868647374e-06 -7.0306102934728655e-06 -6.589797122256926e-06 -8.733985704455756e-06 1.270633827481952e-06 8.034661967101378e-06 -1.0008474238591453e-05 7.565418696720366e-06 9.831533139920118e-06 -2.0240643535201862e-05 1.6737161845293405e-05 3.043305399624986e-06 2.7200447752525773e-06 -3.5847396146607874e-06 3.2742633114758234e-06 -9.088305963149942e-07 -2.734390304606546e-06 -6.4452701626394005e-06 0.0001140731782555319 -0.0027280607758946003 -0.0002731559639950021 0.006431249857257209 -0.0013145034112895591 0.00036456602957073153 0.00017675805626373464
gmp 0.000271236280329936 3.633837540748453e-06 -0.00016223428271374839 0.0007227378268064419 0.0013781990730626981 0.0005406563279440856 1.9838876881233657e-07 9.266735047884514e-06 -2.395601180562726e-06 -6.4102887406819e-06 -9.257939859327303e-06 -6.080403424822687e-06 -1.3412503554671558e-06 5.84970689651524e-07 5.505134038768283e-06 6.453386095720311e-06 -5.154484281402616e-06 2.733202134303716e-06 -4.148152427672121e-06 -1.005596630859372e-05 -5.5020335147045224e-06 8.870656044925585e-06 2.4943822922561567e-07 1.5504193774653782e-06 -1.4628371869900771e-06 3.661985679081789e-06 8.519041022830719e-05 -0.0025577110961599986 7.66707904461619e-05 -0.0013145034112895416 0.006112416660775258 -0.0003401341122823573 9.885175925704357e-05
gpm 2.0177659899154107e-06 5.738885399172208e-06 -0.00022188308872988168 -0.0002874908487459291 -0.00020550133201000103 -6.527233611713946e-05 -7.937700386310928e-06 8.455321891928985e-07 -4.955694527481109e-06 -1.1080856023081323e-06 7.488161823179047e-07 -2.0271862886267938e-05 -6.4651549013502745e-06 1.1800387011348276e-05 -1.7417138450739642e-05 -1.290282180710943e-05 -2.097603671017771e-07 -2.557183557513893e-06 3.387776032552971e-05 -2.9207400152087723e-06 7.189524253763113e-06 -2.267544858855588e-06 1.0240862525122499e-05 -1.0133952745638865e-05 1.2546897280077777e-05 -5.817036676625049e-06 -5.454421541131451e-05 -9.734061381738399e-05 -0.003570402809546334 0.00036456602957072974 -0.00034013411228235466 0.009152985036463179 -0.002159291847961342
gmm 0.00015261992300866459 3.5302791812583917e-06 -0.00015636466811223089 -0.00042754385978246995 -0.00024471153669446567 -2.1005524908124158e-05 -3.0687742034010623e-06 4.529526753326465e-06 -1.0673324865301573e-05 -1.0578304618425246e-05 -1.194063271761617e-05 1.3812997502698005e-06 -8.476284262218314e-06 -6.448706194178432e-06 -1.492178656494643e-05 1.0175516864285582e-05 1.2681099332123094e-06 -1.7207448645570974e-05 1.4262090892134053e-05 1.1288206601445526e-06 5.388725045483134e-06 -1.1309144136086011e-05 8.880776750962968e-06 4.7294889078451295e-06 2.791038285308928e-06 6.911066393881824e-06 8.169436833983463e-07 -1.2276548414807641e-05 -0.0022519471459936592 0.00017675805626373462 9.885175925703568e-05 -0.002159291847961369 0.006650844787122155
