 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 2.3335539957666872e-07 8.411491291926137e-08 1.6742236297813132e-06 6.639367023873802e-08 -5.341476922619915e-07 -1.456884072230776e-07 -4.5426556929946234e-08 1.875213769681694e-08 6.806482368262453e-08 1.176091097935953e-07 2.1206572258302414e-06 4.998342638060456e-08 1.514631846433552e-08 -5.777722964918226e-08 -1.7181764916148472e-08 3.939969820933354e-08 1.6102601815400522e-08 3.243831001492639e-08 -5.927889432942342e-09 -2.4567870434902876e-08 -2.752979808269974e-08 -3.5418300123051656e-08 -4.853217105378101e-09 1.391052203516659e-07 2.328783530610847e-08 9.344913386905233e-08 8.656891668436246e-07
PC.PC6 5.423322838608105e-07 3.8249560169370326e-08 -8.379695810021798e-07 2.3872535323438857e-07 1.751921914085844e-07 -5.64671946770439e-08 8.98359700004351e-09 -1.3180926126145103e-08 8.791460254884731e-09 -5.253146133111281e-08 4.9983426380604496e-08 2.3336483021845135e-06 1.0049293617301367e-07 -3.416486008535765e-08 -1.0336000627987118e-07 1.6715834419269757e-08 3.760860765574809e-09 -4.1913643834933136e-09 -6.615851213073588e-08 2.6988861956943883e-08 3.467086516916114e-08 -6.402582481677549e-08 -1.3474406030979847e-07 -4.967133028031004e-09 -2.2109230737075157e-08 -1.358359536816591e-08 3.643681948421845e-07
PC.PC7 -1.3200151272005233e-07 -6.22177438945726e-08 -4.0551392010673945e-07 -3.698973241334467e-07 1.7863108189475058e-07 1.4822554649429731e-07 -8.769686722898293e-09 -4.175267956109582e-09 2.2727259029915912e-08 1.375235299895448e-07 1.5146318464335575e-08 1.0049293617301366e-07 1.8851431274431592e-06 1.7677842077001096e-07 2.7239375411560915e-08 -4.243560212985463e-08 -1.2228109715250058e-08 -7.933791931113324e-08 -1.112029584159115e-09 1.7023302287961156e-08 2.328898708708464e-08 -3.832866854726433e-09 -2.876677286309534e-08 -5.3467252849685966e-08 -6.92619075046786e-09 -1.58042559186374e-08 -7.50362877036445e-07
PC.PC8 2.550231843451227e-07 1.5518685340081886e-08 1.7906151268093172e-09 1.3007339800840616e-07 -9.197268184884722e-08 -5.795843674073752e-10 2.961906804763273e-08 -3.3021089848298177e-08 -6.089720726504147e-08 5.758754754880383e-08 -5.77772296491823e-08 -3.4164860085357664e-08 1.7677842077001088e-07 2.6547884769978795e-06 -4.311734886525662e-08 -1.1867425936755943e-07 1.1969212759974834e-08 -6.225925963359756e-08 1.0286775308635738e-08 -4.641786643089101e-08 -8.701319555419879e-09 1.2509979638326034e-07 -1.0162849515351915e-07 -4.6370850570454754e-07 1.150290719354423e-08 -8.547597472929014e-08 7.208142911872281e-07
PC.PC9 -5.174481455634718e-08 6.23053017858608e-09 -3.6572561683544666e-07 4.2567813573433397e-10 1.3798431209981973e-07 -5.2497502545253456e-08 5.017764275240309e-08 2.182699671815351e-08 4.077035552262546e-09 1.0828766691641501e-08 -1.7181764916148492e-08 -1.0336000627987103e-07 2.723937541156092e-08 -4.311734886525652e-08 2.5118319351226145e-06 9.547520266609165e-08 1.2752951156615884e-07 -9.942848972462257e-10 -1.9738087065348202e-07 3.0180424598159745e-09 -4.371259295480159e-08 -1.9223917392457232e-08 5.968984453334865e-08 2.3574943432693956e-09 1.5747660826991086e-08 -5.4190033927847545e-08 9.830164054754401e-08
PC.PC10 2.9068609729018554e-07 5.376847475915344e-08 -2.4829293602660813e-07 1.1047304140642044e-06 1.462783258728292e-08 -3.676339031070099e-07 -1.3988803931877993e-08 2.104614590943899e-08 5.229883414152669e-08 -2.6000134477256563e-08 3.93996982093336e-08 1.671583441926982e-08 -4.243560212985461e-08 -1.186742593675596e-07 9.547520266609185e-08 3.135149280150301e-06 -1.7939591682459718e-07 8.090033915894421e-08 6.979756123816508e-08 6.613212414835352e-08 -5.724579125764943e-08 -6.293086867257253e-08 2.950528532969839e-08 3.3182516181401703e-07 3.6987201203672044e-08 1.0447303693344566e-07 7.350161858073912e-07
PC.PC11 9.533159705842643e-07 6.999039785514721e-08 5.154218973889518e-07 -8.176842290353815e-07 1.1955379779047684e-07 3.4485025531469714e-07 -1.596031215051297e-08 2.512275226020547e-09 -9.95740497608987e-09 -1.7503580392806206e-08 1.6102601815400545e-08 3.760860765574731e-09 -1.222810971525019e-08 1.1969212759974525e-08 1.2752951156615876e-07 -1.7939591682459686e-07 2.43620005890835e-06 -9.156878165866132e-08 1.4647464656478539e-08 3.8733967040795086e-08 -5.4011898320332946e-08 1.7785034294184324e-07 8.262421757076868e-08 -1.0732695372169824e-07 5.609056069232088e-08 -1.9697809237896483e-08 1.7650162161592996e-07
PC.PC12 1.3604845847420255e-07 7.681815220116276e-09 -5.956793312144649e-07 -9.490827758069535e-08 1.9660103170083353e-07 -4.056946831528252e-08 1.8646742983046208e-08 -2.0633257854984058e-08 -1.8812222359354288e-08 5.702407153995527e-08 3.243831001492645e-08 -4.1913643834933996e-09 -7.933791931113323e-08 -6.225925963359757e-08 -9.942848972463264e-10 8.09003391589442e-08 -9.15687816586614e-08 2.662388572012534e-06 -2.8094857487686897e-08 7.559170173615246e-08 6.01650227205058e-08 1.5506336046578027e-07 5.690066804845786e-10 3.016726290642789e-08 1.3768447156413376e-07 1.2165027764090376e-08 -5.716024255956583e-07
PC.PC13 -9.140323563816469e-07 -6.916688981496053e-08 -2.937206666541236e-07 6.845937254066234e-07 1.9791601780573217e-07 -3.0551125191100334e-07 -7.875409161550469e-09 -1.928642931377818e-08 -4.136773056594938e-09 -2.4601475037765793e-08 -5.92788943294234e-09 -6.615851213073578e-08 -1.1120295841590674e-09 1.0286775308635719e-08 -1.9738087065348242e-07 6.97975612381651e-08 1.464746465647827e-08 -2.809485748768682e-08 2.3849688533657162e-06 2.3394748334052342e-08 -1.953391502807171e-08 -1.602416510823677e-08 2.692906655747894e-08 2.1095911165758485e-08 -5.787146521364962e-08 -5.022054118128998e-08 -4.47339981832994e-07
PC.PC14 -6.760819952884617e-08 1.6817788943028095e-08 3.923835841146876e-07 6.414313840379628e-08 -3.4710558221372627e-07 -1.489584157082837e-07 -3.0145461083872e-08 -1.3029244585618945e-08 4.086290887128078e-08 5.0833748436916736e-08 -2.456787043490283e-08 2.6988861956943893e-08 1.702330228796108e-08 -4.641786643089114e-08 3.018042459816008e-09 6.613212414835347e-08 3.8733967040795205e-08 7.559170173615265e-08 2.339474833405234e-08 1.954911456638341e-06 -2.6074819081001455e-08 -1.9940024970354107e-07 -4.2462859524854476e-08 9.666747134836863e-08 3.810231717587461e-09 -5.855509848767911e-08 -1.6170156884432008e-07
PC.PC15 -8.428925795631632e-07 7.060522356815429e-09 -3.2461724350160715e-07 -3.0857174692224915e-07 5.4511157196164504e-08 8.233467260176085e-08 4.096294426061035e-08 -3.0553494831716515e-08 2.445149862551769e-08 5.998587180199692e-09 -2.7529798082699775e-08 3.467086516916109e-08 2.3288987087084665e-08 -8.70131955541983e-09 -4.3712592954801616e-08 -5.724579125764936e-08 -5.401189832033293e-08 6.016502272050592e-08 -1.953391502807178e-08 -2.607481908100145e-08 2.2570905063355784e-06 -4.8799402996061275e-08 -1.0939422771267258e-07 -9.785250453146113e-08 -2.7570785674459828e-08 8.511599946967195e-08 -1.1089204329863308e-06
PC.PC16 5.141234507894966e-07 -1.9891011775842527e-08 -8.610841137588626e-07 -6.736255604142566e-08 -6.284928674007116e-08 -6.68659755330413e-08 1.0304097958349672e-08 5.989482061758112e-08 -5.690931222505756e-08 4.6307561534347845e-08 -3.541830012305157e-08 -6.402582481677549e-08 -3.832866854726438e-09 1.2509979638326047e-07 -1.922391739245723e-08 -6.29308686725725e-08 1.778503429418431e-07 1.550633604657802e-07 -1.6024165108236674e-08 -1.9940024970354115e-07 -4.8799402996061256e-08 2.4148497193000053e-06 1.2824777199299484e-07 -3.3864830277766467e-07 4.372542169871185e-08 -1.3248503793848745e-08 3.2067859239278227e-07
PC.PC17 1.7158067422539672e-06 7.77697178931933e-10 -1.8105270654315537e-07 -7.493123917862414e-07 2.7360450311349267e-07 8.632049550977283e-08 1.471505171545124e-08 1.3155984907127467e-08 -7.020028920300707e-09 -9.403904845970824e-09 -4.853217105378094e-09 -1.3474406030979842e-07 -2.8766772863095268e-08 -1.0162849515351915e-07 5.968984453334867e-08 2.950528532969832e-08 8.262421757076846e-08 5.690066804847168e-10 2.692906655747889e-08 -4.246285952485448e-08 -1.0939422771267247e-07 1.282477719929949e-07 2.967245424874961e-06 1.2366974972725924e-07 -6.757516025714299e-09 -1.2659336708642034e-09 -4.948584995051948e-08
PC.PC18 -6.431338942568442e-09 -1.1818486722465129e-08 -6.211147015380682e-07 -4.936386061133245e-07 1.6751512230287934e-07 1.0208047193472325e-07 -2.3591538372392757e-08 1.5321883194027073e-08 7.437885937016561e-08 6.363989780473676e-09 1.3910522035166577e-07 -4.967133028030934e-09 -5.346725284968594e-08 -4.6370850570454786e-07 2.3574943432695416e-09 3.3182516181401634e-07 -1.073269537216983e-07 3.016726290642778e-08 2.109591116575835e-08 9.666747134836851e-08 -9.785250453146095e-08 -3.386483027776643e-07 1.2366974972725922e-07 3.408238258037459e-06 -6.456051845686714e-08 2.525379792897056e-07 -2.0629022878452674e-08
PC.PC19 1.4547511491633452e-07 1.9587337389665768e-08 -4.056583595380659e-07 1.4147117874201478e-07 1.1391961913322462e-07 -9.255432790521567e-08 -1.2546709701970404e-08 6.613637741557637e-09 2.454402457644092e-08 -2.2083123792067152e-09 2.328783530610848e-08 -2.2109230737075137e-08 -6.926190750467809e-09 1.1502907193544377e-08 1.5747660826991162e-08 3.698720120367202e-08 5.609056069232103e-08 1.3768447156413386e-07 -5.787146521364955e-08 3.810231717587414e-09 -2.7570785674459937e-08 4.372542169871206e-08 -6.757516025714281e-09 -6.456051845686738e-08 2.5561338487059744e-06 1.5872554265188941e-07 -1.5916604201020858e-07
PC.PC20 -1.0084443965231318e-06 -4.3077734817583145e-08 6.835195901628686e-07 2.3363424740298745e-07 1.2619050341585236e-08 5.524125232765504e-08 -5.859084296981151e-09 1.2965043255562108e-08 1.1217898724664876e-08 -5.092680683890549e-08 9.344913386905241e-08 -1.3583595368165856e-08 -1.5804255918637307e-08 -8.547597472929004e-08 -5.419003392784753e-08 1.0447303693344563e-07 -1.9697809237896523e-08 1.2165027764090443e-08 -5.022054118128994e-08 -5.855509848767933e-08 8.511599946967217e-08 -1.324850379384853e-08 -1.2659336708641148e-09 2.525379792897055e-07 1.5872554265188979e-07 2.2696603493294354e-06 5.362727882222632e-07
proband -8.219087503775483e-07 -3.1779948601908613e-07 5.496477963283588e-06 4.859695266832222e-06 -7.64708880534352e-07 -2.0068075949710583e-06 2.2489792614978653e-07 -6.7034540982638e-07 1.5509348683409404e-06 -2.5570694572700684e-08 8.656891668436246e-07 3.6436819484218415e-07 -7.503628770364448e-07 7.208142911872291e-07 9.830164054754419e-08 7.350161858073894e-07 1.7650162161592978e-07 -5.716024255956585e-07 -4.473399818329941e-07 -1.6170156884431947e-07 -1.1089204329863306e-06 3.206785923927823e-07 -4.948584995051894e-08 -2.062902287845303e-08 -1.5916604201020855e-07 5.362727882222634e-07 0.00020136282625788428
